N	2gram	Propp_Isto	KulturaY
1	и т	39	143
2	т е	30	102
3	и в	40	84
4	в том	12	74
5	потому что	12	68
6	не только	28	60
7	в этом	13	57
8	было бы	11	53
9	и не	19	52
10	может быть	37	47
11	том что	11	44
12	того чтобы	3	44
13	что в	19	44
14	т д	35	42
15	самом деле	2	37
16	хотя бы	5	37
17	так как	20	36
18	в области	2	34
19	таким образом	13	33
20	а не	18	33
21	можно было	8	32
22	если бы	8	32
23	не в	11	30
24	прежде всего	15	30
25	в его	10	30
26	и пр	11	30
27	все же	17	29
28	того что	6	28
29	не менее	7	28
30	все эти	6	28
31	в силу	7	26
32	уже не	3	26
33	не может	19	25
34	то что	17	25
35	вовсе не	3	25
36	вопрос о	8	24
37	еще не	14	24
38	с другой	8	24
39	так и	13	23
40	то же	21	23
41	только в	16	23
42	тем не	7	21
43	но и	21	20
44	по себе	4	20
45	и что	14	20
46	что он	32	19
47	но в	13	19
48	зависимости от	3	19
49	тем что	7	19
50	о том	12	19
51	что же	4	19
52	между тем	2	18
53	связи с	10	18
54	все это	6	18
55	в качестве	8	18
56	к тому	6	18
57	с тем	13	18
58	в сущности	2	18
59	как бы	6	18
60	и с	5	18
61	вместе с	13	18
62	это не	8	17
63	как раз	2	17
64	как это	6	17
65	можно говорить	2	17
66	что это	12	17
67	другой стороны	7	17
68	в виду	2	16
69	ничего не	6	16
70	в зависимости	3	16
71	в русском	2	16
72	что не	2	16
73	что и	9	16
74	тот же	3	16
75	но не	7	16
76	по отношению	6	15
77	и тем	2	15
78	один из	10	15
79	а в	15	15
80	при этом	6	15
81	того как	6	15
82	должно быть	2	15
83	ни к	3	15
84	том чтобы	2	15
85	именно в	5	15
86	не было	3	15
87	в них	2	14
88	в связи	7	14
89	я не	5	14
90	как мы	3	14
91	сказать что	7	14
92	мы имеем	25	14
93	отношению к	6	14
94	сих пор	12	14
95	также и	3	14
96	что такое	3	14
97	если мы	4	14
98	и на	6	14
99	в ней	10	14
100	до сих	11	14
101	не могут	3	13
102	по существу	7	13
103	между прочим	3	13
104	что она	10	13
105	в пределах	4	13
106	в этой	9	13
107	в которых	2	13
108	для нас	17	13
109	там где	5	13
110	и его	5	13
111	этот вопрос	7	12
112	для этого	3	12
113	как в	7	12
114	а только	3	12
115	тогда когда	2	12
116	могут быть	5	12
117	в рамках	2	12
118	в результате	2	12
119	однако не	2	12
120	ясно что	2	12
121	еще и	2	11
122	в таких	4	11
123	должен быть	3	11
124	в их	6	11
125	в своем	5	11
126	из этих	2	11
127	должна быть	5	11
128	в нем	8	11
129	и здесь	15	11
130	и то	3	11
131	слова в	2	11
132	в какой	4	11
133	и если	4	11
134	уже в	2	11
135	он не	10	11
136	в каком	2	10
137	тем самым	2	10
138	так же	18	10
139	в то	4	10
140	к этому	2	10
141	со стороны	3	10
142	они не	8	10
143	как и	5	10
144	с этим	5	10
145	в нашей	2	10
146	бы в	2	10
147	в особенности	3	10
148	после того	2	10
149	конечно не	2	10
150	не просто	5	10
151	то мы	6	9
152	в целом	3	9
153	xix века	2	9
154	здесь не	5	9
155	и для	5	9
156	в своей	2	9
157	дает нам	3	9
158	а также	2	9
159	но это	8	9
160	в которой	2	9
161	но уже	3	9
162	и вот	2	9
163	на то	6	9
164	ни в	2	9
165	что мы	9	9
166	и есть	5	9
167	подобного рода	2	9
168	на самом	3	8
169	в частности	3	8
170	мы видели	4	8
171	с одной	8	8
172	в тех	4	8
173	был бы	4	8
174	что они	13	8
175	этом случае	3	8
176	своего рода	2	8
177	да и	3	8
178	само по	2	8
179	то и	2	8
180	и как	3	8
181	об этом	11	8
182	в этих	17	8
183	но все	9	8
184	не есть	2	8
185	отнюдь не	2	8
186	как он	5	7
187	всякого рода	3	7
188	и потому	3	7
189	была бы	2	7
190	не знает	7	7
191	смысле этого	2	7
192	а с	4	7
193	она не	6	7
194	одной стороны	7	7
195	нисколько не	3	7
196	с ними	2	7
197	стоит в	3	7
198	например в	7	7
199	когда мы	4	7
200	так сказать	3	7
201	не все	5	7
202	как о	2	7
203	же и	3	7
204	в истории	2	7
205	а именно	5	7
206	здесь можно	5	7
207	и более	3	7
208	и должно	3	7
209	на этот	2	7
210	столь же	2	7
211	в котором	5	7
212	когда он	9	7
213	с ним	3	7
214	в одном	8	7
215	даже в	5	6
216	перед нами	5	6
217	в себе	6	6
218	роль в	3	6
219	на этом	3	6
220	это конечно	3	6
221	были бы	2	6
222	не всегда	9	6
223	этого не	6	6
224	отличие от	3	6
225	мы знаем	10	6
226	может иметь	2	6
227	которые в	3	6
228	от этого	2	6
229	на этой	2	6
230	а если	2	6
231	на себя	2	6
232	в отличие	3	6
233	в ее	2	6
234	должны быть	4	6
235	не на	2	6
236	что эти	5	6
237	как будто	7	6
238	что если	2	6
239	то это	9	6
240	дело не	8	6
241	мы не	12	6
242	случаи когда	3	6
243	или в	6	6
244	только для	3	6
245	не с	3	6
246	соответствии с	2	6
247	приводит к	3	6
248	могли бы	3	6
249	главным образом	2	6
250	чтобы не	3	6
251	и именно	2	6
252	на основе	6	6
253	никогда не	25	5
254	в каких	3	5
255	в конечном	2	5
256	в область	4	5
257	мы должны	17	5
258	относится к	2	5
259	не будем	7	5
260	в форме	3	5
261	к себе	2	5
262	в другом	6	5
263	но если	4	5
264	в современной	3	5
265	которые можно	2	5
266	или менее	5	5
267	так что	9	5
268	о нем	5	5
269	не так	2	5
270	более или	5	5
271	на вопрос	4	5
272	так в	7	5
273	видеть что	2	5
274	также что	2	5
275	бы привести	2	5
276	но как	2	5
277	не то	4	5
278	то не	3	5
279	и тогда	3	5
280	и от	2	5
281	время в	2	5
282	и он	4	5
283	вопросом о	2	5
284	всех этих	4	5
285	не как	3	5
286	и даже	4	5
287	кроме того	3	5
288	превращается в	4	5
289	у него	5	5
290	нас в	2	5
291	то он	2	5
292	очень много	10	5
293	есть не	2	5
294	это так	6	5
295	но что	2	5
296	и их	4	5
297	мы в	4	5
298	точка зрения	2	5
299	только о	2	5
300	и только	4	5
301	быть не	2	5
302	но с	3	5
303	связь между	4	5
304	чем в	2	5
305	его в	15	4
306	именно так	2	4
307	такие случаи	2	4
308	к которому	5	4
309	уже на	2	4
310	здесь идет	2	4
311	в виде	2	4
312	точку зрения	3	4
313	связано с	2	4
314	всего в	2	4
315	в такой	2	4
316	подойти к	2	4
317	увидим что	8	4
318	одно из	2	4
319	так например	7	4
320	к нему	3	4
321	к этой	5	4
322	мог бы	3	4
323	совершенно ясно	3	4
324	между ними	2	4
325	однако в	2	4
326	точно так	8	4
327	же как	7	4
328	вот почему	2	4
329	нужно было	2	4
330	на более	6	4
331	здесь мы	9	4
332	эти слова	3	4
333	представление о	3	4
334	могла бы	3	4
335	утверждать что	3	4
336	но дело	2	4
337	чтобы понять	3	4
338	на это	3	4
339	как можно	2	4
340	в данной	2	4
341	и по	4	4
342	мы можем	7	4
343	мы увидим	17	4
344	е с	2	4
345	д и	2	4
346	уяснить себе	2	4
347	такой же	2	4
348	отношения к	2	4
349	а то	2	4
350	будто бы	4	4
351	связанные с	3	4
352	и это	2	4
353	из которых	3	4
354	из них	5	4
355	в стороне	4	4
356	только после	3	4
357	не более	2	4
358	именно на	2	4
359	но он	5	4
360	не дает	2	4
361	подчеркнуть что	2	4
362	не мог	4	4
363	этого вопроса	3	3
364	еще один	3	3
365	указать что	2	3
366	но мы	2	3
367	действия и	3	3
368	мере того	4	3
369	том как	3	3
370	на эту	3	3
371	эти случаи	4	3
372	в это	2	3
373	во многих	2	3
374	иное как	3	3
375	что здесь	9	3
376	с той	2	3
377	наряду с	6	3
378	который в	2	3
379	и вместе	2	3
380	и эти	4	3
381	и мы	2	3
382	вместо того	2	3
383	а как	2	3
384	и другие	7	3
385	так называемая	3	3
386	и со	2	3
387	показать что	2	3
388	ссылки на	4	3
389	образом в	2	3
390	его и	6	3
391	и дает	2	3
392	в него	2	3
393	в свете	4	3
394	но так	3	3
395	на него	7	3
396	к ним	4	3
397	в более	2	3
398	предположить что	2	3
399	с того	3	3
400	большинстве случаев	4	3
401	на них	2	3
402	на его	2	3
403	или меньшей	2	3
404	в начале	3	3
405	что от	2	3
406	иметь в	2	3
407	на котором	5	3
408	поставить вопрос	2	3
409	во время	5	3
410	значение и	2	3
411	следовало бы	3	3
412	в дальнейшем	6	3
413	даже не	2	3
414	лучше всего	2	3
415	от степени	2	3
416	также не	2	3
417	показывает что	7	3
418	но она	2	3
419	таких случаях	4	3
420	то время	3	3
421	также в	2	3
422	по мере	4	3
423	мне не	2	3
424	же относится	2	3
425	так то	2	3
426	в других	3	3
427	разве не	2	3
428	одним из	2	3
429	не по	2	3
430	непременное условие	2	3
431	в целях	3	3
432	только с	4	3
433	из ряда	2	3
434	для него	2	3
435	именно потому	2	3
436	идет речь	2	3
437	что у	3	3
438	отказ от	2	3
439	если это	3	3
440	он в	5	3
441	знаем что	9	3
442	за собой	3	3
443	социальной жизни	4	3
444	в большинстве	4	3
445	заметить что	2	3
446	большей или	2	3
447	же что	2	3
448	так чтобы	3	3
449	раз и	3	3
450	к жизни	2	3
451	на своем	2	3
452	то ни	2	3
453	в некоторых	4	3
454	или даже	3	3
455	мы могли	2	3
456	бы то	2	3
457	мы будем	5	3
458	в системе	2	3
459	можно видеть	2	2
460	мы также	3	2
461	стоит на	2	2
462	что их	3	2
463	но можно	2	2
464	этого явления	4	2
465	в действительности	2	2
466	возможно что	3	2
467	из всех	2	2
468	показывают что	7	2
469	путь к	2	2
470	только у	2	2
471	он имеет	2	2
472	явлений в	2	2
473	конечном итоге	2	2
474	в одной	3	2
475	с целью	2	2
476	приходит к	2	2
477	в состоянии	2	2
478	и должен	3	2
479	идет по	2	2
480	связанных с	2	2
481	бы составить	2	2
482	в глаза	2	2
483	не что	3	2
484	у них	2	2
485	бы так	2	2
486	есть и	2	2
487	но есть	3	2
488	на пути	2	2
489	в основном	4	2
490	он должен	3	2
491	можно установить	3	2
492	нас к	2	2
493	пройти мимо	3	2
494	доказывает что	2	2
495	себе не	2	2
496	к своему	3	2
497	ничем не	2	2
498	что иное	3	2
499	одной из	6	2
500	и др	11	2
501	в руки	4	2
502	в разных	2	2
503	только через	3	2
504	можно привести	3	2
505	указывает на	2	2
506	это положение	2	2
507	что этот	5	2
508	связи со	2	2
509	именно это	2	2
510	большую роль	3	2
511	как оно	3	2
512	и социальной	3	2
513	ответ на	3	2
514	не могла	2	2
515	когда она	3	2
516	к сожалению	3	2
517	еще что	2	2
518	по этому	2	2
519	же не	3	2
520	и говорит	2	2
521	из своего	2	2
522	здесь в	4	2
523	к рассмотрению	2	2
524	в точности	3	2
525	находится в	6	2
526	и когда	4	2
527	один только	2	2
528	первых порах	2	2
529	а может	2	2
530	никто не	3	2
531	почему именно	2	2
532	только из	2	2
533	мы получим	2	2
534	он стал	2	2
535	ее в	7	2
536	вслед за	7	2
537	что нужно	2	2
538	очень часто	7	2
539	одна из	4	2
540	нет в	2	2
541	с такими	2	2
542	с другими	2	2
543	не выходит	2	2
544	в круг	2	2
545	лежит в	2	2
546	другом месте	2	2
547	дело в	3	2
548	его как	2	2
549	у нее	4	2
550	это было	2	2
551	еще до	2	2
552	и тот	3	2
553	борьбы с	2	2
554	дело с	2	2
555	сказал что	3	2
556	и часто	4	2
557	исходит из	3	2
558	как правило	4	2
559	на первых	2	2
560	должен был	6	2
561	имеется в	3	2
562	по его	3	2
563	то здесь	2	2
564	ни было	2	2
565	может оказаться	3	2
566	не соответствует	3	2
567	отказаться от	2	2
568	ведет к	2	2
569	не означает	2	2
570	основной вопрос	2	2
571	но они	6	2
572	наших дней	2	2
573	не должен	8	2
574	самый факт	2	2
575	связи и	3	2
576	рассматривать как	2	2
577	время как	3	2
578	едва ли	2	2
579	связан с	4	2
580	в жизни	2	2
581	нами как	2	2
582	и так	3	2
583	по пути	2	2
584	за то	3	2
585	поэтому в	2	2
586	их не	3	2
587	ни один	8	2
588	зависит от	3	2
589	имеем в	4	2
590	на которой	2	2
591	а по	3	2
592	где нет	2	2
593	вопрос в	2	2
594	видно что	9	2
595	всякий раз	2	2
596	он и	3	2
597	увидим ниже	5	2
598	не можем	4	2
599	тому как	3	2
600	не знаем	3	2
601	не знают	5	2
602	которая была	2	2
603	как таковая	2	2
604	в сказке	63	2
605	поскольку они	2	2
606	что эта	3	2
607	в русской	7	2
608	чем это	5	2
609	большей частью	2	2
610	является не	2	2
611	во всем	3	2
612	в себя	2	2
613	но оно	4	2
614	один и	2	2
615	в совершенно	2	2
616	в пользу	2	2
617	понять эту	2	2
618	это время	3	2
619	все в	2	2
620	связана с	7	2
621	а так	2	2
622	этих случаях	11	2
