N	2gram	Losev_Prob	formyVre
1	и в	64	148
2	в этом	30	73
3	то есть	61	70
4	в нем	14	51
5	прежде всего	17	46
6	и т	13	40
7	и не	63	37
8	в его	12	36
9	и его	3	36
10	вовсе не	60	35
11	но и	23	33
12	то же	10	32
13	не только	37	32
14	в литературе	4	32
15	но в	19	31
16	так и	17	29
17	времени в	2	27
18	может быть	29	27
19	не в	6	26
20	как мы	10	26
21	как и	7	25
22	как бы	18	25
23	мы уже	8	24
24	точки зрения	5	24
25	в то	7	23
26	только в	19	23
27	то что	72	22
28	в том	19	22
29	все эти	15	21
30	связи с	8	21
31	во всех	9	21
32	в своем	7	19
33	и др	2	19
34	и для	10	19
35	и на	11	19
36	и все	9	18
37	по существу	2	18
38	еще не	18	18
39	таким образом	9	18
40	с этим	7	17
41	при этом	8	17
42	так как	16	17
43	в пределах	2	17
44	все же	7	16
45	того же	3	16
46	и во	4	16
47	в связи	7	16
48	в основе	4	16
49	не может	18	16
50	в условиях	2	16
51	и их	4	16
52	никогда не	8	15
53	в них	8	15
54	лишь в	4	15
55	в дальнейшем	5	15
56	с точки	3	15
57	с его	3	15
58	вместе с	4	15
59	так же	12	14
60	все это	11	14
61	всех этих	11	14
62	и как	10	14
63	в конце	13	14
64	и с	12	14
65	как раз	20	14
66	а не	21	14
67	роль в	2	13
68	в их	7	13
69	в частности	5	13
70	а в	7	13
71	здесь в	4	13
72	того чтобы	10	13
73	же в	5	13
74	для того	10	13
75	как в	5	13
76	в котором	5	13
77	в самом	10	13
78	с ним	4	13
79	ничего не	20	12
80	отнюдь не	15	12
81	в истории	6	12
82	значение и	7	12
83	не было	7	12
84	и до	3	12
85	конечно не	3	12
86	и наконец	3	12
87	но не	13	12
88	потому что	24	12
89	он не	5	12
90	что в	21	12
91	его в	9	11
92	хотя и	8	11
93	и времени	2	11
94	ни в	13	11
95	из них	3	11
96	уже в	6	11
97	в ряд	2	10
98	здесь не	9	10
99	в ее	3	10
100	тот же	4	10
101	кроме того	7	10
102	сих пор	6	10
103	также и	22	10
104	входит в	4	10
105	уже не	9	10
106	и того	5	10
107	до сих	6	10
108	могут быть	2	9
109	одного и	2	9
110	на этой	4	9
111	в других	5	9
112	и следовательно	6	9
113	том что	26	9
114	должно быть	3	9
115	и даже	19	9
116	мира в	2	9
117	и это	13	9
118	с другой	8	9
119	для него	2	9
120	но все	5	9
121	есть в	9	9
122	в самой	3	9
123	их в	6	9
124	оно не	6	9
125	здесь нет	3	9
126	отношения к	2	9
127	это не	7	8
128	или иной	8	8
129	для себя	9	8
130	и потому	3	8
131	к тому	5	8
132	том числе	2	8
133	один из	7	8
134	что и	2	8
135	во всяком	18	8
136	и то	15	8
137	а также	6	8
138	время как	2	8
139	в результате	6	8
140	и по	3	8
141	если бы	8	8
142	мы еще	3	8
143	в этих	7	8
144	со всеми	2	8
145	с одной	4	8
146	в жизни	3	8
147	значение в	4	8
148	и к	2	8
149	в виду	10	8
150	для всех	3	7
151	в себе	16	7
152	этого романа	2	7
153	не как	2	7
154	не знает	4	7
155	того что	18	7
156	между собой	5	7
157	в той	2	7
158	место в	2	7
159	было бы	16	7
160	например в	2	7
161	из этих	5	7
162	в которой	2	7
163	поэтому и	2	7
164	т д	12	7
165	этом отношении	2	7
166	ее в	2	7
167	нет ничего	12	7
168	то время	2	7
169	но он	3	7
170	все они	2	6
171	в отношении	7	6
172	не могут	6	6
173	и ее	9	6
174	есть и	4	6
175	есть не	10	6
176	но эта	3	6
177	с самим	3	6
178	здесь как	3	6
179	с тем	6	6
180	одной стороны	4	6
181	мы видим	2	6
182	в качестве	3	6
183	во всей	4	6
184	сказать что	33	6
185	только и	5	6
186	особенно в	3	6
187	за пределы	6	6
188	мы не	6	6
189	мы можем	8	6
190	мы находим	2	6
191	на первый	5	6
192	в сущности	2	6
