N	2gram	Bakhtin_Pr	Myshleni
1	в том	22	195
2	в этом	24	167
3	то что	14	166
4	и в	83	162
5	том что	9	161
6	в развитии	5	151
7	таким образом	9	147
8	точки зрения	17	143
9	с помощью	4	131
10	что в	5	119
11	не только	14	116
12	в процессе	4	101
13	так же	4	100
14	речи и	3	99
15	потому что	9	95
16	может быть	23	89
17	с точки	13	89
18	что он	6	86
19	не может	18	81
20	как и	13	79
21	так как	12	78
22	и не	41	78
23	только в	10	75
24	в целом	3	74
25	как мы	12	72
26	но и	16	70
27	в его	15	67
28	сказать что	12	65
29	как бы	27	64
30	вместе с	5	62
31	и что	3	60
32	было бы	6	60
33	устной речи	2	58
34	то же	10	58
35	в основе	6	58
36	в отношении	3	55
37	могли бы	2	54
38	что мы	2	53
39	в самом	7	52
40	в сущности	15	51
41	по сравнению	6	51
42	мы должны	4	50
43	к тому	2	49
44	что они	2	48
45	мы можем	9	48
46	тем что	2	48
47	мы не	7	47
48	на основе	4	47
49	сравнению с	6	46
50	но не	9	45
51	с другой	4	45
52	по отношению	6	45
53	тем самым	2	43
54	как это	2	42
55	отношению к	5	42
56	по своей	12	40
57	о том	3	40
58	так и	9	39
59	никогда не	10	39
60	в области	6	38
61	мы видели	2	38
62	не в	10	37
63	если мы	5	37
64	в этой	3	37
65	и к	13	37
66	мы видим	2	37
67	речи как	2	36
68	в своем	2	36
69	с самого	4	36
70	все эти	9	36
71	и его	13	36
72	самого начала	5	36
73	как в	10	36
74	а не	19	36
75	того же	5	35
76	друг с	6	35
77	с другом	6	35
78	можно было	2	35
79	он не	5	35
80	в которой	2	35
81	в себе	10	35
82	и т.д	5	35
83	при этом	6	33
84	прежде всего	20	33
85	по себе	3	33
86	что и	4	32
87	именно в	3	32
88	по своему	6	32
89	но в	12	32
90	слова и	5	32
91	той же	6	32
92	и тем	4	32
93	и на	27	32
94	и то	2	31
95	все же	3	31
96	мысли и	2	30
97	на то	2	30
98	между тем	2	29
99	могут быть	5	29
100	этого слова	3	29
101	к слову	3	28
102	с этим	3	28
103	что все	3	27
104	в своей	5	27
105	в результате	2	27
106	в то	8	27
107	перед нами	17	27
108	другой стороны	3	27
109	и с	10	27
110	в их	7	26
111	что это	2	26
112	в собственном	3	26
113	собственном смысле	3	26
114	все это	11	25
115	по мере	3	25
116	еще не	10	25
117	уже в	3	25
118	что она	2	25
119	это не	10	25
120	можно сказать	12	25
121	своего развития	3	25
122	мы уже	9	25
123	тот же	2	24
124	в нем	21	24
125	того как	4	24
126	зависимости от	3	24
127	в слове	2	24
128	в смысле	2	24
129	как он	4	23
130	друг друга	7	23
131	бы в	2	23
132	слова в	3	23
133	ни в	4	23
134	этот вопрос	3	23
135	смысле этого	3	22
136	во всяком	2	22
137	и мышления	2	22
138	в зависимости	3	22
139	не могут	4	22
140	отношение к	14	21
141	в истории	4	21
142	отношений между	2	21
143	все время	2	21
144	и более	3	21
145	его в	4	21
146	представление о	3	21
147	там где	3	21
148	к этому	5	21
149	и все	14	21
150	ее в	4	21
151	между ними	14	21
152	и ее	8	21
153	в сознании	2	21
154	в котором	8	20
155	в виду	3	20
156	и других	12	20
157	по существу	7	20
158	а в	4	20
159	должно быть	4	20
160	из них	7	20
161	как раз	6	20
162	и их	6	20
163	на этом	4	20
164	не менее	4	20
165	из этих	3	20
166	для других	2	19
167	мы говорили	2	19
168	словом и	2	19
169	в себя	8	19
170	с ним	3	19
171	из которых	2	19
172	в той	2	19
173	но если	4	19
174	и по	5	19
175	во всех	15	19
176	мы и	4	19
177	один из	7	19
178	в связи	2	19
179	во всем	5	18
180	во всей	5	18
181	к действительности	3	18
182	чем в	2	18
183	но это	7	18
184	этом смысле	5	18
185	для этого	2	17
186	к другим	4	17
187	мы находим	8	17
188	сих пор	8	17
189	и для	5	17
190	в своих	4	17
191	в одном	4	17
192	и от	4	17
193	обе эти	3	17
194	казалось бы	4	17
195	это положение	2	17
196	ту же	2	17
197	в этих	8	17
198	их в	3	17
199	до конца	3	17
200	я не	6	17
201	и той	4	17
202	у него	5	17
203	до сих	8	17
204	на этой	2	16
205	своей природе	4	16
206	вовсе не	12	16
207	значение в	4	16
208	и другие	14	16
209	к одному	2	16
210	которые в	3	16
211	между двумя	4	16
212	слово и	2	16
213	и даже	5	16
214	видели что	2	16
215	в которых	2	16
216	мы имеем	4	16
217	которые не	2	16
218	тем более	2	15
219	когда он	2	15
220	но как	2	15
221	между этими	2	15
222	в начале	2	15
223	со всеми	8	15
224	хотя бы	6	15
225	отличается от	2	15
226	ничего не	8	15
