N	2gram	Vygotskiy_	Stilisti
1	и в	37	42
2	как бы	16	30
3	не только	29	28
4	и т.п	5	25
5	прежде всего	12	22
6	и т.д	15	21
7	хотя бы	7	18
8	внутренней речи	14	18
9	то же	12	16
10	но и	23	16
11	и не	15	14
12	не может	16	13
13	может быть	19	13
14	как и	20	12
15	точки зрения	49	11
16	что мы	9	11
17	мы уже	7	11
18	в себе	8	10
19	и как	7	10
20	отнюдь не	2	10
21	общественной жизни	3	10
22	мы должны	11	10
23	в этом	32	10
24	как мы	11	10
25	в то	7	9
26	для того	19	9
27	все же	6	9
28	то что	32	9
29	при этом	6	9
30	мы не	13	9
31	тем самым	8	8
32	ничего не	6	8
33	так как	11	8
34	и это	3	8
35	с тем	8	8
36	в ней	2	8
37	что же	3	8
38	таким образом	39	8
39	с его	7	8
40	никогда не	8	7
41	и от	4	7
42	в которой	6	7
43	мы можем	11	7
44	зависимости от	8	7
45	и той	2	7
46	же время	2	7
47	так и	12	7
48	потому что	11	7
49	только в	8	7
50	а не	5	7
51	и на	8	7
52	того чтобы	23	7
53	в зависимости	8	7
54	было бы	12	7
55	и его	10	7
56	той же	4	7
57	и тем	8	7
58	одно и	2	6
59	или иной	3	6
60	когда мы	2	6
61	бы в	5	6
62	во всех	4	6
63	не в	9	6
64	но ведь	2	6
65	в области	4	6
66	точку зрения	8	6
67	в конце	2	6
68	речи и	41	6
69	в нем	2	6
70	в свою	4	6
71	в процессе	19	6
72	в его	16	6
73	слова в	2	6
74	в этой	13	6
75	мы будем	2	6
76	с помощью	16	6
77	и то	3	5
78	все время	8	5
79	в сознании	2	5
80	независимо от	10	5
81	и следовательно	3	5
82	в нашем	3	5
83	внутренняя речь	7	5
84	мы увидим	3	5
85	слова и	5	5
86	не является	16	5
87	и наконец	3	5
88	и их	5	5
89	самом деле	8	5
90	как это	6	5
91	а с	8	5
92	мы видели	8	5
93	но все	3	5
94	и является	2	5
95	тому что	6	5
96	а в	4	5
97	но в	9	5
98	те же	2	5
99	в самом	16	5
100	и с	10	5
101	т.д и	2	5
102	уже в	8	5
103	с точки	34	5
104	же самое	4	5
105	вместе с	14	5
106	что это	8	4
107	в одном	5	4
108	так же	18	4
109	внешней речи	4	4
110	ту или	2	4
111	в словах	3	4
112	общения и	3	4
113	вопроса о	3	4
114	на него	3	4
115	его внутренней	3	4
116	если бы	10	4
117	что именно	3	4
118	лишь в	9	4
119	были бы	2	4
120	свою очередь	3	4
121	слова как	3	4
122	к своему	2	4
123	того что	28	4
124	которой мы	3	4
125	всего в	3	4
126	самого начала	9	4
127	можно было	6	4
128	всех своих	2	4
129	один из	3	4
130	одной и	2	4
131	и все	7	4
132	с самого	9	4
133	к тому	10	4
134	о том	14	4
135	и пр	2	4
136	точка зрения	3	4
137	если мы	8	4
138	уже не	2	4
139	и к	9	4
140	речь и	7	4
141	в целом	29	4
142	мы называем	3	4
143	не существует	4	4
144	языка и	3	4
145	мы видим	7	4
146	той или	3	4
147	связаны с	2	4
148	все это	9	4
149	в качестве	12	4
150	как только	3	4
151	можно сказать	6	4
152	не к	3	4
153	в слове	2	4
