N	2gram	Ircho_Kome	Tvorches
1	и в	37	56
2	как бы	7	41
3	в его	12	37
4	в то	14	30
5	то же	14	25
6	не только	13	24
7	но в	7	24
8	же время	12	24
9	и его	10	23
10	и не	28	23
11	а в	12	23
12	как и	10	23
13	и т	5	22
14	в этом	18	22
15	в том	24	21
16	что в	11	21
17	том что	22	19
18	он не	11	19
19	может быть	14	19
20	потому что	19	19
21	у него	10	18
22	то что	5	18
23	что он	15	17
24	все это	7	17
25	и на	6	17
26	таким образом	16	17
27	никогда не	5	16
28	прежде всего	7	16
29	как в	4	16
30	при этом	11	16
31	не может	9	16
32	но и	18	16
33	в этой	7	15
34	с его	6	15
35	в мире	2	15
36	и с	5	15
37	это не	3	14
38	и даже	6	14
39	времени в	2	13
40	о том	21	13
41	а не	5	13
42	в целом	4	12
43	в котором	6	12
44	все же	9	11
45	в своей	6	11
46	отнюдь не	5	11
47	в конце	14	10
48	не в	7	10
49	так и	4	10
50	уже в	3	10
51	представление о	2	10
52	но не	9	10
53	в самом	17	10
54	когда он	5	10
55	только в	3	10
56	как будто	3	10
57	в свою	12	9
58	в нем	8	9
59	один из	6	9
60	а затем	4	9
61	и от	3	9
62	по мнению	2	9
63	человека в	4	9
64	в изображении	3	9
65	наряду с	4	9
66	в своих	4	9
67	даже в	3	8
68	так же	8	8
69	в себе	4	8
70	человека и	2	8
71	в их	5	8
72	одной из	4	8
73	не менее	9	8
74	на его	5	8
75	так как	16	8
76	вовсе не	6	8
77	к этому	11	8
78	об этом	12	8
79	еще не	10	8
80	одним из	2	8
81	хотя и	6	8
82	вместе с	16	8
83	самом деле	13	7
84	в чем	7	7
85	например в	3	7
86	в дальнейшем	5	7
87	и он	5	7
88	что она	10	7
89	в которой	6	7
90	в этих	2	7
91	не случайно	3	7
92	и сам	11	7
93	его в	9	6
94	приводит к	4	6
95	ли не	6	6
96	так что	7	6
97	и все	6	6
98	не столько	3	6
99	и ее	3	6
100	если он	3	6
101	хотя бы	5	6
102	конечном счете	3	6
103	и как	3	6
104	если бы	18	6
105	еще более	4	6
106	в конечном	2	6
107	с ним	10	6
108	бы не	3	5
109	ничего не	6	5
110	из всех	3	5
111	до конца	4	5
112	в одной	2	5
113	приходит к	2	5
114	по отношению	6	5
115	но если	3	5
116	и у	4	5
117	том же	2	5
118	как он	5	5
119	т п	5	5
120	в образе	5	5
121	в своем	9	5
122	а с	2	5
123	не так	4	5
124	в них	6	5
125	и это	4	5
126	что не	5	5
127	что и	12	5
128	в ее	3	5
129	в ту	2	5
130	мы не	6	5
131	и по	3	5
132	что они	3	5
133	в истории	2	5
134	тот же	11	5
135	все время	3	5
136	с этим	5	5
137	из этой	2	5
138	в первой	3	5
139	дело не	2	5
140	на него	6	5
141	между тем	6	5
142	в известной	3	5
143	отношению к	4	5
144	что у	2	5
145	с другой	5	5
146	что я	5	5
147	если не	7	5
148	из них	11	5
149	я не	4	5
150	не было	6	5
151	в таком	2	5
152	но его	2	5
153	и потому	2	4
154	не был	2	4
155	в произведениях	2	4
156	роль в	3	4
157	в частности	4	4
158	как это	5	4
159	отличие от	5	4
160	не знает	7	4
161	самого начала	5	4
162	к нему	8	4
163	он говорит	3	4
164	с большим	4	4
165	точки зрения	8	4
166	из жизни	2	4
167	могут быть	3	4
168	сих пор	12	4
169	однако в	5	4
170	же не	3	4
171	мы видим	2	4
172	о его	4	4
173	было в	2	4
174	и я	3	4
175	который в	3	4
176	в основе	3	4
177	говорит о	2	4
178	и когда	2	4
179	и мы	5	4
180	тут же	8	4
181	х годов	2	4
182	нет ничего	4	4
183	в каждом	3	4
184	себя в	3	4
185	у нее	2	4
186	на свете	2	4
187	чуть ли	2	4
188	тем что	12	4
189	на земле	2	4
190	него в	3	4
191	и есть	3	4
192	с этой	5	4
193	времени и	2	4
194	такой же	2	4
195	его и	3	4
196	отказаться от	3	4
197	что его	10	4
198	в отличие	3	4
199	с самого	5	4
200	не мог	2	4
201	далеко не	3	4
202	с собой	4	4
203	этот вопрос	2	4
204	в которых	7	4
205	рассказывает о	2	4
206	представляет собой	5	4
207	с точки	6	4
208	говорить о	6	4
209	той же	2	4
210	но он	3	4
211	до сих	12	4
212	в античной	3	3
213	сам себе	2	3
214	при виде	3	3
215	для человека	2	3
216	действия и	2	3
217	от него	2	3
218	вплоть до	2	3
219	даже не	5	3
220	к себе	9	3
221	в другом	2	3
222	отношение к	7	3
223	как к	3	3
224	едва ли	16	3
225	друг друга	7	3
226	в виду	3	3
227	и тем	4	3
228	со стороны	16	3
229	в области	3	3
230	сам себя	3	3
231	с полным	4	3
232	людей и	2	3
233	от ее	3	3
234	мы знаем	2	3
235	к человеку	2	3
236	не по	7	3
237	любви к	5	3
238	к тому	11	3
239	может служить	2	3
240	в ней	7	3
241	одного из	4	3
242	на себя	10	3
243	другой стороны	2	3
244	всяком случае	3	3
245	по этому	3	3
246	этой связи	3	3
247	что с	4	3
248	и до	2	3
249	никто не	2	3
250	в первом	2	3
251	в с	2	3
252	как мы	6	3
253	да и	3	3
254	сказать что	4	3
255	если в	4	3
256	бы он	3	3
257	до этого	3	3
258	из этих	2	3
259	в начале	5	3
260	это в	2	3
261	и еще	4	3
262	больше чем	4	3
263	полным правом	2	3
264	к ней	9	3
265	только что	11	3
266	во второй	2	3
267	я и	2	3
268	и вот	3	3
269	был бы	4	3
270	не является	5	3
271	только для	2	3
272	для того	9	3
273	себе не	2	3
274	со всеми	2	3
275	не с	2	3
276	живет в	2	3
277	на этот	6	3
278	нет и	4	3
279	что для	7	3
280	образом и	2	3
281	и если	3	3
282	и к	4	3
283	а по	5	3
284	на этом	3	3
285	он и	5	3
286	как она	2	3
287	несмотря на	7	3
288	перед ним	4	3
289	и что	8	3
290	во всяком	3	3
291	нет ни	2	3
292	и особенно	2	3
293	тому же	11	3
294	в одном	3	3
295	на площади	4	3
296	площади и	2	2
297	в свой	2	2
298	в отношении	4	2
299	в первую	2	2
300	что ему	4	2
301	в доме	17	2
302	не могут	2	2
303	в построении	4	2
304	характера в	2	2
305	о чем	11	2
306	в тех	4	2
307	и поэтому	5	2
308	а сами	2	2
309	в силу	2	2
310	по своей	2	2
311	что ты	3	2
312	сразу же	5	2
313	должен быть	2	2
314	надежды на	2	2
315	а как	2	2
316	в устах	2	2
317	после этого	2	2
318	свою очередь	10	2
319	начинается с	2	2
320	всякого рода	3	2
321	не зная	5	2
322	теперь же	3	2
323	здесь нет	4	2
324	знает что	2	2
325	брак с	3	2
326	в руки	2	2
327	образом в	2	2
328	надо было	3	2
329	с тем	6	2
330	действующих лиц	7	2
331	тому что	5	2
332	не мешает	3	2
333	она не	3	2
