N	2gram	Losev_Prob	Psycholo
1	то что	42	193
2	и в	62	190
3	в том	35	163
4	что в	11	123
5	потому что	40	114
6	том что	25	113
7	и что	9	108
8	может быть	39	107
9	таким образом	13	102
10	в этом	25	100
11	то есть	63	97
12	все время	2	86
13	в самом	4	82
14	как бы	11	80
15	для того	5	78
16	того чтобы	4	78
17	что он	16	76
18	не только	33	75
19	на то	6	73
20	и не	56	73
21	что она	5	71
22	самом деле	6	70
23	и т	20	69
24	точки зрения	14	69
25	не может	14	68
26	если мы	24	66
27	так как	14	63
28	так же	11	63
29	было бы	14	56
30	если бы	9	55
31	в басне	12	54
32	то же	23	54
33	о том	14	54
34	при этом	9	52
35	как и	15	51
36	что и	11	50
37	а не	28	50
38	что это	3	49
39	заключается в	8	46
40	только в	33	46
41	сказать что	24	46
42	по себе	36	46
43	в искусстве	4	45
44	к тому	4	45
45	не в	21	45
46	в этой	10	43
47	искусства и	3	43
48	ясно что	11	43
49	никогда не	7	42
50	и все	13	42
51	вместе с	3	41
52	как это	4	40
53	но и	20	40
54	при помощи	13	39
55	как раз	11	39
56	того что	10	39
57	же самое	20	38
58	и это	11	37
59	и как	4	36
60	с тем	9	35
61	вовсе не	62	34
62	и если	11	34
63	и его	12	34
64	как на	2	34
65	что все	2	33
66	когда он	2	33
67	все же	10	33
68	тому что	5	33
69	все это	9	32
70	художественного произведения	14	32
71	в себе	23	32
72	в ней	12	31
73	мы не	15	31
74	в его	10	31
75	он не	10	31
76	для нас	23	31
77	никак не	13	30
78	как будто	11	30
79	как в	10	30
80	с одной	3	29
81	и для	5	29
82	с точки	9	29
83	одной стороны	2	29
84	в нем	13	29
85	что мы	12	28
86	и когда	4	28
87	что они	8	28
88	и то	17	28
89	мы можем	11	28
90	в основе	3	27
91	с другой	14	27
92	в своих	2	27
93	а в	9	27
94	и на	4	27
95	так что	21	26
96	совершенно не	7	26
97	и здесь	8	25
98	только что	4	25
99	жизни и	7	25
100	в целом	9	24
101	указывает на	13	24
102	художественное произведение	9	24
103	до сих	4	24
104	тем что	8	24
105	в своем	7	23
106	сих пор	4	23
107	для этого	9	23
108	из этого	5	23
109	что если	3	23
110	могут быть	2	23
111	что оно	4	23
112	и даже	21	22
113	т д	20	22
114	как она	2	22
115	что у	3	22
116	казалось бы	3	22
117	когда мы	24	22
118	с этим	5	22
119	из них	4	22
120	в своей	8	21
121	как мы	12	21
122	в конце	7	21
123	но только	10	21
124	ни в	17	21
125	в котором	3	21
126	в которых	3	21
127	той же	2	21
128	и только	10	21
129	она не	3	20
130	все эти	14	20
131	в то	18	20
132	это не	10	20
133	дело с	3	20
134	несмотря на	4	20
135	мы имеем	7	20
136	другой стороны	11	20
137	мы должны	13	19
138	в ее	6	19
139	в одном	4	19
140	что при	5	19
141	мы уже	4	19
142	в каком	9	18
143	на самом	13	18
144	перед нами	8	18
145	но в	17	18
146	но не	6	18
147	в которой	3	18
148	с этой	3	18
149	есть не	13	18
150	можно было	7	18
151	зависимости от	3	18
152	и есть	9	18
153	в виду	20	17
154	что для	4	17
155	только не	6	17
156	во всяком	14	17
157	у нас	17	17
158	но это	13	17
159	и о	8	17
160	время как	6	17
161	мы все	5	17
162	так и	16	16
163	не имеет	12	16
164	тому как	2	16
165	и к	9	16
166	от того	2	16
167	и тем	16	16
168	из которых	6	16
169	же как	5	16
170	то это	13	16
171	к этому	2	16
172	формы и	3	16
173	в таком	11	16
174	и потому	13	15
175	могли бы	6	15
176	в зависимости	3	15
177	еще не	12	15
178	о которых	3	15
179	которых мы	2	15
180	что именно	3	15
181	только на	6	15
182	в частности	4	15
183	в них	6	15
184	во всех	4	15
185	в результате	8	15
186	для него	4	15
187	не можем	5	15
188	не просто	36	15
189	что на	2	14
190	с той	5	14
191	это только	2	14
192	не то	2	14
193	в художественном	5	14
194	хотя бы	6	14
195	по существу	2	14
196	с ним	11	14
197	есть только	5	14
198	это и	11	14
199	само по	5	14
200	прежде всего	13	14
201	одной и	2	14
202	это есть	5	14
203	в области	2	14
204	и той	2	14
205	при таком	2	14
206	бы в	3	14
207	всяком случае	8	14
208	то время	6	14
209	или в	7	14
210	как он	2	13
211	а с	2	13
212	могло бы	3	13
213	не могли	2	13
214	именно в	4	13
215	этот вопрос	3	13
216	отнюдь не	16	13
217	едва ли	8	13
218	когда она	2	13
219	и он	3	13
220	в той	8	13
221	но если	12	12
222	и этот	3	12
223	того же	2	12
224	действия и	2	12
225	художественном произведении	3	12
226	в нашей	4	12
227	в этих	6	12
228	в самой	4	12
229	их в	2	12
230	конце концов	4	12
231	сам по	11	12
232	ничего не	4	12
233	и очень	6	12
234	не менее	24	12
235	и другие	4	12
236	этой точки	2	12
237	что не	4	12
238	и до	3	12
239	и может	4	12
240	это в	2	12
241	об этом	7	12
242	что его	3	12
243	и с	11	12
244	как только	3	12
245	образом и	2	11
246	и поэтому	3	11
247	бы мы	2	11
248	были бы	5	11
249	отличие от	3	11
250	подобно тому	3	11
251	не будет	3	11
252	этого слова	5	11
253	по сравнению	3	11
254	утверждать что	3	11
255	сравнению с	3	11
256	мы могли	4	11
257	его в	4	11
258	по поводу	3	11
259	мы видели	2	11
260	была бы	2	11
261	есть в	6	11
262	на этот	4	11
263	уже в	5	11
264	не было	6	11
265	конечно не	3	11
266	данном случае	12	10
267	от него	2	10
268	в тех	3	10
269	все те	2	10
270	в другом	4	10
271	здесь мы	5	10
272	только тогда	2	10
273	не так	8	10
274	представить себе	5	10
275	это было	4	10
276	отличается от	8	10
277	не является	19	10
278	во всем	2	10
279	но как	6	10
280	и у	2	10
281	в их	2	10
282	совсем не	4	10
283	нам кажется	2	10
284	с теми	2	10
285	и между	2	10
286	в данном	14	10
287	по мнению	2	10
288	сами по	8	10
289	ее в	2	10
290	и от	11	10
291	мы в	6	10
292	бы не	2	9
293	вопрос о	2	9
294	тем самым	9	9
295	и следовательно	3	9
296	и ее	7	9
297	оказывается что	2	9
298	которое мы	5	9
299	на основании	2	9
300	и по	3	9
301	внимание на	2	9
302	на него	3	9
303	и наконец	2	9
304	но все	5	9
305	не есть	57	9
306	во внимание	2	9
307	на нас	2	9
308	если же	4	9
309	мы говорили	3	9
310	и именно	2	9
311	мы будем	3	9
312	заставляет нас	3	9
313	оно есть	2	9
314	о чем	4	9
315	в виде	20	9
316	но что	3	9
317	в чем	5	9
318	по своему	6	9
319	в него	2	9
320	точно так	5	9
321	что даже	6	9
322	можно сказать	10	9
323	с ее	5	9
324	в отличие	2	9
325	в самых	3	9
326	не к	2	9
327	в нее	2	8
328	в процессе	2	8
329	из того	3	8
330	гораздо более	6	8
331	именно потому	3	8
332	что же	9	8
333	и во	5	8
334	одно и	4	8
335	кажется что	2	8
336	и тот	2	8
337	стороны и	3	8
338	себе и	4	8
339	и более	6	8
340	тем же	2	8
341	он может	2	8
342	том как	4	8
343	эти два	2	8
344	бы и	7	8
345	о нем	2	8
346	он в	3	8
347	на сцене	2	8
348	содержания и	3	8
349	это значит	12	8
350	во время	3	8
351	относится к	4	8
352	только то	4	8
353	то чтобы	2	8
354	уже давно	3	8
355	к нему	3	8
356	жизнь и	3	8
357	и значение	3	8
358	ни на	5	8
359	и вообще	20	8
360	будто бы	7	8
361	меньше всего	2	8
362	этом смысле	5	8
363	произведения искусства	2	8
364	о ней	3	7
365	она есть	2	7
366	что здесь	5	7
367	бы его	2	7
368	себе не	2	7
369	от себя	2	7
370	для чего	3	7
371	однако мы	2	7
372	для всех	3	7
373	к самому	3	7
374	только при	10	7
375	здесь в	3	7
376	связи с	10	7
377	еще раз	2	7
378	того или	8	7
379	дело в	6	7
380	за ним	2	7
381	нас в	5	7
382	которые мы	5	7
383	нашего исследования	2	7
384	которого мы	2	7
385	что такое	4	7
386	это можно	2	7
387	же в	6	7
388	она в	2	7
389	в нашем	13	7
390	а как	2	7
391	во все	3	7
392	что всякая	2	7
393	и при	2	7
394	есть нечто	22	7
395	и действительно	2	7
396	когда в	4	7
397	в качестве	10	7
398	и там	2	7
399	как они	4	7
400	времени и	4	7
401	к этой	2	7
402	на том	3	7
403	это то	3	7
404	не существует	6	7
405	все дело	2	6
406	в отношении	4	6
407	находятся в	5	6
408	нисколько не	2	6
409	для нее	2	6
410	то мы	3	6
411	еще более	3	6
412	а только	9	6
413	и без	9	6
414	что вся	2	6
415	за пределы	6	6
416	того и	2	6
417	слова и	3	6
418	тем не	23	6
419	каждой из	2	6
420	иное как	6	6
421	мы сейчас	4	6
422	что иное	6	6
423	из него	2	6
424	или менее	2	6
425	один и	2	6
426	без всякого	8	6
427	даже в	2	6
428	что под	2	6
429	не что	6	6
430	таком понимании	2	6
431	имеет в	2	6
432	и вся	2	6
433	ничем не	2	6
434	и ни	5	6
435	только с	5	6
436	гораздо больше	2	6
437	у пушкина	9	6
438	смысле слова	19	6
439	о его	3	6
440	почти всегда	4	6
441	образом в	2	6
442	да и	9	6
443	или иного	5	6
444	то и	9	6
445	независимо от	4	6
446	значит что	13	6
447	всех этих	6	6
448	к ней	2	6
449	сама по	11	6
450	никто не	5	6
451	нами в	2	6
452	более или	2	6
453	ее на	2	6
454	в эстетике	2	6
455	уже не	12	6
456	заметить что	2	6
457	только как	3	6
458	говорить о	7	6
459	жизни но	2	6
460	еще и	10	5
461	нет никакой	4	5
462	что дело	2	5
463	не имеют	4	5
464	столько же	2	5
465	и всегда	2	5
466	нас к	2	5
467	все равно	6	5
468	у них	2	5
469	в других	2	5
470	между собой	3	5
471	в известном	3	5
472	и она	2	5
473	которое в	3	5
474	то чего	2	5
475	для ее	3	5
476	одновременно и	4	5
477	значение и	7	5
478	что чем	2	5
479	то в	4	5
480	идет речь	4	5
481	и самый	3	5
482	и часто	2	5
483	и является	6	5
484	роль и	2	5
485	все они	5	5
486	но они	4	5
487	но даже	7	5
488	указывают на	2	5
489	и самым	2	5
490	учения о	2	5
491	том виде	4	5
492	том смысле	4	5
493	имеет никакого	3	5
494	таком случае	7	5
495	действительность и	4	5
496	он только	2	5
497	бы то	5	5
498	чем в	2	5
499	в очень	2	5
500	нас и	2	5
501	нас не	6	5
502	его не	2	5
503	нет никакого	4	5
504	который мы	2	5
505	что всякий	14	5
506	нам не	2	5
507	это будет	7	5
508	мы находим	8	5
509	можно ли	8	5
510	и больше	4	5
511	во всей	3	5
512	эти слова	2	5
513	и еще	2	5
514	хотя и	9	5
515	но она	2	5
516	он как	2	5
517	себя в	4	5
518	дело не	4	5
519	то или	5	5
520	не значит	3	5
521	только о	3	5
522	и сам	6	5
523	она может	2	5
524	он является	5	5
525	а то	4	5
526	в смысле	2	5
527	не понимает	2	5
528	однако не	4	5
529	так чтобы	2	5
530	и тогда	3	5
531	ни одна	2	5
532	отношения к	3	5
533	и за	2	5
534	своих героев	2	5
535	ее и	2	4
536	вплоть до	3	4
537	бы для	2	4
538	к другим	2	4
539	само собой	3	4
540	также и	22	4
541	такое что	3	4
542	всех других	2	4
543	никак нельзя	4	4
544	нам в	2	4
545	в ту	2	4
546	однако в	3	4
547	вот это	2	4
548	в истории	4	4
549	который в	2	4
550	дает нам	2	4
551	себе а	3	4
552	это вовсе	5	4
553	никакой возможности	4	4
554	значение в	3	4
555	так то	2	4
556	в языке	4	4
557	не на	2	4
558	если оно	3	4
559	художественным произведением	3	4
560	или как	4	4
561	что без	3	4
562	с собой	6	4
563	имеем в	4	4
564	для его	4	4
565	из себя	5	4
566	это так	2	4
567	мы говорим	8	4
568	если не	7	4
569	или иное	3	4
570	но к	2	4
571	это же	4	4
572	бы как	2	4
573	с самой	4	4
574	если только	3	4
575	и всякий	5	4
576	и говорить	2	4
577	или иные	6	4
578	в настоящее	4	4
579	но для	3	4
580	те или	9	4
581	является в	3	4
582	и каждый	2	4
583	басня и	2	4
584	но эта	4	4
585	его от	3	4
586	из нас	2	4
587	только он	2	4
588	только потому	3	4
589	в свете	4	4
590	составляющих его	3	4
591	говорили выше	2	4
592	не знаем	2	4
593	с которой	2	4
594	настоящее время	4	4
595	которое имеет	3	4
596	здесь не	11	4
597	с ними	2	4
598	мы читаем	2	4
599	в связи	9	4
600	своим собственным	4	4
601	в порядке	3	4
602	литературы и	2	4
603	с которыми	2	4
604	лиц и	2	4
605	с ней	5	4
606	такого же	2	4
607	мы только	4	4
608	же самой	4	4
609	в пределах	3	4
610	деле если	2	4
611	и содержания	2	4
612	произведения и	2	4
613	природы и	3	4
614	ничего общего	7	4
615	и хотя	3	4
616	свое собственное	2	4
617	в слове	4	4
