N	2gram	Vygotskiy_	Myslijsy
1	потому что	26	182
2	и в	47	121
3	может быть	20	107
4	в том	38	103
5	то что	40	83
6	в слове	11	78
7	для нас	4	75
8	что в	23	73
9	и не	27	73
10	только в	24	72
11	не только	36	67
12	а не	7	67
13	таким образом	38	64
14	том что	28	59
15	так как	25	59
16	в этом	47	59
17	но и	19	59
18	то же	16	56
19	не в	7	54
20	если бы	8	53
21	в себе	14	53
22	не может	23	52
23	по себе	5	52
24	того что	27	47
25	в сознании	11	46
26	в нем	6	45
27	было бы	12	45
28	не есть	4	42
29	как и	19	42
30	так что	8	39
31	вместе с	19	39
32	мы не	10	38
33	что и	4	38
34	так и	8	37
35	при этом	4	37
36	как в	7	37
37	тогда когда	12	36
38	что мы	14	36
39	точно так	3	35
40	тем что	14	33
41	и что	14	32
42	по отношению	10	30
43	а в	3	30
44	но не	13	29
45	что не	2	29
46	между тем	2	29
47	вовсе не	3	28
48	есть только	3	28
49	мы можем	7	28
50	для него	6	28
51	могут быть	7	27
52	с этим	5	27
53	то и	5	26
54	отношению к	9	26
55	языка и	6	25
56	этого слова	5	25
57	в то	10	24
58	с тем	8	23
59	от того	6	23
60	того как	6	23
61	как бы	13	23
62	но в	9	22
63	по мере	10	22
64	не имеет	6	22
65	с другой	7	22
66	что слово	2	22
67	и потому	3	21
68	не менее	6	21
69	в ней	5	20
70	в одном	4	20
71	это не	6	20
72	тем самым	14	19
73	заключает в	2	19
74	мысли и	13	19
75	и как	7	19
76	с ним	5	19
77	есть не	3	19
78	и то	10	19
79	сказать что	18	19
80	что это	7	19
81	из этих	6	19
82	но это	4	19
83	должно быть	3	19
84	тем не	4	19
85	о том	5	19
86	того же	7	19
87	в каком	2	18
88	очевидно что	6	18
89	для того	24	18
90	еще не	5	18
91	не могут	9	18
92	по поводу	3	18
93	в мысли	7	18
94	в самом	15	18
95	в таком	2	18
96	в его	7	17
97	слова и	10	17
98	точки зрения	39	17
99	что оно	9	17
100	во всяком	2	17
101	не можем	4	17
102	уже в	3	17
103	слова в	7	17
104	в своем	3	16
105	к тому	13	16
106	а только	2	16
107	в которой	16	16
108	только что	7	16
109	так же	26	16
110	в них	3	16
111	нашей мысли	3	16
112	что если	2	16
113	на то	5	16
114	и на	4	16
115	и по	6	15
116	в этих	2	15
117	с одной	7	15
118	тому как	2	15
119	в ряду	3	15
120	и тем	10	15
121	что он	13	15
122	прежде всего	9	15
123	только как	2	15
124	с другими	5	15
125	в свою	3	15
126	мы должны	7	14
127	свою очередь	3	14
128	в действительности	3	14
129	и без	2	14
130	должны быть	5	14
131	связи с	4	14
132	там где	7	14
133	то в	4	14
134	мысли в	12	14
135	на деле	2	14
136	столь же	2	14
137	в котором	6	14
138	все же	7	14
139	сам по	2	14
140	когда мы	2	14
141	во всех	9	14
142	смысле этого	4	13
143	что все	6	13
144	и все	5	13
145	зависит от	3	13
146	том смысле	2	13
147	образом в	5	13
148	и может	2	13
149	например в	5	13
150	в смысле	9	13
151	из них	2	13
152	языка в	2	13
153	и его	14	13
154	как на	8	13
155	значение слова	16	13
156	никогда не	7	12
157	и вместе	2	12
158	друг друга	9	12
159	и при	2	12
160	одно из	6	12
161	что же	3	12
162	что на	5	12
163	все это	5	12
164	как мы	24	12
165	есть в	5	12
166	сих пор	6	12
167	что такое	2	12
168	оно не	3	12
169	в чем	5	12
170	только потому	3	12
171	хотя и	4	12
172	относится к	5	12
173	другой стороны	3	12
174	в каждом	3	12
175	возможно только	4	12
176	до сих	6	12
177	и притом	4	11
178	в силу	21	11
179	той же	13	11
180	того чтобы	26	11
181	в первом	6	11
182	и вообще	3	11
183	только на	5	11
184	в состоянии	4	11
185	которые мы	4	11
186	что для	3	11
187	все что	7	11
188	и их	7	11
189	его в	7	11
190	сравнительно с	2	11
191	мы видели	10	11
192	к нему	5	11
193	речи и	36	11
194	к ней	2	11
195	подобно тому	2	11
196	и это	2	11
197	и только	7	11
198	и следовательно	8	10
199	а и	2	10
200	и понимания	2	10
201	одной стороны	7	10
202	представить себе	5	10
203	том как	2	10
204	слова есть	2	10
205	и для	5	10
206	мысль что	2	10
207	мы говорим	2	10
208	в других	2	10
209	если же	2	10
210	тем же	8	10
211	тем и	2	10
212	одной и	5	10
213	тому что	14	10
214	находится в	3	10
215	мы видим	10	10
216	развития мысли	2	10
217	и от	6	10
218	только по	5	10
219	бы в	7	10
220	и другое	4	10
221	он не	5	10
222	если мы	6	10
223	и с	5	10
224	то время	8	10
225	что как	2	10
226	и есть	4	10
227	что при	4	10
228	вопрос о	9	9
229	и других	5	9
230	могли бы	10	9
231	но вместе	2	9
232	поэзии и	2	9
233	до того	2	9
234	никто не	2	9
235	это было	2	9
236	и даже	3	9
237	известно что	3	9
238	язык в	2	9
239	и о	4	9
240	с точки	31	9
241	и того	3	9
242	от нее	3	9
243	связь между	10	9
244	самом деле	6	9
245	есть представление	2	9
246	один из	3	9
247	в целом	7	9
248	во время	2	9
249	языка с	2	9
250	можно сказать	9	9
251	что она	8	9
252	одного и	3	9
253	ко всем	6	9
254	таким же	3	9
255	на самом	3	8
256	на вопрос	6	8
257	мы называем	2	8
258	нельзя сказать	2	8
259	одно и	3	8
260	отношений между	11	8
261	и слово	4	8
262	что они	11	8
263	все равно	2	8
264	и более	2	8
265	но все	2	8
266	в самой	3	8
267	их в	2	8
268	именно в	9	8
269	в которых	3	8
270	только не	14	8
271	внимание на	4	8
272	во всем	4	8
273	одним словом	2	8
274	была бы	3	8
275	и той	5	8
276	между ними	8	8
277	этом случае	15	8
278	и тогда	3	8
279	словом и	10	8
280	слова с	5	8
281	от одного	3	8
282	что есть	2	8
283	что по	2	8
284	не из	2	8
285	мы в	3	8
286	или в	2	8
287	слова но	3	7
288	но мы	5	7
289	к другим	11	7
290	для себя	24	7
291	том же	7	7
292	к мысли	5	7
293	на основании	2	7
294	самого начала	13	7
295	она не	7	7
296	чем более	3	7
297	с самого	13	7
298	во втором	5	7
299	и во	5	7
300	себя и	2	7
301	из одного	2	7
302	значение и	2	7
303	развития и	4	7
304	его с	3	7
305	все эти	7	7
306	в собственном	4	7
307	за пределы	2	7
308	мысли есть	2	7
309	за ним	3	7
310	находятся в	2	7
311	с этой	5	7
312	что у	4	7
313	в своих	2	7
314	в другой	4	7
315	но что	2	7
316	как она	6	7
317	его к	2	7
318	но как	3	7
319	деятельности и	4	7
320	образом мы	2	7
321	в разных	6	7
322	на котором	4	7
323	понятия о	2	7
324	языке и	2	7
325	в данном	7	7
326	к этому	2	7
327	которое мы	4	7
328	в памяти	2	7
329	не с	3	7
330	этом смысле	2	7
331	несмотря на	2	7
332	и слова	6	6
333	но если	5	6
334	в виду	5	6
335	друг от	3	6
336	на его	3	6
337	она есть	2	6
338	от мысли	5	6
339	в ее	7	6
340	в своей	4	6
341	в этой	7	6
342	никак не	5	6
343	слово и	10	6
344	при таком	2	6
345	в речи	6	6
346	у нас	3	6
347	эти последние	2	6
348	прежде чем	3	6
349	новое слово	2	6
350	от друга	3	6
351	с таким	3	6
352	что между	2	6
353	друг другу	5	6
354	все более	2	6
355	каким образом	3	6
356	оно есть	5	6
357	в каждой	4	6
358	и к	11	6
359	для всех	2	6
360	понятия и	5	6
361	к которому	3	6
362	в их	4	6
363	в виде	2	6
364	может стать	2	6
365	себе в	5	6
366	ряду других	2	6
367	между двумя	5	6
368	к слову	14	6
369	что с	7	6
370	и до	3	6
371	в сущности	16	6
372	нас в	4	6
373	показывает что	6	6
374	восприятия и	3	6
375	есть то	4	6
376	слово не	4	6
377	как оно	2	6
378	об этом	4	6
379	и самое	2	6
380	что его	2	6
381	не могло	3	6
382	же самое	12	6
383	заключается в	14	6
384	и значением	6	6
385	представляется нам	3	6
386	но на	3	6
387	мог бы	6	6
388	при котором	2	6
389	у него	2	6
390	лишь в	3	6
391	мы уже	5	6
392	но он	3	6
393	о человеке	2	5
394	из того	7	5
395	в процессе	12	5
396	для нее	3	5
397	но даже	2	5
398	всех остальных	2	5
399	были бы	5	5
400	оба эти	10	5
401	а с	3	5
402	можно было	7	5
403	они не	2	5
404	состоит в	3	5
405	из которого	3	5
406	как слово	2	5
407	рядом с	2	5
408	если в	6	5
409	одна из	2	5
410	на ней	2	5
411	переход от	5	5
412	с другим	3	5
413	но только	5	5
414	отношение к	8	5
415	как увидим	2	5
416	предмета и	3	5
417	входит в	3	5
418	этот вопрос	2	5
419	о которых	3	5
420	полагает что	2	5
421	в нашем	6	5
422	чем в	5	5
423	даже в	2	5
424	перед нами	3	5
425	отношения между	8	5
426	а это	2	5
427	за другим	2	5
428	в области	5	5
429	на том	2	5
430	ответ на	3	5
431	нужно было	4	5
432	известной степени	2	5
433	что эти	3	5
434	слов и	6	5
435	оно имеет	2	5
436	но эти	2	5
437	мы имеем	3	5
438	в начале	6	5
439	к другой	6	5
440	не обнаруживает	3	5
441	одним из	3	5
442	что то	4	5
443	не по	7	5
444	отношении к	4	5
445	в какой	6	5
446	и значение	5	5
447	время как	7	5
448	на этот	2	5
449	о предмете	2	5
450	в живой	2	5
451	и здесь	5	5
452	в той	7	5
453	к другому	5	5
454	конечно не	2	5
455	данном случае	5	4
456	внутреннее единство	2	4
457	в образовании	2	4
458	в понятии	5	4
459	в другом	3	4
460	не могла	2	4
461	мысль не	4	4
462	в разговоре	2	4
463	от слова	7	4
464	здесь как	2	4
465	в такой	6	4
466	этой мысли	2	4
467	от этого	3	4
468	но так	2	4
469	ту же	4	4
470	том и	3	4
471	значение не	2	4
472	зависят от	2	4
473	но совершенно	2	4
474	иначе как	10	4
475	свою мысль	2	4
476	другим и	3	4
477	не иначе	6	4
478	содержание в	2	4
479	та же	2	4
480	если оно	2	4
481	в наших	8	4
482	себе что	3	4
483	не мог	2	4
484	видели что	3	4
485	ни в	3	4
486	из этого	4	4
487	но с	4	4
488	одним и	2	4
489	ничего не	2	4
490	между этими	3	4
491	но эта	2	4
492	не знает	3	4
493	по своему	11	4
494	одно только	3	4
495	к общему	4	4
496	одного из	2	4
497	этой точки	4	4
498	тех и	4	4
499	мысли к	11	4
500	мы находим	3	4
501	по этому	4	4
502	языка но	2	4
503	в значении	2	4
504	это есть	6	4
505	в строении	2	4
506	имеет место	4	4
507	имеет в	4	4
508	только о	3	4
509	смысле что	3	4
510	стороны и	6	4
511	мыслью и	6	4
512	этом отношении	7	4
513	такой же	4	4
514	про себя	2	4
515	эти отношения	7	4
516	из двух	3	4
517	этой последней	2	4
518	перейти к	6	4
519	на этом	4	4
520	и значения	3	4
521	что можно	2	4
522	только одно	2	4
523	мы могли	15	4
524	отношения к	5	4
525	собственном смысле	4	4
526	что ему	3	3
527	бы с	2	3
528	самой мысли	2	3
529	она может	2	3
530	что уже	2	3
531	могут не	4	3
532	и ее	3	3
533	в отношении	9	3
534	что здесь	2	3
535	должно было	2	3
536	мы и	5	3
537	из тех	2	3
538	и другом	3	3
539	в другую	3	3
540	от ее	3	3
541	отличие от	4	3
542	мы знаем	5	3
543	здесь мы	2	3
544	одной из	4	3
545	что этот	6	3
546	к самому	2	3
547	и непосредственно	3	3
548	в мысль	2	3
549	в известном	2	3
550	которого не	2	3
551	для развития	3	3
552	перехода от	10	3
553	первых порах	3	3
554	же самым	2	3
555	которой мы	2	3
556	как для	2	3
557	входят в	2	3
558	об одном	4	3
559	речи есть	3	3
560	и состоит	3	3
561	впечатления от	2	3
562	для этого	4	3
563	значение этого	2	3
564	в нашей	4	3
565	время в	3	3
566	в развитии	27	3
567	во внутренней	4	3
568	наоборот в	2	3
569	на первых	4	3
570	ее от	2	3
571	что понятие	2	3
572	и наконец	4	3
573	от его	2	3
574	но всегда	2	3
575	себе и	2	3
576	и из	2	3
577	для ребенка	5	3
578	различие в	2	3
579	развития в	5	3
580	от одной	4	3
581	мысли от	5	3
582	что всякое	2	3
583	каждой из	5	3
584	с психологической	3	3
585	другу и	2	3
586	связанные с	3	3
587	значения в	2	3
588	речь и	5	3
589	значения и	3	3
590	начале развития	3	3
591	мысль и	3	3
592	нечто такое	2	3
593	в мыслях	3	3
594	выражается в	2	3
595	что эта	7	3
596	в новом	2	3
597	самого слова	3	3
598	в себя	4	3
599	о которой	2	3
600	без всякого	2	3
601	ясно что	4	3
602	я могу	2	3
603	которые в	5	3
604	и том	3	3
605	в одной	6	3
606	но для	2	3
607	идет от	3	3
608	до известной	2	3
609	при исследовании	2	3
610	которых мы	5	3
611	было сказано	3	3
612	что внутренняя	5	3
613	первом случае	5	3
614	как это	7	3
615	видно из	2	3
616	движения в	3	3
617	частный случай	4	3
618	понятий в	8	3
619	происходит в	2	3
620	который мы	6	3
621	дело с	3	3
622	к этой	2	3
623	что делает	2	3
624	развития как	2	3
625	даже при	2	3
626	большинстве случаев	2	3
627	совсем не	2	3
628	не прямо	2	3
629	случае не	2	3
630	и отношения	3	3
631	в двух	2	3
632	признать что	2	3
633	с которыми	3	3
634	одном и	4	3
635	это в	2	3
636	слова к	7	3
637	в результате	3	3
638	направлении и	2	3
639	возможны только	4	3
640	должен был	2	3
641	и которые	3	3
642	его значения	3	3
643	его мысль	3	3
644	котором мы	2	3
645	мысль которая	2	3
646	предполагает уже	2	3
647	в самых	2	3
648	и словом	5	3
649	ее в	11	3
650	в большинстве	2	3
651	нам остается	2	3
652	связи между	11	3
653	он сам	2	3
654	и весь	3	3
655	в большей	2	3
656	однако не	2	3
657	и развития	3	2
658	выражения и	2	2
659	наших глазах	4	2
660	что понятия	2	2
661	изменяется в	3	2
662	значении слова	2	2
663	заключать в	2	2
664	более сложных	2	2
665	мы желаем	2	2
666	самое что	3	2
667	относится ко	2	2
668	восприятием и	2	2
669	нас на	2	2
670	к более	3	2
671	факт что	2	2
672	на друга	2	2
673	начинается с	2	2
674	такое что	3	2
675	правда мы	2	2
676	развития языка	2	2
677	на ее	2	2
678	мысли мы	3	2
679	ничего нового	3	2
680	понятий но	2	2
681	значение для	2	2
682	показать в	2	2
683	себя от	2	2
684	с внутренней	8	2
685	того и	2	2
686	принадлежит к	2	2
687	в математике	2	2
688	не могли	5	2
689	по выражению	2	2
690	есть такой	2	2
691	речи то	4	2
692	необходимо должно	2	2
693	в первой	3	2
694	только к	4	2
695	с их	2	2
696	это единство	2	2
697	речи в	31	2
698	могли быть	2	2
699	переходит к	4	2
700	целый ряд	6	2
701	во второй	5	2
702	понятно что	3	2
703	должны были	2	2
704	по своей	12	2
705	по степени	2	2
706	нами в	6	2
707	относящихся к	6	2
708	внутренней стороны	2	2
709	а из	4	2
710	с не	2	2
711	можно говорить	2	2
712	тому же	2	2
713	даже с	2	2
714	этот закон	2	2
715	когда он	2	2
716	деятельности в	3	2
717	отношение слова	4	2
718	и могут	2	2
719	ближе к	2	2
720	эта связь	2	2
721	друг к	3	2
722	слова оказывается	2	2
723	и другой	3	2
724	предмету не	2	2
725	от общего	2	2
726	хотя это	2	2
727	на другую	3	2
728	в сфере	8	2
729	мысли поэтому	2	2
730	еще один	2	2
731	нуждается в	5	2
732	иначе чем	3	2
733	связанных между	2	2
734	обобщение и	2	2
735	вопроса о	2	2
736	общего и	3	2
737	не видит	2	2
738	не выражается	2	2
739	едва ли	5	2
740	является в	7	2
741	для других	15	2
742	это и	7	2
743	высшего понятия	3	2
744	понятия но	3	2
745	друга и	2	2
746	в обратном	2	2
747	становится возможным	6	2
748	его от	2	2
749	перестать быть	2	2
750	в предложении	2	2
751	входящий в	2	2
752	связано с	4	2
753	может и	3	2
754	только с	2	2
755	случае они	2	2
756	можем не	2	2
757	и там	3	2
758	подлежащего и	4	2
759	необходимых для	2	2
760	мысли для	2	2
761	что отношения	2	2
762	его мысли	5	2
763	убедиться что	2	2
764	и другого	2	2
765	с теми	2	2
766	не представляет	3	2
767	же как	14	2
768	о его	3	2
769	всегда в	2	2
770	изменений в	2	2
771	как эта	3	2
772	своего развития	4	2
