N	2gram	Propp_Isto	Stilisti
1	и в	44	42
2	как бы	4	30
3	не только	17	28
4	прежде всего	7	22
5	хотя бы	2	18
6	то же	9	16
7	но и	16	16
8	и не	19	14
9	не может	10	13
10	может быть	31	13
11	как и	12	12
12	точки зрения	3	11
13	что мы	4	11
14	мы уже	6	11
15	и как	5	10
16	мы должны	7	10
17	в этом	20	10
18	как мы	9	10
19	в то	5	9
20	для того	3	9
21	все же	17	9
22	то что	16	9
23	язык и	2	9
24	при этом	4	9
25	мы не	6	9
26	тем самым	2	8
27	ничего не	4	8
28	так как	19	8
29	и это	5	8
30	с тем	9	8
31	в ней	8	8
32	таким образом	21	8
33	с его	3	8
34	никогда не	5	7
35	другими словами	4	7
36	в которой	4	7
37	мы можем	6	7
38	так и	9	7
39	потому что	18	7
40	только в	8	7
41	а не	5	7
42	и на	11	7
43	того чтобы	3	7
44	было бы	2	7
45	и его	15	7
46	той же	2	7
47	и тем	7	7
48	одно и	2	6
49	во всех	3	6
50	не в	11	6
51	или как	3	6
52	в нем	10	6
53	в свою	3	6
54	в его	16	6
55	в форме	5	6
56	в этой	5	6
57	и то	5	5
58	мы увидим	6	5
59	и наконец	2	5
60	самом деле	2	5
61	как это	5	5
62	а с	2	5
63	мы видели	9	5
64	но все	8	5
65	а в	9	5
66	но в	7	5
67	и с	8	5
68	уже в	4	5
69	вместе с	26	5
70	что это	8	4
71	в одном	2	4
72	так же	14	4
73	его в	17	4
74	на него	10	4
75	если бы	5	4
76	то или	2	4
77	лишь в	2	4
78	к своему	2	4
79	того что	3	4
80	один из	6	4
81	с появлением	6	4
82	и все	4	4
83	о том	11	4
84	и пр	6	4
85	уже не	14	4
86	и к	3	4
87	в целом	4	4
88	не знаем	3	4
89	или иное	2	4
90	мы видим	12	4
91	связаны с	3	4
92	все это	4	4
93	в качестве	13	4
94	себя в	6	4
95	как только	2	4
96	можно сказать	2	4
97	сказать что	2	3
98	это не	8	3
99	но при	2	3
100	том что	12	3
101	бы мы	4	3
102	в тех	4	3
103	но для	4	3
104	перед нами	2	3
105	об этом	6	3
106	и даже	4	3
107	то мы	3	3
108	и здесь	12	3
109	целый ряд	4	3
110	социальной жизни	3	3
111	роль в	3	3
112	та же	2	3
113	в том	13	3
114	он должен	2	3
115	в частности	9	3
116	у них	2	3
117	еще не	16	3
118	только на	2	3
119	совершенно не	2	3
120	его и	2	3
121	как в	11	3
122	и вот	4	3
123	чаще всего	3	3
124	для него	2	3
125	то он	2	3
126	и для	3	3
127	видели что	2	3
128	что у	6	3
129	приближается к	2	3
130	в котором	2	3
131	их в	7	3
132	мы легко	2	3
133	должно было	3	3
134	что оно	4	3
135	если не	4	3
136	между ними	2	3
137	из которых	7	3
138	главным образом	2	3
139	из них	4	3
140	если он	2	3
141	для нас	6	3
142	несмотря на	3	3
143	жизни и	4	3
144	что и	11	3
145	в ее	4	3
146	этом мы	2	3
147	и уже	2	3
148	все эти	11	3
149	связи с	10	3
150	но вот	2	3
151	уже видели	2	3
152	этом случае	13	3
153	в основе	3	3
154	не мог	3	3
155	здесь мы	7	3
156	еще и	2	2
157	для этого	3	2
158	и вообще	3	2
159	вопрос о	5	2
160	очевидно что	3	2
161	и потому	2	2
162	первобытного человека	2	2
163	с этим	7	2
164	относится к	3	2
165	с другими	4	2
166	в нашей	2	2
167	мы имеем	22	2
168	из этих	5	2
169	но как	2	2
170	человека и	2	2
171	но даже	2	2
172	на одном	2	2
173	опять не	2	2
174	к этому	5	2
175	с ней	2	2
176	по отношению	2	2
177	с кем	2	2
178	должны были	3	2
179	отношение к	3	2
180	друг друга	5	2
181	есть не	2	2
182	должен быть	2	2
183	а на	2	2
184	но эта	2	2
185	вошел в	2	2
186	тем что	12	2
187	человека в	5	2
188	находятся в	2	2
189	из двух	2	2
190	не всегда	9	2
191	и при	3	2
192	в этих	7	2
193	что он	29	2
194	и сам	2	2
195	связано с	7	2
196	отношению к	2	2
197	себе и	2	2
198	в приведенных	5	2
199	сих пор	7	2
200	его не	3	2
201	в пределах	5	2
202	себе в	3	2
203	только тогда	4	2
204	увидим что	3	2
205	одной из	3	2
206	на этот	2	2
207	но не	8	2
208	в него	5	2
209	также и	2	2
210	к нему	5	2
211	но мы	5	2
212	видим что	5	2
213	связанные с	5	2
214	зависит от	4	2
215	в своих	4	2
216	только одна	3	2
217	связь с	20	2
218	с собой	6	2
219	даже и	2	2
220	ту же	2	2
221	при которых	2	2
222	этот вопрос	2	2
223	в которых	4	2
224	однако в	2	2
225	представляет собой	8	2
226	выражения как	2	2
227	и он	9	2
228	весь комплекс	2	2
229	о чем	6	2
230	как таковое	2	2
231	к рассмотрению	2	2
232	ли он	2	2
233	человека с	2	2
234	не было	2	2
235	между двумя	7	2
236	здесь не	3	2
237	но это	10	2
238	оно означает	2	2
239	это же	4	2
240	в своей	3	2
241	и тогда	2	2
242	или в	7	2
243	в связи	6	2
244	таким же	5	2
245	он не	5	2
246	случаях когда	2	2
247	в дальнейшем	6	2
248	перейти к	2	2
249	с ним	9	2
250	вовсе не	6	2
251	ясно что	5	2
