N	2gram	Bakhtin_Fr	Vvedenie
1	в том	17	38
2	в этом	22	35
3	и в	105	35
4	том что	9	30
5	может быть	11	30
6	не только	24	26
7	для того	2	23
8	того чтобы	3	22
9	таким образом	5	21
10	также и	3	20
11	не может	9	19
12	то что	7	19
13	потому что	6	18
14	о том	5	16
15	только в	16	16
16	так как	11	15
17	в общем	4	14
18	и не	34	13
19	что в	4	13
20	в самом	7	13
21	в нем	16	13
22	и именно	2	13
23	в их	6	12
24	того что	3	12
25	точки зрения	10	12
26	в его	24	12
27	как на	4	12
28	то же	6	11
29	в ее	5	11
30	как мы	12	11
31	не в	4	10
32	прежде всего	26	10
33	но в	16	10
34	в той	5	10
35	между тем	5	10
36	из этих	7	9
37	и как	2	9
38	все же	10	9
39	но не	7	9
40	не менее	2	9
41	в истории	5	9
42	это не	4	8
43	можно было	4	8
44	с другой	3	8
45	именно в	6	8
46	самом деле	3	7
47	сих пор	7	7
48	как и	15	7
49	как бы	33	7
50	в большей	8	7
51	этот вопрос	2	7
52	но и	20	7
53	в разных	2	7
54	было бы	4	7
55	в применении	3	7
56	до сих	7	7
57	сказать что	12	6
58	его в	7	6
59	не могут	4	6
60	как например	2	6
61	хотя бы	2	6
62	об этом	2	6
63	и даже	10	6
64	применении к	3	6
65	тем что	5	6
66	в какой	2	6
67	так например	3	6
68	на этот	3	6
69	и это	3	6
70	а в	4	6
71	уже не	3	6
72	могут быть	4	6
73	в то	5	6
74	один из	5	6
75	и его	24	6
76	все это	16	6
77	же время	5	6
78	вовсе не	25	6
79	дело в	2	5
80	с их	7	5
81	есть и	2	5
82	и т.д	2	5
83	в виду	5	5
84	одним из	4	5
85	что он	5	5
86	в течение	3	5
87	что не	3	5
88	по своему	9	5
89	одно из	7	5
90	в г	3	5
91	культуры в	4	5
92	в них	13	5
93	уже в	5	5
94	в целом	3	5
95	всяком случае	2	5
96	что и	2	5
97	не просто	3	5
98	но с	2	5
99	хотя и	4	5
100	во всяком	2	5
101	да и	5	4
102	еще и	6	4
103	должен был	2	4
104	истории и	2	4
105	по сравнению	2	4
106	в чисто	2	4
107	о чем	3	4
108	одной стороны	2	4
109	в области	10	4
110	этот процесс	5	4
111	по отношению	2	4
112	связана с	8	4
113	в особенности	7	4
114	этом отношении	5	4
115	еще не	8	4
116	времени и	9	4
117	отношению к	2	4
118	в чем	2	4
119	отличие от	5	4
120	в отличие	4	4
121	с одной	2	4
122	к тому	3	4
123	одной из	3	4
124	но все	5	4
125	и для	3	4
126	из наиболее	2	4
127	только с	3	4
128	в более	4	4
129	не вполне	3	4
130	даже и	5	4
131	в одном	8	4
132	из них	7	4
133	в себе	7	4
134	с точки	6	4
135	в своей	8	4
136	как раз	3	4
137	сравнению с	2	4
138	можно сказать	4	4
139	никогда не	11	3
140	до конца	4	3
141	одна из	5	3
142	в отношении	7	3
143	свое время	5	3
144	и вообще	5	3
145	в очень	2	3
146	или иной	5	3
147	до нас	11	3
148	в своем	11	3
149	одновременно и	3	3
150	так же	2	3
151	в начале	4	3
152	в собственном	4	3
153	к этому	2	3
154	в другом	2	3
155	в значительной	9	3
156	в конце	3	3
157	от того	2	3
158	отношение к	9	3
159	во второй	2	3
160	и здесь	4	3
161	в германии	2	3
162	в свое	6	3
163	в сущности	20	3
164	и вот	5	3
165	понятно что	2	3
166	в этих	6	3
167	только на	3	3
168	в частности	6	3
169	как в	6	3
170	второй половины	3	3
171	всего того	2	3
172	мы видели	3	3
173	можно говорить	3	3
174	к нему	5	3
175	на этой	5	3
176	половины xix	2	3
177	и на	25	3
178	в известной	7	3
179	в ней	7	3
180	входит в	4	3
181	и к	7	3
182	литературы в	4	3
183	на этом	2	3
184	между ними	4	3
185	из которых	2	3
186	большей или	7	3
187	своего рода	2	3
188	или меньшей	7	3
189	здесь не	3	3
190	говорит о	2	3
