N	2gram	Bakhtin_Fr	Literetu
1	а не	2	50
2	и не	13	47
3	не только	11	46
4	и в	73	44
5	может быть	5	43
6	при этом	5	41
7	но и	15	41
8	в том	13	39
9	в этом	21	38
10	своего рода	3	37
11	том что	8	32
12	в частности	2	30
13	то что	12	29
14	в мире	3	28
15	в качестве	11	27
16	в году	12	26
17	то же	16	26
18	как и	19	23
19	в то	14	23
20	не в	12	22
21	так и	13	22
22	того что	5	22
23	себя в	3	22
24	не может	4	22
25	же время	12	21
26	в себе	16	20
27	и т.п	21	20
28	прежде всего	18	19
29	как бы	15	18
30	то есть	36	17
31	точки зрения	6	17
32	в его	18	17
33	с другой	3	17
34	в этой	18	16
35	тем самым	3	15
36	я не	3	15
37	только в	7	15
38	по отношению	3	14
39	что он	8	14
40	и даже	4	14
41	в своем	13	13
42	как это	2	13
43	с одной	3	13
44	уже не	2	13
45	и его	18	13
46	к себе	3	12
47	в данном	3	12
48	в своей	4	12
49	а также	8	12
50	еще не	3	12
51	одним из	3	12
52	отношению к	3	12
53	о том	13	12
54	одной стороны	3	12
55	никогда не	6	11
56	это не	7	11
57	в другом	4	11
58	еще в	4	11
59	с его	5	11
60	и сам	2	11
61	как в	9	11
62	а в	10	11
63	в основе	3	11
64	вместе с	9	11
65	даже в	4	10
66	этом отношении	3	10
67	в области	3	10
68	что в	14	10
69	в ее	6	10
70	из них	6	10
71	и на	12	10
72	потому что	9	10
73	жизни и	6	10
74	одно из	2	9
75	к тому	2	9
76	один из	5	9
77	же в	2	9
78	связи с	5	9
79	в начале	4	9
80	лишь в	2	9
81	с этой	4	9
82	и т.д	3	9
83	одна из	7	8
84	в конце	9	8
85	все же	2	8
86	по существу	8	8
87	xix века	2	8
88	но в	12	8
89	того же	7	8
90	уже в	9	8
91	для него	7	8
92	и как	5	8
93	слова и	2	8
94	мира в	6	8
95	а именно	2	8
96	тем что	8	8
97	той же	9	8
98	с точки	4	8
99	как раз	3	8
100	до конца	5	7
101	для всех	3	7
102	в их	5	7
103	не как	2	7
104	и тем	3	7
105	и других	3	7
106	для этого	2	7
107	другой стороны	2	7
108	и для	8	7
109	человека в	3	7
110	у нас	4	7
111	именно в	4	7
112	в самом	9	7
113	и с	17	7
114	в одном	5	7
115	он и	2	7
116	в нем	18	7
117	он не	4	7
118	еще и	2	6
119	его в	3	6
120	в виду	4	6
121	самом деле	4	6
122	одного из	3	6
123	и он	4	6
124	и др	12	6
125	было бы	5	6
126	не было	4	6
127	например в	8	6
128	и то	3	6
129	во всех	13	6
130	с ее	3	6
131	и наконец	6	6
132	как о	5	6
133	далеко не	2	6
134	в ней	10	6
135	том числе	4	6
136	у него	13	6
137	с собой	2	5
138	в литературе	5	5
139	так как	9	5
140	как он	4	5
141	одном из	5	5
142	так что	2	5
143	он сам	4	5
144	в романе	10	5
145	не знает	4	5
146	всего в	5	5
147	как я	4	5
148	более того	3	5
149	между тем	2	5
150	несмотря на	3	5
151	что и	6	5
152	тех кто	2	5
153	в сущности	8	5
154	в связи	3	5
155	место в	4	5
156	в словах	2	5
157	должно быть	4	5
158	мы не	2	5
159	ни было	2	5
160	как у	3	5
161	но уже	3	5
162	в себя	3	5
163	в нашем	2	5
164	и к	6	5
165	к жизни	4	5
166	но с	3	5
167	в свою	3	4
168	себе и	2	4
169	в каждой	2	4
170	для нас	2	4
171	каждый из	2	4
172	и прежде	2	4
173	но без	2	4
174	все время	4	4
175	здесь как	2	4
176	только на	2	4
177	в формах	3	4
178	в руках	4	4
179	с тем	2	4
180	и все	19	4
181	на том	2	4
182	ту же	3	4
183	в них	14	4
184	из ведущих	2	4
185	во всей	2	4
186	хотя и	5	4
187	как мы	19	4
188	во всяком	2	4
189	одной из	5	4
190	тех же	2	4
191	но это	3	4
192	к этому	5	4
193	во второй	3	4
194	и вот	3	4
195	такой же	3	4
196	со всеми	4	4
197	что его	2	4
198	то он	2	4
199	все они	7	4
200	на этом	6	4
201	свидетельствует о	3	4
202	вовсе не	11	4
203	из этого	2	4
204	и что	5	4
205	с образом	5	4
206	таким образом	34	4
207	и есть	3	4
208	не мог	2	4
209	и нет	2	4
210	на самом	2	3
211	ничего не	4	3
212	и потому	6	3
213	для его	2	3
214	так же	11	3
215	о чем	2	3
216	по себе	2	3
217	одну из	2	3
218	в отношении	6	3
219	отношение к	3	3
220	есть не	2	3
221	но по	3	3
222	а на	4	3
223	себе в	3	3
224	о нем	3	3
225	и о	2	3
226	это уже	3	3
227	они не	2	3
228	но только	2	3
229	в трактате	2	3
230	времени в	2	3
231	душа моя	2	3
232	в образах	8	3
233	того чтобы	2	3
234	числе и	2	3
235	и до	14	3
236	все эти	24	3
237	всю ночь	3	3
238	те кто	2	3
239	не на	5	3
240	он был	7	3
241	в истории	3	3
242	во время	12	3
243	свою очередь	3	3
244	должна быть	3	3
245	всем и	2	3
246	по земле	2	3
247	на языке	4	3
248	и еще	2	3
249	тот же	3	3
250	еще один	2	3
251	и от	10	3
252	во многих	2	3
253	можно было	4	3
254	в первой	4	3
255	дело в	2	3
256	мысли и	3	3
257	так называемый	3	3
258	превращается в	2	3
259	также и	6	3
260	в особенности	5	3
261	сказать и	2	3
262	в этих	6	3
263	а для	2	3
264	в историческом	3	3
265	в ту	3	3
266	а за	2	3
267	не имеет	4	3
268	он говорит	2	3
269	в чем	3	3
270	он в	2	3
271	не есть	2	3
272	из которых	2	3
273	между людьми	2	3
274	все что	5	3
275	мы в	2	3
276	здесь не	2	3
277	этой же	3	3
278	не просто	3	3
279	мира и	6	3
280	с ним	6	3
281	свое время	2	2
282	перед нами	5	2
283	начиная с	3	2
284	если б	2	2
285	и сама	2	2
286	от него	3	2
287	и новые	2	2
288	человека и	3	2
289	оно было	3	2
290	не был	2	2
291	и у	7	2
292	есть и	4	2
293	сердца и	2	2
294	должен быть	4	2
295	роль в	4	2
296	ведь это	3	2
297	к человеку	2	2
298	здесь это	2	2
299	и всегда	2	2
300	у них	3	2
301	героя в	2	2
302	своего времени	3	2
303	картину мира	2	2
304	всех других	2	2
305	в свое	2	2
306	к его	2	2
307	так например	2	2
308	в него	4	2
309	к нему	7	2
310	за то	4	2
311	а только	2	2
312	люди с	2	2
313	и об	2	2
314	ему в	2	2
315	картина мира	4	2
316	жизнь и	3	2
317	в эти	2	2
318	по этому	4	2
319	переходит в	2	2
320	людей в	3	2
321	с ними	4	2
322	и весьма	2	2
323	в центре	2	2
324	и самого	2	2
325	и по	4	2
326	дело не	2	2
327	что они	2	2
328	и ее	2	2
329	границу между	2	2
330	вокруг которого	2	2
331	своего героя	4	2
332	может и	2	2
333	одно и	2	2
334	сказать что	4	2
335	все то	3	2
336	в лице	2	2
337	он как	2	2
338	бы в	3	2
339	значительной степени	3	2
340	им в	2	2
341	в результате	7	2
342	время в	3	2
343	так сказать	5	2
344	другом месте	3	2
345	в это	3	2
346	борьба с	3	2
347	в значительной	5	2
348	в самый	2	2
349	значение в	2	2
350	для этой	3	2
351	та же	7	2
352	него в	2	2
353	между собою	3	2
354	этот образ	6	2
355	в недрах	2	2
356	что есть	2	2
357	что по	2	2
358	есть в	9	2
359	и судьба	2	2
360	я рад	3	2
361	что у	3	2
362	раз в	2	2
363	от всех	3	2
364	в котором	4	2
365	еще более	4	2
366	со своими	2	2
367	у кого	3	2
368	оно не	2	2
369	в большинстве	9	2
370	это прежде	3	2
371	начинается с	2	2
372	внимание на	2	2
373	так чтобы	3	2
374	в той	8	2
375	эпохи в	2	2
376	представлений о	3	2
377	нового времени	5	2
378	во всем	5	2
379	в совершенно	2	2
380	на первый	2	2
381	мы имеем	2	2
382	но он	8	2
