N	2gram	Bakhtin_Fr	Hudozhes
1	в качестве	11	31
2	то есть	36	26
3	в мире	3	24
4	и в	73	23
5	не только	11	20
6	в том	13	20
7	может быть	5	19
8	при этом	5	19
9	в частности	2	18
10	и не	13	16
11	но и	15	14
12	а в	10	13
13	в себе	16	13
14	а не	2	13
15	то же	16	12
16	в этом	21	12
17	и его	18	12
18	так и	13	12
19	как бы	15	11
20	точки зрения	6	11
21	в его	18	11
22	но в	12	10
23	по отношению	3	10
24	отношению к	3	10
25	не в	12	9
26	том что	8	9
27	не может	4	9
28	с другой	3	9
29	своего рода	3	9
30	в то	14	8
31	себя в	3	8
32	в области	3	8
33	в самом	9	7
34	и т.п	21	7
35	отношение к	3	7
36	лишь в	2	7
37	в своей	4	7
38	только в	7	7
39	же время	12	7
40	как это	2	7
41	что в	14	7
42	в основе	3	7
43	более или	3	6
44	мы имеем	2	6
45	уже не	2	6
46	другой стороны	2	6
47	а также	8	6
48	в нем	18	6
49	с ее	3	6
50	в ее	6	6
51	с его	5	6
52	или менее	3	6
53	тем самым	3	5
54	ни в	7	5
55	картина мира	4	5
56	между ними	2	5
57	место в	4	5
58	того чтобы	2	5
59	в виду	4	5
60	а на	4	5
61	в их	5	5
62	что он	8	5
63	не на	5	5
64	то что	12	5
65	прежде всего	18	5
66	того что	5	5
67	для него	7	5
68	и то	3	4
69	сказать что	4	4
70	в отношении	6	4
71	его в	3	4
72	далеко не	2	4
73	это не	7	4
74	а только	2	4
75	к тому	2	4
76	между тем	2	4
77	во времени	2	4
78	в данном	3	4
79	и т.д	3	4
80	в форме	6	4
81	в другом	4	4
82	не знает	4	4
83	и как	5	4
84	еще не	3	4
85	к которому	2	4
86	и тем	3	4
87	и что	5	4
88	в этих	6	4
89	он не	4	4
90	и о	2	4
91	например в	8	4
92	в себя	3	4
93	в своем	13	4
94	хотя и	5	4
95	даже в	4	3
96	к нему	7	3
97	и для	8	3
98	по своему	3	3
99	одно и	2	3
100	и ее	2	3
101	в романе	10	3
102	как и	19	3
103	того же	7	3
104	их в	5	3
105	но их	2	3
106	потому что	9	3
107	о чем	2	3
108	одной стороны	3	3
109	том числе	4	3
110	имеем в	2	3
111	к его	2	3
112	в свою	3	3
113	и к	6	3
114	во всех	13	3
115	одного и	2	3
116	картины мира	5	3
117	человека с	2	3
118	а именно	2	3
119	связи с	5	3
120	и на	12	3
121	в той	8	3
122	и прежде	2	3
123	как раз	3	3
124	с точки	4	3
125	или даже	2	3
126	с этой	4	3
127	в связи	3	3
128	таким образом	34	3
129	и сам	2	3
130	есть в	9	3
131	в которой	3	3
132	никто не	11	3
133	во всей	2	3
134	принадлежит к	2	3
135	на языке	4	3
136	в одном	5	3
137	с одной	3	3
138	но он	8	3
139	в системе	2	3
140	никогда не	6	2
141	о том	13	2
142	одной из	5	2
143	рассказ о	3	2
144	в литературе	5	2
145	одна из	7	2
146	как в	9	2
147	начиная с	3	2
148	и др	12	2
149	одно из	2	2
150	и это	6	2
151	еще один	2	2
152	и потому	6	2
153	от всех	3	2
154	а для	2	2
155	значительной степени	3	2
156	свою жизнь	2	2
157	еще и	2	2
158	в чем	3	2
159	или в	5	2
160	именно в	4	2
161	все эти	24	2
162	было и	2	2
163	времени в	2	2
164	человека и	3	2
165	мира и	6	2
166	времени и	2	2
167	образом и	2	2
168	оно не	2	2
169	должен быть	4	2
170	говорит что	2	2
171	дело не	2	2
172	только и	2	2
173	не как	2	2
174	в глаза	2	2
175	так же	11	2
176	об этом	2	2
177	свою очередь	3	2
178	из которых	2	2
179	и по	4	2
180	встречаются в	2	2
181	между собой	2	2
182	он и	2	2
183	я не	3	2
184	один из	5	2
185	в них	14	2
186	по себе	2	2
187	несмотря на	3	2
188	роль в	4	2
189	к жизни	4	2
190	и весьма	2	2
191	на этом	6	2
192	вещами и	2	2
193	в последней	6	2
194	слова и	2	2
195	мира в	6	2
196	все это	19	2
197	с ними	4	2
198	из этого	2	2
199	числе и	2	2
200	что и	6	2
201	в значительной	5	2
202	имеет дело	2	2
203	в году	12	2
204	ни было	2	2
205	и особенно	3	2
206	xix века	2	2
207	одним из	3	2
208	не просто	3	2
209	и может	2	2
210	и другие	3	2
211	нового времени	5	2
212	в формах	3	2
213	самом деле	4	2
214	в нашем	2	2
215	в этой	18	2
216	но только	2	2
217	в организации	2	2
218	с ним	6	2
219	превращается в	2	2
220	вовсе не	11	2
221	если мы	2	2
222	том и	2	2
223	у него	13	2
224	здесь не	2	2
