N	2gram	Propp_Isto	StatiiOP
1	и в	40	103
2	в том	12	89
3	том что	11	77
4	в этом	13	76
5	что в	19	74
6	не только	28	60
7	и т	39	51
8	о том	12	47
9	но и	21	46
10	то что	17	44
11	что он	32	42
12	в его	10	42
13	и не	19	41
14	может быть	37	38
15	т е	30	33
16	было бы	11	32
17	т д	35	32
18	в этой	9	31
19	вовсе не	3	31
20	все это	6	29
21	тем что	7	29
22	таким образом	13	28
23	а в	15	27
24	а не	18	27
25	но в	13	26
26	что это	12	25
27	так и	13	25
28	и его	5	24
29	все же	17	23
30	не в	11	23
31	так что	9	23
32	потому что	12	23
33	того что	6	22
34	в области	2	22
35	прежде всего	15	22
36	в которой	2	22
37	как в	7	22
38	того чтобы	3	21
39	и пр	11	21
40	это не	8	20
41	до сих	11	20
42	в то	4	19
43	сих пор	12	19
44	в своей	2	19
45	только в	16	19
46	об этом	11	18
47	не может	19	18
48	с другой	8	18
49	в котором	5	18
50	он не	10	18
51	самом деле	2	17
52	между прочим	3	17
53	как бы	6	17
54	в русской	7	17
55	с этим	5	16
56	сказать что	7	16
57	в ней	10	16
58	можно было	8	16
59	если бы	8	16
60	в этих	17	16
61	с тем	13	15
62	как и	5	15
63	для него	2	15
64	например в	7	15
65	другой стороны	7	15
66	из этих	2	15
67	я не	5	15
68	также и	3	15
69	и на	6	15
70	у него	5	15
71	как раз	2	15
72	была бы	2	14
73	так например	7	14
74	к тому	6	14
75	между тем	2	14
76	то же	21	14
77	но все	9	14
78	и что	14	14
79	в своем	5	13
80	со стороны	3	13
81	а с	4	13
82	но это	8	13
83	в качестве	8	13
84	в нем	8	13
85	дело в	3	13
86	именно в	5	13
87	из них	5	13
88	вместе с	13	13
89	не менее	7	12
90	что они	13	12
91	так как	20	12
92	хотя бы	5	12
93	что у	3	12
94	ни в	2	12
95	никогда не	25	11
96	вопрос о	8	11
97	и с	5	11
98	в другом	6	11
99	своего рода	2	11
100	в них	2	11
101	все эти	6	11
102	и по	4	11
103	того как	6	11
104	это было	2	11
105	на то	6	11
106	не было	3	11
107	ясно что	2	11
108	на самом	3	10
109	в каком	2	10
110	так же	18	10
111	ответ на	3	10
112	в виду	2	10
113	а как	2	10
114	в частности	3	10
115	на вопрос	4	10
116	xix века	2	10
117	ничего не	6	10
118	связь с	8	10
119	в целом	3	10
