N	2gram	Vygotskiy_	formyVre
1	и в	33	148
2	в этом	43	73
3	в нем	10	51
4	прежде всего	5	46
5	и не	18	37
6	в его	15	36
7	и его	6	36
8	вовсе не	2	35
9	но и	14	33
10	то же	12	32
11	не только	28	32
12	но в	9	31
13	жизни и	2	31
14	так и	8	29
15	может быть	15	27
16	не в	10	26
17	как мы	20	26
18	как и	13	25
19	как бы	11	25
20	мы уже	4	24
21	точки зрения	27	24
22	в то	5	23
23	только в	21	23
24	то что	48	22
25	в том	44	22
26	все эти	9	21
27	связи с	9	21
28	во всех	3	21
29	в основном	2	19
30	в своем	11	19
31	и для	3	19
32	и на	11	19
33	у него	8	18
34	и все	2	18
35	по существу	5	18
36	еще не	11	18
37	таким образом	30	18
38	с этим	9	17
39	те же	6	17
40	при этом	9	17
41	так как	20	17
42	в пределах	6	17
43	все же	5	16
44	того же	13	16
45	и во	2	16
46	в связи	6	16
47	в основе	12	16
48	не может	31	16
49	в условиях	3	16
50	и их	4	16
51	никогда не	10	15
52	в них	3	15
53	в одном	3	15
54	с точки	12	15
55	с его	3	15
56	вместе с	9	15
57	так же	22	14
58	все это	2	14
59	и как	7	14
60	в конце	3	14
61	и с	7	14
62	как раз	5	14
63	а не	14	14
64	в их	4	13
65	в частности	9	13
66	а в	5	13
67	с другом	10	13
68	того чтобы	26	13
69	же в	2	13
70	друг с	10	13
71	для того	20	13
72	как в	7	13
73	в котором	2	13
74	в самом	10	13
75	с ним	6	13
76	ничего не	6	12
77	отнюдь не	2	12
78	в истории	3	12
79	и наконец	3	12
80	но не	13	12
81	потому что	40	12
82	он не	13	12
83	что в	33	12
84	его в	6	11
85	между ними	5	11
86	в ней	2	11
87	из них	6	11
88	уже в	4	11
89	влияние на	2	10
90	тот же	7	10
91	кроме того	2	10
92	и другие	13	10
93	сих пор	3	10
94	также и	2	10
95	и того	8	10
96	уже говорили	2	10
97	на основе	6	10
98	до сих	3	10
99	могут быть	7	9
100	одного и	9	9
101	и других	7	9
102	в других	2	9
103	и следовательно	7	9
104	наряду с	3	9
105	том что	41	9
106	должно быть	10	9
107	и даже	3	9
108	и это	3	9
109	с другой	11	9
110	на протяжении	2	9
111	для него	9	9
112	но все	2	9
113	есть в	2	9
114	их в	3	9
115	оно не	2	9
116	отношения к	2	9
117	до конца	3	8
118	это не	8	8
119	ступени развития	3	8
120	и потому	3	8
121	к тому	14	8
122	отношение к	12	8
123	том числе	2	8
124	в целом	8	8
125	и т.п	2	8
126	один из	4	8
127	что и	11	8
128	во всяком	4	8
129	и то	9	8
130	время как	4	8
131	в результате	9	8
132	в этот	4	8
133	и по	5	8
134	если бы	13	8
135	в этих	7	8
136	со всеми	2	8
137	отношению к	19	8
138	с одной	10	8
139	в жизни	2	8
140	значение в	3	8
141	связанные с	6	8
142	и к	7	8
143	в виду	4	8
144	для всех	2	7
145	в процессе	37	7
146	в себе	4	7
147	не как	3	7
148	отличие от	3	7
149	не знает	6	7
150	того что	34	7
151	между собой	17	7
152	в той	8	7
153	место в	2	7
154	было бы	18	7
155	себя и	2	7
156	имеет место	4	7
157	к этому	7	7
158	из этих	2	7
159	и он	3	7
160	этот процесс	5	7
161	в которой	8	7
162	этом отношении	7	7
163	ее в	3	7
164	к ним	2	7
165	в отличие	3	7
166	еще более	5	7
167	то время	4	7
168	в себя	4	7
169	но он	8	7
170	лежат в	3	6
171	в отношении	18	6
172	не могут	7	6
173	и ее	2	6
174	есть не	3	6
175	друг от	5	6
176	на развитие	6	6
177	одной из	5	6
178	с тем	9	6
179	ту же	5	6
180	одной стороны	10	6
181	ни одного	2	6
182	между двумя	4	6
183	мы видим	6	6
184	в качестве	13	6
185	во всей	3	6
186	сказать что	18	6
187	в начале	2	6
188	за пределы	4	6
189	мы не	6	6
190	мы можем	15	6
191	на первый	2	6
192	в сущности	17	6
193	не является	7	6
194	только для	2	6
195	о том	13	6
196	именно в	8	6
197	все что	2	6
198	в которых	2	6
199	от друга	5	6
200	уже на	3	6
201	что было	2	6
202	в различных	3	6
203	слова и	3	6
204	в совершенно	2	6
205	с помощью	32	6
206	стороны и	3	5
207	не имеют	4	5
208	о чем	3	5
209	по своей	7	5
210	он должен	9	5
211	только на	3	5
212	так что	8	5
213	они не	7	5
214	все основные	7	5
215	что все	9	5
216	там где	2	5
217	с ними	4	5
218	не на	5	5
219	что они	8	5
220	в этой	8	5
221	одно и	2	5
222	и от	2	5
223	числе и	2	5
224	хотя бы	5	5
225	мы имеем	4	5
226	в своей	5	5
227	тем что	12	5
228	с этой	8	5
229	но они	2	5
230	первый план	2	5
231	не имеет	7	5
232	и является	6	5
233	вообще не	5	5
234	он может	5	5
235	мы встречаем	2	5
236	в смысле	3	5
237	но на	2	5
238	точка зрения	8	5
239	и только	4	5
240	как его	2	5
241	той же	7	5
242	мы будем	4	5
243	мы и	6	5
244	из того	12	4
245	мы должны	13	4
246	его на	2	4
247	от него	3	4
248	в одной	2	4
249	по себе	8	4
250	во внутреннем	2	4
251	по отношению	19	4
252	в другом	7	4
253	и т.д	6	4
254	и при	4	4
255	что он	40	4
256	между этими	3	4
257	как он	7	4
258	о которых	2	4
259	которыми он	2	4
260	на друга	2	4
261	не являются	2	4
262	вопросу о	2	4
263	в чем	10	4
264	что не	2	4
265	другой стороны	9	4
266	и те	2	4
267	на его	4	4
268	языка и	6	4
269	принадлежит к	2	4
270	своей собственной	2	4
271	в корне	2	4
272	в данном	4	4
273	включает в	3	4
274	тем более	5	4
275	на одном	2	4
276	только что	6	4
277	находятся в	3	4
278	у нас	4	4
279	все равно	2	4
280	друг на	2	4
281	или на	2	4
282	и более	8	4
283	раз в	4	4
284	прежде чем	2	4
285	этом случае	5	4
286	в своих	5	4
287	их и	2	4
288	как она	3	4
289	несмотря на	3	4
290	всяком случае	2	4
291	раз и	3	4
292	к жизни	7	4
293	это и	3	4
294	друг другу	2	4
295	же самое	7	4
296	во всем	2	4
297	совершенно иной	3	4
298	в нашем	5	4
299	чем в	6	4
300	и развития	21	3
301	еще и	3	3
302	все более	4	3
303	вопрос о	15	3
304	отношений в	4	3
305	и которые	2	3
306	которые в	4	3
307	его к	2	3
308	но мы	7	3
309	том как	3	3
310	в сферу	2	3
311	в тех	2	3
312	без всяких	2	3
313	и эти	2	3
314	как это	11	3
315	в другую	3	3
316	самого начала	8	3
317	как уже	5	3
318	почти всегда	2	3
319	значение для	4	3
320	по сравнению	9	3
321	тому что	14	3
322	она не	2	3
323	в более	2	3
324	ему в	2	3
325	что на	2	3
326	но это	4	3
327	не столько	3	3
328	же как	9	3
