N	2gram	Bakhtin_Fr	Vladivir
1	и в	105	116
2	то что	7	71
3	и не	34	67
4	в году	13	65
5	не только	24	65
6	у него	2	65
7	в этом	22	53
8	в том	17	52
9	том что	9	51
10	что в	4	48
11	но и	20	47
12	в конце	3	41
13	в его	24	40
14	и с	8	39
15	то есть	71	37
16	сказать что	12	36
17	и даже	10	36
18	также и	3	36
19	там же	2	35
20	учение о	2	35
21	же с	2	34
22	потому что	6	33
23	еще и	6	32
24	что он	5	32
25	не может	9	31
26	о том	5	30
27	только в	16	30
28	никогда не	11	29
29	как мы	12	29
30	для него	12	29
31	вовсе не	25	27
32	а в	4	27
33	не было	3	26
34	в то	5	25
35	но в	16	25
36	в себе	7	25
37	и его	24	25
38	даже и	5	24
39	точки зрения	10	23
40	между прочим	2	23
41	может быть	11	23
42	он не	3	23
43	так как	11	22
44	он был	3	22
45	кроме того	2	22
46	об этом	2	22
47	в своей	8	21
48	в своем	11	20
49	прежде всего	26	20
50	для нас	5	20
51	и потому	14	19
52	и вообще	5	19
53	так и	16	19
54	не менее	2	19
55	как раз	3	19
56	в дальнейшем	10	19
57	по поводу	2	19
58	таким образом	5	19
59	в течение	3	19
60	не в	4	18
61	как и	15	18
62	хотя и	4	18
63	с его	9	18
64	что и	2	17
65	в этой	11	17
66	уже не	3	16
67	все же	10	16
68	того что	3	16
69	было бы	4	16
70	к тому	3	16
71	и все	7	16
72	до конца	4	15
73	разного рода	3	15
74	в связи	2	15
75	под названием	3	15
76	но это	5	15
77	к этому	2	15
78	это было	2	15
79	несмотря на	5	15
80	то же	6	15
81	в своих	8	15
82	и к	7	15
83	уже в	5	14
84	все эти	15	14
85	и как	2	14
86	и на	25	14
87	раз и	2	14
88	мы уже	18	14
89	так же	2	13
90	можно сказать	4	13
91	да и	5	13
92	и от	3	13
93	дело в	2	13
94	не просто	3	13
95	жизни и	14	13
96	на этот	3	13
97	во всем	5	13
98	есть только	3	12
99	и у	7	12
100	только на	3	12
101	ничего не	3	12
102	в нем	16	12
103	и по	3	12
104	связи с	5	12
105	во всяком	2	12
106	содержит в	2	12
107	и это	3	12
108	всяком случае	2	12
109	в отношении	7	11
110	мы должны	2	11
111	еще в	3	11
112	и о	4	11
113	при этом	10	11
114	все это	16	11
115	хотя бы	2	11
116	и здесь	4	11
117	на то	2	11
118	в основном	4	11
119	даже в	6	10
120	о нем	4	10
121	к нему	5	10
122	в ней	7	10
123	в истории	5	10
124	можно было	4	10
125	еще не	8	10
126	но не	7	10
127	что для	3	10
128	в самом	7	10
129	он и	3	10
130	с точки	6	10
131	здесь не	3	10
132	с ним	6	10
133	это не	4	9
134	но как	3	9
135	о чем	3	9
136	в целом	3	9
137	в начале	4	9
138	по существу	2	9
139	и сам	2	9
140	что касается	3	9
141	ни с	3	9
142	с другой	3	9
143	именно в	6	9
144	что мы	2	9
145	же время	5	9
146	отношения к	5	9
147	это время	2	9
148	мы будем	4	9
149	но он	5	9
150	свое время	5	8
151	отношение к	9	8
152	xix века	6	8
153	в чем	2	8
154	как бы	33	8
155	тот же	4	8
156	из этих	7	8
157	и он	3	8
158	тем что	5	8
159	в этих	6	8
160	как в	6	8
161	и для	3	8
162	в это	2	8
163	конечно не	2	8
164	в смысле	2	8
165	и особенно	4	8
166	другими словами	2	7
167	который был	3	7
168	но даже	2	7
169	в свое	6	7
170	и ни	4	7
171	себе и	2	7
172	на первом	4	7
173	на его	4	7
174	того чтобы	3	7
175	же в	4	7
176	здесь мы	2	7
177	мы видели	3	7
178	за пределы	10	7
179	и вот	5	7
180	к ней	2	7
181	но все	5	7
182	в одном	8	7
183	в таком	2	7
184	в нашем	3	7
185	в них	13	7
186	мы и	4	7
187	его в	7	6
188	в отличие	4	6
189	от того	2	6
190	есть и	2	6
191	в виду	5	6
192	отличие от	5	6
193	и очень	2	6
194	в общем	4	6
195	его на	2	6
196	жизнь и	3	6
197	нельзя сказать	2	6
198	здесь в	14	6
199	можно говорить	3	6
200	под влиянием	3	6
201	был и	4	6
202	по своему	9	6
203	на него	2	6
204	мысли и	4	6
205	должен был	2	6
206	но у	2	6
207	и наконец	2	6
208	для того	2	6
209	году в	3	6
210	она была	6	6
211	в жизни	7	6
212	но на	3	6
213	он пишет	2	6
214	главным образом	6	6
215	ко всему	2	6
216	по своей	3	6
217	по его	3	6
218	и речи	2	6
219	в очень	2	5
220	начиная с	2	5
221	а и	2	5
222	на эту	2	5
223	еще на	2	5
224	друг друга	3	5
225	и прежде	4	5
226	на все	5	5
227	вся эта	4	5
228	в их	6	5
229	в частности	6	5
230	он называет	2	5
231	для своего	2	5
232	она не	2	5
233	он в	2	5
234	можно только	5	5
235	и за	2	5
236	и без	4	5
237	мы находим	4	5
238	один из	5	5
239	место в	4	5
240	и до	6	5
241	что они	2	5
242	во время	14	5
243	первом плане	4	5
244	в области	10	5
245	ее в	2	5
246	во многом	3	5
247	он как	2	5
248	нет ничего	3	5
249	и еще	5	5
250	во всех	13	5
251	по преимуществу	3	5
252	и часто	3	5
253	жизни в	8	5
254	и так	2	5
255	далеко не	6	5
256	не вполне	3	5
257	еще более	6	5
258	и глубоко	3	5
259	из них	7	5
260	которое в	2	5
261	говорит о	2	5
262	это был	3	5
263	как на	4	5
264	не к	2	5
265	всего существующего	3	5
266	без всякого	3	5
267	года то	2	5
268	не о	2	4
269	на самом	6	4
270	в свой	2	4
271	всех этих	10	4
272	о которых	2	4
273	не могут	4	4
274	он понимает	3	4
275	в тех	5	4
276	вплоть до	2	4
277	человека и	4	4
278	но для	3	4
279	в духе	9	4
280	наряду с	2	4
281	как к	3	4
282	это и	3	4
283	и других	6	4
284	он всегда	2	4
285	были в	4	4
286	совершенно не	5	4
287	одной из	3	4
288	нам кажется	2	4
289	только с	3	4
290	в более	4	4
291	так в	4	4
292	одной стороны	2	4
293	как именно	2	4
294	есть его	2	4
295	разума и	2	4
296	уже сказали	4	4
297	и во	6	4
298	себя и	2	4
299	нужно сказать	7	4
300	в сущности	20	4
301	о необходимости	2	4
302	представление о	2	4
303	тех же	3	4
304	как например	2	4
305	с этими	2	4
306	и эта	5	4
307	время в	3	4
308	с ней	2	4
309	мы можем	2	4
310	и вовсе	5	4
311	во второй	2	4
312	себе в	2	4
313	лишь в	4	4
314	ни к	2	4
315	в особенности	7	4
316	этом отношении	5	4
317	не на	2	4
318	и всего	2	4
319	и другие	10	4
320	с одной	2	4
321	всего на	3	4
322	и более	4	4
323	можно найти	3	4
324	нет и	2	4
325	их в	3	4
326	на этом	2	4
327	это можно	2	4
328	но с	2	4
329	вполне понятно	2	4
330	в книге	3	3
331	так сказать	5	3
332	второй половине	2	3
333	к этим	2	3
334	от него	2	3
335	на всю	4	3
336	в другом	2	3
337	наконец в	2	3
338	говоря о	2	3
339	роль в	6	3
340	но эта	2	3
341	между ними	4	3
342	от своего	2	3
343	мы здесь	4	3
344	и вся	2	3
345	точка зрения	3	3
346	самом деле	3	3
347	его от	2	3
348	на котором	3	3
349	так например	3	3
350	значение для	2	3
351	его к	2	3
352	что не	3	3
353	не могла	2	3
354	и она	2	3
355	здесь же	3	3
356	для них	2	3
357	не была	2	3
358	и др	32	3
359	отметить что	2	3
360	в разных	2	3
361	мы сказали	2	3
362	интерес к	2	3
363	том числе	10	3
364	в свет	3	3
365	во многих	2	3
366	в чисто	2	3
367	с ними	2	3
368	в литературе	9	3
369	это в	5	3
370	в противоположность	3	3
371	особенно в	2	3
372	с их	7	3
373	самом же	3	3
374	бы в	2	3
375	в заключение	2	3
376	на земле	3	3
377	в изображении	2	3
378	одним из	4	3
379	влияние на	8	3
380	как известно	2	3
381	что по	2	3
382	думать что	2	3
383	ни на	3	3
384	мир и	3	3
385	которого мы	2	3
386	в состоянии	3	3
387	здравого смысла	2	3
388	все что	2	3
389	в какой	2	3
390	оно не	2	3
391	на что	3	3
392	и всякая	2	3
393	не понимает	4	3
394	и действительно	2	3
395	же деле	3	3
396	смысле но	2	3
397	к жизни	2	3
398	далеки от	2	3
399	не были	4	3
400	и чисто	5	3
401	притом в	2	3
402	здесь с	2	2
403	не подлежит	3	2
404	не является	4	2
405	это очень	2	2
406	еще раз	4	2
407	одна из	5	2
408	чем мы	2	2
409	у других	2	2
410	к себе	3	2
411	смысла и	2	2
412	он дает	4	2
413	без учета	2	2
414	он еще	3	2
415	на всех	5	2
416	почти не	2	2
417	но именно	4	2
418	этот последний	2	2
419	этих последних	3	2
420	в эпоху	17	2
421	xviii века	2	2
422	же он	2	2
423	со всеми	2	2
424	подойти к	2	2
425	образом в	3	2
426	на этой	5	2
427	называет его	2	2
428	в церкви	2	2
429	рядом с	9	2
430	и само	2	2
431	мира и	4	2
432	он так	2	2
433	никакому сомнению	2	2
434	разной степени	2	2
435	моменты его	2	2
436	в предисловии	2	2
437	в ее	5	2
438	в собственном	4	2
439	той или	5	2
440	известной степени	2	2
441	например в	3	2
442	сила и	2	2
443	своего развития	3	2
444	этом мы	2	2
445	духа и	3	2
446	в основе	8	2
447	почти все	3	2
448	литературы и	7	2
449	этот момент	3	2
450	нашей работы	6	2
451	они были	6	2
452	было конечно	2	2
453	истории и	2	2
454	что только	2	2
455	менее всего	5	2
456	на это	2	2
457	поэтому и	5	2
458	с ее	3	2
459	а о	2	2
460	за ним	2	2
461	еще только	2	2
462	та же	2	2
463	и их	3	2
464	были еще	2	2
465	на эти	2	2
466	от всякого	3	2
467	второй половины	3	2
468	на отдельные	2	2
469	сих пор	7	2
