N	2gram	Tiupa_Anal	Psycholo
1	то что	5	193
2	и в	36	190
3	в том	16	163
4	что в	15	123
5	том что	19	113
6	и что	2	108
7	может быть	19	107
8	таким образом	4	102
9	в этом	19	100
10	то есть	15	97
11	в самом	7	82
12	как бы	14	80
13	что он	5	76
14	не только	40	75
15	и не	14	73
16	что она	3	71
17	самом деле	2	70
18	точки зрения	3	69
19	не может	3	68
20	было бы	6	56
21	если бы	2	55
22	то же	7	54
23	о том	9	54
24	при этом	19	52
25	как и	27	51
26	что и	10	50
27	а не	16	50
28	только в	9	46
29	в сущности	5	46
30	сказать что	2	46
31	по себе	6	46
32	в искусстве	3	45
33	к тому	10	45
34	не в	9	45
35	в этой	10	43
36	никогда не	7	42
37	и все	3	42
38	вместе с	3	41
39	как это	7	40
40	но и	26	40
41	как раз	8	39
42	того что	4	39
43	и как	5	36
44	с тем	2	35
45	вовсе не	2	34
46	и если	2	34
47	и его	18	34
48	когда он	2	33
49	все же	6	33
50	все это	5	32
51	в себе	7	32
52	в ней	2	31
53	мы не	4	31
54	в его	12	31
55	он не	9	31
56	как в	9	30
57	с одной	3	29
58	и для	4	29
59	с точки	2	29
60	одной стороны	3	29
61	в нас	2	29
62	в нем	3	29
63	что мы	2	28
64	что они	3	28
65	и то	2	28
66	мы можем	2	28
67	в основе	2	27
68	с другой	10	27
69	в своих	3	27
70	а в	17	27
71	и на	5	27
72	так что	2	26
73	совершенно не	3	26
74	произведение искусства	4	26
75	и здесь	4	25
76	жизни и	2	25
77	с таким	5	24
78	в целом	8	24
79	указывает на	3	24
80	тем что	3	24
81	в своем	7	23
82	могут быть	4	23
83	один из	6	23
84	и даже	12	22
85	что у	3	22
86	казалось бы	4	22
87	когда мы	2	22
88	с этим	4	22
89	между тем	8	22
90	из них	4	22
91	в своей	12	21
92	как мы	4	21
93	и вот	2	21
94	в конце	6	21
95	том чтобы	2	21
96	той же	7	21
97	она не	3	20
98	все эти	2	20
99	в то	8	20
100	тот же	3	20
101	это не	4	20
102	дело с	3	20
103	несмотря на	2	20
104	там где	2	20
105	мы имеем	5	20
106	другой стороны	7	20
107	на этом	2	20
108	в ее	5	19
109	у него	2	19
110	в одном	4	19
111	что при	2	19
112	мы уже	2	19
113	перед нами	7	18
114	но в	8	18
115	но не	13	18
116	есть не	2	18
117	можно было	2	18
118	одна из	6	17
119	иначе говоря	5	17
120	только не	3	17
121	во всяком	6	17
122	из этих	4	17
123	но это	3	17
124	так и	19	16
125	тому как	3	16
126	сводится к	5	16
127	говорит о	3	16
128	и к	7	16
129	и тем	3	16
130	из которых	2	16
131	к этому	3	16
132	в таком	2	16
133	и потому	3	15
134	могли бы	2	15
135	как говорит	4	15
136	еще не	7	15
137	не могут	2	15
138	далеко не	8	15
139	на примере	2	15
140	о которых	2	15
141	в частности	19	15
142	в них	4	15
143	во всех	4	15
144	в результате	6	15
145	для него	8	15
146	о котором	2	15
147	что на	3	14
148	с той	3	14
149	очевидно что	2	14
150	столь же	7	14
151	с ним	2	14
152	это и	4	14
153	прежде всего	7	14
154	одной и	2	14
155	и той	2	14
156	этом отношении	3	14
157	такой же	2	14
158	в жизни	2	14
159	те же	3	14
160	всяком случае	6	14
161	в стихе	2	14
162	или в	4	14
163	этих двух	2	14
164	должен был	2	13
165	а с	2	13
166	речь идет	3	13
167	именно в	4	13
168	отнюдь не	7	13
169	едва ли	6	13
170	со стороны	12	13
171	могла бы	3	13
172	и он	4	13
173	в той	3	13
174	идет о	2	12
175	состоит в	14	12
176	того же	7	12
177	совершенно очевидно	2	12
178	в этих	2	12
179	сам по	2	12
180	может служить	2	12
181	в свою	9	12
182	ничего не	3	12
183	не менее	9	12
184	что не	3	12
185	и до	2	12
186	и может	2	12
187	например в	2	12
188	я не	3	12
189	что по	4	12
190	об этом	3	12
191	в конечном	5	12
192	как к	2	11
193	были бы	3	11
194	отличие от	5	11
195	подобно тому	4	11
196	не будет	3	11
197	этого слова	3	11
198	исходит из	2	11
199	о смерти	4	11
200	мы могли	3	11
201	его в	4	11
202	по поводу	5	11
203	с его	15	11
204	конечном счете	5	11
205	есть в	2	11
206	уже в	5	11
207	не было	3	11
208	данном случае	11	10
209	в тех	2	10
210	в состоянии	2	10
211	в другом	3	10
212	противоречие с	2	10
213	не так	2	10
214	это было	2	10
215	не является	5	10
216	и их	3	10
217	во всем	5	10
218	но как	4	10
219	в одной	2	10
220	в их	7	10
221	как нельзя	3	10
222	нам кажется	3	10
223	в данном	12	10
224	ее в	2	10
225	и от	3	10
226	тому же	7	10
227	тем самым	8	9
228	и ее	3	9
229	в силу	2	9
230	который не	2	9
231	на его	3	9
232	и по	3	9
233	внимание на	4	9
234	мысль о	3	9
235	не есть	6	9
236	роль в	5	9
237	в действительности	2	9
238	о чем	5	9
239	к чему	2	9
240	в чем	2	9
