N	2gram	Vygotskiy_	Vladivir
1	и в	55	116
2	то что	47	71
3	и не	24	67
4	не только	25	65
5	у него	4	65
6	в этом	21	53
7	в том	55	52
8	том что	30	51
9	что в	39	48
10	но и	12	47
11	в конце	6	41
12	в его	8	40
13	и с	5	39
14	то есть	44	37
15	сказать что	12	36
16	и даже	11	36
17	также и	2	36
18	там же	2	35
19	так что	8	35
20	потому что	27	33
21	что он	17	32
22	не может	30	31
23	о том	11	30
24	только в	18	30
25	никогда не	13	29
26	как мы	2	29
27	вовсе не	7	27
28	а в	10	27
29	не было	5	26
30	в то	8	25
31	но в	5	25
32	в себе	6	25
33	и то	4	25
34	и его	14	25
35	философии и	2	23
36	точки зрения	32	23
37	может быть	35	23
38	он не	8	23
39	что же	4	23
40	так как	28	22
41	об этом	3	22
42	ни в	9	22
43	в своей	6	21
44	вместе с	10	21
45	в своем	3	20
46	прежде всего	5	20
47	для нас	5	20
48	и что	28	20
49	и потому	2	19
50	и вообще	3	19
51	так и	6	19
52	не менее	9	19
53	как раз	4	19
54	по поводу	3	19
55	таким образом	38	19
56	тем не	6	19
57	не в	19	18
58	как это	8	18
59	как и	25	18
60	хотя и	3	18
61	с его	3	18
62	едва ли	5	17
63	что и	27	17
64	в этой	5	17
65	то это	3	17
66	у нас	4	17
67	а не	18	17
68	и если	4	17
69	уже не	3	16
70	все же	9	16
71	того что	15	16
72	совсем не	3	16
73	было бы	14	16
74	к тому	8	16
75	и все	8	16
76	для себя	2	16
77	в котором	5	16
78	не есть	4	16
79	до конца	9	15
80	в связи	3	15
81	но это	3	15
82	к этому	5	15
83	несмотря на	8	15
84	то же	17	15
85	в своих	12	15
86	и к	5	15
87	того же	3	14
88	уже в	3	14
89	все эти	7	14
90	с а	2	14
91	его жизни	3	14
92	и как	9	14
93	и на	6	14
94	так же	29	13
95	с тем	11	13
96	можно сказать	2	13
97	и от	4	13
98	что это	12	13
99	в результате	4	13
100	дело в	2	13
101	жизни и	5	13
102	на этот	2	13
103	то время	6	13
104	во всем	5	13
105	есть только	7	12
106	и у	6	12
107	только на	7	12
108	ничего не	4	12
109	в нем	5	12
110	и по	7	12
111	связи с	2	12
112	во всяком	9	12
113	то в	2	12
114	и это	6	12
115	учения о	2	12
116	по себе	21	12
117	всяком случае	7	12
118	в отношении	3	11
119	мы должны	4	11
120	или менее	3	11
121	и о	4	11
122	при этом	28	11
123	все это	11	11
124	это есть	6	11
125	никак не	7	11
126	хотя бы	4	11
127	в которой	6	11
128	и здесь	3	11
129	него в	2	11
130	на то	17	11
131	более или	3	11
132	но что	3	11
133	конце концов	6	11
134	тому же	4	11
135	вот что	2	10
136	даже в	2	10
137	о нем	2	10
138	к нему	3	10
139	в ней	3	10
140	что его	5	10
141	что все	10	10
142	в качестве	3	10
143	можно было	4	10
144	еще не	2	10
145	но не	5	10
146	что для	5	10
147	в самом	18	10
148	отнюдь не	11	10
149	с точки	12	10
150	с ним	2	10
151	но как	4	9
152	о чем	2	9
153	оно есть	3	9
154	мы знаем	8	9
155	а с	2	9
156	и психологии	2	9
157	смысле слова	4	9
158	а только	4	9
159	в целом	8	9
160	по существу	6	9
161	что если	7	9
162	с этим	7	9
163	и сам	3	9
164	с другой	7	9
165	не будет	4	9
166	этом смысле	3	9
167	что мы	9	9
168	из этого	5	9
169	же время	2	9
170	мы будем	2	9
171	но он	3	9
172	это мы	2	8
173	отношение к	3	8
174	в чем	5	8
175	как бы	11	8
176	тот же	8	8
177	из этих	6	8
178	должно быть	2	8
179	тем что	7	8
180	с этой	8	8
181	в этих	6	8
182	как в	17	8
183	и для	9	8
184	когда он	11	8
185	со стороны	5	8
186	которой он	2	8
187	конечно не	2	8
188	в смысле	3	8
189	в каком	3	7
190	но даже	4	7
191	как он	4	7
192	при помощи	27	7
193	не имеет	3	7
194	никак нельзя	2	7
195	к этой	2	7
196	себе и	2	7
197	по этому	3	7
198	на его	3	7
199	точно так	6	7
200	того чтобы	13	7
201	о его	2	7
202	из его	4	7
203	бы и	5	7
204	мы видели	2	7
205	и мы	6	7
206	то и	2	7
207	за пределы	2	7
208	если бы	10	7
209	и вот	5	7
210	или как	2	7
211	но если	2	7
212	в одном	4	7
213	с в	4	7
214	что этот	3	7
215	в таком	5	7
216	и есть	5	7
217	в них	4	7
218	его в	3	6
219	те же	9	6
220	в настоящее	2	6
221	в отличие	4	6
222	что здесь	2	6
223	от того	6	6
224	есть не	6	6
225	и всегда	2	6
226	том же	4	6
227	к своему	2	6
228	на основании	7	6
229	в виду	6	6
230	само по	8	6
231	отличие от	6	6
232	и очень	2	6
233	что на	4	6
234	тому что	7	6
235	в общем	2	6
236	настоящее время	2	6
237	жизнь и	3	6
238	то как	4	6
239	под влиянием	4	6
240	по своему	2	6
241	время как	6	6
242	другой стороны	7	6
243	что она	11	6
244	по мнению	2	6
245	на него	2	6
246	мысли и	2	6
247	и наконец	2	6
248	для того	12	6
249	же и	2	6
250	такой же	9	6
251	но только	6	6
252	мы не	15	6
253	и из	7	6
254	в жизни	5	6
255	если мы	21	6
256	той же	9	6
257	главным образом	3	6
258	и теперь	2	6
259	взгляд на	2	6
260	чем в	2	6
261	в очень	2	5
262	но мы	3	5
263	понятие о	2	5
264	вопрос о	3	5
265	что бы	2	5
266	на все	6	5
267	и тем	5	5
268	в их	4	5
269	в частности	6	5
270	утверждает что	5	5
271	быть в	2	5
272	она не	6	5
273	он в	2	5
274	заметить что	3	5
275	только при	4	5
276	и без	3	5
277	мы находим	2	5
278	один из	6	5
279	что с	5	5
280	и до	2	5
281	как нечто	3	5
282	то ни	2	5
283	того и	3	5
284	что они	7	5
285	в области	12	5
286	и больше	2	5
287	сводится к	3	5
288	бы то	3	5
289	все то	4	5
290	мы имеем	7	5
291	только то	3	5
292	во всех	4	5
293	говорит что	10	5
294	по преимуществу	2	5
295	и часто	2	5
296	что я	4	5
297	самого же	2	5
298	которой мы	2	5
299	и так	7	5
300	далеко не	7	5
301	что у	8	5
302	им в	4	5
303	учение об	2	5
304	еще более	2	5
305	в свою	3	5
306	из них	4	5
307	которое в	2	5
308	говорит о	4	5
309	всей этой	2	5
310	и только	5	5
311	как на	6	5
312	не к	2	5
313	без всякого	2	5
314	все дело	3	4
315	на самом	6	4
316	тем самым	2	4
317	не могут	6	4
318	в тех	2	4
319	вплоть до	3	4
320	человека и	3	4
321	в науке	2	4
322	оказывается что	5	4
323	ясно что	22	4
324	иное как	2	4
325	не что	2	4
326	наряду с	3	4
327	которых мы	4	4
328	как к	2	4
329	и вместе	2	4
330	это и	3	4
331	есть нечто	4	4
332	не могли	4	4
333	и других	4	4
334	совершенно не	7	4
335	у них	2	4
336	настоящей работы	2	4
337	что даже	3	4
338	и т	36	4
339	только с	2	4
340	он говорит	4	4
341	она есть	2	4
342	одной стороны	7	4
343	процесс в	4	4
344	не то	2	4
345	в такой	2	4
346	и во	3	4
347	себя и	3	4
348	в сущности	15	4
349	всю жизнь	2	4
350	уже и	2	4
351	что иное	2	4
352	представление о	6	4
353	или не	2	4
354	когда мы	4	4
355	тех же	2	4
356	как например	2	4
357	независимо от	3	4
358	время в	2	4
359	не так	2	4
360	которые не	3	4
361	мы можем	6	4
362	в глаза	2	4
363	т д	10	4
364	только что	3	4
365	мы увидим	4	4
366	в особенности	3	4
367	этом отношении	7	4
368	не на	2	4
369	если оно	3	4
370	в нас	3	4
371	и другие	5	4
372	с и	17	4
373	нас в	2	4
374	с одной	6	4
375	заключается в	15	4
376	и более	3	4
377	том чтобы	9	4
378	и сейчас	4	4
379	их в	4	4
380	знаем что	4	4
381	поскольку он	2	4
382	этом не	2	4
383	на этом	3	4
384	это можно	3	4
385	только не	4	4
386	сам по	4	4
387	же самое	8	4
388	в книге	2	3
389	может считаться	3	3
390	с таким	18	3
391	как можно	3	3
392	которые в	3	3
393	указывает на	6	3
394	от него	2	3
395	и ее	4	3
396	бы мы	3	3
397	не как	3	3
398	свою очередь	3	3
399	в силу	4	3
400	наконец в	2	3
401	остановиться на	2	3
402	говоря о	2	3
403	который в	3	3
404	роль в	4	3
405	между ними	2	3
406	казалось бы	4	3
407	и при	3	3
408	точка зрения	6	3
409	самом деле	19	3
410	на вопрос	4	3
411	его не	3	3
412	его от	2	3
413	на котором	2	3
414	для понимания	2	3
415	только потому	2	3
416	именно к	2	3
417	это обстоятельство	3	3
418	его к	2	3
419	гораздо более	2	3
420	тех пор	2	3
421	связи со	2	3
422	с того	2	3
423	что не	2	3
424	в трех	2	3
425	если это	2	3
426	этому поводу	3	3
427	вот это	2	3
428	с теми	2	3
429	речи с	2	3
430	отметить что	2	3
431	же как	8	3
432	при всем	3	3
433	и этот	3	3
434	был бы	6	3
435	ему только	2	3
436	мы хотели	2	3
437	интерес к	2	3
438	мыслей и	3	3
439	того как	5	3
440	очень часто	4	3
441	произведения как	3	3
442	с ними	2	3
443	ее на	2	3
444	только как	3	3
445	это в	4	3
446	больше и	2	3
447	в последнее	4	3
448	бы в	3	3
449	том случае	3	3
450	которое мы	2	3
451	отличается от	4	3
452	как говорит	5	3
453	себе не	4	3
454	в обществе	3	3
455	отношении к	3	3
456	что есть	3	3
457	том и	4	3
458	что по	5	3
459	думать что	3	3
460	ни на	3	3
461	которого мы	2	3
462	что такое	2	3
463	на почве	3	3
464	в состоянии	4	3
465	все что	4	3
466	в какой	6	3
467	будто бы	2	3
468	оно не	2	3
469	найти в	2	3
470	в которых	5	3
471	ни у	2	3
472	у меня	3	3
473	не существует	4	3
474	не понимает	2	3
475	к жизни	2	3
476	сейчас же	5	3
477	только о	3	3
478	этой области	4	3
479	как будто	10	3
480	начала и	2	3
481	согласии с	5	3
482	была бы	2	3
483	один и	2	3
484	последнее время	2	3
485	в согласии	3	3
486	он все	2	2
487	она должна	2	2
488	к одному	5	2
489	в изучении	2	2
490	когда оно	2	2
491	в действительности	4	2
492	нет никакой	3	2
493	что всякая	2	2
494	утверждать что	9	2
495	том как	2	2
496	и говорить	2	2
497	не является	5	2
498	тот кто	2	2
499	приходит к	5	2
500	в известных	3	2
501	ничего кроме	2	2
502	не потому	3	2
503	эту мысль	2	2
504	одна из	5	2
505	с той	2	2
506	ни было	2	2
507	он дает	3	2
508	к более	2	2
509	или же	2	2
510	вообще и	2	2
511	но к	3	2
512	этой теории	8	2
513	теми же	2	2
514	столько же	4	2
515	к чему	2	2
516	не всегда	2	2
517	по учению	3	2
518	которое он	2	2
519	это все	3	2
520	потому не	4	2
521	как результат	2	2
522	раз из	2	2
523	что ни	2	2
524	же мы	2	2
525	от других	3	2
526	идеи и	2	2
527	говорил что	2	2
528	со всеми	5	2
529	подойти к	2	2
530	и ту	2	2
531	образом в	3	2
532	только тогда	8	2
533	этого факта	2	2
534	как предмет	2	2
535	и совершенно	7	2
536	для такого	2	2
537	чтобы понять	4	2
538	в произведении	7	2
539	стороны и	3	2
540	но так	2	2
541	для всех	5	2
542	на том	2	2
543	могло бы	5	2
544	и философии	2	2
545	и будем	2	2
546	и заключается	4	2
547	поскольку она	2	2
548	ответ на	2	2
549	разницы между	3	2
550	и те	5	2
551	однако в	2	2
552	очень легко	2	2
553	можно ли	2	2
554	поэзии и	8	2
555	содержания и	3	2
556	в ее	7	2
557	даже для	2	2
558	в собственном	4	2
559	о ней	4	2
560	что вся	2	2
561	первый раз	2	2
562	почти всегда	3	2
563	и может	3	2
564	а есть	2	2
565	и самым	2	2
566	должна быть	3	2
567	например в	5	2
568	что эти	3	2
569	этого слова	5	2
570	что каждая	2	2
571	и понятия	2	2
572	в основе	13	2
573	почти все	3	2
574	жизни с	4	2
575	и была	2	2
576	если в	2	2
577	себе представить	2	2
578	она является	3	2
579	существу дела	2	2
580	имеет в	3	2
581	с другими	2	2
582	в нашей	4	2
583	меньше всего	3	2
584	подход к	3	2
585	что только	3	2
586	на это	2	2
587	если она	2	2
588	случае если	2	2
589	с ее	3	2
590	и тот	4	2
591	до тех	3	2
592	дело с	10	2
593	за ним	2	2
594	как не	2	2
595	в первый	3	2
596	та же	4	2
597	нигде не	2	2
598	и которые	2	2
599	она в	2	2
600	и их	4	2
601	во сне	2	2
602	его и	4	2
603	на эти	2	2
604	думается что	3	2
605	сих пор	8	2
606	которые мы	4	2
607	после того	2	2
