N	3gram	Vygotskiy_	StatiiOP
1	в том что	20	47
2	и т д	6	32
3	о том что	8	29
4	для того чтобы	17	19
5	и т п	7	19
6	до сих пор	6	19
7	с точки зрения	11	14
8	во всяком случае	6	13
9	с другой стороны	5	13
10	не может быть	3	11
11	в самом деле	29	9
12	на то что	16	9
13	можно было бы	6	9
14	вместе с тем	3	9
15	на самом деле	3	8
16	к тому что	5	8
17	том что он	3	7
18	в данном случае	5	7
19	не в том	2	7
20	заключается в том	10	7
21	в то время	4	7
22	и в этом	6	7
23	так же как	2	6
24	не только не	3	6
25	речь идет о	5	6
26	в том смысле	2	6
27	с тем что	3	5
28	с самого начала	10	5
29	что он не	4	5
30	тем что в	2	5
31	то время как	3	5
32	то что в	5	5
33	тот факт что	3	5
34	как раз в	3	5
35	в том чтобы	2	5
36	то что он	3	4
37	в предисловии к	2	4
38	ничего общего с	2	4
39	так например в	2	4
40	сами по себе	3	4
41	и в самом	15	4
42	что в этой	3	4
43	с одной стороны	6	4
44	того или иного	2	4
45	было бы совершенно	2	3
46	в той же	2	3
47	в прямом смысле	2	3
48	что в ней	3	3
49	в том как	2	3
50	только в том	5	3
51	а вовсе не	2	3
52	к тому же	2	3
53	в лучшем случае	2	3
54	потому что он	3	3
55	о том как	3	3
56	состоит в том	2	3
57	что оба эти	2	3
58	это не просто	3	3
59	в наше время	2	3
60	что у него	2	3
61	в евгении онегине	2	2
62	то же самое	12	2
63	как мы видели	2	2
64	тех пор пока	2	2
65	и в конце	2	2
66	вовсе не в	2	2
67	все более и	4	2
68	сам по себе	2	2
69	ни в каком	2	2
70	ни в малой	2	2
71	и в другом	2	2
72	в русской поэзии	2	2
73	точно так же	3	2
74	я не могу	3	2
75	внимание на то	3	2
76	в жизни и	2	2
77	том что она	3	2
78	до тех пор	2	2
79	по его словам	2	2
80	что в этом	2	2
81	что в нем	3	2
82	и вместе с	3	2
83	и то что	3	2
84	более и более	4	2
85	в таком виде	2	2
86	что это есть	2	2
87	в свою очередь	3	2
