N	2gram	Tiupa_Lite_1	Problema
1	то есть	6	46
2	в его	7	43
3	и не	12	42
4	и в	8	38
5	эстетический объект	3	37
6	эстетического объекта	6	37
7	не может	5	27
8	может быть	13	26
9	как бы	7	22
10	по отношению	3	21
11	в художественном	4	20
12	отнюдь не	2	19
13	отношению к	2	19
14	и с	1	17
15	и его	4	16
16	в этом	12	15
17	в нем	2	15
18	только в	8	13
19	прежде всего	11	13
20	но не	4	12
21	за пределы	2	12
22	художественного творчества	3	12
23	в искусстве	2	12
24	художественного произведения	1	11
25	во всех	1	11
26	в области	3	11
27	отношение к	1	10
28	таким образом	3	10
29	в их	3	10
30	к нему	1	10
31	не только	24	9
32	в поэзии	1	9
33	не имеет	1	9
34	его в	3	9
35	но и	17	9
36	и как	1	8
37	было бы	2	8
38	точки зрения	6	8
39	для нее	2	8
40	произведения как	1	8
41	в том	16	8
42	и др	3	8
43	художественное произведение	2	8
44	то что	10	8
45	еще не	4	7
46	в самом	3	7
47	в плане	1	7
48	как и	6	7
49	не в	8	7
50	как мы	1	7
51	художественное творчество	1	7
52	с другой	3	7
53	как форма	1	7
54	между тем	2	7
55	слова в	1	7
56	объекта и	2	7
57	совершенно не	1	7
58	в своей	4	7
59	что в	3	7
60	самом деле	2	6
61	на основе	1	6
62	в пределах	3	6
63	для эстетического	1	6
64	не к	2	6
65	не всегда	1	6
66	с точки	2	6
67	не есть	2	6
68	мы можем	1	6
69	произведение в	2	6
70	все же	4	6
71	а в	3	6
72	только как	1	6
73	тем как	1	5
74	отличие от	5	5
75	в своем	11	5
76	все эти	2	5
77	при этом	19	5
78	то же	5	5
79	это не	4	5
80	в них	1	5
81	далеко не	3	5
82	в отличие	5	5
83	творчества и	1	5
84	так и	4	5
85	в основе	3	5
86	и о	1	5
87	никогда не	4	5
88	и прежде	3	5
89	большинстве случаев	1	5
90	в большинстве	1	5
91	не на	2	5
92	а не	16	5
93	могут быть	2	5
94	должно быть	1	5
95	на границах	1	5
96	все они	2	5
97	имеет место	1	5
98	на самом	1	4
99	объект как	1	4
100	должна быть	2	4
101	конститутивным моментом	1	4
102	в виду	3	4
103	конечном счете	4	4
104	относится к	2	4
105	как в	5	4
106	но в	3	4
107	в нашем	1	4
108	в себе	7	4
109	перестает быть	4	4
110	произведение как	1	4
111	в данном	5	4
112	объект и	2	4
113	с миром	4	4
114	значение слова	1	4
115	не менее	7	4
116	тем самым	5	4
117	в то	5	4
118	в ее	1	4
119	данном случае	4	4
120	в произведении	1	4
121	можно было	2	4
122	о том	2	4
123	направленной на	2	4
124	в конечном	5	4
125	от всех	1	4
126	и только	2	4
127	что не	2	4
128	в романе	1	4
129	более того	1	4
130	искусства но	1	4
131	себя самого	1	4
132	хотя бы	2	4
133	может и	1	4
134	между ними	1	4
135	сказать что	1	4
136	другой стороны	1	4
137	также и	3	3
138	например в	3	3
139	едва ли	1	3
140	говорить о	1	3
141	произведение и	1	3
142	бы то	1	3
143	и эстетического	1	3
144	и художественного	1	3
145	в целом	8	3
146	вследствие этого	1	3
147	он не	1	3
148	то ни	1	3
149	в мире	2	3
150	а как	2	3
151	может стать	1	3
152	и тем	4	3
153	в слове	2	3
154	несмотря на	3	3
155	том что	14	3
156	тем не	2	3
157	на него	1	3
158	имеем дело	1	3
159	же время	5	3
160	все то	1	3
161	и от	1	3
162	приводит к	3	3
163	в дальнейшем	1	3
164	мы в	2	3
165	если бы	1	3
166	искусства и	5	3
167	к действительности	1	3
168	на почве	2	3
169	одной из	1	3
170	с одной	2	3
171	со всеми	1	3
172	изнутри самого	1	3
173	как такового	1	3
174	с действительностью	2	3
175	и даже	3	3
176	бытия в	1	3
177	себя и	1	3
178	одной стороны	2	3
179	есть лишь	1	3
180	и на	1	3
181	да и	3	3
182	природу и	1	3
183	не является	2	3
184	культуры и	1	3
185	и другими	1	3
186	об искусстве	1	3
187	от него	1	3
188	и все	1	3
189	ни было	1	3
190	не знает	1	3
191	все что	1	3
192	они не	1	3
193	и есть	3	2
194	в котором	1	2
195	проникает в	1	2
196	есть не	1	2
197	можно и	1	2
198	мы имеем	1	2
199	я не	7	2
200	и он	1	2
201	не остается	2	2
202	столь же	4	2
203	в чем	1	2
204	с его	5	2
205	но как	1	2
206	а только	2	2
207	художественных произведений	1	2
208	художественного впечатления	2	2
209	показать что	1	2
210	как к	1	2
211	эстетической деятельности	4	2
212	и у	1	2
213	бы не	3	2
214	на то	1	2
215	а к	1	2
216	в лирике	3	2
217	оно было	1	2
218	теории искусства	1	2
219	на этом	2	2
220	человека в	1	2
221	в каждом	1	2
222	материала и	1	2
223	ценности и	1	2
224	лишь в	4	2
225	и других	1	2
226	искусства в	1	2
227	на первый	1	2
228	и более	1	2
229	не могли	1	2
230	том же	3	2
231	раз и	2	2
232	она не	1	2
233	дело в	3	2
234	одна из	3	2
235	и духовного	1	2
236	в форму	1	2
237	связи с	6	2
238	так называемый	2	2
239	этом отношении	2	2
240	к себе	3	2
241	от эстетического	3	2
242	отличается от	1	2
243	в работах	1	2
244	должен быть	2	2
245	самим собою	2	2
246	только при	1	2
247	в себя	2	2
248	с самим	1	2
249	и здесь	1	2
250	в другом	2	2
251	и что	1	2
252	в значительной	1	2
253	от них	1	2
254	и во	1	2
255	же самом	1	2
256	к личности	1	2
257	в лучшем	1	2
258	мир в	4	2
259	того что	6	2
260	нуждается в	3	2
261	что он	5	2
262	в какой	1	2
263	объекта не	1	2
264	себя в	6	2
265	не можем	1	2
266	в нашей	2	2
267	языка как	1	2
268	в виде	1	2
269	в начале	1	2
270	что и	1	2
271	вовсе не	1	2
272	произведения и	1	2
273	и искусства	1	2
274	в некоторых	1	2
275	тем что	2	2
276	в особенности	1	2
277	или иной	2	2
278	не было	3	2
279	но лишь	1	2
280	в россии	2	2
281	в связи	4	2
282	человек в	1	2
283	в частности	15	2
284	как это	8	2
285	подхода к	1	2
286	из которых	1	2
287	к своему	1	2
288	тенденцию к	1	2
289	по существу	1	2
290	для понимания	2	2
291	можно сказать	1	2
292	лучшем случае	1	2
293	в культуре	3	2
294	и внешнего	1	2
295	искусства как	2	2
296	или в	1	2
297	находит свое	1	2
298	я нахожу	1	2
299	как явление	1	2
300	но зато	1	2
301	в этих	1	2
302	в словесном	1	2
303	систематической эстетики	1	2
304	в равной	2	2
305	от ее	1	2
306	в свою	1	2
307	была бы	1	2
308	не нуждается	1	2
309	в своих	4	2
310	по поводу	2	2
311	к этому	1	2
312	в объективном	1	1
313	важнее чем	1	1
314	решении этой	1	1
315	в сфере	3	1
316	человека и	2	1
317	тех же	3	1
318	от самого	2	1
319	к другому	1	1
320	из его	2	1
321	исходит из	3	1
322	то самое	1	1
323	и за	1	1
324	который в	1	1
325	как таковому	1	1
326	от ложной	1	1
327	которую я	1	1
328	факторов художественного	2	1
329	вопрос о	1	1
330	нам в	1	1
331	во внутреннем	1	1
332	жизненной позиции	1	1
333	на себя	2	1
334	с ее	1	1
335	жизни как	1	1
336	бы ни	1	1
337	целого в	1	1
338	которое в	1	1
339	от границ	1	1
340	я живо	1	1
341	и самого	2	1
342	эстетического его	1	1
343	во внешнем	1	1
344	отказ от	7	1
345	то он	2	1
346	в общем	1	1
347	постановка проблемы	1	1
348	вмешивается в	1	1
349	которые могли	1	1
350	идет о	1	1
351	более и	1	1
352	самого как	1	1
353	искусству в	1	1
354	объекта данного	1	1
355	могли бы	1	1
356	целый ряд	1	1
357	как уже	1	1
358	имеет в	1	1
359	как таковое	1	1
360	в противоположность	1	1
361	есть ли	1	1
362	говорится в	2	1
363	то в	1	1
364	и я	6	1
365	в этой	4	1
366	как он	2	1
367	и если	1	1
368	не узнаем	1	1
369	личность художника	1	1
370	которой не	1	1
371	художественном восприятии	1	1
372	в понимании	1	1
373	в принципе	3	1
374	не как	4	1
375	и вот	1	1
376	ни были	1	1
377	вся в	1	1
378	целом как	1	1
379	подобно тому	2	1
380	так например	1	1
381	нуждающейся в	1	1
382	этом последнем	1	1
383	бы они	1	1
384	в одну	1	1
385	подход к	1	1
386	день и	1	1
387	культуры но	1	1
388	значение в	1	1
389	произведения с	2	1
390	бы быть	1	1
391	это было	1	1
392	этом быть	1	1
393	художника как	2	1
394	и мы	1	1
395	в природу	1	1
396	свобода от	4	1
397	жизни человека	1	1
398	для них	2	1
399	в один	1	1
400	точнее и	1	1
401	произведения или	1	1
402	творческий акт	1	1
403	этого не	2	1
404	с тем	1	1
405	и уже	1	1
406	от языка	2	1
407	основе общей	1	1
408	потому и	1	1
409	автора и	1	1
410	что подобное	1	1
411	места в	1	1
412	бесконечного и	1	1
413	автор занимает	1	1
414	на ступени	1	1
415	себе никакой	1	1
416	к предмету	1	1
417	к одному	1	1
418	равной мере	1	1
419	как совокупность	3	1
420	в которых	1	1
421	себе самой	1	1
422	искусство на	1	1
423	художественная деятельность	2	1
424	однако в	2	1
425	не должно	1	1
426	так называемого	2	1
427	как проблема	1	1
428	на один	2	1
429	что есть	1	1
430	вплоть до	2	1
431	культурной жизни	1	1
432	иной раз	1	1
433	на эстетику	1	1
434	единство так	1	1
435	и начинает	1	1
436	но для	1	1
437	как о	1	1
438	мышления и	2	1
439	иметь в	1	1
440	отрешенности от	1	1
441	и всегда	1	1
442	с материалом	1	1
443	ориентация на	1	1
444	во всей	1	1
445	к концу	1	1
446	его связи	1	1
447	не ставит	1	1
448	и является	2	1
449	в сознании	2	1
450	и воспринимающего	1	1
451	эстетически завершенного	1	1
452	уже и	1	1
453	личности в	1	1
454	в момент	1	1
455	уже о	1	1
456	данного произведения	1	1
457	искусства от	1	1
458	значительной степени	1	1
459	поэзии как	1	1
460	говоря словами	3	1
461	живет на	1	1
462	подобных случаях	1	1
463	свою очередь	1	1
464	говоря уже	2	1
465	исторической жизни	1	1
466	и иные	1	1
467	как с	1	1
468	на том	2	1
469	в произведение	1	1
470	по аналогии	3	1
471	на нее	1	1
472	мог бы	1	1
473	как говорится	1	1
474	в одном	1	1
475	имеется в	2	1
476	строго говоря	1	1
477	это как	2	1
478	деятельности в	4	1
479	но может	1	1
480	ничему не	1	1
481	возможна только	1	1
482	частности для	1	1
483	как наиболее	1	1
484	для нас	1	1
485	а также	5	1
486	не выходит	1	1
487	ее от	1	1
488	таких же	1	1
489	борьба с	1	1
490	во втором	2	1
491	и взаимодействия	1	1
492	в глазах	1	1
493	резко отличается	1	1
494	к определенному	1	1
