N	2gram	Tiupa_Lite_2	Analitik
1	в тексте	1	24
2	тогда как	9	19
3	в этом	9	18
4	не только	8	16
5	и в	19	16
6	в частности	4	16
7	так и	7	15
8	как и	10	14
9	своего рода	13	12
10	но и	10	12
11	и не	11	12
12	том что	7	12
13	в том	10	12
14	иначе говоря	1	11
15	в качестве	5	11
16	при этом	6	10
17	могут быть	2	10
18	а не	20	10
19	как бы	2	10
20	в этой	3	9
21	ничего не	3	9
22	в пределах	1	9
23	и даже	8	9
24	то есть	5	9
25	всего лишь	3	8
26	в целом	2	8
27	представляет собой	2	8
28	состоит в	9	8
29	в данном	3	8
30	не случайно	4	8
31	и т.п	10	8
32	отнюдь не	4	8
33	уединенного сознания	5	8
34	сочетании с	1	7
35	к тому	1	7
36	в сочетании	1	7
37	а также	2	7
38	о том	2	7
39	в себе	6	7
40	художественного целого	1	7
41	то что	7	7
42	в самом	1	6
43	и на	6	6
44	но в	2	6
45	в мире	9	6
46	может быть	17	6
47	с другой	8	6
48	как это	2	6
49	на себя	2	5
50	как система	1	5
51	и к	2	5
52	данном случае	3	5
53	с одной	7	5
54	говорит о	1	5
55	в контексте	1	5
56	лирического героя	4	5
57	того же	4	4
58	по преимуществу	2	4
59	в сущности	3	4
60	столь же	5	4
61	как правило	3	4
62	но не	5	4
63	по отношению	4	4
64	за пределы	1	4
65	как в	1	4
66	в своем	1	4
67	в себя	3	4
68	читателя в	1	4
69	на этом	2	4
70	то же	12	4
71	не с	3	4
72	тем самым	3	4
73	для него	4	4
74	точки зрения	4	4
75	в ходе	1	4
76	не в	4	4
77	в конце	2	4
78	коммуникативного события	2	4
79	только не	1	4
80	не менее	6	4
81	во второй	1	4
82	можно сказать	1	4
83	времени в	1	4
84	во всех	3	4
85	и его	3	4
86	уже не	2	4
87	в сознании	1	4
88	не так	2	4
89	у него	2	4
90	как раз	2	4
91	одной стороны	6	4
92	не может	9	4
93	ударение на	1	4
94	этом случае	2	4
95	отношению к	3	4
96	я и	4	3
97	и то	3	3
98	в ситуации	2	3
99	едва ли	4	3
100	в их	3	3
101	в конечном	5	3
102	мы имеем	1	3
103	ему в	1	3
104	ответ на	1	3
105	как уже	2	3
106	самом начале	1	3
107	в нашем	2	3
108	и читателя	2	3
109	и сам	2	3
110	подобно тому	2	3
111	модус художественности	1	3
112	автора и	1	3
113	не мог	1	3
114	место в	1	3
115	не столько	3	3
116	на фоне	5	3
117	тем не	2	3
118	по крайней	2	3
119	на себе	1	3
120	авторитарного сознания	12	3
121	никогда не	3	3
122	казалось бы	1	3
123	имеем дело	1	3
124	со своим	1	3
125	сводится к	1	3
126	тем что	4	3
127	этом отношении	3	3
128	что на	1	3
129	эстетического объекта	1	3
130	той или	1	3
131	как мы	1	3
132	приводит к	1	3
133	можно было	1	3
134	в результате	2	3
135	в словах	1	3
136	и т.д	7	3
137	одного из	1	3
138	что и	2	3
139	крайней мере	2	3
140	и все	1	3
141	одной из	2	3
142	являет собой	2	3
143	так что	4	3
144	есть в	1	3
