N	3gram	Vygotskiy__4	Psycholo
1	в том что	31	17
2	для того чтобы	5	13
3	в самом деле	6	11
4	с точки зрения	11	10
5	заключается в том	14	10
6	не может быть	1	8
7	с таким образом	3	8
8	совершенно ясно что	1	6
9	на то что	4	6
10	то же самое	7	6
11	на самом деле	1	5
12	до сих пор	1	5
13	в этом отношении	7	5
14	мы знаем что	1	4
15	что в основе	6	4
16	и той же	4	4
17	том случае если	1	4
18	в сущности говоря	1	4
19	можно было бы	5	4
20	в том случае	1	4
21	так же как	5	4
22	в данном случае	2	4
23	тем не менее	1	4
24	о том что	3	4
25	только в том	2	4
26	одной и той	4	4
27	в том виде	2	3
28	том что он	1	3
29	с тем что	3	3
30	точно так же	3	3
31	в том чтобы	2	3
32	в конце концов	1	3
33	в то время	1	3
34	само по себе	1	3
35	что и в	1	3
36	том что в	1	2
37	том виде как	1	2
38	это то что	1	2
39	состоит в том	3	2
40	но так как	2	2
41	том же самом	1	2
42	так как в	2	2
43	подобно тому как	2	2
44	что он не	1	2
45	как и в	1	2
46	таким образом все	1	2
47	и тем что	1	2
48	и то что	4	2
49	во всех остальных	1	2
50	то время как	1	2
51	и что в	2	2
52	тому или иному	2	2
53	по сравнению с	3	2
54	указывает на то	1	2
55	одни и те	3	2
56	все более и	2	2
57	бы то ни	1	2
58	во всяком случае	3	2
59	этой точки зрения	4	2
60	в этой области	2	2
61	и таким образом	1	2
62	при этом как	1	2
63	в свою очередь	2	2
64	ту же самую	1	2
65	это значит что	2	2
66	и те же	3	2
67	с другой стороны	8	2
68	заключает в себе	1	2
69	более и более	2	2
70	к тому что	1	2
71	мы видим что	2	2
72	то же что	1	2
73	и того же	5	1
74	указанием на то	1	1
75	не в состоянии	1	1
76	что иное как	1	1
77	иначе как в	1	1
78	в той связи	1	1
79	которые не могут	1	1
80	в психологическом отношении	1	1
81	на целый ряд	1	1
82	которые мы должны	1	1
83	все эти вопросы	1	1
84	потому что в	1	1
85	мы никогда не	1	1
86	и как это	1	1
87	на все эти	1	1
88	и даже не	1	1
89	в этом смысле	8	1
90	один и тот	7	1
91	новые и новые	1	1
92	о том как	1	1
93	в этом случае	3	1
94	именно художественное произведение	1	1
95	же как и	4	1
96	принять во внимание	1	1
97	не имеют ничего	1	1
98	имеет в виду	1	1
99	говорит он что	1	1
100	в зависимости от	1	1
101	в отличие от	2	1
102	но и в	2	1
103	не имеет никакого	1	1
104	что все эти	1	1
105	и та же	1	1
106	по своему значению	3	1
107	только то что	1	1
108	том что ребенок	3	1
109	целый ряд отдельных	1	1
110	при переходе от	1	1
111	каждом шагу в	2	1
112	и во всех	1	1
113	на деле и	1	1
114	на каждом шагу	6	1
115	а с другой	2	1
116	может быть даже	1	1
117	теоретической и практической	1	1
118	едва ли может	1	1
119	с этой точки	4	1
120	как если бы	1	1
121	имеет никакого значения	1	1
122	вместе с тем	3	1
123	одно и то	6	1
124	и в частности	1	1
125	же что и	1	1
126	он говорит что	1	1
127	целым рядом других	1	1
128	то ни было	1	1
129	во внимание что	1	1
130	едва ли не	1	1
131	совершенно понятно что	1	1
132	здесь мы имеем	1	1
133	может быть не	1	1
134	в противоречие с	2	1
135	лежит в основе	1	1
136	и что он	1	1
137	с одной стороны	9	1
138	и тот же	7	1
139	в действительной жизни	1	1
140	увидим что они	1	1
141	говорит один из	1	1
142	при этом он	1	1
143	и то же	6	1
144	все больше и	1	1
145	и к психологии	1	1
146	по тому же	1	1
147	приходит к выводу	1	1
148	не могут быть	2	1
149	имеем дело с	1	1
150	благодаря тому что	1	1
151	как и на	2	1
152	все же не	1	1
153	в связи с	3	1
154	и в основе	1	1
155	которые могут быть	1	1
156	одна и та	1	1
157	тем что в	1	1
158	вместо того чтобы	1	1
159	в свое время	2	1
160	в основе этого	2	1
161	по себе не	1	1
162	мы могли бы	9	1
163	что если мы	1	1
164	друг с другом	7	1
165	что с одной	1	1
166	и должен быть	1	1
167	то увидим что	4	1
168	в русском языке	1	1
169	уже и в	1	1
170	самое слабое место	1	1
171	то обстоятельство что	3	1
172	к тому или	2	1
173	том смысле что	1	1
174	нельзя представить себе	2	1
175	ничего общего с	1	1
176	и что следовательно	1	1
177	толкование которое дает	1	1
178	и тем самым	4	1
179	к выводу что	2	1
180	с самого начала	1	1
181	не только не	5	1
182	лежащим в основе	1	1
183	не только на	1	1
184	с помощью которых	1	1
185	и подобно тому	1	1
186	и так же	1	1
187	можно сказать что	1	1
188	он может быть	1	1
189	говорит что в	1	1
190	одного и того	5	1
191	друг от друга	1	1
192	на всем протяжении	2	1
193	после того как	1	1
194	больше и больше	1	1
195	в том смысле	2	1
196	к которым она	1	1
197	не что иное	1	1
198	мы встречаемся с	1	1
199	то что они	2	1
200	не имеет ничего	1	1
201	когда он говорит	1	1
202	в высшей степени	2	1
203	так как он	1	1
204	к одному и	4	1
205	имеют ничего общего	1	1
206	мы увидим что	1	1
207	что на деле	1	1
208	тот факт что	1	1
209	ребенка и что	1	1
210	в историческом развитии	2	1
