N	4gram	Bakhtin_Pr_3	Problemy
1	в то же время	5	12
2	и в то же	2	5
3	к себе самому и	1	4
4	бы он ни был	1	3
5	с самим собою и	1	3
6	но в то же	1	3
7	в той или иной	1	2
8	в записках из подполья	1	2
9	той или иной форме	1	1
10	но тем не менее	1	1
11	может быть даже и	1	1
12	обращены к себе самому	1	1
13	нас прежде всего поражает	1	1
14	мы остановимся только на	1	1
15	достоевского особенно в его	1	1
16	с самим собою в	1	1
17	о том что все	1	1
18	на самом же деле	1	1
19	ипполита мое необходимое объяснение	1	1
20	к себе самому к	1	1
21	всех знает что он	1	1
22	то же время как	1	1
23	для всех героев достоевского	1	1
24	смысле можно сказать что	1	1
25	один и тот же	1	1
26	как мы уже говорили	2	1
27	произведений записки из подполья	1	1
28	или во всяком случае	1	1
29	лучше всех знает что	1	1
30	в этом отношении очень	1	1
31	до сих пор еще	2	1
32	исповедь ипполита мое необходимое	1	1
33	этом смысле можно сказать	1	1
34	в большей или меньшей	2	1
35	не чем иным как	1	1
36	во всей своей полноте	1	1
37	мы можем сказать что	1	1
38	том что все позволено	1	1
39	все более и более	1	1
40	легенда о великом инквизиторе	1	1
41	отношение к себе самому	3	1
42	характерна для достоевского и	1	1
43	и на протяжении всего	1	1
44	большей или меньшей степени	2	1
45	в этом смысле можно	1	1
