N	2gram	Vygotskiy__3	Problemy
1	и в	25	34
2	и не	10	29
3	как бы	10	27
4	что он	6	23
5	в его	15	22
6	к другому	2	20
7	в нем	2	19
8	может быть	13	19
9	не может	6	19
10	и все	4	19
11	как и	15	18
12	в этом	14	16
13	но в	1	16
14	и его	2	16
15	все это	6	16
16	он не	4	15
17	и с	1	15
18	прежде всего	4	15
19	то же	2	14
20	для него	5	13
21	и к	5	12
22	в то	4	12
23	потому что	6	12
24	но и	4	12
25	в сущности	1	11
26	вовсе не	1	11
27	то что	15	11
28	не только	6	10
29	слова и	6	10
30	не в	6	9
31	в отношении	6	9
32	а не	1	9
33	с самого	6	8
34	самого начала	6	8
35	никогда не	4	8
36	с ним	4	8
37	в другом	1	8
38	в самом	3	8
39	так же	17	8
40	что же	1	8
41	и слово	3	8
42	и для	2	8
43	точки зрения	6	8
44	на него	1	7
45	как мы	8	7
46	слова в	2	7
47	и даже	1	7
48	что не	1	7
49	с которым	1	7
50	там где	4	7
51	этого слова	4	7
52	все же	6	7
53	что в	17	7
54	мы уже	5	6
55	и на	6	6
56	с его	2	6
57	отношение к	1	6
58	что они	10	6
59	в пределах	1	6
60	что у	1	6
61	в плане	2	6
62	от себя	1	6
63	для себя	1	6
64	так и	5	6
65	слово с	2	6
66	в себе	2	6
67	только в	10	6
68	от него	1	6
69	с ними	3	6
70	которым он	1	6
71	отношению к	2	6
72	в чем	2	5
73	по отношению	3	5
74	и у	6	5
75	что это	5	5
76	в целом	13	5
77	но все	2	5
78	с тем	16	5
79	в слове	1	5
80	не мог	4	5
81	в конце	1	5
82	даже в	1	5
83	таким образом	17	5
84	к тому	4	5
85	и сам	3	5
86	и что	10	5
87	что и	10	5
88	все время	2	5
89	того что	10	5
90	так что	2	5
91	из них	4	5
92	всяком случае	4	5
93	в одном	2	5
94	когда я	1	5
95	дело идет	1	5
96	и от	2	5
97	мы должны	6	5
98	хотя бы	1	5
99	а в	4	5
100	во всяком	4	5
101	из его	1	4
102	с таким	1	4
103	еще не	4	4
104	бы то	1	4
105	но не	6	4
106	но как	3	4
107	как в	9	4
108	бы и	1	4
109	он в	1	4
110	все эти	7	4
111	но на	3	4
112	на его	2	4
113	при этом	5	4
114	внутренней речи	19	4
115	на этом	3	4
116	то ни	1	4
117	что все	1	4
118	в мире	2	4
119	его в	3	4
120	с другими	2	4
121	этом смысле	2	4
122	ни в	9	4
123	и вы	1	4
124	все равно	1	4
125	с точки	1	4
126	но это	5	4
127	как раз	1	4
128	и это	4	4
129	внутреннюю речь	1	4
130	если бы	5	4
131	на вопрос	1	4
132	в виде	3	4
133	в начале	2	4
134	так как	12	4
135	не о	1	4
136	у него	1	4
137	с другой	6	4
138	тем что	8	4
139	вместе с	14	4
140	мы остановимся	2	4
141	да и	1	4
142	ни было	2	4
143	бы его	1	4
144	функции в	2	3
145	в такой	1	3
146	и то	2	3
147	за собой	1	3
148	высшей степени	6	3
149	сливается с	1	3
150	бы уже	1	3
151	так чтобы	1	3
152	в виду	1	3
153	в ней	1	3
154	совсем не	1	3
155	хотя и	2	3
156	и как	5	3
157	уже в	7	3
158	как он	3	3
159	он ни	1	3
160	к одному	5	3
161	не как	3	3
162	их в	3	3
163	в высшей	6	3
164	мы видели	6	3
165	должно быть	2	3
166	такой же	1	3
167	раз и	1	3
168	в своей	2	3
169	в котором	3	3
170	и другого	2	3
171	не менее	6	3
172	по себе	7	3
173	что с	4	3
174	том что	20	3
175	которого он	1	3
176	во всем	3	3
177	уже говорили	5	3
178	с ее	5	3
179	в ее	1	3
180	внутренняя речь	5	3
181	характер и	1	3
182	говорили что	2	3
183	еще в	2	3
184	для этого	2	3
185	сводится к	1	3
186	в глаза	1	3
187	и во	2	3
188	между тем	3	3
189	говорит он	4	3
190	в него	3	3
191	в том	23	3
192	человека с	1	3
193	нуждается в	1	3
194	от другого	2	3
195	а с	3	3
196	и своего	1	3
197	он только	1	3
198	до конца	1	3
199	со словом	1	3
200	по своему	11	3
201	в реальном	2	3
202	словом и	1	3
203	но для	1	3
204	это как	1	3
205	бы в	2	3
206	конце концов	1	3
207	только что	2	3
208	его к	3	3
209	другой стороны	3	3
210	им и	1	3
211	например в	1	2
212	все те	1	2
213	и этот	1	2
214	той же	4	2
215	а как	2	2
216	для его	1	2
217	себе как	1	2
218	та же	1	2
219	совпадает с	6	2
220	мы и	2	2
221	того же	6	2
222	и он	1	2
223	слово не	1	2
224	в которых	3	2
225	столь же	7	2
226	во всех	1	2
227	мысль что	1	2
228	бы не	1	2
229	эта особенность	1	2
230	отличие от	6	2
231	за пределы	1	2
232	они действительно	1	2
233	сама по	1	2
234	с этим	4	2
235	по которому	1	2
236	в своем	4	2
237	и слова	1	2
238	когда он	3	2
239	увидим что	1	2
240	в этот	1	2
241	уже с	1	2
242	в которой	1	2
243	бы с	2	2
244	в большинстве	1	2
245	тому же	1	2
246	вследствие этого	1	2
247	вообще не	1	2
248	всех этих	2	2
249	свои собственные	1	2
250	друг с	5	2
251	подобно тому	1	2
252	я например	1	2
253	же не	1	2
254	входит в	5	2
255	было бы	10	2
256	он есть	1	2
257	лишь на	2	2
258	в жизни	3	2
259	мог бы	4	2
260	в них	2	2
261	и того	4	2
262	был бы	1	2
263	в отличие	6	2
264	которые в	3	2
265	тем не	5	2
266	речи в	4	2
267	однако в	2	2
268	тому чтобы	1	2
269	и почти	1	2
270	между двумя	2	2
271	в той	1	2
272	тому что	2	2
273	слова мы	2	2
274	но только	3	2
275	слова как	1	2
