N	2gram	Voloshinov_1	Dialekti
1	и не	8	30
2	может быть	8	20
3	не только	6	19
4	и в	13	19
5	по себе	1	18
6	а не	2	16
7	в себе	3	15
8	что она	1	14
9	потому что	1	14
10	то что	6	14
11	в том	2	14
12	так как	3	14
13	как бы	6	14
14	вовсе не	2	13
15	то же	4	12
16	точки зрения	7	12
17	но и	3	12
18	и все	3	12
19	и как	1	10
20	в нем	2	10
21	как и	3	10
22	том что	2	10
23	сказать что	1	10
24	так и	3	10
25	никогда не	3	9
26	не может	8	9
27	она есть	1	9
28	мы уже	2	8
29	в этом	2	8
30	в своей	4	8
31	с точки	5	8
32	не в	3	8
33	прежде всего	9	8
34	и то	3	7
35	есть не	2	7
36	и к	2	7
37	должно быть	1	7
38	как это	1	7
39	в поэзии	5	7
40	но что	1	7
41	но это	1	7
42	что в	3	7
43	но не	1	6
44	что они	2	6
45	отнюдь не	1	6
46	в вечности	1	6
47	в то	1	6
48	не могу	1	6
49	что он	1	6
50	конечно не	1	6
51	да и	3	6
52	и может	2	6
53	и это	1	5
54	говорить о	3	5
55	все равно	1	5
56	же время	1	5
57	и его	12	5
58	в виду	1	5
59	сознания и	2	5
60	и что	1	5
61	тела и	3	5
62	с другой	2	5
63	и пр	7	5
64	и следовательно	2	5
65	только что	1	5
66	в самом	2	5
67	только в	6	5
68	и есть	1	4
69	еще не	1	4
70	самом деле	3	4
71	тут же	1	4
72	или иное	1	4
73	за пределы	3	4
74	в одной	1	4
75	в своем	1	4
76	все же	5	4
77	только то	1	4
78	и если	1	4
79	при этом	2	4
80	и вот	1	4
81	одно и	3	4
82	таким образом	6	4
83	заключается в	1	4
84	в одном	3	4
85	все это	4	4
86	по своей	1	4
87	связи с	1	4
88	это конечно	1	4
89	в ее	3	4
90	то или	1	4
91	в другом	2	4
92	к нему	1	4
93	во времени	2	4
94	уже в	2	4
95	одно из	1	4
96	в связи	2	4
97	могут быть	2	4
98	быть и	1	4
99	хотя бы	5	4
100	а в	2	4
101	другой стороны	2	4
102	же как	1	3
103	это и	1	3
104	вопрос о	1	3
105	что иное	2	3
106	иное как	2	3
107	в чем	2	3
108	в этой	1	3
109	с этим	3	3
110	от этого	2	3
111	же не	1	3
112	об этом	1	3
113	его в	1	3
114	было бы	4	3
115	мы имеем	1	3
116	и уже	3	3
117	между собою	2	3
118	и тогда	1	3
119	что такое	1	3
120	и более	1	3
121	не менее	2	3
122	в разных	1	3
123	или как	1	3
124	должны быть	1	3
125	общения с	1	3
126	нуждается в	2	3
127	все время	1	3
128	может иметь	2	3
129	тех пор	4	3
130	как же	1	3
131	и их	7	3
132	не было	1	3
133	в данном	2	3
134	когда мы	1	3
135	возможна ли	1	3
136	то не	1	3
137	в целях	2	3
138	не что	2	3
139	они не	1	3
140	как известно	1	2
141	также и	1	2
142	человека и	1	2
143	связана с	3	2
144	на самом	1	2
145	только потому	1	2
146	он всегда	1	2
147	например в	1	2
148	то это	1	2
149	зависимости от	2	2
150	в ней	2	2
151	в широком	1	2
152	явлений и	2	2
153	в общем	2	2
154	к сожалению	2	2
155	которые не	1	2
156	в истории	1	2
157	как в	2	2
158	более или	1	2
159	но в	4	2
160	в которой	3	2
161	все эти	2	2
162	сливаются в	1	2
163	но ведь	5	2
164	в узком	1	2
165	не как	3	2
166	на этом	1	2
167	в каждом	4	2
168	на всю	1	2
169	живого человеческого	1	2
170	в мире	1	2
171	на все	1	2
172	только одно	1	2
173	она и	1	2
174	несмотря на	2	2
175	или менее	1	2
176	и при	2	2
177	в их	3	2
178	в зависимости	2	2
179	тем не	1	2
180	их в	1	2
181	не должно	1	2
182	необходимо чтобы	1	2
183	тому что	1	2
184	нет никакого	1	2
185	виду что	1	2
186	самого начала	2	2
187	того как	1	2
188	в науке	1	2
189	иметь в	1	2
190	только и	4	2
191	или иная	1	2
192	в области	2	2
193	во все	1	2
194	к тому	2	2
195	в конце	1	2
196	с ее	1	2
197	та или	1	2
198	данном случае	2	2
199	с самого	2	2
200	остается только	1	2
201	мы в	1	2
202	понятно что	3	2
203	и должно	2	2
204	но мы	4	2
205	или на	1	2
206	поэтическое произведение	1	2
207	времени в	1	2
208	собственно говоря	2	2
209	между тем	2	2
210	мы должны	6	2
211	следовательно в	1	2
212	как из	1	2
213	мы видим	2	2
214	с ними	2	2
215	на очень	1	2
216	с одной	2	2
217	или в	1	2
218	само по	1	2
219	тем что	2	2
220	мы это	1	2
221	следовательно не	1	2
222	только к	1	2
223	в некоторых	1	2
224	не на	2	2
225	как ни	1	2
226	ни о	1	2
227	что мы	1	2
228	когда я	1	2
229	на который	1	2
230	вместе с	1	2
231	так же	2	2
232	что же	3	2
233	в тех	2	2
234	же самое	1	2
235	тех или	1	2
236	форм и	2	2
237	же есть	1	2
238	и часто	1	2
239	это все	1	2
240	в системе	1	2
241	может и	1	2
242	которая есть	1	2
243	только о	1	2
244	в виде	1	2
245	ее в	2	2
246	того или	2	2
247	в искусстве	3	2
248	в своих	2	2
249	смысле слова	2	1
250	того же	1	1
251	выражения в	1	1
252	самый предмет	1	1
253	и до	1	1
254	ведь и	1	1
255	которую мы	1	1
256	и духа	1	1
257	фактов но	1	1
258	ему в	1	1
259	этого термина	1	1
260	пространство и	1	1
