N	2gram	Trubetskoy_1	Vvedenie
1	и т	3	42
2	и в	14	32
3	в том	17	31
4	в этом	17	30
5	том что	9	26
6	может быть	9	26
7	не только	9	22
8	для того	6	21
9	того чтобы	8	20
10	таким образом	11	19
11	также и	1	18
12	то что	13	16
13	потому что	5	15
14	так как	4	15
15	не может	22	14
16	в самом	3	13
17	в нем	5	13
18	о том	7	13
19	со стороны	4	13
20	в их	4	12
21	в общем	1	12
22	в его	4	12
23	того что	3	12
24	только в	5	12
25	и не	19	12
26	как на	8	12
27	как мы	1	11
28	в ее	1	11
29	ясно что	2	11
30	в данном	7	11
31	что такое	2	11
32	языка и	1	10
33	что в	4	10
34	то же	11	9
35	в истории	1	9
36	и как	3	9
37	но в	2	9
38	по себе	2	9
39	между тем	5	9
40	а только	1	8
41	это не	1	8
42	не в	4	8
43	тем не	1	8
44	не менее	1	8
45	с другой	1	8
46	именно в	3	8
47	самом деле	7	7
48	вопрос о	5	7
49	но не	4	7
50	все же	4	7
51	было бы	5	7
52	точки зрения	11	7
53	в применении	1	7
54	можно было	4	7
55	прежде всего	8	7
56	смысле этого	1	7
57	о котором	3	7
58	и это	1	6
59	из этих	3	6
60	том чтобы	3	6
61	его в	4	6
62	с тем	6	6
63	как и	4	6
64	представить себе	2	6
65	вовсе не	1	6
66	в то	10	6
67	в качестве	3	6
68	же время	10	6
69	тем что	3	6
70	не могут	4	6
71	не трудно	1	6
72	один из	1	6
73	этот вопрос	2	6
74	и даже	2	6
75	до сих	5	6
76	но и	10	6
77	применении к	1	6
78	сих пор	5	6
79	все это	6	6
80	хотя бы	5	6
81	иное как	1	5
82	трудно видеть	1	5
83	так например	1	5
84	об этом	1	5
85	на почве	2	5
86	и тем	2	5
87	данном случае	3	5
88	но если	3	5
89	в которых	1	5
90	могут быть	1	5
91	так что	2	5
92	видеть что	1	5
93	не есть	3	5
94	что не	1	5
95	на этот	1	5
96	а не	2	5
97	по своему	1	5
98	в течение	2	5
99	как бы	4	5
100	есть и	2	5
101	вместе с	4	5
102	и то	4	4
103	как это	1	4
104	связи между	1	4
105	смотреть на	4	4
106	по отношению	2	4
107	не просто	2	4
108	от этого	1	4
109	уже не	2	4
110	в себе	9	4
111	но ведь	1	4
112	и заключается	1	4
113	в своей	5	4
114	в котором	2	4
115	по сравнению	1	4
116	по крайней	1	4
117	национальной культуры	13	4
118	в разных	1	4
119	только с	2	4
120	это только	2	4
121	при том	4	4
122	и т.д	4	4
123	и что	2	4
124	крайней мере	1	4
125	еще не	3	4
126	что он	6	4
127	в виде	3	4
128	всяком случае	6	4
129	этом отношении	1	4
130	даже и	2	4
131	и обратно	1	4
132	еще и	1	4
133	с этой	1	4
134	этом случае	3	4
135	и для	6	4
136	а в	5	4
137	отношению к	1	4
138	во всяком	9	4
139	и есть	2	3
140	в сущности	1	3
141	так чтобы	3	3
142	говорить о	3	3
143	то это	3	3
144	и на	5	3
145	он сам	3	3
146	в различных	1	3
147	сама по	2	3
148	стороны и	1	3
149	с понятием	1	3
150	и к	6	3
151	что это	3	3
152	все эти	2	3
153	в этой	4	3
154	как оно	1	3
155	при этом	5	3
156	если бы	6	3
157	вообще не	1	3
158	на этой	2	3
159	заключается в	1	3
160	нисколько не	2	3
161	в этих	2	3
162	быта и	1	3
163	и вот	2	3
164	тогда когда	4	3
165	дело в	1	3
166	данного народа	5	3
167	связи с	3	3
168	как будто	2	3
169	в области	2	3
170	но все	1	3
171	себе что	1	3
172	должен быть	1	3
173	в ней	2	3
174	в собственном	1	3
175	на том	3	3
176	что может	3	3
177	чтобы понять	2	3
178	язык и	1	3
179	можно сказать	1	3
180	что с	2	3
181	к нему	2	3
182	одной из	3	3
183	может оказаться	1	3
184	в начале	2	3
185	об отдельных	1	3
186	и других	1	3
187	из них	3	3
188	в известной	1	3
189	в конце	3	3
190	что и	3	3
191	в очень	1	3
192	а потому	5	3
193	до конца	1	3
194	на основании	2	3
195	зависит от	2	3
196	так же	2	3
197	что же	4	3
198	да и	3	3
199	материал для	1	3
200	в своем	6	3
201	к тому	7	3
202	том виде	1	3
203	в результате	2	3
204	культуры в	3	3
205	к этому	1	3
206	в частности	2	3
207	могут не	2	2
208	вряд ли	3	2
209	же как	1	2
210	искусство и	1	2
211	от которых	1	2
212	должна быть	2	2
213	мы уже	2	2
214	есть не	1	2
215	мы не	1	2
216	имеет свою	1	2
217	а во-вторых	2	2
218	которое в	1	2
219	того же	1	2
220	время в	2	2
221	в создании	1	2
222	природы и	1	2
223	при жизни	1	2
224	значение и	1	2
225	тогда как	2	2
226	себе и	4	2
227	надо было	1	2
228	к культуре	2	2
229	данной национальной	1	2
230	чем больше	1	2
231	выражение в	1	2
232	ни одна	3	2
233	что к	1	2
234	и те	2	2
235	не следует	1	2
236	народов но	1	2
237	о которой	1	2
238	в принципе	1	2
239	не к	2	2
240	в силу	2	2
241	но дело	1	2
242	такого же	1	2
243	в другом	3	2
244	и с	7	2
245	входит в	1	2
246	которая как	1	2
247	уже знаем	1	2
248	в прошлом	1	2
249	для них	3	2
250	о которых	3	2
251	этого не	2	2
252	несмотря на	3	2
253	как сказано	1	2
254	должно быть	3	2
255	и тогда	2	2
256	и при	6	2
257	и сейчас	3	2
258	будет в	2	2
259	с точки	9	2
260	состоит в	2	2
261	не столько	1	2
262	том же	2	2
263	тому что	2	2
264	культурной жизни	2	2
265	одна из	3	2
266	никогда не	5	2
267	казалось бы	1	2
268	невозможно но	1	2
269	его можно	1	2
270	исходный пункт	1	2
271	находит себе	1	2
272	от того	4	2
273	деятельности и	2	2
274	есть только	1	2
275	как только	1	2
276	по возможности	1	2
277	понять что	2	2
278	той или	3	2
279	если же	2	2
280	значительной мере	2	2
281	идет речь	4	2
282	из двух	1	2
283	так и	1	2
284	собой в	1	2
285	мог бы	1	2
286	две части	1	2
287	для этого	3	2
288	же самое	1	2
289	преимущественно в	1	2
290	и должно	2	2
291	другом месте	1	2
292	в значительной	3	2
293	по их	1	2
294	вопросу о	3	2
295	во всех	5	2
296	тем более	1	2
297	народов и	2	2
298	быть и	2	2
299	для нее	2	2
300	по этому	2	2
301	именно на	2	2
302	сильнее чем	1	2
303	к какому	1	2
304	сомнений в	1	2
305	только на	2	2
306	чтобы он	1	2
307	но которая	1	2
308	мы можем	2	2
309	могло бы	1	2
310	само собой	1	2
311	или иной	5	2
312	те кто	1	2
313	не было	3	2
314	ближе к	1	2
315	в связи	1	2
316	из которых	5	2
317	с этим	2	2
318	этих случаях	1	2
319	а если	1	2
320	этого слова	1	2
321	это есть	2	2
322	по существу	5	2
323	был в	1	2
324	но это	2	2
325	и сама	1	2
326	образом по	1	2
327	обе эти	1	2
328	бы в	1	2
329	конце концов	3	2
330	мы должны	7	2
331	ни к	7	2
332	хотя в	1	2
333	нами не	1	2
334	с ней	1	2
335	жизни и	4	2
336	точно так	2	2
337	это в	2	2
338	с исторической	1	1
339	но тогда	1	1
340	на самом	6	1
341	человека к	1	1
342	это и	1	1
343	которые существуют	1	1
344	что дает	1	1
345	на деле	1	1
346	к данному	2	1
347	в мировоззрении	2	1
348	культура не	1	1
349	права и	1	1
350	речь идет	2	1
351	что эти	1	1
352	видеть в	2	1
353	вся она	2	1
354	был и	3	1
355	в зависимости	1	1
356	отношения к	2	1
357	и за	1	1
358	и ничего	1	1
359	приводят к	2	1
360	свою особую	1	1
361	и народов	1	1
362	в полной	1	1
363	культурное единство	1	1
364	к общему	1	1
365	и говорить	1	1
366	нем все	1	1
367	к государственной	1	1
368	разумеется не	1	1
369	которую можно	1	1
370	он был	1	1
371	на них	1	1
372	жизни данного	1	1
373	что его	1	1
374	смотрят на	2	1
375	самих себя	3	1
376	и вопрос	1	1
377	в область	1	1
378	идеями национального	1	1
379	но как	1	1
380	в сторону	1	1
381	русского языка	1	1
382	только тогда	1	1
383	очевидно что	1	1
384	существование в	2	1
385	и будет	1	1
386	нет и	1	1
387	что они	3	1
388	необходимый для	1	1
389	культуре в	1	1
390	трудно сказать	1	1
391	каждая из	1	1
392	что действительно	2	1
393	помнить что	2	1
394	что по	1	1
395	для которой	1	1
396	более или	4	1
397	у разных	1	1
398	также как	1	1
399	то в	3	1
400	еще на	1	1
401	в которой	1	1
402	культуру как	1	1
403	что так	1	1
404	каждого народа	2	1
405	остановиться на	1	1
406	и тот	2	1
407	для которых	1	1
408	только один	1	1
409	тому же	1	1
410	во многих	2	1
411	на то	5	1
412	если он	1	1
413	но на	1	1
414	не могла	1	1
415	заключается не	1	1
416	вследствие этого	1	1
417	на его	1	1
418	то легко	1	1
419	смотреть как	1	1
420	выражается в	1	1
421	время и	1	1
422	он должен	5	1
423	же это	1	1
424	истории на	1	1
425	собой не	1	1
426	котором мы	1	1
427	именно из	1	1
428	разумеется на	1	1
429	европейской культуры	2	1
430	чтобы в	2	1
431	лишь с	1	1
432	заключает в	1	1
433	это конечно	1	1
434	подход к	1	1
435	государств и	1	1
436	то ни	4	1
437	факт что	2	1
438	что все	3	1
439	целое как	1	1
440	и никакого	1	1
441	лишь в	3	1
442	того или	2	1
443	но совершенно	2	1
444	нечего и	1	1
445	характер будет	1	1
446	то все	1	1
447	он есть	1	1
448	за другой	1	1
449	практически не	1	1
450	новой исторической	2	1
451	чаще всего	1	1
452	ведь в	2	1
453	его и	2	1
454	национальная культура	5	1
455	она и	1	1
456	сторон в	1	1
457	не всегда	1	1
458	иначе говоря	1	1
459	не сам	1	1
460	и того	1	1
461	народа и	2	1
462	одного и	1	1
463	перед собой	1	1
464	сделать эти	1	1
465	или менее	4	1
466	во время	2	1
467	бы на	1	1
468	что такая	1	1
469	никак не	1	1
470	котором идет	2	1
471	в такой	1	1
472	и без	1	1
473	отдельных представителей	1	1
474	из которой	1	1
475	прийти к	1	1
476	представление о	1	1
477	должны были	1	1
478	мы теперь	1	1
479	нельзя отрицать	1	1
480	и другого	1	1
481	признание того	1	1
482	точку зрения	4	1
483	в россии	6	1
484	превратиться в	1	1
485	даже к	1	1
486	беспристрастном взгляде	1	1
487	и эти	1	1
488	возможно только	1	1
489	ним в	1	1
490	любовь к	2	1
491	не была	1	1
492	это особенно	1	1
493	этом и	2	1
494	а два	1	1
495	же мы	1	1
496	большее число	1	1
497	задачи и	1	1
498	любви и	1	1
499	если и	1	1
500	а наоборот	1	1
