N	2gram	Bakhtin_sl_2	Myshleni
1	с помощью	4	42
2	в процессе	13	27
3	и в	39	25
4	мышления и	5	23
5	в том	5	23
6	и речи	2	20
7	том что	5	20
8	таким образом	8	17
9	что в	3	17
10	в основе	4	16
11	как и	6	15
12	в его	7	15
13	то что	2	15
14	в этом	16	14
15	вместе с	2	14
16	между собой	1	13
17	может быть	37	13
18	в целом	1	13
19	так как	4	12
20	в качестве	1	12
21	могли бы	1	11
22	на основании	1	11
23	перед нами	3	10
24	и что	1	10
25	что и	3	10
26	того что	1	10
27	только в	5	10
28	как бы	7	10
29	и не	22	10
30	мы не	2	9
31	связи с	3	9
32	этого процесса	3	9
33	ни в	4	9
34	как в	13	9
35	как мы	7	8
36	того чтобы	2	8
37	тем что	1	8
38	не является	1	8
39	речи и	3	8
40	по своей	1	7
41	все эти	6	7
42	по себе	5	7
43	в области	2	7
44	уже в	2	7
45	мы можем	1	7
46	для того	2	7
47	как это	3	7
48	формы мышления	1	7
49	того же	1	6
50	зависимости от	4	6
51	и на	4	6
52	но не	6	6
53	как уже	2	6
54	не только	24	6
55	собственном смысле	3	6
56	не может	20	6
57	мы видели	2	6
58	точки зрения	8	6
59	в отличие	12	6
60	не в	9	6
61	в отношении	4	6
62	не менее	4	6
63	самого начала	1	6
64	в собственном	3	6
65	с самого	1	6
66	один из	5	6
67	что он	2	6
68	отличие от	13	6
69	со всеми	2	6
70	с другой	5	6
71	в связи	2	6
72	слова и	8	6
73	в основном	4	6
74	все это	16	6
75	все же	6	6
76	одним из	2	5
77	человека и	3	5
78	в зависимости	4	5
79	мы уже	2	5
80	с ее	2	5
81	и как	3	5
82	и к	6	5
83	что она	1	5
84	при этом	7	5
85	и по	1	5
86	факт что	2	5
87	на этой	1	5
88	уже сказано	2	5
89	тем не	1	5
90	уже говорили	1	5
91	но это	3	5
92	могут быть	7	5
93	о том	2	5
94	так и	15	5
95	в этой	1	5
96	слов и	3	5
97	мышление и	1	5
98	входит в	4	5
99	с одной	5	5
100	для него	7	5
101	именно в	2	5
102	тот факт	2	5
103	одной стороны	5	5
104	еще не	7	4
105	отнюдь не	1	4
106	в своем	6	4
107	что слово	1	4
108	на то	1	4
109	он не	2	4
110	как с	2	4
111	той же	3	4
112	одного и	1	4
113	мы говорили	1	4
114	не столько	3	4
115	речи в	1	4
116	в то	4	4
117	тогда когда	2	4
118	этого слова	1	4
119	и внутренней	2	4
120	и снова	1	4
121	никогда не	7	4
122	не могут	5	4
123	что оно	4	4
124	и это	1	4
125	приводит к	1	4
126	мог бы	1	4
127	с ним	7	4
128	в какой	1	4
129	всяком случае	2	4
130	друг друга	1	4
131	но и	21	4
132	прежде всего	8	4
133	там где	6	4
134	независимо от	2	4
135	с этим	2	4
136	в смысле	4	4
137	тем и	1	4
138	и все	5	4
139	а в	4	4
140	сказать что	3	4
141	мы увидим	2	4
142	речи как	2	4
143	в частности	1	4
144	во всяком	3	4
145	которая не	1	4
146	как известно	1	3
147	видели что	1	3
148	но как	2	3
149	по отношению	4	3
150	в самом	1	3
151	но на	1	3
152	этот процесс	1	3
153	как он	2	3
154	и сам	1	3
155	на этом	3	3
156	значение в	2	3
157	его в	4	3
158	в действии	1	3
159	значение как	2	3
160	или менее	2	3
161	которые в	2	3
162	того как	2	3
163	во всем	4	3
164	внешней и	1	3
165	отличается от	2	3
166	для развития	1	3
167	в себя	2	3
168	на том	1	3
169	и которые	1	3
170	на ряд	2	3
171	в него	7	3
172	с ними	5	3
173	дело с	4	3
174	между тем	3	3
175	не можем	1	3
176	в виде	2	3
177	и их	5	3
178	сами по	1	3
179	этом отношении	3	3
180	или иной	5	3
181	связи и	2	3
182	мышления которые	1	3
183	и слово	2	3
184	ближе всего	1	3
185	общения с	1	3
186	в результате	2	3
187	другой стороны	1	3
188	в свою	3	3
189	к этому	1	3
190	смысле слова	1	2
191	в сфере	2	2
192	словом как	1	2
193	является проблема	2	2
194	между двумя	1	2
195	в чисто	3	2
196	то же	4	2
197	и могут	1	2
198	а как	1	2
199	в прямой	2	2
200	первый план	1	2
201	в чем	3	2
202	с его	7	2
203	вступают в	1	2
204	две основные	1	2
205	что как	1	2
206	все остальные	1	2
207	хотя и	2	2
208	с нею	1	2
209	но все	5	2
210	с их	3	2
211	нами в	1	2
212	в себе	2	2
213	на его	2	2
214	связанные с	4	2
215	становится таким	1	2
216	словом или	1	2
217	слова не	4	2
218	в нем	19	2
219	и характер	1	2
220	в мире	1	2
221	конечно в	2	2
222	об этом	1	2
223	зрения на	2	2
224	того или	1	2
225	с другими	4	2
226	в новое	4	2
227	в них	6	2
228	очень легко	2	2
229	в один	1	2
230	на первый	1	2
231	в эту	1	2
232	в этих	7	2
233	в своей	1	2
234	часто не	1	2
235	место в	1	2
236	в корне	1	2
237	этих моментов	1	2
238	однако в	2	2
239	бы быть	1	2
240	эти формы	4	2
241	на котором	2	2
242	одна из	4	2
243	в плане	5	2
244	для всего	1	2
245	речи не	2	2
246	и его	33	2
247	же слова	1	2
248	и другими	1	2
249	той или	5	2
250	оно не	8	2
251	как они	1	2
252	свою очередь	2	2
253	говорит и	2	2
254	и может	1	2
255	еще в	1	2
256	не стоит	1	2
257	поэтому в	1	2
258	для этого	4	2
259	дальнейшего развития	1	2
260	и здесь	2	2
261	а также	3	2
262	самый процесс	1	2
263	или иначе	1	2
264	и только	1	2
265	от этих	1	2
266	представления о	1	2
267	в свете	3	2
268	все время	1	2
269	людей с	2	2
270	всех этих	4	2
271	вопрос об	1	2
272	где они	2	2
273	уже не	5	2
274	и других	4	2
275	цели и	2	2
276	слова в	13	2
277	в одном	2	2
278	связан с	3	2
279	этой проблемы	1	2
280	с той	1	2
281	следовательно не	1	2
282	на которые	1	2
283	которых мы	2	2
284	могут служить	1	2
285	и взаимного	1	2
286	все более	1	2
287	слова от	6	2
288	и особенно	2	2
289	данной формы	1	2
290	и потому	7	2
291	который мы	1	2
292	к проблеме	3	2
293	должно быть	1	2
294	на пути	1	2
295	этом и	1	2
296	невозможно без	1	2
297	задолго до	1	2
298	и для	5	2
299	и от	3	2
300	включает в	2	2
301	или в	2	2
302	имеет дело	2	2
303	для нас	5	2
304	все они	2	2
305	же в	1	2
306	но всегда	1	2
307	вступает в	1	2
308	или иного	1	2
309	отношению к	4	2
310	это так	1	2
311	в своих	1	2
312	в таком	4	2
313	все что	2	2
314	автора все	1	1
315	человеческой речи	2	1
316	ту же	3	1
317	отношения к	4	1
318	лежат в	1	1
319	также и	2	1
320	языка с	2	1
321	не знаем	2	1
322	должен быть	2	1
323	не остается	1	1
324	легко становится	1	1
325	и до	1	1
326	с таким	2	1
327	и этот	1	1
328	всей ее	1	1
329	например в	5	1
330	есть не	1	1
331	и значение	1	1
332	в единой	1	1
333	автор также	1	1
334	социальной и	1	1
335	себе как	2	1
336	что уже	1	1
337	именно к	2	1
338	своими корнями	2	1
339	они были	1	1
340	их не	1	1
341	и иначе	1	1
342	во всех	12	1
343	тем как	1	1
344	бы она	1	1
345	а следовательно	1	1
346	совсем не	1	1
347	слов не	1	1
348	слово не	1	1
349	менее всего	2	1
350	иметь дело	2	1
351	слова на	3	1
352	отношение к	4	1
353	не просто	1	1
354	между словом	3	1
355	сама по	3	1
356	конечно совершенно	1	1
357	однако как	1	1
358	более и	1	1
359	к новому	3	1
360	однако не	1	1
361	кроме того	2	1
362	процессе развития	1	1
363	целый ряд	1	1
364	связанный с	1	1
365	более или	2	1
366	развития все	1	1
367	увидим что	1	1
368	этой цели	1	1
369	или иную	1	1
370	за собой	1	1
371	для которого	1	1
372	сливается с	4	1
373	не приходится	3	1
374	та же	1	1
375	бы и	3	1
376	и переработки	1	1
377	время это	2	1
378	он в	1	1
379	без учета	1	1
380	что так	1	1
381	выражение в	1	1
382	обе линии	1	1
383	к единству	1	1
384	центра это	1	1
385	самая постановка	1	1
386	вообще не	1	1
387	философской и	1	1
388	от его	1	1
389	развивается дальше	1	1
390	он ни	1	1
391	говорили в	1	1
392	этом с	1	1
393	действии и	1	1
394	до конца	17	1
395	и связанные	2	1
396	лишь с	1	1
397	поскольку она	1	1
398	значительной степени	6	1
399	смысле в	1	1
400	и дальше	3	1
401	и с	9	1
402	них не	1	1
403	вводятся в	1	1
404	и обратно	1	1
405	и тем	1	1
406	слов на	1	1
407	о которых	1	1
408	все равно	1	1
409	в слове	6	1
410	но главное	1	1
411	всегда и	1	1
412	несмотря на	1	1
413	чем в	2	1
414	даже там	1	1
415	и прямо	2	1
416	такой же	1	1
417	рождается и	2	1
418	нисколько не	1	1
419	различных конкретных	1	1
420	и становится	1	1
421	нужно чтобы	1	1
422	и при	2	1
423	речи от	1	1
424	в такой	1	1
425	к абстрактному	1	1
426	прийти к	1	1
427	себе а	1	1
428	становится предметом	2	1
429	сих пор	2	1
430	мы теперь	1	1
431	заставляет нас	1	1
432	и более	2	1
433	важную роль	1	1
434	и устойчивости	1	1
435	даже в	2	1
436	не для	1	1
437	этого мало	1	1
438	степень его	1	1
439	с точки	3	1
440	от чисто	1	1
441	и новых	1	1
442	дело не	1	1
443	и способы	1	1
444	в сущности	6	1
445	и остается	3	1
446	говорят и	1	1
447	на него	2	1
448	которого он	2	1
449	опираться на	1	1
450	элемент в	1	1
451	только и	2	1
452	моментов которые	1	1
453	и речевой	1	1
454	или как	4	1
455	образом речь	1	1
456	она с	1	1
457	к ней	2	1
458	слове и	2	1
459	знаем какие	1	1
460	а лишь	2	1
461	ним но	1	1
462	нам важно	1	1
463	эти три	1	1
464	входят в	2	1
465	слова оно	2	1
466	слияния и	1	1
467	и оно	2	1
468	и существенном	1	1
469	числе и	1	1
470	в высокой	1	1
471	сущности как	1	1
472	и другим	2	1
473	социальные и	1	1
474	отношении он	1	1
475	что при	1	1
476	но независимо	1	1
477	велико что	1	1
478	в конкретные	1	1
479	всегда в	1	1
480	в применении	1	1
481	значение это	1	1
482	в виду	1	1
483	в ней	3	1
484	всего этого	1	1
485	без всякого	2	1
486	другими словами	1	1
487	и пользуется	1	1
488	из главных	1	1
489	язык и	7	1
490	характер и	1	1
491	только не	1	1
492	обязательно в	1	1
493	степени и	2	1
494	в пределах	13	1
495	в дальнейшем	2	1
496	роль в	2	1
497	мы наблюдаем	2	1
498	в живых	1	1
499	в другом	2	1
500	понимание и	1	1
501	здесь как	2	1
502	особенно в	2	1
503	здесь нет	1	1
504	до сих	2	1
505	чужой речи	16	1
506	слово и	5	1
507	даны в	1	1
508	к другу	1	1
509	все те	1	1
510	в последнем	1	1
511	связанная с	1	1
512	то мы	1	1
513	о нем	2	1
514	постановке вопроса	1	1
515	в состав	3	1
516	слова тем	1	1
517	за пределами	1	1
518	слова как	2	1
519	но мы	2	1
520	или на	2	1
521	может не	2	1
522	в значительной	6	1
523	от него	5	1
524	которой мы	1	1
525	за связи	1	1
526	отметить что	3	1
527	во всей	1	1
528	в форме	2	1
529	своих слов	1	1
530	способность к	1	1
531	также не	1	1
532	является результатом	1	1
533	эти наблюдения	1	1
534	друг к	1	1
535	строится не	1	1
536	нуждается в	2	1
537	проникнуть в	1	1
538	своеобразие этого	1	1
539	словом и	8	1
540	никак нельзя	1	1
541	между этими	1	1
542	из которого	1	1
543	для всех	4	1
544	существенным и	1	1
545	так можно	1	1
546	отнести к	1	1
547	и прочного	1	1
548	как например	2	1
549	оно в	1	1
550	не исчерпывает	3	1
551	процессе его	1	1
552	или даже	3	1
553	постановка вопроса	1	1
554	основное отличие	2	1
555	мышления для	1	1
556	за ним	1	1
557	одно из	1	1
558	представить себе	1	1
559	и приобретает	1	1
560	в известной	1	1
561	мы находим	1	1
562	в конце	1	1
563	вовсе не	10	1
564	слово как	7	1
565	с этими	1	1
566	не о	1	1
567	и язык	4	1
568	дело и	1	1
