N	2gram	Vygotskiy__2	Hudozhes
1	том что	27	16
2	и в	15	14
3	так и	8	13
4	не только	15	12
5	при этом	3	12
6	о том	9	12
7	в том	33	12
8	а не	3	12
9	в себе	2	11
10	в этом	19	11
11	прежде всего	4	11
12	в своей	4	10
13	для него	3	10
14	то же	5	9
15	как и	6	9
16	что он	12	9
17	в качестве	4	9
18	у него	2	9
19	по отношению	6	8
20	в этой	6	8
21	как в	4	8
22	то что	20	8
23	ничего не	3	8
24	в его	2	8
25	между тем	1	8
26	отношению к	5	8
27	это не	5	7
28	не в	8	7
29	казалось бы	8	7
30	личности в	1	7
31	к тому	7	7
32	быть может	2	7
33	именно в	2	7
34	не может	9	7
35	как бы	7	7
36	а в	4	7
37	как правило	1	6
38	в первой	2	6
39	было бы	10	6
40	никогда не	8	6
41	жизни в	1	6
42	что в	14	6
43	самом деле	6	5
44	с его	4	5
45	перед нами	2	5
46	но в	6	5
47	об этом	3	5
48	ни в	2	5
49	точки зрения	26	5
50	и его	4	5
51	потому что	7	5
52	к себе	2	5
53	и он	1	5
54	можно было	5	5
55	только в	4	5
56	по мнению	1	5
57	друг друга	5	5
58	может быть	9	5
59	но и	10	5
60	в частности	6	5
61	интерес к	1	5
62	в этих	2	5
63	с с	2	4
64	мы уже	6	4
65	и о	1	4
66	в ней	1	4
67	столь же	2	4
68	в своем	9	4
69	и к	6	4
70	в самом	11	4
71	та же	1	4
72	на то	6	4
73	что она	3	4
74	он не	7	4
75	и с	4	4
76	несмотря на	4	4
77	тому что	1	4
78	с ним	3	4
79	она не	1	4
80	по своей	6	4
81	связи с	9	4
82	и это	3	4
83	можно сказать	2	4
84	того что	17	4
85	один из	1	4
86	из них	3	4
87	как раз	4	4
88	и все	3	4
89	только что	3	4
90	и от	1	4
91	речь идет	2	3
92	по преимуществу	1	3
93	с точки	18	3
94	не имеют	1	3
95	едва ли	7	3
96	видит в	2	3
97	говорить о	2	3
98	и на	1	3
99	в ее	1	3
100	отнюдь не	2	3
101	идет о	3	3
102	все же	4	3
103	в нем	1	3
104	и по	3	3
105	на этом	1	3
106	лишь в	3	3
107	его в	1	3
108	с этим	3	3
109	даже в	4	3
110	в своих	1	3
111	ничем не	3	3
112	такой же	1	3
113	в ходе	1	3
114	она в	1	3
115	все эти	3	3
116	о природе	1	3
117	тем что	2	3
118	этом отношении	3	3
119	что при	3	3
120	для себя	3	3
121	как мы	6	3
122	того чтобы	12	3
123	в пределах	1	3
124	приводит к	5	3
125	что у	3	3
126	том как	1	3
127	если бы	8	3
128	а также	2	3
129	но не	3	3
130	как его	1	3
131	и даже	5	3
132	со стороны	3	3
133	если говорить	1	3
134	то и	1	3
135	однако и	2	3
136	в связи	6	3
137	и для	2	3
138	от него	1	3
139	или не	1	3
140	к этой	3	3
141	я и	1	2
142	говоря о	1	2
143	же как	2	2
144	на самом	3	2
145	в их	2	2
146	той же	2	2
147	мы не	10	2
148	вопрос о	5	2
149	вместо того	1	2
150	к своему	1	2
151	мышления как	5	2
152	но как	1	2
153	в противовес	1	2
154	конечном счете	4	2
155	себе и	1	2
156	в целом	10	2
157	только на	1	2
158	раз в	2	2
159	как он	6	2
160	так сказать	1	2
161	не следует	2	2
162	однако в	1	2
163	речь в	3	2
164	в другом	2	2
165	того или	1	2
166	его личности	1	2
167	особенно в	1	2
168	живет в	2	2
169	приходит в	1	2
170	по себе	7	2
171	одной из	3	2
172	все равно	2	2
173	должно быть	2	2
174	иначе говоря	2	2
175	автора и	1	2
176	в следующем	3	2
177	в такой	2	2
178	состоит в	3	2
179	в первый	2	2
180	сих пор	1	2
181	все это	4	2
182	они не	3	2
183	и другое	2	2
184	мышление в	1	2
185	не имеет	4	2
186	одна из	1	2
187	концепция личности	1	2
188	с и	4	2
189	для всего	2	2
190	мышления и	16	2
191	слова как	1	2
192	своей природе	1	2
193	заметить что	2	2
194	на него	1	2
195	что на	2	2
196	по нашему	1	2
197	не знаем	1	2
198	об одном	1	2
199	этой книги	1	2
200	с ее	2	2
201	здесь не	1	2
202	на основе	7	2
203	как по	2	2
204	в себя	2	2
205	за этими	1	2
206	по теории	1	2
207	в речи	1	2
208	на вопрос	4	2
209	и поэтому	1	2
210	и что	8	2
211	до сих	1	2
212	там же	1	2
213	в конечном	4	2
214	как она	1	2
215	но с	2	2
216	о двух	1	2
217	согласиться с	1	2
218	и потому	1	2
219	и так	1	2
220	так что	1	2
221	слова в	1	2
222	в начале	4	2
223	по выражению	1	2
224	за ним	1	2
225	а и	1	2
226	мы знаем	7	2
227	при всей	1	2
228	на том	2	2
229	с той	1	2
230	а с	4	2
231	что не	1	2
232	в данной	1	2
233	также в	1	2
234	до конца	1	2
235	и ты	1	2
236	ближе к	1	2
237	эти слова	1	2
238	что же	2	2
239	в тот	1	2
240	да и	1	2
241	и не	7	2
242	с этой	2	2
243	своей жизни	2	2
244	только для	3	2
245	отказ от	1	2
246	в результате	3	2
247	о котором	1	2
248	совершенно иной	1	2
249	личности и	1	2
250	в системе	1	2
251	не знает	1	2
252	легко заметить	2	2
253	этот момент	1	2
254	смысле слова	5	1
255	частности к	1	1
256	как известно	6	1
257	неотделима от	1	1
258	в сфере	1	1
259	относится и	1	1
260	человека и	3	1
261	достаточно вспомнить	2	1
262	связана с	4	1
263	речи у	6	1
264	и то	1	1
265	и др	5	1
266	и подробно	1	1
267	тех же	1	1
268	это и	1	1
269	за собой	2	1
270	речи второй	1	1
271	и до	3	1
272	о речи	2	1
273	высшей степени	7	1
274	видеть в	1	1
275	долгое время	1	1
276	по его	1	1
277	также и	2	1
278	на пороге	1	1
279	же следует	1	1
280	не во	1	1
281	ни у	1	1
282	изложения и	1	1
283	интересующем нас	1	1
284	с самых	1	1
285	что уже	1	1
286	ответить на	1	1
