N	3gram	Losev_Prob_5	Istorich
1	и т д	1	24
2	до сих пор	2	5
3	точно так же	3	5
4	и то что	3	5
5	с другой стороны	5	4
6	не может быть	2	4
7	но все же	2	4
8	что иное как	3	3
9	в данном случае	2	3
10	на то что	2	3
11	не что иное	3	3
12	о том что	9	2
13	не только в	1	2
14	на задний план	1	2
15	содержит в себе	1	2
16	так и в	1	2
17	с этой стороны	1	2
18	после того как	3	2
19	в связи с	7	2
20	тем не менее	5	2
21	потому что он	2	1
22	между небом и	1	1
23	то что и	1	1
24	то здесь мы	1	1
25	не только по	1	1
26	там где нет	1	1
27	здесь перед нами	1	1
28	как это мы	1	1
29	в том числе	2	1
30	на небо и	1	1
31	во всем мире	1	1
32	со своим конем	1	1
33	имеется в виду	1	1
34	указывает на то	1	1
35	в своей работе	1	1
36	он все же	1	1
37	тому что в	1	1
38	но для нас	1	1
39	небом и землей	1	1
40	и тут же	1	1
41	отправляется на небо	1	1
42	потому что у	1	1
43	и при помощи	1	1
44	друг на друга	1	1
45	но и в	2	1
46	как мы увидим	1	1
47	речи о том	1	1
48	то что этот	1	1
49	может быть только	3	1
50	этот мотив не	1	1
51	чем перейти к	1	1
52	о том как	1	1
53	то время как	3	1
54	не потому что	1	1
55	было то что	1	1
56	до нас в	2	1
57	в виду не	1	1
58	и вместе с	1	1
59	не только как	1	1
60	мы имеем у	1	1
61	таким же образом	1	1
62	у древних греков	1	1
63	что у него	1	1
64	хотя и в	1	1
65	вместе с тем	3	1
66	входить в этот	1	1
67	на вершину горы	1	1
68	путем трения двух	1	1
69	как будто бы	3	1
70	мы увидим ниже	1	1
71	и знает что	2	1
72	вовсе не в	1	1
73	таким образом мы	1	1
74	хотя бы на	1	1
75	в то время	3	1
76	это и есть	1	1
77	у него есть	1	1
78	можно сказать что	3	1
79	по всему миру	1	1
80	на земле в	1	1
81	в большинстве случаев	1	1
82	о том чтобы	1	1
83	только тогда когда	3	1
84	указывает на его	1	1
