N	3gram	Vygotskiy__1	Myshleni
1	в том что	9	17
2	вместе с тем	2	10
3	заключается в том	6	7
4	для того чтобы	5	7
5	в отличие от	3	6
6	так же как	4	6
7	с самого начала	1	6
8	в собственном смысле	3	6
9	в зависимости от	5	5
10	с одной стороны	5	5
11	в связи с	1	5
12	тем не менее	2	5
13	что и в	2	5
14	и того же	1	4
15	ни в какой	3	4
16	то время как	5	4
17	же как и	1	4
18	смысле этого слова	2	4
19	во всяком случае	6	4
20	в то время	5	4
21	одного и того	1	4
22	о том что	7	3
23	состоит в том	2	3
24	сами по себе	1	3
25	в этом отношении	2	3
26	того что они	1	3
27	независимо от того	1	3
28	бы сказать что	1	3
29	по сравнению с	1	3
30	в последнее время	2	3
31	с другой стороны	5	3
32	мы видели что	2	3
33	та или иная	1	3
34	на то что	8	3
35	так же точно	3	3
36	этой точки зрения	5	2
37	мы никогда не	4	2
38	теми или иными	1	2
39	и той же	3	2
40	в этом смысле	2	2
41	в силу того	2	2
42	и в этом	1	2
43	только в том	3	2
44	то что в	1	2
45	того и другого	1	2
46	и только после	1	2
47	совершенно так же	1	2
48	заключает в себе	1	2
49	которых мы не	1	2
50	и то что	1	2
51	так как она	1	2
52	потому что оно	1	2
53	включает в себя	1	2
54	в известном смысле	1	2
55	все что мы	1	2
56	мы знаем о	1	2
57	столь же мало	1	2
58	не может быть	8	2
59	и во всяком	1	2
60	силу того что	2	2
61	собственном смысле слова	2	2
62	с этой точки	4	2
63	так и в	2	2
64	и вместе с	1	2
65	в свою очередь	1	2
66	само по себе	5	2
67	точки зрения на	1	2
68	к выводу что	1	2
69	в готовом виде	1	2
70	одной и той	3	2
71	как и в	4	2
72	том что она	3	1
73	не в состоянии	3	1
74	что иное как	1	1
75	при помощи которых	1	1
76	дело обстоит совершенно	1	1
77	и том же	1	1
78	обоих этих моментов	1	1
79	мы должны будем	1	1
80	совершенно другим законам	1	1
81	показывает что в	2	1
82	одному и тому	1	1
83	более или менее	2	1
84	так точно и	1	1
85	с достаточной ясностью	1	1
86	подобно тому как	5	1
87	в том числе	1	1
88	во многих случаях	1	1
89	то же самое	2	1
90	чтобы прийти к	1	1
91	между собой с	1	1
92	с точки зрения	2	1
93	принять во внимание	1	1
94	до сих пор	3	1
95	но и у	1	1
96	что мы имеем	1	1
97	отношении друг к	1	1
98	есть в сущности	2	1
99	со всеми другими	1	1
100	все это говорит	1	1
101	между тем как	1	1
102	совершенно совпадает с	2	1
103	ту же мысль	2	1
104	том числе и	1	1
105	три различные формы	1	1
106	к тому чтобы	3	1
107	имеет в виду	2	1
108	ни в каком	1	1
109	со всеми остальными	2	1
110	том или ином	1	1
111	точно так же	3	1
112	в приложении к	1	1
113	в процессе восприятия	1	1
114	одном и том	1	1
115	бы если бы	1	1
116	того чтобы подойти	1	1
117	ту или иную	1	1
118	отнюдь не является	1	1
119	и это мы	1	1
120	сказать что в	3	1
121	в применении к	2	1
122	во внимание что	1	1
123	в процессе развития	1	1
124	что мы не	2	1
125	не что иное	1	1
126	в этой области	1	1
127	свидетельствовать о том	1	1
128	чтобы подойти к	1	1
129	не потому что	1	1
130	в том чтобы	7	1
131	и тем же	1	1
132	если мы скажем	1	1
133	не только в	1	1
134	приходится иметь дело	1	1
135	мы не знаем	1	1
136	на этот раз	1	1
137	из которых каждая	2	1
138	всяком случае в	2	1
139	склонен думать что	1	1
140	так как это	1	1
141	так как они	2	1
142	совпадают с теми	1	1
143	не могут быть	1	1
144	в какой степени	1	1
145	того что она	1	1
146	на деле не	1	1
147	указывает на то	3	1
148	приводит к тому	1	1
149	мы скажем что	1	1
150	той и другой	1	1
151	что вместе с	1	1
152	том чтобы понять	1	1
153	друг к другу	1	1
154	в связи со	1	1
155	заключается только в	2	1
156	в своих исследованиях	1	1
157	и в том	1	1
158	не только у	1	1
159	в совершенно ином	1	1
160	одним и тем	1	1
161	разница только в	1	1
162	что в самом	1	1
163	может быть совершенно	2	1
164	элементы могут быть	1	1
165	а вместе с	1	1
166	тогда когда они	1	1
167	этой области как	1	1
168	с таким образом	8	1
169	то мы увидим	1	1
170	по себе а	2	1
171	и тому же	1	1
172	мы не можем	2	1
173	как и всякая	1	1
174	из которых складывается	1	1
175	в совершенно разных	1	1
176	так как в	1	1
177	если бы мы	1	1
178	и что следовательно	2	1
179	лишь случайно с	1	1
180	всегда и непременно	1	1
181	к которым приводит	1	1
182	мы очень часто	1	1
183	и в самом	2	1
184	выходит за пределы	1	1
185	к одному и	1	1
186	быть определены как	1	1
187	сделать на основании	1	1
188	это имеет место	1	1
189	по этому поводу	2	1
190	именно в силу	1	1
191	в результате этого	1	1
192	сама по себе	2	1
193	приводит нас к	1	1
194	результатах к которым	1	1
195	если принять во	1	1
196	и в результате	1	1
197	вслед за этим	1	1
198	мы увидим что	2	1
199	в конце концов	3	1
