N	3gram	Tiupa_Hudo_2	Myshleni
1	в том что	11	19
2	по отношению к	7	10
3	с точки зрения	2	10
4	для того чтобы	3	8
5	с самого начала	1	7
6	к тому что	4	7
7	так же как	2	6
8	в то время	1	6
9	можно сказать что	1	6
10	то же самое	2	6
11	при переходе от	1	5
12	можно было бы	2	5
13	то время как	1	5
14	заключается в том	1	5
15	тому что он	2	4
16	в самом начале	1	4
17	до сих пор	2	3
18	в этом отношении	1	3
19	мы знаем что	1	3
20	в первом случае	1	3
21	не в состоянии	1	2
22	приходит к осознанию	1	2
23	состоит в том	2	2
24	в этом случае	1	2
25	и то что	1	2
26	в нашем примере	1	2
27	с другой стороны	1	2
28	с того что	1	2
29	не только не	2	2
30	именно потому что	1	2
31	если бы оно	1	2
32	мы имеем дело	1	2
33	не может быть	3	2
34	том что в	3	1
35	в тот момент	1	1
36	нет и не	1	1
37	то что я	1	1
38	что если бы	1	1
39	тот момент когда	1	1
40	в котором он	1	1
41	в том числе	1	1
42	в ответ на	1	1
43	о том как	2	1
44	же как и	1	1
45	друг от друга	1	1
46	как раз и	1	1
47	может быть объяснена	1	1
48	только в том	2	1
49	именно то что	1	1
50	не сказал бы	1	1
51	самом деле не	1	1
52	что он не	1	1
53	как это часто	1	1
54	и составляет содержание	1	1
55	том числе и	1	1
56	точно так же	1	1
57	то и другое	1	1
58	не то что	1	1
59	сказать что они	1	1
60	как мы знаем	1	1
61	едва ли не	1	1
62	за собой и	1	1
63	приводит к тому	1	1
64	нечто такое что	1	1
65	содержит в себе	1	1
66	в данном случае	2	1
67	сих пор мы	1	1
68	не только в	2	1
69	то что она	1	1
70	с одной стороны	3	1
71	чтобы ответить на	1	1
72	и в этом	2	1
73	нам было известно	1	1
74	имеем дело с	1	1
75	отношению к другому	1	1
76	а не как	1	1
77	в этом и	2	1
78	только тогда она	1	1
79	как бы в	1	1
80	но именно этого	1	1
81	и все же	1	1
82	но с другой	1	1
83	же самое что	2	1
84	как и в	3	1
85	этом и заключается	1	1
86	смысле можно сказать	1	1
87	в самом деле	3	1
88	той или иной	1	1
89	после того как	1	1
90	и отношения между	1	1
91	тем не менее	3	1
92	того факта что	1	1
93	подобно тому как	4	1
94	что и в	1	1
95	в настоящее время	1	1
96	в пределах одного	1	1
