N	2gram	Voloshinov_1	FransuaR
1	и в	15	29
2	то есть	1	21
3	таким образом	21	20
4	и не	16	16
5	в эпоху	3	15
6	в этой	5	13
7	и все	4	13
8	но в	9	12
9	как и	6	12
10	и т.п	2	12
11	и на	3	11
12	в этом	13	11
13	так и	10	11
14	то же	7	10
15	мы уже	5	10
16	не только	5	10
17	во время	5	10
18	в то	6	10
19	как мы	10	10
20	все эти	9	9
21	и с	7	9
22	его в	8	9
23	и образы	3	9
24	вовсе не	2	9
25	но и	4	9
26	же время	5	8
27	и его	15	8
28	в его	9	8
29	прежде всего	11	8
30	как бы	11	8
31	мы видели	5	7
32	в том	4	7
33	так как	9	7
34	так же	1	7
35	этот процесс	4	6
36	в атмосфере	1	6
37	здесь в	1	6
38	в большинстве	4	6
39	из них	1	6
40	это и	1	5
41	и до	3	5
42	что это	3	5
43	в нем	4	5
44	большинстве случаев	5	5
45	он и	2	5
46	в своей	9	5
47	до конца	5	5
48	рядом с	2	5
49	и о	3	5
50	это не	2	5
51	все они	2	5
52	у него	3	5
53	далеко не	4	5
54	сказать что	6	5
55	и по	5	5
56	того же	1	5
57	также и	1	4
58	связана с	1	4
59	на самом	2	4
60	и есть	2	4
61	в которой	1	4
62	еще не	7	4
63	с его	8	4
64	с помощью	9	4
65	в нашем	3	4
66	все образы	1	4
67	связанные с	2	4
68	части тела	1	4
69	были в	1	4
70	точки зрения	13	4
71	тела и	1	4
72	характер этого	1	4
73	что он	8	4
74	конечно не	3	4
75	тем что	1	4
76	связан с	1	4
77	с другой	1	4
78	и др	8	4
79	по своему	1	4
80	но это	2	4
81	все это	5	4
82	один из	4	4
83	перед нами	1	4
84	мира и	1	4
85	то что	10	4
86	есть и	2	4
87	жизни и	5	4
88	и за	2	3
89	той же	2	3
90	животных и	1	3
91	и здесь	1	3
92	в ней	5	3
93	в чем	4	3
94	но как	1	3
95	и свои	1	3
96	в своем	2	3
97	и как	1	3
98	то в	1	3
99	в себе	4	3
100	при этом	7	3
101	он не	4	3
102	всех этих	5	3
103	в узком	2	3
104	и вот	6	3
105	для того	1	3
106	а затем	1	3
107	особенно в	1	3
108	том что	5	3
109	в эту	2	3
110	образом и	1	3
111	самого начала	5	3
112	того чтобы	2	3
113	вот это	1	3
114	в разных	1	3
115	конечно и	3	3
116	с ее	3	3
117	в ее	4	3
118	с самого	7	3
119	в дальнейшем	2	3
120	роль в	6	3
121	начала и	1	3
122	образом в	1	3
123	там же	1	3
124	к нему	7	3
125	отметить что	2	3
126	но конечно	1	3
127	слов и	1	3
128	все время	4	3
129	того что	2	3
130	с ними	4	3
131	на языке	1	3
132	и так	1	3
133	в качестве	2	3
134	эти образы	1	3
135	и они	1	3
136	мы можем	12	3
137	и даже	2	3
138	превращается в	1	3
139	этой же	1	3
140	нужно отметить	1	3
141	все же	5	3
142	что значит	2	3
143	у них	1	3
144	мы видим	1	3
145	тот же	5	3
146	и то	2	2
147	все те	4	2
148	с таким	1	2
149	то время	1	2
150	которое не	1	2
151	и со	2	2
152	в виду	1	2
153	он был	3	2
154	на них	1	2
155	в различных	2	2
156	с одной	1	2
157	но не	5	2
158	что они	1	2
159	один и	2	2
160	вследствие чего	1	2
161	в одной	2	2
162	как в	3	2
163	вот как	1	2
164	дает нам	2	2
165	это был	1	2
166	хотя и	1	2
167	и наконец	10	2
168	и к	7	2
169	и этим	3	2
170	время это	1	2
171	бы не	1	2
172	и тот	2	2
173	как он	1	2
174	так сказать	3	2
175	на этом	5	2
176	в основу	2	2
177	может быть	13	2
178	в жизни	5	2
179	по всему	2	2
180	тела в	1	2
181	ни в	6	2
182	со своими	1	2
183	в один	1	2
184	на первый	1	2
185	в этих	2	2
186	и при	3	2
187	наших дней	2	2
188	в котором	1	2
189	с точки	10	2
190	большую роль	2	2
191	их в	2	2
192	дело в	2	2
193	никогда не	7	2
194	учения о	1	2
195	общие черты	1	2
196	связи с	1	2
197	уже и	1	2
198	как будто	1	2
199	был еще	1	2
200	к тому	4	2
201	два момента	1	2
202	если же	1	2
203	о том	1	2
204	и это	1	2
205	в себя	5	2
206	половые органы	2	2
207	или в	1	2
208	было в	1	2
209	образы в	1	2
210	связанных с	4	2
211	во второй	5	2
212	в которые	1	2
213	поэтому в	1	2
214	быть может	1	2
215	с ним	12	2
216	но образ	1	2
217	на этой	2	2
218	того он	1	2
219	другими словами	3	2
220	но мы	2	2
221	а также	1	2
222	все в	1	2
223	в другой	1	2
224	также в	1	2
225	он стал	1	2
226	одной из	1	2
227	мы увидим	4	2
228	себя в	2	2
229	это ни	1	2
230	уже не	5	2
231	и у	6	2
232	уже в	1	2
233	его и	2	2
234	мир в	2	2
235	как раз	2	2
236	в особенности	1	2
237	со стороны	2	2
238	именно в	3	2
239	к которому	1	2
240	но оно	1	2
241	два раза	1	2
242	нужно сказать	1	2
243	одной стороны	1	2
244	они не	2	2
245	не на	1	2
246	и для	2	2
247	которых он	1	2
248	этого рода	1	2
249	формы и	2	2
250	узком смысле	2	2
251	в основе	3	2
252	все события	1	2
253	а как	1	2
254	жизни в	3	2
255	его к	1	2
256	нет ничего	1	2
257	между ними	2	2
258	их нельзя	2	2
259	от всех	1	2
260	не может	13	2
261	из этого	2	2
262	на свет	1	2
263	но эти	2	2
264	как на	3	2
265	только в	6	2
266	и другие	2	2
267	в своих	4	2
268	и эта	1	2
269	к этому	7	2
270	с новыми	1	1
271	смысле слова	2	1
272	отношения к	2	1
273	позволит нам	1	1
274	же как	1	1
275	главы мы	1	1
276	силы и	1	1
277	в ужас	1	1
278	и должны	3	1
279	над этим	1	1
280	на месте	1	1
281	этого мира	1	1
282	за собой	1	1
283	мировоззрения и	1	1
284	уже указывали	3	1
285	сюда входит	1	1
286	должна быть	1	1
287	без влияния	1	1
288	в самом	6	1
289	века в	2	1
290	и этот	1	1
291	со всех	1	1
292	здесь нам	1	1
293	что вся	1	1
294	при анализе	3	1
295	и название	2	1
296	не приходится	1	1
297	теперь мы	4	1
298	в первый	4	1
299	на место	3	1
300	со смертью	1	1
301	человека и	6	1
302	это достигается	1	1
303	время как	1	1
304	жизни как	1	1
305	жизни это	1	1
306	затем он	1	1
307	все виды	1	1
308	момент в	1	1
309	переход к	1	1
310	подробно и	1	1
311	собой в	1	1
312	он сам	4	1
313	самом деле	7	1
314	и всего	2	1
315	видели что	1	1
316	другой пример	1	1
317	обстояло дело	1	1
318	явлений и	2	1
319	же она	1	1
320	не все	1	1
321	конечном счете	1	1
322	в общем	1	1
323	отношение к	7	1
324	отличие от	1	1
325	нет и	1	1
326	а две	1	1
327	за пределы	2	1
328	значение для	2	1
329	к сожалению	1	1
330	относится к	1	1
331	этих явлениях	1	1
332	первый взгляд	1	1
333	с этим	6	1
334	этом же	1	1
335	что по	1	1
336	связанный с	2	1
337	утверждают что	1	1
338	в противоположность	1	1
339	в этот	4	1
340	роль играет	1	1
341	ее целом	3	1
342	не приходилось	1	1
343	бы и	2	1
344	в целом	2	1
345	типа как	1	1
346	он в	1	1
347	думать что	2	1
348	переходит на	1	1
349	всего к	3	1
350	только на	2	1
351	с их	3	1
352	всему что	1	1
353	но его	1	1
354	на то	1	1
355	борьбы с	4	1
356	в наших	1	1
357	и вечно	1	1
358	человек не	2	1
359	со всею	3	1
360	некоторых других	1	1
361	и забот	1	1
362	главным образом	4	1
363	у самого	2	1
364	в переводе	1	1
365	различные формы	1	1
366	первым и	2	1
367	и философской	1	1
368	людей и	1	1
369	прежде чем	1	1
370	что она	2	1
371	основных особенностей	1	1
372	не бывает	1	1
373	одно и	1	1
374	них почти	1	1
375	здесь мы	1	1
376	как они	1	1
377	животного это	1	1
378	значение в	3	1
379	в мире	1	1
380	конечно в	2	1
381	об этом	4	1
382	них не	2	1
383	последовательно и	2	1
384	г в	1	1
385	входит в	1	1
386	это было	1	1
387	на протяжении	5	1
388	уже знаем	3	1
389	даже в	1	1
390	делает его	1	1
391	только о	1	1
392	следующая глава	1	1
393	и совершается	1	1
394	в самую	1	1
395	и очень	2	1
396	и некоторых	1	1
397	в данном	3	1
398	на этот	1	1
399	мы не	4	1
400	о которой	2	1
401	и тогда	1	1
402	и того	1	1
403	и становится	2	1
404	что такое	3	1
405	благодаря этому	1	1
406	и без	1	1
407	где мы	1	1
408	ведь если	2	1
409	в отношении	2	1
410	здесь рядом	1	1
411	и степени	1	1
412	борьбы за	1	1
413	он дает	1	1
414	в отличие	1	1
415	мысли и	4	1
416	знаем что	3	1
417	из области	1	1
418	умирает и	1	1
419	которые в	1	1
420	страха и	1	1
421	друг другу	1	1
422	что было	1	1
423	и почти	1	1
424	раз и	1	1
425	случае в	2	1
426	можно ли	1	1
427	до известной	1	1
428	и начинает	1	1
429	словами о	1	1
430	правда в	2	1
431	только из	1	1
432	на него	4	1
433	первая половина	1	1
434	в самых	2	1
435	чем не	2	1
436	следовательно и	2	1
437	таким расчетом	1	1
438	на язык	2	1
439	ничего не	2	1
440	связанное с	2	1
441	именно с	1	1
442	сознанием и	1	1
443	нам важно	3	1
444	и мысли	1	1
445	потому что	4	1
446	хочет быть	1	1
447	и исторического	1	1
448	этом отношении	2	1
449	тесно связана	1	1
450	ему в	1	1
451	что на	1	1
452	ведь все	2	1
453	от того	3	1
454	у нас	3	1
455	уже с	1	1
456	и оно	3	1
457	одна часть	1	1
458	что все	5	1
459	но все	2	1
460	мог сделать	1	1
461	похож на	1	1
462	глава третья	1	1
463	сходство с	1	1
464	бы он	3	1
465	в единую	1	1
466	т.е в	1	1
467	в каждой	1	1
468	правда не	1	1
469	знаменитом споре	1	1
470	образы и	2	1
471	своего развития	1	1
472	всех сторон	1	1
473	свою очередь	1	1
474	основной мотив	3	1
475	всем этим	1	1
476	упомянем еще	1	1
477	данном случае	3	1
478	и от	1	1
479	как по	2	1
480	самую гущу	1	1
481	это для	1	1
482	свободу и	1	1
483	носит подчеркнуто	1	1
484	те же	4	1
485	в борьбе	1	1
486	сознания мы	2	1
487	очень большую	1	1
488	еще в	1	1
489	не исчерпывается	1	1
490	все сказанное	1	1
491	если бы	3	1
492	остановимся на	1	1
493	новых и	1	1
494	находится в	3	1
495	из основных	2	1
496	известной степени	1	1
497	повторяем в	1	1
498	не нов	1	1
499	и что	3	1
500	притом в	1	1
501	можем сказать	2	1
502	можно сказать	4	1
503	все его	2	1
504	в довольно	1	1
505	значение имеют	1	1
506	нас в	2	1
507	плане в	1	1
508	и во	1	1
509	в конечном	1	1
510	людей в	1	1
511	а у	1	1
512	которой мы	3	1
513	ее от	1	1
514	которые мы	2	1
515	судить о	1	1
516	для второго	1	1
517	борьба с	3	1
518	не без	3	1
519	и методов	1	1
520	что и	2	1
521	примыкает к	1	1
522	в форме	1	1
523	еще более	2	1
524	и она	2	1
525	вся жизнь	2	1
526	в него	2	1
527	он хочет	1	1
