N	2gram	Vinokur_St_3	FransuaR
1	и в	25	41
2	то есть	2	24
3	во всех	2	17
4	таким образом	10	17
5	в нем	1	16
6	и с	4	16
7	и его	3	13
8	но и	9	13
9	в этом	24	12
10	как мы	2	12
11	все эти	3	11
12	все это	8	11
13	в самом	2	10
14	не только	12	10
15	так как	3	10
16	и др	4	10
17	прежде всего	10	10
18	то что	12	10
19	и на	6	9
20	кроме того	3	9
21	во время	3	9
22	границы между	1	9
23	о том	8	9
24	и все	1	9
25	в сущности	2	8
26	но в	5	8
27	в этой	14	8
28	никогда не	2	8
29	и до	1	7
30	в них	5	7
31	как и	4	7
32	том что	15	7
33	в его	12	7
34	вовсе не	2	7
35	у него	9	7
36	в особенности	4	7
37	связаны с	1	7
38	как бы	6	7
39	этот образ	2	7
40	что в	19	7
41	также и	1	6
42	например в	4	6
43	в году	5	6
44	в эпоху	1	6
45	в то	7	6
46	в образе	1	6
47	один из	2	6
48	мы видим	4	6
49	с помощью	1	6
50	вместе с	2	6
51	или в	2	6
52	сказать что	4	6
53	что он	19	6
54	нужно подчеркнуть	1	5
55	подчеркнуть что	3	5
56	и он	1	5
57	с его	3	5
58	в ее	1	5
59	в своем	1	5
60	что это	16	5
61	то же	5	5
62	той же	2	5
63	рядом с	1	5
64	но он	3	5
65	тем что	19	5
66	все то	1	5
67	так и	5	5
68	и что	3	5
69	а также	4	5
70	же время	3	5
71	в литературе	1	5
72	до нас	2	5
73	из них	1	5
74	в одном	1	5
75	там где	1	5
76	между собою	2	5
77	так же	1	5
78	в той	1	5
79	одним из	1	4
80	того же	2	4
81	самом деле	2	4
82	в ней	4	4
83	он был	3	4
84	как в	6	4
85	и как	1	4
86	и наконец	3	4
87	а затем	1	4
88	в другом	3	4
89	не в	6	4
90	даже в	1	4
91	но они	2	4
92	того чтобы	1	4
93	все же	4	4
94	у нас	4	4
95	и образ	1	4
96	и вообще	1	4
97	с ним	1	4
98	борьба с	2	4
99	все время	2	4
100	с одной	2	4
101	именно на	1	4
102	уже в	3	4
103	в результате	2	4
104	в котором	5	4
105	с другой	5	4
106	именно в	1	4
107	одной стороны	3	4
108	о котором	1	4
109	а в	6	4
110	не может	7	4
111	из этого	4	4
112	все что	1	4
113	в чем	4	3
114	как у	1	3
115	мы будем	1	3
116	в одной	2	3
117	с этим	7	3
118	в первом	1	3
119	и сам	1	3
120	в плане	2	3
121	нос и	1	3
122	было бы	7	3
123	и их	1	3
124	нас не	2	3
125	к этим	2	3
126	потому что	5	3
127	этом отношении	4	3
128	мы встречаем	1	3
129	в духе	2	3
130	здесь он	1	3
131	те же	1	3
132	до сих	2	3
133	к нему	4	3
134	во втором	2	3
135	того что	5	3
136	в ряде	2	3
137	одной из	2	3
138	только в	6	3
139	поэтому и	1	3
140	конечно не	1	3
141	в начале	4	3
142	есть в	2	3
143	до того	1	3
144	о чудесах	1	3
145	что не	2	3
146	связано с	5	3
147	не были	1	3
148	в данном	1	3
149	и не	10	3
150	с этой	3	3
151	сих пор	2	3
152	но это	4	3
153	не мог	2	3
154	сцены в	1	3
155	в книге	1	3
156	и для	4	3
157	на границах	1	3
158	на языке	1	3
159	здесь только	2	3
160	жизни и	1	3
161	они не	1	3
162	как известно	1	2
163	связана с	4	2
164	и то	1	2
165	тех же	1	2
166	с точки	4	2
167	должна быть	1	2
168	с темой	1	2
169	было и	1	2
170	мы не	2	2
171	xvii века	2	2
172	говорить о	3	2
173	но уже	1	2
174	но не	2	2
175	то он	2	2
176	в новом	2	2
177	за пределы	1	2
178	что они	2	2
179	в истории	1	2
180	в центре	4	2
181	точки зрения	7	2
182	что именно	2	2
183	и различные	1	2
184	духа в	1	2
185	раз в	1	2
186	и тот	2	2
187	как он	1	2
188	так сказать	2	2
189	на его	4	2
190	он не	5	2
191	всех этих	3	2
192	на этом	3	2
193	находит себе	1	2
194	как они	1	2
195	что все	3	2
196	самим собой	1	2
197	лишь в	4	2
198	второй половины	1	2
199	это было	8	2
200	заключается в	2	2
201	он является	1	2
202	а за	1	2
203	мы видели	1	2
204	в развитии	2	2
205	из этих	6	2
206	в своей	4	2
207	они уже	1	2
208	мы находим	2	2
209	но эта	1	2
210	для этого	2	2
211	и очень	1	2
212	как о	2	2
213	тогда когда	2	2
214	так что	11	2
215	как она	1	2
216	связи с	3	2
217	это уже	1	2
218	в области	6	2
219	должен быть	2	2
220	и этим	1	2
221	в дальнейшем	1	2
222	и когда	1	2
223	конечно в	1	2
224	времени и	2	2
225	которая была	1	2
226	возможно что	1	2
227	образом в	1	2
228	но здесь	1	2
229	внимание на	2	2
230	в значительной	1	2
231	между тем	6	2
232	и во	2	2
233	тем более	3	2
234	а именно	1	2
235	таков первый	1	2
236	со всеми	1	2
237	где они	1	2
238	да еще	1	2
239	что если	2	2
240	в конце	6	2
241	как его	1	2
242	может быть	19	2
243	как раз	3	2
244	в форме	2	2
245	до конца	3	2
246	нужно сказать	2	2
247	был в	1	2
248	не на	2	2
249	а не	5	2
250	в частности	1	2
251	начиная с	2	2
252	не был	2	2
253	знать что	1	2
254	своего времени	2	2
255	несколько слов	2	2
256	что мы	3	2
257	для нас	1	2
258	в эту	4	2
259	бы в	1	2
260	в этих	11	2
261	для его	2	2
262	вполне понятно	1	2
263	в том	20	2
264	все они	3	2
265	и у	2	2
266	другой стороны	5	2
267	состоит из	1	2
268	есть и	1	2
269	отметить что	5	2
270	здесь же	1	2
271	и другие	1	2
272	того времени	3	2
273	из четырех	1	2
274	ту же	1	1
275	он о	1	1
276	до него	1	1
277	наших дней	1	1
278	сам по	1	1
279	на самом	1	1
280	он может	2	1
281	он хотел	3	1
282	выражения как	2	1
283	нему все	1	1
284	то в	4	1
285	тем же	1	1
286	его же	1	1
287	всего образ	1	1
288	из его	7	1
289	он уже	1	1
290	и больше	1	1
291	был и	1	1
292	в их	3	1
293	его не	2	1
294	смотреть на	1	1
295	для своего	1	1
296	это совершенно	1	1
297	вещами и	1	1
298	не во	1	1
299	за себя	2	1
300	из своих	1	1
301	нам в	1	1
302	почти все	1	1
303	в литературном	1	1
304	этих четырех	1	1
305	так чтобы	2	1
306	совпадает с	1	1
307	и над	1	1
308	эпохи в	1	1
309	на тему	3	1
310	в последующих	1	1
311	сложнее и	1	1
312	что александр	1	1
313	ему в	1	1
314	то это	1	1
315	мы здесь	1	1
316	состоят из	1	1
317	и говорить	1	1
318	еще не	2	1
319	и много	1	1
320	по линии	1	1
321	между собой	1	1
322	что его	2	1
323	является таким	1	1
324	тем как	2	1
325	бы не	1	1
326	языке самого	1	1
327	этого героя	1	1
328	в нос	1	1
329	к слову	2	1
330	остаются в	1	1
331	отношение к	4	1
332	не просто	2	1
333	нет и	2	1
334	и образам	1	1
335	стал бы	2	1
