N	3gram	Voloshinov_1	FransuaR
1	то же время	1	10
2	в то же	1	10
3	до сих пор	3	8
4	в том что	4	6
5	как и в	1	4
6	в настоящее время	2	3
7	вещами и явлениями	1	3
8	более или менее	1	2
9	с точки зрения	2	2
10	бы то ни	3	2
11	в данном случае	2	2
12	но в то	1	2
13	с одной стороны	2	2
14	дело в том	4	2
15	в то время	1	2
16	в нем и	1	2
17	о том что	1	2
18	можно сказать что	5	2
19	с другой стороны	2	2
20	как мы уже	1	2
21	не может быть	7	2
22	само собою разумеющееся	1	1
23	какой бы то	1	1
24	по отношению к	11	1
25	мы уже сказали	1	1
26	на самом деле	2	1
27	какая бы то	1	1
28	в самом деле	1	1
29	подобно тому как	1	1
30	предметы и явления	1	1
31	одной стороны и	2	1
32	а не к	1	1
33	до известной степени	2	1
34	как нечто само	1	1
35	таким образом к	1	1
36	но и в	1	1
37	же время не	1	1
38	и др и	1	1
39	на самом же	1	1
40	в этом отношении	1	1
41	влияние на другие	1	1
42	может быть и	3	1
43	свое влияние на	1	1
44	говорит о том	1	1
45	и в частности	1	1
46	так и к	1	1
47	и тогда когда	1	1
48	нечто само собою	1	1
49	с такою же	1	1
50	сих пор мы	1	1
51	то ни было	3	1
52	мы в нем	1	1
53	существенный момент в	1	1
54	нужно подчеркнуть что	1	1
55	и в этом	1	1
56	и что она	1	1
57	все же не	1	1
58	бы оно ни	1	1
59	друг к другу	1	1
60	самом же деле	1	1
61	только то что	1	1
62	в частности в	1	1
63	оно ни было	1	1
64	и в пространстве	1	1
65	с самого начала	1	1
66	никогда не бывает	1	1
67	включает в себя	1	1
68	и прежде всего	1	1
69	и явления в	1	1
70	том что все	1	1
71	в этом смысле	1	1
72	это как бы	3	1
73	можно было бы	1	1
74	с жизнью и	1	1
75	и в нем	1	1
76	в неразрывное единство	1	1
77	но если бы	1	1
78	в большинстве своем	1	1
79	к тому же	1	1
80	то же самое	2	1
