N	2gram	Vygotskiy__1	Myshleni
1	мышления и	3	40
2	точки зрения	15	26
3	таким образом	20	26
4	в том	30	24
5	и в	31	23
6	том что	16	21
7	в целом	5	20
8	с точки	2	18
9	в этом	12	17
10	того чтобы	7	17
11	то что	32	17
12	не только	13	16
13	так же	12	16
14	того что	10	15
15	для того	6	15
16	как и	16	14
17	может быть	22	14
18	но и	2	14
19	в его	6	14
20	что в	23	14
21	не может	17	12
22	об отношении	1	12
23	представляет собой	2	11
24	сказать что	7	11
25	как бы	5	11
26	с другой	5	10
27	в психологии	6	10
28	прежде всего	4	10
29	и с	2	9
30	между тем	4	9
31	в качестве	2	9
32	одной стороны	6	9
33	другой стороны	5	9
34	же точно	3	9
35	вместе с	8	9
36	и не	16	9
37	не является	5	9
38	то же	5	8
39	заключается в	7	8
40	нас к	1	8
41	самого начала	1	8
42	в процессе	5	8
43	в основе	2	8
44	с самого	1	8
45	и на	1	8
46	с одной	5	8
47	этой проблемы	1	8
48	нашего исследования	3	8
49	мы не	12	7
50	вопрос о	3	7
51	как уже	1	7
52	в самом	11	7
53	в этой	3	7
54	с тем	3	7
55	в то	5	7
56	мыслью и	1	7
57	и ее	1	7
58	так как	18	7
59	что он	7	7
60	же как	4	6
61	в сущности	10	6
62	все это	8	6
63	столь же	4	6
64	независимо от	2	6
65	с этим	3	6
66	могли бы	1	6
67	в себе	4	6
68	в силу	3	6
69	и тем	2	6
70	с этой	4	6
71	по сравнению	1	6
72	мысли и	2	6
73	и его	7	6
74	о том	7	6
75	исследования и	3	6
76	все время	4	6
77	только в	14	6
78	мы можем	4	6
79	от того	3	6
80	именно в	1	6
81	потому что	10	6
82	собственном смысле	3	5
83	сравнению с	1	5
84	между собой	1	5
85	бы в	2	5
86	в собственном	3	5
87	перед нами	1	5
88	и как	2	5
89	но в	3	5
90	то время	5	5
91	на то	10	5
92	он не	3	5
93	и более	1	5
94	а затем	1	5
95	на основании	7	5
96	представить себе	3	5
97	если бы	6	5
98	тем самым	2	5
99	по себе	9	5
100	тому что	4	5
101	значение слова	1	5
102	мысли в	3	5
103	современной психологии	1	5
104	как мы	2	5
105	что может	1	5
106	и что	8	5
107	можно сказать	1	5
108	так и	3	5
109	что для	2	5
110	слова и	1	5
111	что мы	8	5
112	думается что	3	5
113	и все	5	5
114	мы должны	1	5
115	из этого	2	5
116	в какой	5	5
117	в своих	4	5
118	в котором	4	4
119	которую мы	1	4
120	время как	5	4
121	в чем	2	4
122	с его	1	4
123	но не	3	4
124	как в	9	4
125	целый ряд	6	4
126	говорит что	5	4
127	и к	3	4
128	психологической природы	2	4
129	к выводу	1	4
130	что она	6	4
131	при этом	19	4
132	их в	2	4
133	что все	3	4
