N	3gram	Vygotskiy__3	Problemy
1	на самом деле	2	9
2	с самого начала	6	8
3	мы уже говорили	3	5
4	во всяком случае	2	4
5	а между тем	1	3
6	он не может	1	3
7	и в самом	10	3
8	уже говорили что	1	3
9	одно и то	2	3
10	в высшей степени	1	3
11	и то же	2	3
12	с другой стороны	5	3
13	не может быть	1	3
14	к тому же	1	3
15	то все же	1	2
16	смысле этого слова	2	2
17	с точки зрения	9	2
18	не кажется ли	1	2
19	как и все	1	2
20	в отличие от	1	2
21	к тому чтобы	1	2
22	можно было бы	1	2
23	там где он	1	2
24	в обычном смысле	1	2
25	и в этом	3	2
26	в такой же	1	2
27	и та же	2	2
28	одна и та	1	2
29	мы можем сказать	1	2
30	и что все	1	2
31	о мире и	1	2
32	подобно тому как	1	2
33	но все же	1	2
34	в том что	11	2
35	мы увидим что	7	2
36	на этом противоречии	1	1
37	все более и	2	1
38	обычном смысле этого	1	1
39	увидим что это	2	1
40	тот же самый	1	1
41	что он все	1	1
42	в этом рассказе	1	1
43	и столь же	1	1
44	но как мы	1	1
45	и в своей	1	1
46	потому что в	1	1
47	в одном слове	1	1
48	и что только	1	1
49	а вовсе не	2	1
50	в самом деле	18	1
51	в том и	1	1
52	никак не может	1	1
53	в самом содержании	1	1
54	до сих пор	5	1
55	вместе с тем	2	1
56	что он не	1	1
57	все время старается	1	1
58	бы сказать так	1	1
59	мы могли бы	3	1
60	то что в	2	1
61	к музыке и	1	1
62	все же все	1	1
63	заключает в себе	1	1
64	это вовсе не	1	1
65	что дело идет	1	1
66	он не мог	2	1
67	я не имел	1	1
68	как если бы	3	1
69	когда она в	1	1
70	и то что	3	1
71	может быть и	1	1
72	к тому что	2	1
73	о том как	2	1
74	потому что тогда	1	1
75	противоречии с этой	1	1
76	то время как	2	1
77	мы уже указывали	1	1
78	в данном случае	2	1
79	и тут же	1	1
80	в один из	2	1
81	в каждой его	1	1
82	не иначе как	1	1
83	и как бы	2	1
84	и ничего не	1	1
85	все больше и	2	1
86	каждый из них	1	1
87	во всех отношениях	1	1
88	то есть такого	1	1
89	не обращали внимания	1	1
90	но и не	1	1
91	мы сейчас увидим	1	1
92	то что он	2	1
93	я не могу	2	1
94	уже с самого	1	1
95	то же слово	1	1
96	потому что они	2	1
97	мы видели что	2	1
98	не могла не	1	1
99	в то время	2	1
100	между этими двумя	1	1
101	что в сущности	1	1
102	имел в виду	1	1
103	все эти слова	1	1
104	и вместе с	2	1
105	он все время	1	1
106	в свою очередь	2	1
107	о том что	3	1
108	не только не	1	1
109	более и более	2	1
110	и что из	1	1
111	по его мнению	1	1
112	и каждое слово	1	1
113	он как бы	1	1
114	то есть введение	1	1
115	никогда не говорит	1	1
116	можно сказать что	1	1
117	или во всяком	1	1
118	все время перед	1	1
119	будто бы не	1	1
120	как бы в	1	1
121	больше и больше	2	1
122	как мы видели	2	1
123	могли бы сказать	1	1
124	для того чтобы	8	1
125	прямо говорит что	1	1
126	и как будто	1	1
127	то же самое	8	1
128	в этом отношении	1	1
129	и в другом	2	1
