N	3gram	Bakhtin_Pr_5	Psycholo
1	для того чтобы	1	19
2	в том что	2	12
3	о том что	1	10
4	в самом деле	1	7
5	то же самое	1	6
6	что в нем	1	5
7	к тому что	1	5
8	на самом деле	9	5
9	с самого начала	8	5
10	с точки зрения	2	4
11	что он не	1	4
12	можно было бы	2	4
13	друг с другом	4	4
14	том что он	1	3
15	то что в	1	3
16	к тому чтобы	2	3
17	в конце концов	3	3
18	смысле этого слова	2	3
19	и в этом	2	3
20	то что он	1	3
21	во всяком случае	4	3
22	до сих пор	1	3
23	за то что	1	3
24	сама по себе	1	3
25	сводится к тому	2	2
26	никак не может	1	2
27	о том как	1	2
28	сам по себе	2	2
29	по себе и	2	2
30	все это было	2	2
31	вместе с тем	1	2
32	в котором все	1	2
33	то время как	1	2
34	и что он	2	2
35	он знает что	1	2
36	одна и та	2	2
37	с другой стороны	3	2
38	в этом рассказе	1	2
39	в нем нет	1	2
40	что может быть	1	2
41	в то время	1	2
42	он все время	1	2
43	этого слова и	1	2
44	не только не	1	2
45	и в самом	3	2
46	и та же	2	2
47	к тому же	3	2
48	было вовсе не	2	1
49	увидим что это	1	1
50	всю жизнь и	1	1
51	или хотя бы	1	1
52	мы уже говорили	5	1
53	то есть как	1	1
54	и некоторые из	1	1
55	а не в	1	1
56	по отношению к	6	1
57	подобно тому как	2	1
58	в том и	1	1
59	и так до	1	1
60	что они действительно	2	1
61	или во всяком	1	1
62	знает что он	1	1
63	из него все	1	1
64	самом деле не	1	1
65	все время перед	1	1
66	мы должны признать	1	1
67	и которая в	1	1
68	бы то ни	3	1
69	мы могли бы	1	1
70	в рассказе мы	1	1
71	этого признания и	1	1
72	то же время	10	1
73	говорит что он	1	1
74	и не может	2	1
75	она только что	1	1
76	что все это	2	1
77	со всех сторон	1	1
78	у него нет	1	1
79	в том или	1	1
80	то что оно	1	1
81	то что у	1	1
82	этого и что	2	1
83	до конца и	1	1
84	ни в одном	1	1
85	то ни было	3	1
86	и в то	2	1
87	тому чтобы заставить	1	1
88	и к тому	2	1
89	с ним и	1	1
90	в свою очередь	1	1
91	его до конца	1	1
92	мы сейчас увидим	1	1
93	дело в том	1	1
94	друг к другу	3	1
95	на тему о	2	1
96	но только в	1	1
97	для правильного понимания	1	1
98	я не могу	1	1
99	как бы в	1	1
100	в нем есть	1	1
101	потому что они	1	1
102	нет ни одного	2	1
103	так с самого	1	1
104	не может быть	3	1
105	себя что он	1	1
106	что в сущности	1	1
107	как он не	1	1
108	имел в виду	1	1
109	и вместе с	1	1
110	основной стилистический прием	1	1
111	и основной стилистический	1	1
112	и заставляет его	1	1
113	можно сказать что	1	1
114	боится как бы	1	1
115	так же и	1	1
116	такая же точно	1	1
117	в этом смысле	3	1
118	должны признать что	1	1
119	в то же	10	1
120	как мы уже	2	1
121	это как бы	1	1
122	рядом с этим	1	1
123	даже в пределах	2	1
124	героя и его	2	1
125	но в этом	1	1
126	том или ином	1	1
127	что и в	1	1
128	мы увидим что	2	1
129	с ним что	1	1
130	в глубине души	1	1
