N	3gram	Vygotskiy__1	Narrotol
1	в том что	15	8
2	в данном случае	2	6
3	не только в	1	6
4	по отношению к	7	5
5	в отличие от	1	5
6	с одной стороны	8	5
7	состоит в том	1	4
8	о том что	6	4
9	тем не менее	1	4
10	в соответствии с	1	3
11	в этом отношении	4	3
12	между детьми и	1	3
13	в известном смысле	2	3
14	той или иной	1	3
15	то же время	2	3
16	в конечном счете	1	3
17	можно сказать что	4	3
18	в то же	2	3
19	к тому что	3	3
20	по своей природе	2	2
21	хотя и не	1	2
22	с точки зрения	18	2
23	на самом деле	1	2
24	в ответ на	1	2
25	но и в	1	2
26	и не может	1	2
27	точно так же	1	2
28	так же как	5	2
29	и тем самым	3	2
30	не только не	1	2
31	не может быть	5	2
32	тому что он	1	2
33	все то что	1	2
34	таким образом что	3	1
35	в том виде	1	1
36	раз в том	1	1
37	одной стороны и	1	1
38	то что я	1	1
39	тем более от	1	1
40	сказать что он	1	1
41	в чем же	1	1
42	в самом деле	2	1
43	в этом смысле	1	1
44	то же самое	3	1
45	как раз и	1	1
46	по сравнению с	5	1
47	и в то	1	1
48	в зависимости от	2	1
49	в строгом смысле	1	1
50	вместо того чтобы	2	1
51	об этом в	1	1
52	то и в	1	1
53	что с точки	1	1
54	виде в каком	2	1
55	можно было бы	3	1
56	а с другой	2	1
57	на этот вопрос	2	1
58	до сих пор	4	1
59	как раз в	1	1
60	то время как	4	1
61	следует рассматривать в	1	1
62	однако и здесь	1	1
63	и с точки	1	1
64	мы судим по	1	1
65	только внешняя сторона	1	1
66	в результате его	1	1
67	во всяком случае	3	1
68	ответ на этот	2	1
69	что у него	1	1
70	я не могу	2	1
71	оно не является	1	1
72	который ничего не	1	1
73	прямо или косвенно	1	1
74	этой точки зрения	1	1
75	том виде в	1	1
76	едва ли не	1	1
77	по всей вероятности	1	1
78	в то время	5	1
79	с этой точки	1	1
80	и в известном	2	1
81	к которым приводит	1	1
82	если говорить о	1	1
83	тем более что	1	1
84	в силу своей	1	1
85	у детей в	1	1
86	для того чтобы	15	1
87	является не только	1	1
88	мы встречаемся в	1	1
