N	4gram	Vygotskiy__4	KulturaY
1	в то же время	1	3
2	с этой точки зрения	1	2
3	и в самом деле	2	2
4	точно так же как	1	2
5	совершенно ясно что в	1	1
6	только для того чтобы	1	1
7	прежде всего тем что	1	1
8	в том или ином	1	1
9	не что иное как	1	1
10	но все дело в	1	1
11	состоящий в том что	1	1
12	бы то ни было	1	1
13	одной и той же	2	1
14	по существу она не	1	1
15	все дело в том	1	1
16	для того чтобы мы	1	1
17	самого по себе и	1	1
18	можно было бы сказать	1	1
19	дело в том что	1	1
20	какой бы то ни	1	1
21	свой смысл и свое	1	1
22	до тех пор пока	2	1
23	и то обстоятельство что	1	1
24	в то время как	2	1
25	заключается в том что	2	1
26	мы должны признать что	1	1
27	того чтобы мы могли	1	1
