N	3gram	Vygotskiy__3	FransuaR
1	до сих пор	5	8
2	мы уже говорили	3	7
3	в том что	11	6
4	уже говорили что	1	5
5	таким образом и	1	3
6	в той же	1	3
7	мы видели что	2	3
8	более или менее	1	2
9	с точки зрения	9	2
10	что одна из	1	2
11	как мы видели	2	2
12	в данном случае	2	2
13	с одной стороны	5	2
14	в то время	2	2
15	на две части	1	2
16	свое отражение в	1	2
17	о том что	3	2
18	не только не	1	2
19	можно сказать что	1	2
20	с другой стороны	5	2
21	мы видим что	7	2
22	для того чтобы	8	2
23	не может быть	1	2
24	том что она	1	1
25	таким образом что	1	1
26	и в ней	1	1
27	и до наших	1	1
28	что и здесь	1	1
29	этих образов в	1	1
30	мы видим в	2	1
31	видим что все	1	1
32	потому что в	1	1
33	все эти слова	1	1
34	в первой части	1	1
35	как один из	1	1
36	и как раз	1	1
37	на самом деле	2	1
38	в самом деле	18	1
39	подобно тому как	1	1
40	но в его	1	1
41	том что оно	1	1
42	по своему значению	1	1
43	и у всех	1	1
44	он был подготовлен	1	1
45	а не к	1	1
46	и в той	1	1
47	вместе с тем	2	1
48	в отличие от	1	1
49	что все эти	1	1
50	в этом отношении	1	1
51	которые с точки	1	1
52	но конечно не	1	1
53	в ней действительно	1	1
54	которое характерно для	1	1
55	может быть и	1	1
56	что дело идет	1	1
57	и то что	3	1
58	то есть на	1	1
59	в первой половине	1	1
60	в сущности это	1	1
61	о том как	2	1
62	там где он	1	1
63	не потому что	1	1
64	если бы мы	1	1
65	имел в виду	1	1
66	состоит в том	1	1
67	и в этом	3	1
68	по сравнению с	1	1
69	и при этом	1	1
70	и вместе с	2	1
71	а с другой	1	1
72	не в том	2	1
73	и что она	1	1
74	поэтому все эти	1	1
75	как бы в	1	1
76	и в своих	1	1
77	потому что они	2	1
78	о которых я	1	1
79	только то что	2	1
80	в одном и	1	1
81	между этими двумя	1	1
82	мы не можем	2	1
83	и как бы	2	1
84	и ни о	1	1
85	что в его	1	1
86	с самого начала	6	1
87	и в самом	10	1
88	никогда еще не	1	1
89	заключается в том	6	1
90	означает одновременно и	1	1
91	речь идет о	3	1
92	они не только	1	1
93	конечно не в	1	1
94	можно было бы	1	1
95	в предисловии к	1	1
96	но если бы	1	1
97	к тому же	1	1
98	то же самое	8	1
99	с тем чтобы	1	1
