N	2gram	Bakhtin_Pr_1	Dialekti
1	не есть	1	47
2	и не	34	30
3	может быть	21	20
4	не только	13	19
5	и в	23	19
6	по себе	7	18
7	а не	20	16
8	в себе	5	15
9	что она	2	14
10	потому что	12	14
11	то что	18	14
12	в том	11	14
13	так как	7	14
14	и даже	3	14
15	как бы	28	14
16	вовсе не	8	13
17	то же	10	12
18	точки зрения	21	12
19	но и	11	12
20	и все	3	12
21	и как	8	10
22	что это	1	10
23	в нем	20	10
24	ни в	3	10
25	как и	8	10
26	том что	9	10
27	сказать что	5	10
28	так и	10	10
29	это не	10	10
30	по крайней	2	9
31	никогда не	5	9
32	времени и	1	9
33	крайней мере	2	9
34	же и	1	9
35	не может	11	9
36	мы уже	2	8
37	в этом	25	8
38	в своей	11	8
39	с точки	15	8
40	не в	6	8
41	есть нечто	1	8
42	личности в	4	8
43	она не	5	8
44	прежде всего	7	8
45	и то	1	7
46	есть не	2	7
47	время как	1	7
48	так что	1	7
49	и к	4	7
50	должно быть	1	7
51	и притом	2	7
52	как будто	3	7
53	совершенно не	1	7
54	пространства и	1	7
55	но это	5	7
56	что в	8	7
57	я не	3	6
58	но не	8	6
59	что они	1	6
60	в вечности	1	6
61	тогда когда	1	6
62	в то	10	6
63	что он	10	6
64	конечно не	1	6
65	не потому	2	6
66	что не	1	6
67	того что	2	6
68	да и	2	6
69	личности и	1	6
70	есть и	1	6
71	жизни и	6	6
72	и потому	3	5
73	и это	5	5
74	должна быть	2	5
75	говорить о	2	5
76	все равно	2	5
77	же время	7	5
78	и его	13	5
79	на свете	1	5
80	и с	4	5
81	сознания и	3	5
82	о том	2	5
83	и что	1	5
84	можно сказать	2	5
85	но как	3	5
86	не то	1	5
87	что и	5	5
88	с другой	2	5
89	а именно	1	5
90	и пр	1	5
91	и следовательно	1	5
92	в одно	1	5
93	в смысле	2	5
94	как раз	4	5
95	и времени	1	5
96	только что	1	5
97	в самом	8	5
98	только в	8	5
99	и есть	5	4
100	во мне	1	4
101	еще не	5	4
102	самом деле	5	4
103	за пределы	6	4
104	в одной	4	4
105	в своем	8	4
106	все же	5	4
107	только то	3	4
108	как он	2	4
109	при этом	3	4
110	он не	4	4
111	же это	1	4
112	и вот	2	4
113	и по	2	4
114	одно и	1	4
115	таким образом	11	4
116	заключается в	2	4
117	как таковой	1	4
118	не больше	1	4
