N	3gram	Ircho_Kome_2	Myslijsy
1	по отношению к	3	8
2	в том что	5	7
3	до тех пор	3	6
4	не может быть	1	5
5	само по себе	1	5
6	о том что	4	5
7	до сих пор	2	4
8	и т п	2	4
9	для того чтобы	4	4
10	тем не менее	1	4
11	с точки зрения	1	3
12	вместе с тем	4	3
13	в том случае	1	3
14	во всяком случае	2	3
15	то же время	3	3
16	потому что в	1	3
17	в то же	3	3
18	не в состоянии	1	2
19	тех пор пока	1	2
20	только потому что	2	2
21	в том же	1	2
22	только в том	1	2
23	то что в	1	2
24	мы имеем дело	1	2
25	так или иначе	3	2
26	и в том	1	2
27	после того как	2	2
28	что и в	2	2
29	в большинстве случаев	1	2
30	можем сказать что	1	2
31	независимо от его	1	2
32	есть для нас	1	1
33	в силу этого	2	1
34	то хотя бы	1	1
35	и к тому	1	1
36	не прикасается к	1	1
37	сплошь да рядом	1	1
38	в том числе	3	1
39	по которым оно	1	1
40	и еще более	1	1
41	том случае если	1	1
42	но и в	1	1
43	и та же	1	1
44	а может быть	1	1
45	не было бы	1	1
46	что в нем	1	1
47	точно так же	1	1
48	здесь в этом	2	1
49	отношения между ними	1	1
50	как мы их	1	1
51	и тогда в	1	1
52	тому и другому	1	1
53	имеет в виду	1	1
54	в это время	2	1
55	нечто такое что	1	1
56	с одной стороны	2	1
57	в связи с	3	1
58	можем составить себе	1	1
59	имеем дело с	1	1
60	бы к нему	1	1
61	таким же образом	1	1
62	в свою очередь	1	1
63	только после того	1	1
64	одна и та	1	1
65	и не без	1	1
66	с другой стороны	1	1
67	в той же	2	1
68	сих пор не	1	1
69	и стало быть	1	1
70	не в его	1	1
71	в то время	3	1
72	на второй план	1	1
73	и в другой	1	1
74	с самого начала	1	1
75	и в самом	1	1
76	речь идет о	2	1
77	том числе и	1	1
78	что это не	1	1
79	друг от друга	1	1
80	во второй половине	1	1
81	к тому что	2	1
82	в столь же	1	1
83	следует сказать о	1	1
