N	2gram	Bakhtin_Fr_4	Hudozhes
1	и в	29	28
2	том что	3	19
3	в ее	3	18
4	и не	16	18
5	своего рода	6	16
6	в том	7	15
7	в этом	11	13
8	о том	2	12
9	перед нами	4	11
10	не только	10	11
11	при этом	3	11
12	как и	12	11
13	в его	8	11
14	у нее	1	10
15	уже не	2	10
16	не случайно	3	10
17	в себе	3	9
18	но и	9	9
19	так и	11	8
20	что он	4	8
21	себя в	2	8
22	в жизни	2	8
23	может быть	2	8
24	о чем	2	8
25	что она	1	7
26	в мире	1	7
27	об этом	1	7
28	к тому	2	7
29	в частности	3	7
30	и все	13	7
31	с ним	2	7
32	жизни в	2	7
33	в котором	2	6
34	то же	10	6
35	и с	9	6
36	в своей	5	6
37	в то	10	6
38	тем что	4	6
39	казалось бы	1	6
40	если бы	1	6
41	можно сказать	1	6
42	это не	5	6
43	то что	4	6
44	жизни и	4	6
45	жизни как	1	5
46	с его	4	5
47	в этой	13	5
48	как в	2	5
49	в самом	1	5
50	что это	5	5
51	рядом с	5	5
52	в своем	3	5
53	у него	5	5
54	никогда не	2	5
55	ничего не	1	5
56	и его	8	5
57	и сам	3	5
58	только на	1	5
59	для него	1	5
60	как бы	8	5
61	да и	2	5
62	с ее	3	5
63	что в	1	5
64	и другие	2	5
65	но не	2	4
66	то в	3	4
67	подобно тому	3	4
68	он не	3	4
69	пародия на	2	4
70	в других	2	4
71	же время	8	4
72	как будто	2	4
73	в городе	1	4
74	и о	5	4
75	того чтобы	3	4
76	в конечном	1	4
77	что они	2	4
78	только в	2	4
79	в качестве	3	4
80	что и	1	4
81	как раз	2	4
82	для того	3	4
83	говорит о	1	4
84	превращается в	3	4
85	не может	2	4
86	тому как	3	4
87	у вас	2	4
88	о своем	2	4
89	бы и	1	4
90	человека и	1	3
91	по преимуществу	3	3
92	и он	1	3
93	в ней	3	3
94	еще не	4	3
95	и на	11	3
96	всякий раз	1	3
97	не все	1	3
98	со стороны	2	3
99	бы не	2	3
100	раз в	2	3
101	как он	2	3
102	в нем	5	3
103	можно было	1	3
104	что все	1	3
105	мы уже	10	3
106	в это	1	3
107	в них	7	3
108	соответствии с	2	3
109	в этих	2	3
110	что было	1	3
111	этом и	1	3
112	на него	1	3
113	и внутренней	1	3
114	же самое	1	3
115	и это	2	3
116	что у	3	3
117	все его	1	3
118	это была	1	3
119	к нему	3	3
120	одной из	2	3
121	с ними	3	3
122	и ее	1	3
123	с одной	2	3
124	для нас	1	3
125	конечном счете	1	3
126	характерно что	1	3
127	в одном	1	3
128	что на	1	3
129	с другой	4	3
130	все время	3	3
131	а с	1	3
132	прежде всего	8	3
133	в соответствии	1	3
134	человек в	1	3
135	так же	7	3
136	одной стороны	2	3
137	все это	4	3
138	или в	2	3
139	будто бы	1	3
140	все они	5	3
141	на фоне	1	3
142	есть и	4	3
143	самом деле	1	3
144	все что	1	3
145	же как	1	2
146	и то	2	2
147	той же	3	2
148	а как	2	2
149	говорить о	1	2
150	они были	3	2
151	он сам	1	2
152	если в	2	2
153	отношение к	1	2
154	а всего	1	2
155	все же	3	2
156	и к	2	2
157	но в	12	2
158	в нашем	4	2
159	не более	1	2
160	и становится	1	2
161	о ее	1	2
162	тому же	1	2
163	ей в	1	2
164	мысли и	1	2
165	о которой	1	2
166	не как	1	2
167	на этом	2	2
168	прежде чем	1	2
169	не будет	1	2
170	же не	2	2
171	зрения на	1	2
172	его в	9	2
173	это было	1	2
174	автора и	1	2
175	и тогда	1	2
176	со всей	1	2
177	место в	2	2
178	с точки	2	2
179	не столько	2	2
180	что я	2	2
181	нельзя было	1	2
182	сам он	2	2
183	дело не	1	2
184	не по	1	2
185	первая половина	1	2
186	ему в	1	2
187	в основе	2	2
188	они и	1	2
189	в строгом	1	2
190	как мы	10	2
191	людей в	1	2
192	данном случае	1	2
193	роль в	3	2
194	те же	1	2
195	и опять	1	2
196	до сих	1	2
197	во второй	2	2
198	все те	2	2
199	с того	1	2
200	а также	2	2
201	один из	4	2
202	о двух	1	2
203	здесь не	3	2
204	дело с	1	2
205	страх перед	1	2
206	именно на	1	2
207	же и	3	2
208	и у	2	2
209	ни одного	1	2
210	в виде	1	2
211	его и	2	2
212	ни с	2	2
213	из них	6	2
214	вовсе не	9	2
215	этими словами	1	2
216	жизни на	1	2
217	сих пор	1	2
218	с мотивом	1	2
219	именно в	2	2
220	еще и	7	2
221	этих людей	1	2
222	мы знаем	1	2
223	а за	1	2
224	когда же	2	2
225	было на	1	2
226	жизнь в	1	2
227	нет ничего	2	2
228	в духе	1	2
229	этот мотив	1	2
230	в данном	1	2
231	и от	1	2
232	только для	4	2
233	о его	2	2
234	это был	2	2
235	и для	2	2
236	т с	1	2
237	у которого	1	2
