N	2gram	Vygotskiy__7	FransuaR
1	и в	26	56
2	в его	4	18
3	таким образом	23	17
4	все эти	6	15
5	в этом	29	14
6	в том	18	13
7	так и	3	13
8	в то	3	12
9	и его	12	12
10	то же	8	11
11	вещей и	1	11
12	в них	1	11
13	в этих	2	11
14	до конца	5	11
15	как бы	6	11
16	и до	2	10
17	мы уже	3	10
18	еще не	4	10
19	в самом	9	9
20	и не	18	9
21	только в	8	9
22	но и	11	9
23	в сущности	9	8
24	во всех	6	8
25	не только	24	8
26	в нем	2	8
27	и с	5	8
28	и их	5	8
29	до сих	3	8
30	по своему	9	8
31	сих пор	3	8
32	все это	3	8
33	том что	17	8
34	в большинстве	2	7
35	уже говорили	1	7
36	как мы	14	7
37	у него	1	7
38	в частности	1	7
39	той же	8	6
40	в ее	6	6
41	в этой	3	6
42	но в	4	6
43	на его	2	6
44	точки зрения	28	6
45	языка и	1	6
46	вовсе не	2	6
47	мы видим	3	6
48	связи с	4	6
49	большинстве случаев	2	6
50	прежде всего	7	6
51	границы между	2	6
52	в той	4	6
53	все они	1	6
54	и все	1	6
55	потому что	16	6
56	одним из	2	5
57	с ее	2	5
58	но не	3	5
59	он не	3	5
60	так сказать	1	5
61	мы видели	3	5
62	такой же	3	5
63	во время	2	5
64	в отношении	2	5
65	в процессе	5	5
66	никогда не	4	5
67	в области	4	5
68	один из	2	5
69	не было	1	5
70	как и	15	5
71	в результате	1	5
72	что в	12	5
73	между вещами	1	5
74	и другие	1	5
75	они не	1	5
76	ту же	2	4
77	например в	1	4
78	и потому	3	4
79	но по	1	4
80	они были	1	4
81	в ней	3	4
82	не был	1	4
83	за пределы	1	4
84	и к	7	4
85	в которой	11	4
86	что это	6	4
87	в себе	9	4
88	при этом	1	4
89	их в	1	4
90	что все	2	4
91	начала и	1	4
92	и ее	2	4
93	даже в	2	4
94	одна из	1	4
95	того чтобы	19	4
96	по своей	10	4
97	во всем	3	4
98	форм и	2	4
99	наконец в	2	4
100	в совершенно	1	4
101	вещи и	2	4
102	времени и	1	4
103	и которые	2	4
104	к языку	1	4
105	и других	2	4
106	о том	4	4
107	язык в	1	4
108	с одной	5	4
109	в качестве	5	4
110	конечно не	1	4
111	так как	14	4
112	в третьей	1	4
113	в изображении	1	4
114	в основе	3	4
115	в свете	4	4
116	в своих	2	4
117	в их	2	3
118	время в	2	3
119	в своем	1	3
120	перед нами	2	3
121	кроме того	1	3
122	и наконец	4	3
123	его к	2	3
124	и всей	2	3
125	всех этих	1	3
126	слова и	10	3
127	не мог	2	3
128	не в	4	3
129	но он	2	3
130	и почти	1	3
131	новое и	1	3
132	казалось бы	2	3
133	в форме	1	3
134	и о	3	3
135	в другом	1	3
136	и здесь	2	3
137	и т.д	1	3
138	между тем	1	3
139	слов и	2	3
140	в литературе	1	3
141	одной из	4	3
142	так что	4	3
143	мы находим	3	3
144	что и	3	3
145	может быть	7	3
146	здесь в	1	3
147	к которому	1	3
148	что для	2	3
149	сказать что	8	3
150	там где	1	3
151	с помощью	13	3
152	связь с	1	3
153	не были	1	3
154	к его	2	3
155	в первой	3	3
156	в связи	1	3
157	бы в	5	3
158	то что	24	3
159	речи и	30	3
160	том числе	1	3
161	также и	2	2
162	и то	7	2
163	самом деле	6	2
164	на самом	3	2
165	что эти	3	2
166	действительности и	1	2
167	из всех	5	2
168	мы не	7	2
169	с другой	4	2
170	совсем не	1	2
171	значение и	2	2
172	что они	10	2
173	в центре	1	2
174	как к	3	2
175	хотя и	1	2
176	целый ряд	4	2
177	и как	1	2
178	в действительности	2	2
179	в нашем	4	2
180	еще один	1	2
181	с их	1	2
182	и те	1	2
183	что она	8	2
184	все те	2	2
185	в виде	1	2
186	не как	1	2
187	так часто	1	2
188	так например	1	2
189	он знал	1	2
190	был по-видимому	1	2
191	его в	2	2
192	здесь как	2	2
193	ни в	2	2
194	с тем	5	2
195	в слове	11	2
196	он и	1	2
197	несмотря на	2	2
198	в развитии	10	2
199	для него	3	2
200	теснейшим образом	1	2
201	и при	2	2
202	в своей	3	2
203	в котором	4	2
204	с точки	21	2
205	в которых	2	2
