N	2gram	Vygotskiy__4	Formalny
1	и в	20	38
2	в этом	24	27
3	может быть	12	23
4	и его	5	21
5	таким образом	25	20
6	и не	8	20
7	в самом	6	16
8	не в	4	15
9	прежде всего	2	15
10	не может	6	14
11	в нем	2	13
12	связи с	3	13
13	но и	9	13
14	с тем	6	11
15	в том	42	11
16	с другими	1	10
17	в его	11	10
18	в связи	3	10
19	с помощью	31	10
20	не только	15	9
21	при этом	12	9
22	и с	4	9
23	как и	9	9
24	языка в	1	9
25	в процессе	27	9
26	самом деле	7	8
27	отнюдь не	3	8
28	все же	5	8
29	точки зрения	24	8
30	так и	5	8
31	что и	9	8
32	тем что	7	8
33	как мы	13	7
34	по себе	1	7
35	для него	2	7
36	в своей	7	7
37	с точки	11	7
38	уже не	1	7
39	этом отношении	7	7
40	в других	1	7
41	не могут	3	7
42	по существу	3	7
43	слова и	5	7
44	что в	19	7
45	и ее	1	6
46	в ней	2	6
47	в истории	10	6
48	все эти	5	6
49	в этой	3	6
50	то же	16	6
51	было бы	8	6
52	он не	1	6
53	в их	12	6
54	могут быть	7	6
55	в языке	2	6
56	все время	4	6
57	только в	10	6
58	то что	15	6
59	вместе с	8	6
60	а не	7	6
61	речевого общения	1	6
62	как раз	1	6
63	в результате	8	6
64	а в	2	6
65	должна быть	2	5
66	говорить о	1	5
67	во всех	1	5
68	в слове	2	5
69	звуком и	1	5
70	между звуком	1	5
71	в то	1	5
72	в основе	17	5
73	если бы	5	5
74	говорит он	5	5
75	и только	4	5
76	что он	6	5
77	всяком случае	3	5
78	если мы	10	5
79	и речи	2	5
80	именно в	3	5
81	с этим	5	5
82	в реальном	2	5
83	и для	4	5
84	бы в	3	5
85	еще более	1	5
86	во всяком	4	5
87	высшей степени	2	4
88	в сущности	4	4
89	что оно	4	4
90	что они	14	4
91	независимо от	1	4
92	как в	5	4
93	и к	5	4
94	в статье	1	4
95	не как	1	4
96	как они	4	4
97	входит в	2	4
98	в высшей	2	4
99	мы видели	6	4
100	не столько	1	4
101	раз и	1	4
102	как о	1	4
103	ничего не	1	4
104	к тому	6	4
105	здесь не	2	4
106	в дальнейшем	1	4
107	но в	3	4
108	чем он	1	4
109	что не	1	4
110	из них	4	4
111	так как	10	4
112	даже и	1	4
113	и даже	1	4
114	другой стороны	9	4
115	мы говорим	1	4
116	как бы	7	4
117	совершенно не	3	4
118	к этому	4	4
119	они не	2	4
120	например в	1	3
121	же как	6	3
122	тем же	4	3
123	в зависимости	1	3
124	а как	1	3
125	мы не	1	3
126	между этими	2	3
127	зависимости от	2	3
128	и на	6	3
129	не входит	1	3
130	значение и	1	3
131	если в	1	3
132	однако не	1	3
133	хотя и	1	3
134	и как	9	3
135	что это	2	3
136	в целом	11	3
137	из этих	2	3
138	роль в	4	3
139	только на	2	3
140	так сказать	1	3
141	понятий и	9	3
142	главным образом	1	3
143	и может	1	3
144	его в	6	3
145	в ином	2	3
146	для них	1	3
147	такой же	2	3
148	как таковой	1	3
149	место в	2	3
150	однако и	1	3
151	задачи и	1	3
152	не является	5	3
153	в области	4	3
154	слово является	1	3
155	но все	1	3
156	его с	1	3
157	не есть	2	3
158	своего развития	10	3
159	того чтобы	7	3
160	так в	1	3
161	специфические особенности	1	3
162	и здесь	2	3
163	одного из	1	3
164	к нему	2	3
165	того что	10	3
166	в какой	3	3
167	то и	1	3
168	мы знаем	1	3
169	и их	1	3
170	слова в	9	3
171	для того	5	3
172	с другой	12	3
173	не то	1	3
174	речи и	1	3
175	без всякой	1	3
176	это приводит	1	3
177	том смысле	2	3
178	все это	1	3
179	на самом	1	3
