N	3gram	Vygotskiy__5	Freidism
1	с точки зрения	9	11
2	по отношению к	12	8
3	во всяком случае	1	7
4	не может быть	3	7
5	в самом деле	2	6
6	мы знаем что	1	4
7	в зависимости от	2	4
8	в то же	1	4
9	на самом деле	1	4
10	можно сказать что	5	4
11	как мы видели	2	4
12	для того чтобы	14	3
13	в собственном смысле	1	3
14	к тому чтобы	4	3
15	на этот вопрос	4	3
16	и тот же	3	3
17	и той же	1	3
18	один и тот	3	3
19	в свою очередь	3	3
20	с самого начала	5	3
21	одной и той	1	3
22	то же самое	4	2
23	и по отношению	1	2
24	до сих пор	3	2
25	и не может	2	2
26	его отношение к	2	2
27	в отличие от	2	2
28	но мы знаем	1	2
29	но если мы	2	2
30	на которые опирается	1	2
31	во всех областях	1	2
32	так и в	1	2
33	с помощью которого	2	2
34	не могут быть	1	2
35	а с другой	2	2
36	благодаря тому что	1	2
37	в этом отношении	5	2
38	с помощью которой	1	2
39	что в его	1	2
40	с одной стороны	3	2
41	тем не менее	1	2
42	в высшей степени	2	2
43	том что в	2	1
44	того чтобы их	1	1
45	и может быть	1	1
46	их помощью мы	1	1
47	к целому ряду	3	1
48	но как раз	1	1
49	теории и практике	1	1
50	точка зрения на	1	1
51	или хотя бы	1	1
52	что с ним	1	1
53	сводится к тому	1	1
54	только в пределах	2	1
55	говорит об этом	1	1
56	найти выход из	1	1
57	мы никогда не	1	1
58	но мы не	1	1
59	вообще не может	2	1
60	месте но в	1	1
61	ответить на этот	1	1
62	и не делает	1	1
63	самом деле если	1	1
64	те же самые	1	1
65	в этом случае	3	1
66	что нам известно	2	1
67	они не могут	1	1
68	обратное влияние на	1	1
69	мы находим в	1	1
70	того что мы	2	1
71	является одним из	1	1
72	не было бы	1	1
73	мы и должны	1	1
74	по аналогии с	1	1
75	из того что	4	1
76	в какой степени	1	1
77	что мы знаем	1	1
78	язык и его	1	1
79	в этот период	2	1
80	вместе с этим	1	1
81	эта новая теория	1	1
82	иное отношение к	3	1
83	ничего другого как	1	1
84	в чем заключается	1	1
85	если же мы	1	1
86	с их помощью	1	1
87	точки зрения обоих	1	1
88	того что он	1	1
89	того что нам	2	1
90	таким образом и	1	1
91	чтобы ответить на	1	1
92	но вместе с	1	1
93	в себя и	1	1
94	но при этом	2	1
95	не имеющие ничего	1	1
96	по сравнению с	5	1
97	так и с	1	1
98	здесь имеет место	1	1
99	в такой же	3	1
100	не является чем-то	1	1
101	одни и те	1	1
102	то что он	2	1
103	себя и не	1	1
104	в этой теории	2	1
105	собственном смысле слова	1	1
106	ответ на этот	2	1
107	с которыми оно	1	1
108	это было бы	1	1
109	ни в каком	1	1
110	таким образом в	2	1
111	во внутренней и	1	1
112	что он был	1	1
113	имеющие ничего общего	1	1
114	как уже сказано	1	1
115	то обстоятельство что	2	1
116	мы не можем	1	1
117	таким образом значительная	1	1
118	от того что	2	1
119	имеем в виду	1	1
120	в то время	4	1
121	и связанная с	1	1
122	о том что	4	1
123	ничего общего с	2	1
124	в чем состоит	1	1
125	к выводу что	1	1
126	не только не	3	1
127	и те же	1	1
128	в связь с	1	1
129	той или иной	1	1
130	но все же	2	1
131	знаем что это	1	1
132	но и по	1	1
133	мы имеем в	1	1
134	как мы видим	1	1
135	смысле этого слова	1	1
136	в этом смысле	1	1
137	в направлении к	1	1
138	потому что оно	1	1
139	то же что	1	1
140	в том что	11	1
141	но не может	1	1
142	не нуждается в	1	1
143	в основе этой	2	1
144	он еще не	1	1
