N	3gram	Bakhtin_Pr_3	FransuaR
1	то же время	12	9
2	в то же	12	9
3	прежде всего в	1	4
4	как мы видели	2	4
5	в конце концов	3	4
6	в свою очередь	1	3
7	с точки зрения	4	3
8	за то что	1	3
9	но в то	3	3
10	мы уже говорили	3	3
11	так и в	2	3
12	в том что	1	3
13	по отношению к	5	2
14	и до конца	1	2
15	но все это	2	2
16	в этом отношении	1	2
17	то что в	1	2
18	в большинстве случаев	2	2
19	в значительной степени	1	2
20	как и в	1	2
21	мы сейчас увидим	1	2
22	в его целом	2	2
23	как мы сейчас	1	2
24	в себе все	1	2
25	этот момент и	1	1
26	на этом моменте	1	1
27	с таким же	1	1
28	от него и	1	1
29	в чем же	1	1
30	и для самого	1	1
31	оно в сущности	1	1
32	на самом деле	10	1
33	как и его	1	1
34	потому что сам	2	1
35	в том и	1	1
36	что он есть	1	1
37	в том же	1	1
38	и по отношению	1	1
39	таким образом на	1	1
40	по себе и	1	1
41	прежде всего ее	1	1
42	на самом же	1	1
43	со столом и	1	1
44	что в нем	2	1
45	в первых двух	1	1
46	все это я	2	1
47	что все это	2	1
48	со всех сторон	1	1
49	и не в	3	1
50	и у других	1	1
51	уже говорили что	2	1
52	было как бы	1	1
53	с такою же	1	1
54	как мы сказали	1	1
55	в данном случае	1	1
56	и все его	1	1
57	и в отношении	1	1
58	все это уже	1	1
59	и в этом	2	1
60	и во всяком	1	1
61	о том что	2	1
62	не только для	1	1
63	его к тому	1	1
64	но только в	1	1
65	вовсе не являются	1	1
66	том и в	1	1
67	не могла не	1	1
68	по ту сторону	2	1
69	во всяком случае	5	1
70	и слово о	2	1
71	как и все	2	1
72	имел в виду	1	1
73	и все это	3	1
74	все эти явления	1	1
75	не в силах	2	1
76	точки зрения формальной	1	1
77	рядом с этим	1	1
78	к нему и	5	1
79	как и во	1	1
80	но и для	1	1
81	с самого начала	8	1
82	и в самом	3	1
83	к тому же	2	1
84	как мы уже	1	1
85	выходит за пределы	2	1
86	именно потому что	2	1
87	и прежде всего	4	1
88	самом же деле	1	1
89	в этом смысле	4	1
90	но на самом	4	1
91	мы уже указывали	1	1
92	и в том	1	1
93	что находится в	1	1
94	не знает и	2	1
95	мы увидим что	2	1
96	и в другом	1	1
