N	3gram	Vygotskiy__2	Vladivir
1	в том что	21	9
2	в связи с	6	8
3	во всяком случае	6	6
4	и то что	1	5
5	дело в том	1	3
6	более или менее	2	3
7	с точки зрения	18	3
8	в отличие от	3	3
9	точно так же	1	3
10	не в том	1	3
11	на этот раз	1	3
12	то что он	2	3
13	у него в	1	3
14	о том что	4	3
15	и вообще в	1	2
16	на то что	6	2
17	том что он	1	2
18	в том же	2	2
19	на первый план	1	2
20	можно было бы	5	2
21	философии и психологии	1	2
22	только и может	1	2
23	сам по себе	1	2
24	в данном случае	3	2
25	в том чтобы	4	2
26	в последнее время	4	2
27	не имеет никакого	1	2
28	само по себе	2	2
29	заключается в том	7	2
30	несмотря на все	1	2
31	после того как	1	2
32	до некоторой степени	1	2
33	и все же	1	2
34	как мы видели	1	2
35	по поводу его	1	1
36	не может не	1	1
37	что в этом	1	1
38	и в частности	1	1
39	в целом но	2	1
40	связи с вопросом	1	1
41	и по существу	1	1
42	в том числе	3	1
43	то что с	2	1
44	он не может	1	1
45	до сих пор	1	1
46	а также в	1	1
47	наряду с этим	1	1
48	бы то ни	1	1
49	приходит к выводу	1	1
50	только то что	1	1
51	в этом отношении	3	1
52	то что в	1	1
53	в собственном смысле	3	1
54	в частности к	1	1
55	точки зрения того	1	1
56	на этот вопрос	5	1
57	что все это	1	1
58	как мне кажется	1	1
59	едва ли может	1	1
60	и в своем	2	1
61	было бы с	1	1
62	по существу это	1	1
63	в высшей степени	7	1
64	как он говорит	2	1
65	как и вообще	1	1
66	с ним и	1	1
67	но вместе с	1	1
68	с его учением	1	1
69	или как он	1	1
70	имеет никакого смысла	1	1
71	собственном смысле слова	3	1
72	из других источников	1	1
73	не может быть	6	1
74	в свое время	1	1
75	что же это	1	1
76	с вопросом о	1	1
77	по себе не	1	1
78	просто сказать что	1	1
79	находит в нем	1	1
80	по вопросу о	1	1
81	ничего общего с	1	1
82	вместе с ним	3	1
83	казалось бы что	2	1
84	как уже сказано	2	1
85	мы находим у	1	1
86	всей своей жизни	1	1
87	говорил он на	1	1
88	связи с этим	1	1
89	к выводу что	1	1
90	как нечто внешнее	1	1
91	с самого начала	1	1
92	будет сказать что	1	1
93	в самом деле	4	1
94	гораздо раньше чем	1	1
95	можно сказать что	1	1
96	только тогда когда	2	1
97	на основании анализа	1	1
98	за то что	1	1
99	в этом смысле	2	1
100	как мы уже	3	1
101	было бы видно	1	1
102	по этому поводу	3	1
103	самом деле если	1	1
104	это не только	1	1
105	он сам говорит	1	1
106	которые можно было	1	1
107	а в результате	1	1
108	сказать что это	1	1
109	для того чтобы	10	1
110	для ребенка по	1	1
111	к тому же	1	1
112	в отрыве от	1	1
