N	3gram	Ircho_Kome_2	Psycholo
1	для того чтобы	4	19
2	в том что	5	12
3	о том что	4	10
4	в самом деле	1	7
5	что в нем	1	5
6	к тому что	2	5
7	с самого начала	1	5
8	с точки зрения	1	4
9	что он не	1	4
10	можно было бы	2	4
11	друг с другом	2	4
12	то что в	1	3
13	точно так же	1	3
14	одна из них	1	3
15	то что он	2	3
16	во всяком случае	2	3
17	и т п	2	3
18	до сих пор	2	3
19	за то что	4	3
20	с одной стороны	2	3
21	вслед за этим	1	3
22	все тот же	1	2
23	тех пор пока	1	2
24	сводится к тому	1	2
25	в какой мере	1	2
26	никак не может	1	2
27	с другом и	1	2
28	ни одно из	1	2
29	вместе с тем	4	2
30	в это время	2	2
31	то время как	2	2
32	одна и та	1	2
33	с другой стороны	1	2
34	вместо того чтобы	1	2
35	но столь же	1	2
36	в то время	3	2
37	до самого конца	1	2
38	и в самом	1	2
39	речь идет о	2	2
40	что это не	1	2
41	до тех пор	3	2
42	и та же	1	2
43	к тому же	10	2
44	этой же сцене	1	1
45	по отношению к	3	1
46	как это имело	1	1
47	производит на нас	1	1
48	имеет в виду	1	1
49	столь же ясно	1	1
50	ли в этом	1	1
51	в той же	2	1
52	бы то ни	2	1
53	не было бы	1	1
54	иначе обстояло дело	1	1
55	и в тех	1	1
56	то же время	3	1
57	что весь этот	1	1
58	не имеет другого	1	1
59	едва ли можно	3	1
60	так как он	1	1
61	то что у	1	1
62	ни в одном	1	1
63	в любви и	1	1
64	же ясно что	1	1
65	то ни было	2	1
66	и в то	1	1
67	это было вызвано	1	1
68	и к тому	1	1
69	достаточно сослаться на	1	1
70	его современников и	1	1
71	и уже в	1	1
72	в свою очередь	1	1
73	за последние десятилетия	1	1
74	в целом ряде	1	1
75	говорит о ее	1	1
76	а может быть	1	1
77	в своем роде	1	1
78	и в свою	1	1
79	у него в	1	1
80	не может быть	1	1
81	едва ли могла	1	1
82	бы ожидать что	1	1
83	то обстоятельство что	1	1
84	но об этом	1	1
85	сих пор в	1	1
86	из этого ряда	1	1
87	другой стороны он	1	1
88	к выводу что	1	1
89	но никак не	1	1
90	не только в	1	1
91	как это произошло	1	1
92	и все прочее	1	1
93	в этом смысле	2	1
94	в этой же	1	1
95	в то же	3	1
96	в каком направлении	1	1
97	иначе чем это	1	1
98	в трагедии и	1	1
99	о том чтобы	1	1
100	но в этом	1	1
101	том что для	1	1
102	что и в	2	1
103	так или иначе	3	1
104	самом деле здесь	1	1
