N	3gram	Propp_Isto_6	Hudozhes
1	в том что	5	11
2	по отношению к	2	7
3	о том что	4	7
4	подобно тому как	1	4
5	том что в	2	3
6	но при этом	1	3
7	не может быть	3	3
8	как и в	2	3
9	с одной стороны	7	3
10	для того чтобы	1	3
11	тем не менее	1	3
12	том что она	1	2
13	о том как	3	2
14	до сих пор	4	2
15	можно было бы	2	2
16	так же как	1	2
17	в данном случае	3	2
18	и сам он	1	2
19	не только в	4	2
20	и т д	8	2
21	и деревья и	1	1
22	на том что	1	1
23	что с ним	1	1
24	но то что	1	1
25	но это только	1	1
26	долго не может	1	1
27	же как и	1	1
28	никогда не будет	1	1
29	и то и	1	1
30	тому как он	1	1
31	амуре и психее	1	1
32	при этом он	1	1
33	с ним происходит	1	1
34	том числе и	1	1
35	если бы она	1	1
36	а с другой	1	1
37	точно так же	2	1
38	а иногда и	1	1
39	видит в нем	1	1
40	то или иное	1	1
41	то и другое	1	1
42	в таком случае	1	1
43	и то что	1	1
44	в противоречие с	1	1
45	у него в	1	1
46	сих пор мы	2	1
47	на горах и	1	1
48	сказывается и в	1	1
49	а также и	1	1
50	в нем своего	1	1
51	она не знает	1	1
52	то время как	3	1
53	так или иначе	1	1
54	все же не	1	1
55	который никогда не	1	1
56	с другой стороны	8	1
57	и в том	1	1
58	о молодом человеке	1	1
59	не могло быть	2	1
60	и в это	1	1
61	в то время	3	1
62	в этом случае	6	1
63	вообще ничего не	1	1
64	но все же	2	1
65	можно сказать что	1	1
66	не было ни	1	1
67	как бы в	1	1
68	после того как	2	1
69	из этих двух	1	1
70	в том числе	1	1
71	но как только	1	1
72	здесь не в	1	1
73	чтобы ответить на	1	1
74	что и в	2	1
75	случае если бы	1	1
