N	2gram	Vygotskiy__6	Istorich
1	и в	28	22
2	мы имеем	4	19
3	в этом	27	17
4	что в	17	15
5	не только	16	14
6	мы видели	8	13
7	но и	10	12
8	и не	11	12
9	в этих	2	11
10	может быть	13	11
11	но в	5	10
12	таким образом	18	10
13	еще не	8	10
14	в нем	7	9
15	что и	4	9
16	в том	28	9
17	что он	18	9
18	вместе с	7	9
19	как мы	10	8
20	мы видим	7	8
21	что они	2	8
22	не знаю	1	8
23	с этим	4	8
24	том что	19	8
25	но не	10	7
26	то что	28	7
27	и здесь	3	7
28	мы должны	3	7
29	уже не	1	7
30	из них	2	7
31	дом в	1	7
32	так как	10	7
33	с другой	2	7
34	другой стороны	2	7
35	там где	7	7
36	к этому	1	7
37	то же	7	6
38	мы уже	2	6
39	это не	5	6
40	в ином	3	6
41	во время	1	6
42	связи с	3	6
43	если бы	7	6
44	в них	3	6
45	что здесь	1	6
46	то и	1	6
47	друг друга	4	6
48	мы можем	9	6
49	а не	3	6
50	а в	2	6
51	с ней	3	6
52	с большим	1	5
53	все же	2	5
54	он не	7	5
55	что она	1	5
56	в этой	5	5
57	тем не	1	5
58	не менее	2	5
59	могут быть	5	5
60	к нему	1	5
61	в свете	5	5
62	того что	24	5
63	один из	3	5
64	так что	6	5
65	до сих	3	5
66	показывает что	7	5
67	на ней	2	5
68	в частности	4	5
69	есть и	1	5
70	этом случае	2	5
71	сих пор	3	5
72	одним из	2	4
73	и на	5	4
74	все эти	2	4
75	видели что	3	4
76	отношение к	7	4
77	не в	4	4
78	на этом	4	4
79	и с	1	4
80	о связи	2	4
81	у нас	2	4
82	как это	3	4
83	но он	2	4
84	видим что	1	4
85	и его	3	4
86	тем что	8	4
87	что на	4	4
88	она не	2	4
89	в пределах	5	4
90	находится в	1	4
91	в другой	3	4
92	только в	18	4
93	его и	1	4
94	в других	2	4
95	представляют собой	3	4
96	связано с	3	4
97	они не	4	4
98	в данном	2	4
99	и там	2	4
100	для нас	2	4
101	в свою	1	4
102	не может	19	4
103	и другие	2	4
104	увидим ниже	2	3
105	если я	4	3
106	имеет свою	1	3
107	что иное	1	3
108	я не	4	3
109	представление о	1	3
110	и ее	1	3
111	иное как	1	3
112	в чем	6	3
113	в одной	4	3
114	целый ряд	4	3
115	и как	6	3
116	и к	6	3
117	в целом	3	3
118	представляет собой	3	3
119	из этих	3	3
120	на его	3	3
121	их в	1	3
122	его в	6	3
123	было бы	9	3
124	должен был	3	3
125	приходит в	1	3
