N	3gram	Bakhtin_Pr_4	Formalny
1	с точки зрения	9	14
2	не может быть	8	14
3	в то же	5	7
4	то же время	5	7
5	во всяком случае	1	6
6	с другой стороны	3	5
7	а вовсе не	1	4
8	в самом деле	4	4
9	и не может	7	4
10	в данном случае	1	4
11	в связи с	1	4
12	в большинстве случаев	8	4
13	как мы знаем	1	4
14	может войти в	1	3
15	иначе обстоит дело	1	3
16	по отношению к	5	3
17	точки зрения его	1	3
18	в этом романе	2	3
19	в одной плоскости	2	3
20	в том что	2	3
21	нет и не	2	2
22	ровно ничего не	1	2
23	одним и тем	1	2
24	как и всякое	1	2
25	в этом смысле	2	2
26	нам кажется что	3	2
27	самом же деле	1	2
28	мы увидим что	2	2
29	с установкой на	1	2
30	как и все	4	2
31	и в то	1	2
32	сами по себе	2	2
33	в отличие от	3	2
34	лишь тогда когда	1	2
35	на самом же	1	2
36	и тем же	1	2
37	в высшей степени	1	2
38	и между ними	1	2
39	дело в том	2	2
40	так и в	1	2
41	в пределах одной	1	2
42	место в жизни	1	2
43	к тому что	1	2
44	дело не в	1	2
45	в процессе его	1	2
46	в конце концов	1	2
47	в пределах одного	6	2
48	забывает своего пути	1	1
49	хотя и не	2	1
50	между ними как	1	1
51	не забывает своего	1	1
52	нужно иметь в	1	1
53	иметь в виду	1	1
54	в виду что	1	1
55	в языке как	1	1
56	имеем в виду	3	1
57	в самом высказывании	1	1
58	в том же	1	1
59	в этом случае	1	1
60	всякое высказывание в	1	1
61	но если эти	1	1
62	таким образом между	1	1
63	и через это	1	1
64	в том или	1	1
65	а следовательно и	2	1
66	слова как бы	1	1
67	мы говорили в	1	1
68	если же он	1	1
69	хотя бы и	1	1
70	сам по себе	3	1
71	в плоскости одного	2	1
72	таким образом как	1	1
73	одна из существеннейших	1	1
74	точки зрения своей	1	1
75	не совпадает с	1	1
76	в этом произведении	1	1
77	друг на друга	2	1
78	в собственном смысле	1	1
79	при этом не	1	1
80	вовсе не как	1	1
81	так сказать в	1	1
82	до сих пор	8	1
83	и в жизни	1	1
84	и в других	2	1
85	так или иначе	1	1
86	в значительной степени	1	1
87	между двумя разными	1	1
88	в пределах данного	1	1
89	так же как	1	1
90	целое и не	1	1
91	не только в	1	1
92	с одной стороны	1	1
93	всякий конец здесь	1	1
94	бы ни были	1	1
95	но при этом	1	1
96	и вместе с	1	1
97	никогда не может	1	1
98	и показать такие	1	1
99	остается тем же	1	1
100	мере того как	1	1
101	может развиваться в	1	1
102	а не как	1	1
103	собственном смысле слова	1	1
104	есть уже не	1	1
105	до настоящего времени	1	1
106	между тем как	1	1
107	о том что	2	1
108	одной плоскости с	1	1
109	в той же	1	1
110	как бы еще	1	1
111	в данную эпоху	1	1
112	которые сами по	1	1
113	отношения слова к	1	1
114	можно было бы	2	1
115	в каждом элементе	1	1
116	другой стороны и	1	1
117	с самого начала	1	1
118	в каждую эпоху	1	1
119	по себе лишены	1	1
120	выходит за пределы	1	1
121	той или иной	2	1
122	не могло в	1	1
123	но все же	1	1
124	можно сказать что	2	1
125	мы имеем в	3	1
126	язык в его	1	1
127	здесь вовсе не	1	1
128	в самом слове	1	1
129	в этих случаях	2	1
130	этого слова и	1	1
131	в том числе	4	1
132	мы уже указывали	1	1
133	уже указывали на	1	1
134	в отношении к	2	1
135	сама по себе	2	1
136	значительной степени определяется	1	1
137	друг с другом	5	1
138	и в нем	1	1
139	вовсе не с	1	1
140	моментом которого оно	1	1
141	друг друга и	1	1
142	как и в	3	1
143	по мере того	1	1
144	и для всякого	1	1
145	в жизни и	1	1
146	которого оно является	1	1
147	данного поэтического высказывания	1	1
148	том числе и	3	1
149	увидеть и показать	1	1
