N	2gram	Vygotskiy__4	Analitik
1	в качестве	21	31
2	может быть	12	29
3	в том	42	27
4	не может	6	22
5	и не	8	21
6	в частности	5	19
7	и в	20	18
8	но и	9	17
9	а не	7	17
10	представляет собой	3	16
11	отнюдь не	3	15
12	не только	15	15
13	тогда как	2	14
14	не в	4	14
15	в этом	24	13
16	как и	9	13
17	в его	11	13
18	при этом	12	12
19	том что	35	12
20	в себе	10	11
21	состоит в	4	11
22	но не	3	10
23	то же	16	9
24	в то	1	9
25	а в	2	9
26	но в	3	8
27	нуждается в	1	8
28	в той	2	8
29	не есть	2	8
30	значении этого	1	7
31	том чтобы	2	7
32	тем самым	7	7
33	к тому	6	7
34	этого слова	11	7
35	мы имеем	2	6
36	в сущности	4	6
37	по отношению	1	6
38	отличие от	2	6
39	в самом	6	6
40	это не	5	6
41	далеко не	2	6
42	точки зрения	24	6
43	в своей	7	6
44	в отличие	2	6
45	в основе	17	6
46	по своей	6	6
47	должен быть	1	6
48	в себя	1	6
49	только в	10	6
50	себя в	3	6
51	то что	15	6
52	прежде всего	2	6
53	в их	12	5
54	что иное	1	5
55	и на	6	5
56	иное как	1	5
57	и как	9	5
58	в целом	11	5
59	в этой	3	5
60	и его	5	5
61	имеет место	1	5
62	о том	5	5
63	и того	5	5
64	между тем	9	5
65	и т.п	2	5
66	такого рода	6	5
67	как бы	7	5
68	художественное произведение	1	5
69	отношению к	1	5
70	что в	19	5
71	того же	9	4
72	не что	1	4
73	столь же	3	4
74	все же	5	4
75	тому же	6	4
76	с другими	1	4
77	не всегда	1	4
78	с точки	11	4
79	и более	7	4
80	по себе	1	4
81	имеем дело	1	4
82	в области	4	4
83	ни в	3	4
84	могут быть	7	4
85	так и	5	4
86	с ним	1	4
87	как правило	1	4
88	на вопрос	1	4
89	с другой	12	4
90	того что	10	4
91	дело с	1	4
92	уже не	1	4
93	для того	5	4
94	с другим	1	4
95	именно в	3	4
96	вместе с	8	4
97	из которых	1	4
98	исходя из	1	4
99	ни было	1	4
100	как известно	3	3
101	одним из	2	3
102	и есть	1	3
103	между двумя	2	3
104	место в	2	3
105	бы то	1	3
106	если в	1	3
107	однако не	1	3
108	вступает в	1	3
109	и к	5	3
110	в нашем	4	3
111	как он	4	3
112	в нем	2	3
113	он не	1	3
114	в силу	6	3
115	подобно тому	2	3
116	таким образом	25	3
117	то ни	1	3
118	даже в	2	3
119	ведет к	1	3
120	в ходе	4	3
121	своего рода	1	3
122	всякий раз	1	3
123	того чтобы	7	3
124	при наличии	1	3
125	о нем	1	3
126	в таком	2	3
127	не могут	3	3
128	оно может	3	3
129	в собственном	7	3
130	если бы	5	3
131	означает что	1	3
132	а также	2	3
133	к нему	2	3
134	еще не	2	3
135	это означает	2	3
136	вопрос об	1	3
137	с одной	9	3
138	вопроса о	2	3
139	что и	9	3
140	одной стороны	9	3
141	на уровне	1	3
142	а с	2	3
143	что не	1	3
144	тому как	2	3
145	быть не	1	3
146	что мы	7	3
147	к объекту	1	3
148	которая в	2	3
149	и одновременно	1	3
150	в равной	3	3
151	что он	6	3
152	том числе	2	3
153	говоря о	2	2
154	самом деле	7	2
155	на самом	1	2
156	он может	1	2
157	едва ли	2	2
158	научного анализа	1	2
159	также и	2	2
160	той же	6	2
161	а как	1	2
162	на место	3	2
163	и то	10	2
164	же мере	1	2
165	между собой	5	2
166	данном случае	2	2
167	на основе	10	2
168	то он	1	2
169	не все	1	2
170	не просто	2	2
171	как говорит	2	2
172	в акте	1	2
173	и процессы	1	2
174	что именно	1	2
175	могли бы	9	2
176	как уже	4	2
177	не являются	3	2
178	его к	4	2
179	то в	1	2
180	в которой	3	2
181	все эти	5	2
182	бы не	1	2
183	из этих	2	2
184	на его	3	2
185	собой не	2	2
186	и по	1	2
187	на этом	3	2
188	или иных	1	2
189	и с	4	2
190	на все	3	2
191	вещь может	1	2
192	из них	4	2
193	так как	10	2
194	обозначить как	1	2
195	такой же	2	2
196	одного и	6	2
197	для него	2	2
198	не столько	1	2
199	на каждом	6	2
200	которое дает	2	2
201	вопрос о	1	2
202	которые в	4	2
203	для этого	1	2
204	свое время	2	2
205	тогда когда	8	2
206	в процессе	27	2
207	совпадает с	1	2
208	только не	5	2
209	никогда не	5	2
210	и является	3	2
211	потому что	12	2
212	ничто не	1	2
213	в сознании	4	2
214	отличается от	2	2
215	же самое	7	2
216	анализа в	1	2
217	для себя	1	2
218	как мы	13	2
219	роль в	4	2
220	здесь не	2	2
221	представляют собой	1	2
222	и сам	1	2
223	одного из	1	2
224	не говоря	1	2
225	должно быть	3	2
226	анализа не	1	2
227	и та	1	2
228	с целью	1	2
229	можно сказать	1	2
230	ним и	1	2
231	является по	2	2
232	язык есть	1	2
233	может иметь	1	2
234	один из	3	2
235	который в	1	2
236	оказывается в	1	2
237	в начале	2	2
238	по выражению	4	2
239	выступает в	5	2
240	может служить	2	2
241	случае не	2	2
242	этом отношении	7	2
243	со стороны	3	2
244	было бы	8	2
245	и составляет	1	2
246	что из	1	2
247	и потому	1	2
248	в данном	2	2
249	не предполагает	1	2
250	и тогда	2	2
251	научного мышления	3	2
252	анализа мы	2	2
253	тех или	1	2
254	не является	5	2
255	тем более	1	2
256	нет ничего	1	2
257	другой стороны	9	2
258	поведения в	2	2
259	в свое	2	2
260	в какой	3	2
261	в роли	1	2
262	речь идет	5	1
263	например в	1	1
264	смысла речи	1	1
265	человека и	1	1
266	смысле слова	1	1
267	изучения в	1	1
268	тех же	1	1
269	явления и	1	1
270	отношения между	1	1
271	не имеют	3	1
272	между ним	1	1
273	должна быть	2	1
274	собственном смысле	7	1
275	и больше	1	1
276	видеть в	2	1
277	в зависимости	1	1
278	мы уже	5	1
279	причине что	1	1
280	и значение	1	1
281	ситуации в	1	1
282	мы не	1	1
283	смысла или	1	1
284	только перед	1	1
285	из сказанного	1	1
286	равно как	1	1
287	оно есть	1	1
288	что можно	1	1
289	зависимости от	2	1
290	значения в	1	1
291	в ней	2	1
292	свою очередь	2	1
293	дает им	1	1
294	произведение и	1	1
295	на нем	2	1
296	заключенных в	1	1
297	по этому	1	1
298	заключенное в	2	1
299	ответа на	1	1
300	быть в	1	1
301	необходимой предпосылкой	1	1
302	в различных	1	1
303	в чем	3	1
304	во всех	1	1
305	между естественным	1	1
306	тем как	3	1
307	происходит нечто	1	1
308	и подобно	1	1
309	как если	1	1
310	абстрактной и	1	1
311	чем это	1	1
312	они имеют	1	1
313	мы будем	2	1
314	но как	2	1
315	а только	3	1
316	не входит	1	1
317	только тогда	1	1
318	или по	1	1
319	связи и	1	1
320	независимо от	1	1
321	как в	5	1
322	что касается	1	1
323	и той	4	1
324	целом но	1	1
325	в полном	1	1
326	по пути	2	1
327	та же	1	1
328	меньшей мере	1	1
329	что это	2	1
330	а во-вторых	1	1
331	не оставляет	1	1
332	в известном	2	1
333	и отношения	2	1
334	при понимании	1	1
335	отношение между	1	1
336	и тот	7	1
337	только один	1	1
338	и те	4	1
339	из общей	1	1
340	мы наблюдаем	2	1
341	а вовсе	1	1
342	этот процесс	6	1
343	но прежде	1	1
344	момента когда	1	1
345	а отнюдь	1	1
346	приходят к	1	1
347	или иному	2	1
348	в виде	3	1
349	не как	1	1
350	в понятии	1	1
351	интеллектуальной операции	1	1
352	свою силу	2	1
353	мысли как	2	1
354	из него	2	1
355	его можно	1	1
356	без исключения	1	1
357	не бывает	2	1
358	и наоборот	1	1
359	в основу	2	1
360	но все	1	1
361	здесь мы	2	1
362	истинном значении	1	1
363	мышления с	4	1
364	а затем	2	1
365	что все	3	1
366	же не	2	1
367	в состоянии	1	1
368	тем в	1	1
369	и может	1	1
370	затем уже	2	1
371	том случае	1	1
372	являются для	1	1
373	его в	6	1
