N	2gram	Bakhtin_Pr_3	formyVre
1	и в	34	50
2	то есть	1	33
3	в романе	1	32
4	в этом	16	25
5	в нем	19	24
6	человека в	1	17
7	и его	16	16
8	прежде всего	15	15
9	как мы	7	14
10	и не	29	14
11	в его	22	13
12	вовсе не	11	13
13	как раз	4	13
14	так и	6	12
15	человека и	1	11
16	то же	14	11
17	мы уже	6	11
18	таким образом	5	11
19	может быть	19	11
20	и как	3	10
21	но в	16	10
22	времени и	1	10
23	с его	6	9
24	все эти	4	9
25	роль в	1	9
26	не только	10	9
27	в то	12	9
28	ничего не	4	9
29	же время	12	9
30	в том	3	9
31	в конце	5	9
32	в других	1	9
33	в особенности	1	9
34	и т	8	8
35	того же	2	8
36	и на	6	8
37	в самом	8	8
38	ни в	4	8
39	т п	6	8
40	но и	12	8
41	и их	1	8
42	как и	18	8
43	жизни и	3	8
44	так сказать	2	7
45	характер и	3	7
46	для себя	6	7
47	и во	3	7
48	не было	2	7
49	героя и	9	7
50	вдруг и	2	6
51	например в	2	6
52	между двумя	2	6
53	во всех	2	6
54	как в	4	6
55	с этим	2	6
56	все же	7	6
57	лишь в	5	6
58	это не	5	6
59	и того	2	6
60	в их	1	6
61	так как	4	6
62	с ее	3	6
63	в ее	3	6
64	в дальнейшем	1	6
65	связи с	1	6
66	в жизни	2	6
67	у него	4	6
68	то что	11	6
69	не может	19	6
70	так же	8	6
71	и все	19	6
72	отношению к	6	5
73	и до	1	5
74	время как	1	5
75	еще не	4	5
76	но не	4	5
77	и речи	1	5
78	отнюдь не	2	5
79	и у	5	5
80	не в	9	5
81	этот процесс	1	5
82	он не	15	5
83	всех этих	2	5
84	значение в	1	5
85	с самим	14	5
86	одного и	1	5
87	в основе	1	5
88	того чтобы	1	5
89	точки зрения	8	5
90	в разных	1	5
91	но все	5	5
92	в пределах	6	5
93	если бы	4	5
94	для того	1	5
95	в основном	1	5
96	что в	7	5
97	и то	3	4
98	и это	4	4
99	уже указывали	1	4
100	мы и	2	4
101	конечно и	1	4
102	в ней	3	4
103	для других	3	4
104	в своем	2	4
105	конечно не	2	4
106	никаких существенных	1	4
107	раз в	2	4
108	романа но	1	4
109	но на	4	4
110	чтобы они	1	4
111	и с	15	4
112	в них	2	4
113	том что	3	4
114	в котором	3	4
115	в процессе	1	4
116	потому что	12	4
117	к себе	17	4
118	здесь не	1	4
119	было и	2	4
120	жизнь и	2	4
121	понятно что	2	4
122	или как	2	4
123	только в	6	4
124	между этими	1	4
125	характерно что	1	4
126	в роман	2	4
127	именно как	1	4
128	до конца	3	4
129	в последующем	3	4
130	нет ничего	1	4
131	в той	2	4
132	все это	16	4
133	между собой	1	4
134	и для	8	4
135	себе самому	18	4
136	вполне понятно	2	4
137	отношения к	1	3
138	по преимуществу	1	3
139	а как	2	3
140	в сущности	11	3
141	событий и	1	3
142	в виду	3	3
143	всем этим	2	3
144	по отношению	5	3
145	себе и	5	3
146	к концу	3	3
147	хотя и	3	3
148	нет здесь	2	3
149	в себе	6	3
150	его но	1	3
151	вследствие этого	2	3
152	при этом	4	3
153	вообще не	2	3
154	одно и	1	3
155	его в	4	3
156	входит в	2	3
157	и других	1	3
158	с другими	4	3
159	и дает	1	3
160	и вне	1	3
161	между ними	1	3
162	в этих	1	3
163	в отношении	9	3
164	характер это	1	3
165	мы говорили	1	3
166	но эта	1	3
167	их в	3	3
168	этими двумя	2	3
169	друг друга	2	3
170	чем не	2	3
171	уже говорили	3	3
172	этом отношении	1	3
173	не могут	1	3
174	героев и	1	3
175	к тому	5	3
176	самим собою	9	3
177	романа мы	1	3
178	все его	2	3
179	нем не	1	3
180	что и	5	3
181	во всей	1	3
182	в форме	2	3
183	один из	2	3
184	одной из	1	3
185	поэтому и	1	3
186	и ее	2	3
187	с одной	1	3
188	со всеми	2	3
189	только на	4	3
190	здесь это	1	3
191	в начале	4	3
192	был бы	2	3
193	в одном	5	3
194	до сих	1	3
195	мы еще	1	3
196	себя и	8	3
197	что не	7	3
198	более того	2	3
199	с тем	5	3
200	а не	9	3
201	человек в	2	3
202	этим определяются	1	3
203	на фоне	1	3
204	вместе с	4	3
205	и потому	2	3
206	да и	4	3
207	сих пор	1	3
208	или в	1	3
209	своей собственной	1	3
210	еще более	2	3
211	а в	5	3
212	не знает	6	3
213	сказать что	2	3
214	во всяком	5	3
215	нем нет	1	2
216	также и	1	2
217	тех же	1	2
218	здесь и	2	2
219	к другому	20	2
220	в строгом	1	2
221	которыми он	1	2
222	той же	2	2
223	вопрос о	2	2
224	дан в	1	2
225	но она	1	2
226	на себя	1	2
227	они были	1	2
228	момент в	1	2
229	и определяется	2	2
230	на них	5	2
231	в чем	5	2
232	как если	1	2
233	друг к	1	2
234	совсем не	3	2
235	друг на	2	2
236	не входит	2	2
237	происходит в	1	2
238	можно прямо	1	2
239	нет и	3	2
240	определяется не	2	2
241	герою и	3	2
242	в центре	1	2
243	же и	2	2
244	для всех	1	2
245	встречи с	1	2
246	с их	1	2
247	внутренняя жизнь	1	2
248	не являются	1	2
249	и к	12	2
250	в этот	2	2
251	в целом	5	2
252	тому же	2	2
253	как бы	27	2
254	как он	3	2
255	не как	3	2
256	характер в	1	2
257	уже не	2	2
258	и по	1	2
259	что все	4	2
260	об этом	1	2
261	к другу	1	2
262	самим собой	6	2
263	ясно что	1	2
264	было бы	2	2
265	нет в	2	2
266	рядом с	4	2
267	на друга	2	2
268	строгом смысле	1	2
269	этого произведения	1	2
270	места в	1	2
271	для него	13	2
272	в своей	3	2
273	он должен	2	2
274	с точки	4	2
275	начиная от	1	2
276	оказывается что	1	2
277	в отличие	2	2
278	в которых	2	2
279	что имеет	1	2
280	но он	3	2
281	друг другу	4	2
282	том же	1	2
283	по себе	3	2
284	раз и	3	2
285	его целом	2	2
286	самого начала	8	2
287	тогда когда	1	2
288	никогда не	8	2
289	того и	1	2
290	но очень	1	2
291	к ней	2	2
292	во всем	3	2
293	мире и	2	2
294	сюжета и	1	2
295	есть только	3	2
296	той или	2	2
297	оно не	1	2
298	здесь еще	1	2
299	во всякой	1	2
300	всего этого	2	2
301	сочетается с	1	2
302	с самого	8	2
303	те же	2	2
304	ту же	1	2
305	по сравнению	1	2
306	нет становления	1	2
307	и вообще	2	2
308	с ним	8	2
309	или иной	2	2
310	в глаза	3	2
311	в значительной	1	2
312	на основе	1	2
313	связь между	1	2
314	там где	7	2
315	не зная	1	2
316	того что	5	2
317	быть и	2	2
318	и кончая	1	2
319	иной характер	2	2
320	уже в	3	2
321	речи в	2	2
322	его и	3	2
323	других так	1	2
324	никто не	1	2
325	не для	2	2
326	отношение к	6	2
327	не о	4	2
328	отличие от	2	2
329	тем что	4	2
330	лишь один	1	2
331	не были	1	2
332	и даже	7	2
333	о своей	2	2
334	с другой	4	2
335	и тех	1	2
336	далеко не	3	2
337	и прежде	4	2
338	еще и	1	2
339	одних и	1	2
340	начале романа	1	2
341	в некоторых	1	2
342	он только	3	2
343	других для	2	2
344	жизнь в	1	2
345	здесь только	1	2
346	вступает в	2	2
347	но оно	1	2
348	прямо сказать	1	2
349	к своему	5	2
350	в данном	1	2
351	в романах	3	2
352	слова и	10	2
353	см например	1	2
354	но для	3	2
355	также очень	1	2
356	не является	2	2
357	одна из	1	2
358	и может	1	2
359	сохраняется и	2	2
360	как она	2	2
361	человек и	2	2
362	лишь как	1	2
363	и события	2	2
364	мы должны	5	2
365	хотя бы	5	2
366	или не	1	2
367	все только	1	2
368	в свою	1	2
369	на один	1	2
370	на следующий	1	2
371	время не	2	2
372	в которой	2	2
373	я и	2	1
374	женщины и	1	1
375	одним из	1	1
376	начинается с	1	1
377	функции в	3	1
378	он может	2	1
379	принципы построения	1	1
380	идет о	1	1
381	его жизненного	1	1
382	ему что	1	1
383	пусть же	1	1
384	его же	1	1
385	формы определенного	1	1
386	высшей степени	3	1
387	в доме	1	1
388	собою в	1	1
389	по его	1	1
390	из всех	1	1
391	со всех	1	1
392	и само	1	1
393	бы в	3	1
394	социальной и	1	1
395	и ничего	1	1
396	бы и	4	1
397	почти все	2	1
398	так неожиданно	1	1
399	оно вообще	1	1
400	то новое	1	1
401	я не	7	1
402	как я	3	1
403	не происходит	1	1
404	не совсем	1	1
405	всего романа	2	1
406	начала в	1	1
407	зависимости от	1	1
408	и он	2	1
409	всех сторон	1	1
410	знает отсюда	1	1
411	и происходит	2	1
412	он был	1	1
413	он сам	5	1
414	служит для	1	1
415	их так	1	1
416	самом деле	13	1
417	данном случае	1	1
418	то он	1	1
419	но как	4	1
420	в противоречии	1	1
421	эта особенность	2	1
422	и чужой	1	1
423	менее всего	1	1
424	вступают в	1	1
425	с собою	6	1
426	и место	1	1
427	форме и	1	1
428	было от	1	1
429	независимо от	1	1
430	значение у	1	1
431	более и	1	1
432	что касается	1	1
433	перед нами	1	1
434	в полном	1	1
435	в единый	1	1
436	могли бы	1	1
437	и наконец	5	1
438	и сам	5	1
439	разных видах	1	1
440	в реальный	2	1
441	себе не	1	1
442	увидим что	2	1
443	он на	1	1
444	месте где	1	1
445	сливается с	3	1
446	та же	2	1
447	что это	5	1
448	ни один	1	1
449	исчерпали всех	1	1
450	последующей жизни	1	1
451	бы не	2	1
452	или во	1	1
453	которые в	2	1
454	и резко	1	1
455	тоже не	1	1
456	в этой	1	1
457	вообще а	1	1
458	и тот	1	1
459	наконец как	1	1
460	вне этой	2	1
461	очень важно	2	1
462	на то	1	1
463	не могла	1	1
464	человек не	1	1
465	образ его	1	1
466	наш анализ	1	1
467	он ни	3	1
468	стремится к	6	1
469	к герою	7	1
470	литературных произведений	1	1
471	а вовсе	2	1
472	образа в	1	1
473	на третий	1	1
474	что еще	1	1
475	можно раскрыть	1	1
476	в корне	1	1
477	именно этим	1	1
478	и нового	1	1
479	наконец самая	1	1
480	в плане	6	1
481	его можно	1	1
482	лишь с	1	1
483	без исключения	3	1
484	не бывает	2	1
485	такого же	2	1
486	значительной степени	1	1
487	здесь мы	1	1
488	в первых	2	1
489	главным образом	1	1
490	действует на	1	1
491	в мире	4	1
492	конечно в	2	1
493	них не	1	1
494	зрения на	1	1
495	не исчерпали	1	1
496	это было	3	1
497	на протяжении	5	1
498	особенно в	2	1
499	ко второму	1	1
500	ясным и	1	1
501	лишь на	2	1
502	по всему	2	1
503	она и	1	1
504	на второй	1	1
505	в высшей	3	1
506	его все	1	1
507	которой он	2	1
508	когда я	5	1
509	нигде не	1	1
510	после стольких	2	1
511	п но	1	1
512	движется в	1	1
513	должно быть	3	1
514	в один	1	1
515	себе все	1	1
516	уже готового	1	1
517	выступает здесь	2	1
518	в эту	1	1
519	что значит	2	1
520	во время	2	1
521	этом случае	2	1
522	дошли до	1	1
523	и при	1	1
524	почти нет	1	1
525	таким же	1	1
526	внутренние и	1	1
527	всяком случае	5	1
528	что дело	1	1
529	на месте	1	1
530	не столько	1	1
531	самого героя	3	1
532	говорил о	1	1
533	он дает	2	1
534	они уже	1	1
535	своего рода	2	1
536	образом весь	1	1
537	должны были	1	1
538	и другого	3	1
539	оказывается здесь	1	1
540	оно должно	2	1
541	на виду	1	1
542	другом и	1	1
543	с такою	2	1
544	теми же	1	1
545	и более	1	1
546	есть еще	1	1
547	что этот	1	1
548	для нее	1	1
549	возвращается к	1	1
550	и овладевает	2	1
551	всех событий	1	1
552	же мы	1	1
553	вернемся к	1	1
554	из которых	1	1
555	случае в	1	1
556	третий день	1	1
557	она не	1	1
558	правда в	1	1
559	самом содержании	1	1
560	велик и	1	1
561	его служит	1	1
562	как его	2	1
563	раскрыть и	1	1
564	все без	2	1
565	находится в	2	1
566	всю судьбу	2	1
567	ибо не	1	1
568	что их	1	1
569	того в	1	1
570	это именно	1	1
571	по своей	1	1
572	исповедь мы	1	1
573	это слово	5	1
574	здесь же	1	1
575	входят в	2	1
576	с другом	2	1
577	и со	2	1
578	от их	1	1
579	ни был	4	1
580	теперь когда	2	1
581	строится как	3	1
582	про себя	3	1
583	я сам	7	1
584	отличается от	2	1
585	всего в	1	1
586	этого и	2	1
587	что оно	2	1
588	его с	4	1
589	бы он	4	1
590	для его	2	1
591	целом в	1	1
592	они и	1	1
593	в каждом	3	1
594	время он	1	1
595	особый тип	2	1
596	конца не	1	1
597	него как	1	1
598	и был	1	1
599	мы привели	1	1
600	и самое	1	1
601	приходит к	1	1
602	свою очередь	1	1
603	миром и	1	1
604	были бы	2	1
605	своего мира	1	1
606	и получает	1	1
607	и человек	1	1
608	уже с	2	1
609	в себя	1	1
610	так в	2	1
611	приводит к	1	1
612	как с	1	1
613	и совершенно	1	1
614	форме сохраняется	1	1
615	в другом	8	1
616	с собой	1	1
617	было в	2	1
618	моментом которого	1	1
619	собой в	1	1
620	в последующих	1	1
621	идет за	1	1
622	жизнь это	1	1
623	поэтому нет	2	1
624	и пересекаются	1	1
625	в самые	1	1
626	и принуждены	1	1
627	громадное значение	2	1
628	с человеком	2	1
629	смысле и	1	1
630	образом в	1	1
631	в построении	1	1
632	или прямо	1	1
633	можно бы	1	1
634	себя а	1	1
635	мы это	1	1
636	тех кто	1	1
637	абстрактный характер	3	1
638	о том	2	1
639	характер этого	1	1
640	внимание на	1	1
641	не перед	1	1
642	и являются	1	1
643	или на	1	1
644	все в	1	1
645	новое что	1	1
646	своего образа	1	1
647	путь к	1	1
648	лишь путем	1	1
649	на одном	2	1
650	и только	2	1
651	почти как	1	1
652	тотчас же	4	1
653	по разным	1	1
654	наконец в	3	1
655	каков бы	1	1
656	на всю	2	1
657	в ту	1	1
658	человека как	4	1
659	в него	3	1
660	и мир	2	1
661	эти последние	2	1
662	этом моменте	1	1
663	же все	1	1
664	и дело	1	1
665	тот же	2	1
666	что он	23	1
667	мы увидим	2	1
668	что даже	2	1
669	должен быть	1	1
670	это очень	1	1
671	я для	2	1
672	приходят в	1	1
673	иной степени	1	1
674	всех его	1	1
675	жить и	1	1
676	на мир	1	1
677	вопрос об	1	1
678	в эти	2	1
679	человека с	3	1
680	себя в	1	1
681	так что	5	1
682	переходит в	2	1
683	и строится	1	1
684	в большинстве	2	1
685	случаях когда	1	1
686	ни одного	5	1
687	этот момент	1	1
688	из них	5	1
689	с совершенно	1	1
690	него нет	2	1
691	жизнь героя	1	1
692	ведь это	1	1
693	исторический роман	1	1
694	так начинается	1	1
695	при всей	2	1
696	далек от	1	1
697	мы можем	1	1
698	противоречии с	2	1
699	но уже	1	1
700	человек как	1	1
701	тут же	1	1
702	ее на	1	1
703	деле и	1	1
704	протяжении всего	4	1
705	и всему	1	1
706	связан с	2	1
707	реальных человеческих	2	1
708	и обратно	1	1
709	с другим	11	1
710	что человек	1	1
711	и нельзя	1	1
712	действующих лиц	1	1
713	сама по	2	1
714	точно не	1	1
715	резко отличается	1	1
716	говорит о	2	1
717	к человеку	1	1
718	к третьему	2	1
719	и своего	3	1
720	которых мы	2	1
721	а наоборот	1	1
722	раскрыт в	1	1
723	с которым	7	1
724	и внутренне	2	1
725	одну из	1	1
726	о чем	2	1
727	мы остановимся	4	1
728	их же	1	1
729	процесс остался	1	1
730	романах есть	1	1
731	этим и	1	1
732	если не	3	1
733	себя на	1	1
734	в те	1	1
735	обращения о	1	1
736	уже давно	1	1
737	все более	1	1
738	он изображает	1	1
739	возможно лишь	1	1
740	внутреннего человека	1	1
741	две особенности	1	1
742	не знал	2	1
743	по своему	3	1
744	и вот	5	1
745	это произведение	1	1
746	она есть	1	1
747	когда мы	1	1
748	в последнем	2	1
749	смысле этого	2	1
750	и основной	1	1
751	самого себя	2	1
752	образ и	1	1
753	бы его	4	1
754	друг с	2	1
755	ко мне	1	1
756	их правда	1	1
757	плачут и	1	1
758	мы сказали	1	1
759	или хотя	1	1
760	нам еще	1	1
761	черты и	1	1
762	собою на	1	1
763	этого слова	7	1
764	о своих	1	1
765	имел в	1	1
766	ведь и	3	1
767	поступков и	1	1
768	к другим	2	1
769	это уже	2	1
770	и позволяет	1	1
771	вне своей	1	1
772	слова но	1	1
773	и от	5	1
774	ее но	1	1
775	и выражений	1	1
776	узком смысле	1	1
777	его образ	1	1
778	в отдельных	1	1
779	себя самого	11	1
780	от него	6	1
781	и ни	1	1
782	еще придется	1	1
783	ни единого	2	1
784	у которого	1	1
785	должны коснуться	1	1
786	образ героя	1	1
787	но зато	3	1
788	на одно	2	1
789	все они	1	1
790	самому и	5	1
791	его к	3	1
792	с ними	6	1
793	слово в	2	1
794	с ней	1	1
795	от всех	1	1
796	раскрывается и	1	1
797	является и	1	1
798	того на	1	1
799	всех других	1	1
800	что ты	5	1
801	остается неизменным	1	1
802	героя в	5	1
803	они всегда	1	1
804	где он	3	1
805	и внешние	1	1
806	два человека	1	1
807	время с	1	1
808	в своих	1	1
809	героя как	1	1
810	все основные	1	1
811	им и	3	1
