N	3gram	Vygotskiy__5	KulturaY
1	в том что	11	10
2	можно было бы	3	9
3	с точки зрения	9	8
4	для того чтобы	14	8
5	в самом деле	2	7
6	то обстоятельство что	2	7
7	с другой стороны	2	7
8	в этом смысле	1	5
9	во всяком случае	1	5
10	само по себе	2	5
11	тем не менее	1	5
12	в зависимости от	2	4
13	в этой области	1	4
14	не может быть	3	4
15	в лучшем случае	3	3
16	в этом отношении	5	3
17	в связи с	1	3
18	в то же	1	3
19	потому что он	5	2
20	на самом деле	1	2
21	в этом случае	3	2
22	в этом слове	1	2
23	только в том	1	2
24	на этот вопрос	4	2
25	с этой точки	4	2
26	вместе с тем	2	2
27	же в сущности	1	2
28	так же как	7	2
29	в результате этого	1	2
30	к вопросу о	1	2
31	и потому что	1	2
32	в отличие от	2	2
33	в свое время	2	2
34	этой точки зрения	4	2
35	в свою очередь	3	2
36	не только потому	1	2
37	того или иного	1	2
38	но все же	2	2
39	мы знаем что	1	2
40	можно сказать что	5	2
41	мы говорим о	2	2
42	чтобы понять что	1	2
43	письменной речи в	3	2
44	и в другом	2	2
45	мы будем иметь	1	1
46	том что в	2	1
47	в том смысле	1	1
48	на ту же	1	1
49	отрицательный ответ на	2	1
50	устной и письменной	3	1
51	это на примере	1	1
52	к нашей теме	1	1
53	письменной речи и	2	1
54	состоит в том	3	1
55	меньше чем в	1	1
56	в этом последнем	1	1
57	в какой они	1	1
58	влечет за собой	1	1
59	потому что я	1	1
60	знает что он	2	1
61	принять во внимание	1	1
62	если так то	1	1
63	но не до	1	1
64	и должен был	1	1
65	до сих пор	3	1
66	это не имеет	1	1
67	письменной речи мы	2	1
68	сам по себе	1	1
69	что он не	2	1
70	к осознанию и	2	1
71	для этой цели	1	1
72	в первую очередь	1	1
73	нет никаких оснований	1	1
74	мы могли бы	6	1
75	не было бы	1	1
76	но он не	4	1
77	этом последнем случае	1	1
78	в той мере	3	1
79	на первом месте	1	1
80	и той же	1	1
81	и в области	2	1
82	и то что	2	1
83	и в частности	2	1
84	то время как	4	1
85	так как во	1	1
86	не находится в	2	1
87	того чтобы понять	1	1
88	не то что	3	1
89	имеет еще и	1	1
90	письменной речи можно	1	1
91	но уже из	1	1
92	с одной стороны	3	1
93	смысле этого слова	1	1
94	потому что оно	1	1
95	с помощью которого	2	1
96	в известном смысле	7	1
97	по сравнению с	5	1
98	в письменной речи	5	1
99	не могут быть	1	1
100	не до конца	2	1
101	не только для	1	1
102	в свете которых	1	1
103	на протяжении этого	1	1
104	все более и	1	1
105	могли бы сказать	2	1
106	которых мы должны	1	1
107	ответ на этот	2	1
108	при письменной речи	2	1
109	те или иные	1	1
110	мере в какой	3	1
111	изучение родного языка	1	1
112	вместо того чтобы	3	1
113	тем или иным	2	1
114	после того что	1	1
115	в другом отношении	1	1
116	сказать что оно	1	1
117	в одном и	1	1
118	есть не что	1	1
119	ни в каком	1	1
120	чем он должен	1	1
121	новые и новые	1	1
122	заключается в том	5	1
123	в то время	4	1
124	в том чтобы	1	1
125	что оно имеет	1	1
126	о том что	4	1
127	ничего общего с	2	1
128	не представляет себе	1	1
129	и никогда не	1	1
130	с самого начала	5	1
131	в связь с	1	1
132	более и более	1	1
133	но так же	1	1
134	что иное как	1	1
135	к тому чтобы	4	1
136	они ни были	1	1
137	громы и молнии	1	1
138	этих более сложных	1	1
139	в другом случае	1	1
140	в вопросе о	1	1
141	письменной речи не	2	1
142	к тому что	1	1
143	одной и той	1	1
144	не что иное	1	1
145	той мере в	3	1
146	тех или иных	1	1
147	потому что она	1	1
148	сама по себе	4	1
149	на то как	1	1
150	таким образом в	2	1
151	то же что	1	1
152	с помощью этого	1	1
153	речи так как	1	1
154	не нуждается в	1	1
155	и письменной речью	1	1
156	как мы видели	2	1
157	письменной речи то	2	1
