N	3gram	Voloshinov_1	Istorich
1	не может быть	4	7
2	тем не менее	1	6
3	более или менее	1	5
4	с другой стороны	2	5
5	с одной стороны	2	4
6	на то что	1	4
7	в том что	2	4
8	по отношению к	3	3
9	то же самое	1	3
10	в связи с	1	3
11	можно было бы	1	3
12	в зависимости от	2	2
13	то что в	1	2
14	так же как	1	2
15	если бы мы	1	2
16	таким образом мы	1	2
17	в отличие от	1	2
18	это конечно не	1	2
19	один и тот	1	2
20	мы не можем	1	2
21	само по себе	1	2
22	с самого начала	2	2
23	эту точку зрения	1	2
24	и тот же	1	2
25	тот же мотив	1	1
26	весь этот материал	1	1
27	связаны между собою	1	1
28	но это конечно	1	1
29	что в этом	1	1
30	в другом месте	1	1
31	иметь в виду	1	1
32	прежде всего в	1	1
33	равно как и	1	1
34	мы можем поставить	2	1
35	подобно тому как	1	1
36	одно из проявлений	1	1
37	можем поставить вопрос	2	1
38	тесно связана с	1	1
39	можно говорить о	1	1
40	только то что	1	1
41	такое утверждение не	1	1
42	и в области	1	1
43	является не чем	1	1
44	не чем иным	2	1
45	но в то	1	1
46	этого мы должны	1	1
47	здесь мы не	1	1
48	а не как	1	1
49	в одном случае	1	1
50	там где нет	1	1
51	но так как	2	1
52	мы уже видели	1	1
53	но столь же	1	1
54	есть не что	2	1
55	только в связи	1	1
56	до тех пор	4	1
57	чем иным как	2	1
58	и в действительности	1	1
59	того или иного	2	1
60	хотя бы в	1	1
61	не только на	1	1
62	что иное как	2	1
63	к тому что	1	1
64	не что иное	2	1
65	тех или иных	1	1
66	может быть объяснено	1	1
67	для того чтобы	1	1
68	по себе а	1	1
69	но тем не	1	1
70	в этом отношении	1	1
