N	3gram	Bakhtin_Pr_1	Myslijsy
1	по отношению к	11	13
2	в том что	7	13
3	не может быть	3	9
4	и в этом	3	6
5	с другой стороны	2	5
6	потому что не	1	4
7	не в том	1	4
8	само по себе	2	4
9	в этом смысле	9	4
10	подобно тому как	3	3
11	с точки зрения	15	3
12	в противном случае	1	3
13	и что в	1	3
14	а в том	1	3
15	то же время	7	3
16	и как бы	1	3
17	с самого начала	2	3
18	так и в	1	3
19	что и в	1	3
20	не только в	1	3
21	в то же	7	3
22	дело в том	1	2
23	так как в	1	2
24	в том и	1	2
25	как во всяком	1	2
26	бы то ни	3	2
27	не могло бы	1	2
28	том и другом	1	2
29	на этот вопрос	1	2
30	притом не только	1	2
31	по крайней мере	2	2
32	то и другое	1	2
33	но с другой	1	2
34	точно так и	1	2
35	к тому что	1	2
36	не могут быть	1	2
37	для того чтобы	2	2
38	все то что	3	2
39	то оно и	1	2
40	не только не	1	2
41	они ни были	1	2
42	бы в себе	1	2
43	все в нем	1	1
44	самого начала все	1	1
45	а следовательно и	1	1
46	зрения на мир	6	1
47	в человеке и	1	1
48	может быть назван	1	1
49	в человеке а	1	1
50	того что в	1	1
51	во всех проявлениях	1	1
52	в каждом отдельном	1	1
53	на самом деле	3	1
54	есть если бы	1	1
55	искать для него	1	1
56	мы не можем	1	1
57	и не только	1	1
58	сами по себе	3	1
59	не потому что	2	1
60	же время не	2	1
61	не совпадает с	1	1
62	только то что	2	1
63	в этом отношении	5	1
64	то что в	1	1
65	до сих пор	2	1
66	что в нем	1	1
67	но это не	3	1
68	можно было бы	3	1
69	несмотря на их	1	1
70	что ни есть	1	1
71	она может быть	1	1
72	может быть только	1	1
73	с этой точки	1	1
74	как если бы	1	1
75	всяком случае не	1	1
76	было бы сказать	1	1
77	что бы то	1	1
78	то ни было	2	1
79	чтобы убедиться в	1	1
80	так же как	1	1
81	становится одним из	1	1
82	в нас самих	1	1
83	заключается в том	2	1
84	на задний план	1	1
85	смысле этого слова	1	1
86	и не могут	1	1
87	то ни стало	1	1
88	во что бы	1	1
89	это не так	1	1
90	по себе еще	2	1
91	однако в этой	1	1
92	потому что она	2	1
93	они могли бы	1	1
94	не только к	1	1
95	во всяком случае	3	1
96	только в своем	1	1
97	есть только в	1	1
98	в себе все	1	1
99	не в одном	1	1
100	между тем как	4	1
101	именно в том	2	1
102	по себе а	1	1
103	не в одной	1	1
104	духа то есть	1	1
105	в то время	2	1
106	начинается там где	1	1
107	в одно время	1	1
108	о том что	2	1
109	в одном из	2	1
110	этой точки зрения	1	1
111	мы думаем что	1	1
112	ни в одном	1	1
113	но все же	1	1
114	том что все	1	1
115	в первом случае	1	1
116	друг другу как	1	1
117	друг за другом	1	1
118	то есть только	1	1
119	друг друга и	1	1
120	в органическое единство	1	1
121	она не может	1	1
122	точно так же	1	1
123	но в них	1	1
124	себе еще не	2	1
125	входит в его	1	1
