N	2gram	Losev_Prob_1	Istorich
1	и в	32	26
2	т е	1	22
3	так как	11	18
4	мы имеем	2	14
5	никогда не	7	13
6	потому что	16	13
7	и на	8	12
8	в этом	19	12
9	таким образом	6	12
10	в том	9	12
11	что в	12	12
12	мы видели	1	11
13	может быть	14	11
14	и т	11	10
15	не только	17	10
16	том что	12	10
17	представления о	1	10
18	с другой	3	10
19	и не	31	10
20	еще не	9	9
21	о смерти	1	9
22	представление о	1	9
23	а именно	12	9
24	что он	7	9
25	но и	9	9
26	и это	9	8
27	все эти	8	8
28	все же	1	8
29	в нем	13	8
30	т д	10	8
31	на небо	1	8
32	на том	4	8
33	с ним	3	8
34	вместе с	2	8
35	другой стороны	3	8
36	например в	2	7
37	но в	14	7
38	мы можем	4	7
39	и его	3	7
40	о том	11	7
41	уже не	3	7
42	мы уже	5	6
43	мы не	2	6
44	как в	4	6
45	как он	4	6
46	и с	2	6
47	в виде	15	6
48	то что	42	6
49	связан с	1	6
50	этом случае	2	6
51	ее в	2	6
52	не может	8	6
53	то же	10	5
54	не будет	2	5
55	как и	3	5
56	и что	9	5
57	же мы	2	5
58	в то	6	5
59	то это	1	5
60	очень часто	1	5
61	так и	12	5
62	в его	6	5
63	мы видим	2	5
64	только в	7	5
65	тем что	7	5
66	у нас	14	5
67	как это	6	5
68	его в	6	5
69	как мы	7	4
70	с его	2	4
71	что оно	3	4
72	но как	6	4
73	из этих	2	4
74	на его	2	4
75	после этого	4	4
76	это не	6	4
77	и тем	13	4
78	с тем	5	4
79	здесь еще	1	4
80	а также	4	4
81	что между	1	4
82	он имеет	1	4
83	в других	5	4
84	до сих	3	4
85	прежде всего	10	4
86	как бы	14	4
87	в это	2	4
88	сих пор	3	4
89	но это	8	4
90	есть и	3	4
91	же как	2	3
92	и то	6	3
93	имеем и	1	3
94	должна быть	1	3
95	время как	1	3
96	из которых	1	3
97	видели что	1	3
98	или иное	1	3
99	в себе	15	3
100	если он	1	3
101	вообще не	2	3
102	что она	5	3
103	при этом	6	3
104	если бы	4	3
105	уже видели	1	3
106	так например	1	3
107	в них	7	3
108	нет в	1	3
109	в своей	8	3
110	и ее	8	3
111	не в	4	3
112	их в	4	3
113	она не	2	3
114	на котором	1	3
115	того как	3	3
116	не потому	2	3
117	могут быть	2	3
118	его с	1	3
119	данном случае	8	3
120	то время	1	3
121	если они	1	3
122	только через	1	3
123	имеется в	1	3
124	показывает что	1	3
125	другими словами	3	3
126	от него	1	3
127	один из	4	3
128	том как	2	3
129	в качестве	2	3
130	так что	6	3
131	при помощи	13	3
132	и других	1	3
133	ее не	1	3
134	с переходом	1	3
135	от того	1	3
136	и только	4	3
137	со стороны	1	3
138	далеко не	5	3
139	но есть	2	3
140	больше и	1	3
141	от этого	1	3
142	не было	4	3
143	в него	2	3
144	к своему	1	3
145	в данном	9	3
146	наряду с	1	3
147	как будто	3	3
148	что здесь	3	3
149	и от	1	3
150	кроме того	2	3
151	или в	4	3
152	вопрос о	1	3
153	на первый	2	3
154	а в	4	3
155	и эта	1	3
156	сказать что	13	3
157	как на	1	3
158	к этому	1	3
159	ту же	1	2
160	того же	3	2
161	здесь и	1	2
162	что эти	1	2
163	и больше	1	2
164	представлением о	1	2
165	что иное	2	2
166	большей частью	2	2
167	он был	1	2
168	первый план	1	2
169	из земли	1	2
170	всего является	1	2
171	но не	9	2
172	то он	2	2
173	в свои	1	2
174	на то	8	2
175	относится к	1	2
176	в одной	1	2
177	с этим	3	2
178	дает нам	1	2
179	в своем	5	2
180	то или	2	2
181	перед нами	5	2
182	и как	6	2
183	что это	3	2
184	в этой	10	2
185	то и	6	2
186	и до	2	2
187	но он	3	2
188	и те	1	2
189	он не	3	2
190	чтобы они	1	2
191	пор мы	2	2
192	или другое	1	2
193	с представлением	1	2
194	из него	1	2
195	с этой	1	2
196	страны и	1	2
197	можно было	3	2
198	но все	3	2
199	человека в	1	2
200	потусторонний мир	1	2
201	на этой	2	2
202	было бы	8	2
203	известно что	1	2
204	стоит на	1	2
205	здесь нет	2	2
206	кажется что	1	2
207	ни в	7	2
208	солнце и	1	2
