N	3gram	Vygotskiy__4	Vladivir
1	о том что	10	7
2	в том что	12	7
3	то что он	3	5
4	дело в том	1	4
5	в этом смысле	1	4
6	то же время	1	4
7	на то что	6	4
8	в то же	1	4
9	что он не	4	3
10	в конце концов	3	3
11	с другой стороны	2	3
12	не может быть	1	3
13	как мы уже	1	3
14	мы знаем что	1	2
15	говорит что в	1	2
16	и в то	1	2
17	у него не	1	2
18	свидетельствуют о том	1	2
19	так как он	1	2
20	и в частности	2	2
21	то обстоятельство что	1	2
22	то что у	1	2
23	в том чтобы	3	2
24	не только в	1	2
25	в то время	2	2
26	и то обстоятельство	1	2
27	мы сейчас увидим	1	2
28	все это было	2	2
29	во всяком случае	3	2
30	можно сказать что	1	2
31	для того чтобы	19	2
32	том что он	3	2
33	что и в	1	2
34	к тому же	2	2
35	и т д	2	2
36	потому что его	1	1
37	как это делает	2	1
38	и в конце	2	1
39	что иное как	1	1
40	тех пор пока	2	1
41	в окончательном виде	1	1
42	и той же	2	1
43	таким образом согласно	1	1
44	в самом деле	7	1
45	нам кажется что	1	1
46	и не может	1	1
47	бы то ни	1	1
48	с ним в	2	1
49	и в своих	1	1
50	только то что	1	1
51	никак не могла	1	1
52	все той же	1	1
53	из которых мы	1	1
54	вместе с тем	2	1
55	и я не	1	1
56	в это время	2	1
57	как раз в	4	1
58	свидетельствуют о его	1	1
59	то время как	2	1
60	уже о том	1	1
61	и понимали что	1	1
62	у него в	1	1
63	можно сказать с	1	1
64	если бы мы	2	1
65	то ни было	1	1
66	с одной стороны	3	1
67	смысле этого слова	3	1
68	то можно сказать	1	1
69	а также и	1	1
70	и в этом	3	1
71	по существу дела	1	1
72	а с другой	1	1
73	так или иначе	1	1
74	и уже в	1	1
75	и привело к	1	1
76	в каком случае	1	1
77	мы уже знаем	2	1
78	из них не	1	1
79	бы мы имели	1	1
80	но только в	1	1
81	не в одном	1	1
82	которая никак не	1	1
83	вовсе не из	1	1
84	но и вообще	1	1
85	нет ни одного	1	1
86	одной и той	2	1
87	ни в каком	1	1
88	одно из этих	2	1
89	до тех пор	2	1
90	них не может	1	1
91	заключается в том	3	1
92	и вместе с	1	1
93	и что она	1	1
94	в свою очередь	1	1
95	это и есть	3	1
96	что она всегда	1	1
97	но он не	1	1
98	с тем что	1	1
99	и никогда не	1	1
100	не только не	2	1
101	даже больше того	1	1
102	через несколько дней	1	1
103	за то что	3	1
104	в этой же	1	1
105	что в этот	1	1
106	к тому что	5	1
107	не что иное	1	1
108	место в этом	1	1
109	на то как	2	1
110	мысль о том	1	1
111	и что в	3	1
112	о ней не	1	1
113	в жизни и	1	1
114	с ним что	1	1
115	привело к тому	1	1
116	во всей этой	1	1
117	также и в	1	1
