N	3gram	Vygotskiy__3	Problema
1	с точки зрения	9	11
2	в том что	11	8
3	то же самое	8	6
4	с другой стороны	5	6
5	в данном случае	2	5
6	какой мере не	1	4
7	в какой мере	2	4
8	можно было бы	1	4
9	ни в какой	1	4
10	во всяком случае	2	4
11	не только не	1	4
12	имеем в виду	1	3
13	на самом деле	2	3
14	только в том	2	3
15	то и другое	3	3
16	вместе с тем	2	3
17	в зависимости от	1	3
18	не в той	1	3
19	того или иного	1	3
20	о том что	3	3
21	и т д	4	3
22	в том виде	1	2
23	потому что он	1	2
24	ни о каких	1	2
25	каждой из них	1	2
26	в том смысле	2	2
27	то время как	2	2
28	здесь мы имеем	1	2
29	в том чтобы	1	2
30	потому что она	1	2
31	мы все время	2	2
32	для того чтобы	8	2
33	более или менее	1	2
34	заключается в том	6	2
35	в то время	2	2
36	дело не в	1	2
37	вовсе не является	1	2
38	но если бы	1	2
39	к тому же	1	2
40	должны были бы	2	1
41	были бы не	1	1
42	и может быть	1	1
43	но все же	1	1
44	не имеем в	1	1
45	и для всякой	1	1
46	заключается не в	2	1
47	это было бы	1	1
48	но это только	1	1
49	как это мы	1	1
50	в таком виде	2	1
51	в предисловии к	1	1
52	так что в	1	1
53	никак не может	1	1
54	нам кажется что	1	1
55	о том как	2	1
56	чем то что	1	1
57	по своему значению	1	1
58	и если мы	1	1
59	по сравнению с	1	1
60	одной стороны это	1	1
61	дело вовсе не	1	1
62	что он не	1	1
63	только то что	2	1
64	что не только	1	1
65	совершенно ясно что	5	1
66	в мировой литературе	1	1
67	в основе своей	1	1
68	том смысле как	1	1
69	с этой точки	1	1
70	одно и то	2	1
71	до сих пор	5	1
72	не то что	2	1
73	и то что	3	1
74	не могли бы	1	1
75	здесь нет и	1	1
76	если бы мы	1	1
77	имеет ли в	1	1
78	с одной стороны	5	1
79	что едва ли	1	1
80	ли в виду	1	1
81	стрекоза и муравей	2	1
82	и как бы	2	1
83	не в том	2	1
84	мы говорили выше	1	1
85	несмотря на свой	1	1
86	в отвлеченном виде	1	1
87	том что они	1	1
88	бросается в глаза	1	1
89	казалось бы если	1	1
90	этой точки зрения	1	1
91	что то же	1	1
92	а в том	1	1
93	и все другие	1	1
94	здесь не только	1	1
95	в одном и	1	1
96	несмотря на свою	1	1
97	то что в	2	1
98	то есть существуют	1	1
99	том смысле что	1	1
100	и вместе с	2	1
101	для нас и	1	1
102	в свою очередь	2	1
103	и т п	5	1
104	с самого начала	6	1
105	на то что	12	1
106	что здесь мы	1	1
107	которая казалось бы	1	1
108	на действительность и	1	1
109	по этому поводу	1	1
110	к тому что	2	1
111	конечно не в	1	1
112	точки зрения тех	1	1
113	это вовсе не	1	1
114	однако вовсе не	1	1
115	обратить внимание на	1	1
116	он никак не	1	1
