N	2gram	Tiupa_Anal_2	Istorich
1	и в	16	26
2	т е	2	22
3	так как	1	18
4	мы имеем	3	14
5	никогда не	3	13
6	потому что	1	13
7	и на	6	12
8	в этом	18	12
9	таким образом	2	12
10	в том	12	12
11	что в	2	12
12	может быть	6	11
13	и т	1	10
14	не только	16	10
15	том что	12	10
16	в образе	1	10
17	с другой	6	10
18	и не	12	10
19	еще не	2	9
20	о смерти	1	9
21	но и	12	9
22	все эти	1	8
23	в нем	1	8
24	с ним	2	8
25	вместе с	2	8
26	другой стороны	2	8
27	но в	6	7
28	и его	4	7
29	о том	7	7
30	с одной	5	7
31	уже не	4	7
32	у него	4	7
33	превращается в	2	7
34	одной стороны	4	7
35	мы уже	1	6
36	как в	4	6
37	как он	1	6
38	после чего	1	6
39	в ином	1	6
40	то что	7	6
41	связан с	1	6
42	и там	1	6
43	этом случае	4	6
44	ее в	1	6
45	не может	4	6
46	то же	4	5
47	как и	14	5
48	и эти	1	5
49	и что	1	5
50	в то	2	5
51	так и	15	5
52	нас к	2	5
53	в его	2	5
54	мы видим	1	5
55	только в	4	5
56	тем что	3	5
57	у нас	1	5
58	как это	6	5
59	его в	2	5
60	как мы	3	4
61	и он	2	4
62	с его	1	4
63	из этих	1	4
64	на его	3	4
65	и по	1	4
66	это не	1	4
67	и тем	4	4
68	а также	7	4
69	что и	3	4
70	прежде всего	3	4
71	зависит от	1	4
72	одну из	2	4
73	как бы	10	4
74	но это	1	4
75	все что	2	4
76	и то	3	3
77	так у	4	3
78	на место	1	3
79	это еще	1	3
80	независимо от	1	3
81	тех случаях	1	3
82	когда он	1	3
83	и наконец	1	3
84	в себе	7	3
85	если он	1	3
86	борьбы с	3	3
87	вообще не	2	3
88	что она	2	3
89	при этом	10	3
90	если бы	3	3
91	так например	2	3
92	в них	1	3
93	попадает в	3	3
94	такой же	1	3
95	в своей	2	3
96	таким же	1	3
97	и ее	1	3
98	в одном	2	3
99	не в	4	3
100	она не	2	3
101	на котором	2	3
102	могут быть	10	3
103	данном случае	5	3
104	если они	1	3
105	имеется в	1	3
106	от него	1	3
107	один из	2	3
108	в качестве	11	3
109	так что	3	3
110	со стороны	3	3
111	далеко не	1	3
112	в частности	16	3
113	к своему	2	3
114	в данном	8	3
115	в тех	1	3
116	как будто	3	3
117	что здесь	1	3
118	случаях когда	1	3
119	или в	3	3
120	а в	3	3
121	еще в	2	3
122	сказать что	2	3
123	из этого	1	3
124	как на	1	3
125	к этому	2	3
126	того же	4	2
127	говорилось выше	1	2
128	здесь и	1	2
129	из его	2	2
130	и больше	1	2
131	то самое	1	2
132	что иное	1	2
133	представляет собой	8	2
134	он был	2	2
135	но не	4	2
136	то он	1	2
137	по отношению	4	2
138	тогда как	19	2
139	на то	2	2
140	в своем	4	2
141	что касается	3	2
142	перед нами	1	2
143	и как	1	2
144	в этой	9	2
145	то и	1	2
146	и до	2	2
147	интересно что	1	2
148	и те	1	2
149	он не	2	2
150	это явление	1	2
151	с этой	1	2
152	можно было	3	2
153	человека в	1	2
154	же не	2	2
155	его не	1	2
156	на этой	2	2
157	было бы	3	2
158	обе стороны	1	2
159	смерть и	1	2
160	ни в	1	2
161	вовсе не	2	2
162	в эту	3	2
163	я его	2	2
164	миф о	1	2
165	своего рода	12	2
166	которые в	1	2
167	миф и	2	2
168	однако в	1	2
169	что этот	1	2
170	даже в	2	2
171	тем самым	4	2
172	и другое	1	2
173	которых он	1	2
174	не имеет	2	2
175	одна из	1	2
176	на него	2	2
177	не вполне	1	2
178	и далее	1	2
179	здесь совершенно	1	2
180	отличается от	1	2
181	должны быть	1	2
182	к тому	7	2
183	что при	1	2
184	в свое	1	2
185	но при	1	2
186	только то	1	2
187	и сам	3	2
188	с собой	1	2
189	ничего не	9	2
190	сводится к	3	2
191	но мы	1	2
192	можно сказать	4	2
193	как у	1	2
194	борьбе с	2	2
195	того что	2	2
196	самого себя	1	2
197	могли быть	1	2
198	не так	4	2
199	пока не	1	2
200	это место	1	2
201	не означает	1	2
202	а не	10	2
203	о чем	2	2
204	он и	2	2
205	так же	2	2
206	что же	1	2
207	отношению к	4	2
208	быть только	1	2
209	стороны и	1	2
210	для нас	1	2
211	мы должны	1	2
212	только что	1	2
213	в этих	2	2
214	не есть	2	2
215	с ними	3	2
216	точно так	1	2
217	речь идет	2	1
218	соответствии с	2	1
219	отношения к	2	1
220	также и	1	1
221	таком случае	2	1
222	в связи	1	1
223	мере в	1	1
224	этого мира	1	1
225	между двумя	4	1
226	смерть в	1	1
227	а как	2	1
228	именно здесь	1	1
229	есть не	1	1
230	со всех	1	1
231	мифа о	1	1
232	на первом	1	1
233	именно к	1	1
234	со смертью	3	1
235	совпадает с	4	1
236	в полной	1	1
237	частный случай	1	1
238	пребывание в	1	1
239	бы с	1	1
240	всех сторон	1	1
241	сторону и	2	1
242	так или	1	1
243	когда речь	1	1
244	и сами	1	1
245	как один	1	1
246	что его	1	1
247	во всех	4	1
248	как правило	4	1
249	так для	1	1
250	рассмотренных выше	1	1
251	не все	1	1
252	отличие от	2	1
253	тут же	1	1
254	как говорит	2	1
255	идет о	1	1
256	так называемая	1	1
257	он взял	1	1
258	этой стороны	1	1
259	однако не	1	1
260	встрече с	1	1
261	в полном	1	1
262	хотя и	4	1
263	как уже	3	1
264	его к	1	1
265	и к	5	1
266	знаю что	2	1
267	более или	1	1
268	в целом	8	1
269	античности в	1	1
270	он в	4	1
271	он состоит	1	1
272	в главе	1	1
273	раз в	1	1
274	по форме	1	1
275	и тот	1	1
276	сказал я	1	1
277	лица и	1	1
278	но на	1	1
279	в случае	2	1
280	одно и	1	1
281	и если	3	1
282	жизнью и	2	1
283	по-видимому не	1	1
284	тем не	3	1
285	не получается	1	1
286	в первую	1	1
287	которая является	1	1
288	в силу	1	1
289	никак не	2	1
290	на смерть	1	1
291	характер в	1	1
292	свое время	1	1
293	чтобы в	1	1
294	подобно тому	3	1
295	что ни	1	1
296	на этом	4	1
297	и вышел	1	1
298	о таком	1	1
299	или выражаясь	1	1
300	в одну	2	1
301	а затем	2	1
302	что все	2	1
303	в мире	6	1
304	то есть	9	1
305	смерти чтобы	1	1
306	того или	3	1
307	обоих случаях	2	1
308	при встрече	1	1
309	с героем	1	1
310	в жизни	1	1
311	как самостоятельное	1	1
312	по существу	2	1
313	он же	2	1
314	ключ к	3	1
315	и семейных	1	1
316	обратимся к	1	1
317	в один	4	1
318	остается в	1	1
319	одно из	2	1
320	или менее	1	1
321	точки зрения	4	1
322	но если	1	1
323	от своего	2	1
324	и при	1	1
325	этой связи	1	1
326	и третий	1	1
327	в котором	2	1
328	случае в	3	1
329	прийти к	1	1
330	не столько	3	1
331	самого героя	1	1
332	что я	1	1
333	который всегда	1	1
334	обращение к	1	1
335	все это	4	1
336	борьбу с	1	1
337	и более	1	1
338	его до	1	1
339	и наоборот	2	1
340	однажды когда	1	1
341	и вся	1	1
342	что те	1	1
343	не менее	4	1
344	в таких	2	1
345	комнату и	1	1
346	все три	1	1
347	мира не	1	1
348	что с	2	1
349	в обоих	2	1
350	меня не	1	1
351	это всегда	1	1
352	не случайно	8	1
353	подобные примеры	1	1
354	и смерть	2	1
355	казалось бы	3	1
356	выхода из	1	1
357	в противоречие	1	1
358	пути и	1	1
359	как она	1	1
360	по своей	1	1
361	за исключением	1	1
362	из значений	1	1
363	она получает	1	1
364	со своим	3	1
365	только с	1	1
366	героя а	1	1
367	но даже	1	1
368	что на	3	1
369	предположение о	1	1
370	человека с	1	1
371	начиная с	1	1
372	места для	1	1
373	и старухи	1	1
374	далеко за	1	1
375	похож на	1	1
376	другой и	1	1
377	и смертью	1	1
378	наоборот в	1	1
379	тех же	1	1
380	бы он	1	1
381	мысли о	1	1
382	вот и	1	1
383	столько о	1	1
384	и о	1	1
385	тому что	1	1
386	с ее	2	1
387	в ее	1	1
388	он вообще	1	1
389	приводит к	3	1
390	здесь он	1	1
391	те же	2	1
392	не с	4	1
393	в борьбе	2	1
394	нам уже	1	1
395	он приобрел	1	1
396	это только	2	1
397	наше внимание	1	1
398	жизнь и	1	1
399	этом месте	1	1
400	не случайна	1	1
401	нас и	1	1
402	об этом	1	1
403	них не	2	1
404	перед нею	1	1
405	иное как	1	1
406	и здесь	1	1
407	других что	2	1
408	в другом	1	1
409	на вопрос	1	1
410	есть одновременно	1	1
411	более высокой	1	1
412	и из	1	1
413	одного из	3	1
414	говорилось о	1	1
415	к одному	1	1
416	все его	1	1
417	этих двух	1	1
418	это была	1	1
419	когда не	2	1
420	восходит к	1	1
421	воспринимается как	1	1
422	которая сама	1	1
423	к нему	1	1
424	между тем	2	1
425	теперь уже	1	1
426	здесь по	1	1
427	же является	2	1
428	выступает как	1	1
429	них в	1	1
430	потустороннего мира	1	1
431	это приводит	1	1
432	от которого	2	1
433	с той	2	1
434	не как	1	1
435	зная что	1	1
436	менее в	1	1
437	о пребывании	1	1
438	и представляет	1	1
439	этот вопрос	1	1
440	дело с	1	1
441	что даже	1	1
442	ли он	1	1
443	из многих	1	1
444	уже и	2	1
445	что одно	1	1
446	между этими	1	1
447	в эпических	1	1
448	от них	1	1
449	же и	1	1
450	есть в	3	1
451	одной из	3	1
452	уже в	1	1
453	оно в	1	1
454	или даже	2	1
455	его и	1	1
456	для него	4	1
457	к ним	1	1
458	при всей	3	1
459	может служить	1	1
460	как его	1	1
461	на меня	1	1
462	образом не	1	1
463	указание на	1	1
464	где в	1	1
465	и даже	9	1
466	даже не	1	1
467	на примере	1	1
468	или иначе	1	1
469	а средняя	1	1
470	именно в	3	1
471	что тот	1	1
472	я был	1	1
473	и оставляет	1	1
474	текст в	1	1
475	еще и	1	1
476	с небом	1	1
477	с другом	1	1
478	своего собственного	2	1
479	другим он	1	1
480	не знает	3	1
481	не исключает	1	1
482	его как	2	1
483	речь ведется	1	1
484	долгое время	1	1
485	как о	3	1
486	или с	1	1
487	повествования и	3	1
488	несмотря на	3	1
489	вступает в	2	1
490	еще раз	1	1
491	противоречие с	1	1
492	относятся к	1	1
493	как кажется	1	1
494	этих случаях	2	1
495	к другому	1	1
496	выход из	1	1
497	не подтверждается	1	1
498	тому как	3	1
499	друг с	1	1
500	и такие	1	1
501	том смысле	1	1
502	этого слова	3	1
503	и м	2	1
504	при переходе	2	1
505	этот не	1	1
506	о его	4	1
507	между прочим	1	1
508	получает от	1	1
509	разрубил его	1	1
510	не является	1	1
511	и для	2	1
512	еще одна	2	1
513	а все	1	1
514	своей собственной	1	1
515	на которой	1	1
516	бы в	3	1
517	тем более	1	1
518	будто бы	1	1
519	же в	1	1
520	еще ничего	1	1
521	ты не	2	1
522	может и	1	1
523	от лица	1	1
524	в свою	1	1
525	уже содержит	1	1
526	к женщине	1	1
527	состоит из	1	1
528	они были	1	1
529	на этот	2	1
530	не что	1	1
531	в отдельности	1	1
532	себе не	2	1
533	следующим образом	1	1
534	частности в	2	1
535	к этой	1	1
536	все того	1	1
537	это в	1	1
538	в противоположность	2	1
539	в таком	2	1
540	этой точки	1	1
541	смысле что	1	1
