N	3gram	Propp_Isto_6	FransuaR
1	в том числе	1	10
2	том числе и	1	7
3	мы уже говорили	1	7
4	в том что	5	6
5	до сих пор	4	4
6	и др в	1	2
7	но и в	2	2
8	на этот вопрос	1	2
9	его связь с	1	2
10	в книге о	1	2
11	с одной стороны	7	2
12	в свое время	1	2
13	и в том	1	2
14	так и в	1	2
15	но все же	2	2
16	можно сказать что	1	1
17	однако и в	1	1
18	потому что он	2	1
19	еще далеко не	1	1
20	по отношению к	2	1
21	мог быть только	1	1
22	том что он	1	1
23	может быть наиболее	1	1
24	всяком случае не	1	1
25	представляют особый интерес	1	1
26	на первый план	2	1
27	и не может	1	1
28	но и на	1	1
29	к тому чтобы	1	1
30	на самых ранних	1	1
31	то или иное	1	1
32	нет места для	1	1
33	так как он	2	1
34	ранних ступенях развития	1	1
35	не потому что	1	1
36	это прежде всего	1	1
37	этих двух противоречивых	1	1
38	но при этом	1	1
39	во всяком случае	2	1
40	но в основе	1	1
41	с другой стороны	8	1
42	как бы в	1	1
43	не может быть	3	1
44	по ту сторону	1	1
45	в других местах	1	1
46	это так называемая	1	1
47	так например в	1	1
48	одной стороны он	1	1
49	и новые формы	1	1
50	как нам кажется	1	1
51	мы имеем в	4	1
52	для того чтобы	1	1
53	но это не	1	1
54	первый план выдвигается	1	1
55	друг с другом	1	1
56	не только в	4	1
57	на этой стадии	1	1
