N	3gram	Vygotskiy__3	Problema
1	и т д	4	13
2	в том что	11	9
3	то же самое	8	7
4	и то что	3	7
5	в данном случае	2	7
6	во всяком случае	2	6
7	и в этом	3	6
8	с другой стороны	5	5
9	не может быть	1	5
10	потому что он	1	4
11	это вовсе не	1	4
12	то время как	2	4
13	и то же	2	4
14	в то время	2	4
15	того или иного	1	3
16	не имеет никакого	3	3
17	мы могли бы	3	3
18	не было бы	1	3
19	жизнь в ее	1	3
20	можно было бы	1	3
21	может быть и	1	3
22	одно и то	2	3
23	том смысле что	1	3
24	заключается в том	6	3
25	о том что	3	3
26	в том смысле	2	3
27	никакого отношения к	1	3
28	в том виде	1	2
29	а вовсе не	2	2
30	никак не может	1	2
31	о том как	2	2
32	то что является	1	2
33	не имеют никакого	1	2
34	и если мы	1	2
35	с точки зрения	9	2
36	до сих пор	5	2
37	дело вовсе не	1	2
38	в отличие от	1	2
39	по сравнению с	1	2
40	и как бы	2	2
41	потому что они	2	2
42	этой точки зрения	1	2
43	только то что	2	2
44	вовсе не в	2	2
45	прав в том	1	2
46	на самом деле	2	2
47	можно сказать что	1	2
48	имеют никакого отношения	1	2
49	дело не в	1	2
50	вовсе не является	1	2
51	как мы видели	2	2
52	таким образом что	1	1
53	осел и соловей	1	1
54	и может быть	1	1
55	таким образом если	1	1
56	но как мы	1	1
57	в прямом смысле	2	1
58	это не есть	1	1
59	хотя и дает	1	1
60	басню в целом	1	1
61	ясно что смысл	1	1
62	это было бы	1	1
63	более или менее	1	1
64	в виду нечто	1	1
65	потому что только	1	1
66	в том и	1	1
67	что для него	1	1
68	басня может быть	1	1
69	в басне и	2	1
70	на тему что	1	1
71	и то и	3	1
72	мы можем легко	1	1
73	в ней как	1	1
74	только для того	1	1
75	в той же	1	1
76	что он не	1	1
77	что не только	1	1
78	и заключается что	1	1
79	с тем что	1	1
80	обратить внимание на	1	1
81	несмотря на свою	1	1
82	но если мы	1	1
83	что в этом	1	1
84	с этой точки	1	1
85	то и другое	3	1
86	уже это одно	3	1
87	то есть на	1	1
88	и в своем	1	1
89	мы читаем о	1	1
90	который может быть	1	1
91	так как она	1	1
92	том что всякое	1	1
93	может быть не	2	1
94	и здесь не	1	1
95	если мы припомним	1	1
96	в том чтобы	1	1
97	басне потому что	1	1
98	если бы мы	1	1
99	мы все же	1	1
100	с одной стороны	5	1
101	тот факт что	1	1
102	смысле этого слова	2	1
103	когда мы читаем	2	1
104	не в самом	1	1
105	так как они	1	1
106	и потому его	1	1
107	в евгении онегине	1	1
108	для нас и	1	1
109	указывает на то	3	1
110	на второй план	1	1
111	то есть такого	1	1
112	мы говорили выше	1	1
113	том и заключается	1	1
114	в отвлеченном виде	1	1
115	еще и другие	1	1
116	когда говорил о	1	1
117	таким образом и	1	1
118	потому что здесь	1	1
119	но если бы	1	1
120	вовсе не за	1	1
121	бросается в глаза	1	1
122	до такой степени	3	1
123	мы уже видели	1	1
124	построена так что	1	1
125	и все же	1	1
126	имеет для нас	1	1
127	в тех случаях	1	1
128	в басне может	1	1
129	мы не можем	2	1
130	имел в виду	1	1
131	и ни о	1	1
132	же самое относится	1	1
133	в своей основе	1	1
134	не только не	1	1
135	в самом деле	18	1
136	но в его	1	1
137	речь идет о	3	1
138	только в том	2	1
139	к одной и	1	1
140	на то что	12	1
141	что здесь мы	1	1
142	иметь ничего общего	1	1
143	на действительность и	1	1
144	указывает нам на	1	1
145	к тому что	2	1
146	басне может быть	1	1
147	бы мы захотели	1	1
148	она не имеет	2	1
149	не только то	1	1
150	для того чтобы	8	1
151	при помощи которого	2	1
152	заключается не в	2	1
153	здесь не только	1	1
154	к тому же	1	1
155	не так как	1	1
156	однако вовсе не	1	1
