N	2gram	Vygotskiy__1	Analitik
1	тогда как	1	19
2	в этом	12	18
3	не только	13	16
4	и в	31	16
5	в частности	3	16
6	так и	3	15
7	как и	16	14
8	своего рода	1	12
9	но и	2	12
10	и не	16	12
11	том что	16	12
12	в том	30	12
13	иначе говоря	5	11
14	в качестве	2	11
15	при этом	19	10
16	могут быть	11	10
17	а не	13	10
18	как бы	5	10
19	в этой	3	9
20	ничего не	2	9
21	в пределах	1	9
22	и даже	6	9
23	то есть	26	9
24	в целом	5	8
25	представляет собой	2	8
26	состоит в	3	8
27	отнюдь не	6	8
28	особенно в	1	7
29	к тому	4	7
30	а также	1	7
31	о том	7	7
32	в себе	4	7
33	то что	32	7
34	в самом	11	6
35	и на	1	6
36	но в	3	6
37	в мире	1	6
38	может быть	22	6
39	с другой	5	6
40	как это	4	6
41	как система	1	5
42	в сторону	1	5
43	и к	3	5
44	с одной	5	5
45	говорит о	2	5
46	того же	2	4
47	по преимуществу	1	4
48	в поле	1	4
49	в сущности	10	4
50	совпадает с	4	4
51	столь же	4	4
52	но не	3	4
53	за пределы	1	4
54	как в	9	4
55	в своем	3	4
56	хотя и	3	4
57	в себя	2	4
58	тому же	3	4
59	то же	5	4
60	и тем	2	4
61	тем самым	2	4
62	для него	1	4
63	точки зрения	15	4
64	не в	11	4
65	в конце	3	4
66	только не	3	4
67	имеет место	2	4
68	не менее	2	4
69	можно сказать	1	4
70	во всех	1	4
71	только в	14	4
72	и его	7	4
73	уже не	2	4
74	в сознании	2	4
75	не так	1	4
76	у него	4	4
77	как раз	2	4
78	одной стороны	6	4
79	не может	17	4
80	о его	1	4
81	все это	8	4
82	и то	2	3
83	едва ли	1	3
84	в их	1	3
85	в конечном	3	3
86	мы имеем	4	3
87	ему в	1	3
88	ответ на	1	3
89	в центре	1	3
90	как уже	1	3
91	на его	1	3
92	и если	4	3
93	подобно тому	5	3
94	удивительно что	1	3
95	несмотря на	5	3
96	автора и	1	3
97	не удивительно	1	3
98	тем не	2	3
99	случае в	3	3
100	как о	1	3
101	никогда не	8	3
102	казалось бы	2	3
103	имеем дело	1	3
104	сводится к	1	3
105	как будто	5	3
106	этом отношении	2	3
107	что на	3	3
108	как мы	2	3
109	приводит к	2	3
110	в результате	4	3
111	если бы	6	3
112	одного из	1	3
113	что и	13	3
114	и все	5	3
115	одной из	1	3
116	с ними	1	3
117	так что	5	3
118	есть в	7	3
119	из них	2	3
120	только на	3	3
121	со стороны	4	3
122	именно в	1	3
123	было бы	6	3
124	литературное произведение	1	3
125	тому как	7	3
126	этого слова	4	3
127	что позволяет	1	3
128	или в	1	3
129	бы в	2	3
130	прежде всего	4	3
131	а в	6	3
132	в действительности	1	3
133	по поводу	2	3
134	речь идет	3	2
135	таком случае	2	2
136	художественного произведения	17	2
137	из его	3	2
138	ведь и	1	2
139	той же	3	2
140	а как	1	2
141	собой в	1	2
142	еще не	1	2
143	на основе	2	2
144	конечном счете	3	2
145	отличие от	4	2
146	как говорит	2	2
147	в значительной	1	2
148	себе не	3	2
149	не дано	1	2
150	с их	1	2
151	на то	10	2
152	вследствие этого	1	2
153	не следует	1	2
154	он не	3	2
155	что она	6	2
156	таким образом	20	2
157	в одну	1	2
158	а затем	1	2
159	что все	3	2
160	этом смысле	2	2
161	по себе	9	2
162	он же	2	2
163	соответствии с	1	2
164	в этих	4	2
165	в своей	3	2
166	в котором	4	2
167	с точки	2	2
168	в отличие	3	2
169	стало быть	2	2
170	о себе	1	2
171	теми же	2	2
172	и наоборот	1	2
173	даже в	2	2
174	в таких	1	2
175	она не	5	2
176	что с	2	2
177	в то	5	2
178	дело не	1	2
179	на котором	1	2
180	или иных	2	2
181	ли не	1	2
182	в нас	2	2
183	роль в	3	2
184	языка и	1	2
185	в лирическом	2	2
186	те же	4	2
187	того и	1	2
188	это только	2	2
189	строго говоря	1	2
190	нас к	1	2
191	с ним	2	2
192	что в	23	2
193	произведения как	1	2
194	в произведении	3	2
195	никак не	4	2
196	его в	2	2
197	и во	2	2
198	том или	1	2
199	между тем	4	2
200	в его	6	2
201	вообще и	1	2
202	не знаю	1	2
203	того что	10	2
204	один из	4	2
205	художественного восприятия	1	2
206	грань между	1	2
207	к смыслу	1	2
208	для всех	4	2
209	в поэзии	2	2
210	не есть	3	2
211	по выражению	1	2
212	одно из	2	2
213	и их	2	2
214	в одном	2	2
215	вовсе не	6	2
216	уже и	2	2
217	или ином	1	2
218	здесь в	1	2
219	вслед за	6	2
220	на этот	1	2
221	его как	1	2
222	одну из	1	2
223	была бы	1	2
224	о чем	2	2
225	должна была	2	2
226	вместе с	8	2
227	так же	12	2
228	по существу	4	2
229	в состоянии	3	2
230	тех или	2	2
231	и для	5	2
232	при таком	1	2
233	и другими	3	2
234	тот кто	2	2
235	в двух	1	2
236	личности и	1	2
237	сказать что	7	2
238	другой стороны	5	2
239	и внутренне	1	2
240	т е	3	2
241	все что	3	2
242	к этому	4	2
243	в таком	3	2
244	в роли	1	2
245	и наиболее	1	1
246	произведения но	2	1
247	и т	26	1
248	этом она	1	1
249	зависимость от	2	1
250	и понимает	1	1
251	а проза	1	1
252	самом деле	9	1
253	противоречие с	3	1
254	идет о	2	1
255	определить как	1	1
256	в первом	1	1
257	и больше	1	1
258	намек на	2	1
259	есть не	2	1
260	и входит	1	1
261	на место	2	1
262	до такой	1	1
263	темы в	1	1
264	именно к	1	1
265	своей всегда	1	1
266	почти все	2	1
267	в анализ	1	1
268	что иное	1	1
269	в полной	1	1
270	и печориным	1	1
271	я не	1	1
272	но даже	2	1
273	самой своей	1	1
274	в сцене	1	1
275	иное как	1	1
276	быть в	2	1
277	повсюду в	1	1
278	в последних	1	1
279	взгляде на	1	1
280	в чем	2	1
281	же самые	1	1
282	тем как	1	1
283	это имеет	2	1
284	там и	1	1
285	совсем не	3	1
286	то он	1	1
287	о смерти	1	1
288	и всякий	2	1
289	тех же	2	1
290	очевидно что	6	1
291	сама по	2	1
292	один и	1	1
293	независимо от	2	1
294	возникает между	1	1
295	в художественном	3	1
296	фигуры в	1	1
297	на человека	1	1
298	тех случаях	1	1
299	в полном	2	1
300	применении к	2	1
301	когда он	2	1
302	и наконец	1	1
303	и тот	2	1
304	его к	1	1
305	тем же	3	1
306	имеет в	2	1
307	более или	2	1
308	искусство и	4	1
309	при чтении	1	1
310	в которой	4	1
311	бы и	2	1
312	привести к	1	1
313	не даны	1	1
314	первый момент	1	1
315	восприятия как	1	1
316	не оставляет	1	1
317	из этих	6	1
318	что автор	1	1
319	в известном	2	1
320	за порогом	1	1
321	что даже	2	1
322	впечатление совершенно	1	1
323	и те	1	1
324	не приводит	1	1
325	как он	2	1
326	от природы	1	1
327	быть только	1	1
328	даны и	1	1
329	по словам	1	1
330	в нем	2	1
331	в статье	1	1
332	в лирике	1	1
333	внутренняя форма	6	1
334	время и	1	1
335	всех остальных	1	1
336	и легко	1	1
337	оно в	1	1
338	идеи и	1	1
339	к одному	1	1
340	не к	1	1
341	в силу	3	1
342	из виду	2	1
343	об отношении	1	1
344	евгения онегина	1	1
345	и по	3	1
346	конца и	1	1
347	человека в	1	1
348	тут не	1	1
349	в каждом	3	1
350	мысль об	1	1
351	него могут	2	1
352	об этом	1	1
353	времени и	1	1
354	от такой	1	1
355	в несколько	1	1
356	заключается в	7	1
357	это не	1	1
358	каждого из	3	1
359	или приемом	1	1
360	литературном произведении	1	1
361	подобно всем	1	1
362	с равным	1	1
363	в жизни	2	1
364	ни в	9	1
365	в них	2	1
366	все равно	1	1
367	к которым	3	1
368	далеко не	2	1
369	но лишь	1	1
370	которой он	1	1
371	всегда и	1	1
372	этих поверхностных	1	1
373	ведет к	1	1
374	такой же	2	1
375	обратимся к	1	1
376	со всей	1	1
377	но я	1	1
378	и частей	1	1
379	автором и	1	1
380	в понимании	1	1
381	но если	1	1
382	и при	1	1
383	взгляд на	1	1
384	в такой	2	1
385	для уяснения	2	1
386	одним и	1	1
387	прийти к	1	1
388	состав которых	1	1
389	от себя	4	1
390	что я	4	1
391	вплоть до	1	1
392	при рассмотрении	1	1
393	и более	1	1
394	мере в	1	1
395	однако в	1	1
396	том же	2	1
397	что этот	1	1
398	не должна	1	1
399	зрения и	1	1
400	знания для	1	1
401	и системы	1	1
402	тому что	4	1
403	что те	2	1
404	точно и	2	1
405	виду что	1	1
406	мы вынуждены	1	1
407	с теми	2	1
408	тогда когда	5	1
409	одна из	4	1
410	в центр	2	1
411	материала в	1	1
412	эта внутренняя	2	1
413	но только	3	1
414	что ни	1	1
415	только и	1	1
416	этих двух	2	1
417	в противоречие	2	1
418	который служит	1	1
419	и выражение	1	1
420	как она	2	1
421	степени что	1	1
422	это слово	1	1
423	убедиться в	1	1
424	потому что	10	1
425	связи с	1	1
426	только с	1	1
427	чем объясняется	1	1
428	есть у	1	1
429	у нас	4	1
430	мысли так	2	1
431	лирическом стихотворении	2	1
432	одно и	1	1
433	прямо говорит	1	1
434	и заключается	1	1
435	во все	1	1
436	и другой	3	1
437	и такие	1	1
438	его за	1	1
439	отличается от	2	1
440	же самое	2	1
441	уже было	1	1
442	должны быть	3	1
443	указывает на	4	1
444	что при	3	1
445	отказаться от	2	1
446	если же	2	1
447	слова однако	1	1
448	в применении	2	1
449	для себя	1	1
450	следует отнести	1	1
451	образы и	2	1
452	и о	4	1
453	и тогда	2	1
454	совершенно недостаточно	1	1
455	в виду	4	1
456	свою очередь	1	1
457	но при	1	1
458	в ее	5	1
459	могут и	1	1
460	характер и	1	1
461	только то	2	1
462	в совершенно	4	1
463	что может	1	1
464	с первым	1	1
465	судьбы и	1	1
466	она была	1	1
467	поэтому в	1	1
468	эту сцену	1	1
469	мы ощущаем	1	1
470	о нем	1	1
471	и здесь	2	1
472	двери и	3	1
473	но к	3	1
474	на вопрос	2	1
475	определенным образом	1	1
476	но мы	3	1
477	и что	8	1
478	его читателей	3	1
479	может не	1	1
480	служит для	1	1
481	а напротив	1	1
482	которая сама	1	1
483	к нему	2	1
484	с его	1	1
485	восприятии и	2	1
486	поводу того	1	1
487	искусство не	2	1
488	при взгляде	1	1
489	такой операции	2	1
490	полной мере	1	1
491	слов и	1	1
492	с а	1	1
493	и недаром	1	1
494	в литературе	1	1
495	что здесь	2	1
496	известном смысле	1	1
497	лирическое стихотворение	1	1
498	мы видим	5	1
499	тот же	2	1
500	подтверждается на	1	1
501	дело с	3	1
502	нуждается в	3	1
503	в какой	5	1
504	хотя бы	1	1
505	этот ритмический	1	1
506	который в	3	1
507	деле не	1	1
508	и ее	1	1
509	не мешает	1	1
510	одни и	1	1
511	как проявление	1	1
512	же и	1	1
513	внимание что	1	1
514	теперь уже	1	1
515	переживания и	1	1
516	уже в	3	1
517	нами и	1	1
518	то и	2	1
519	же явления	1	1
520	на этих	1	1
521	этого процесса	1	1
522	именно та	1	1
523	мышления и	3	1
524	его и	3	1
525	за ним	1	1
526	этот раз	1	1
527	который как	1	1
528	представить себе	3	1
529	изображается в	1	1
530	слова в	3	1
531	сами по	1	1
532	не совпадают	1	1
533	так как	18	1
534	к ним	2	1
535	может служить	1	1
536	которые могут	1	1
537	в стихах	1	1
538	и из	1	1
539	на примере	3	1
540	как у	1	1
541	в свою	1	1
542	может показаться	2	1
543	еще и	1	1
544	во внешней	1	1
545	себя и	2	1
546	обратиться к	2	1
547	близко к	1	1
548	человеческой фигуры	1	1
549	у меня	3	1
550	в рассказе	1	1
551	не означает	2	1
552	зависит от	1	1
553	существенно для	1	1
554	выступают в	1	1
555	же точно	3	1
556	в ритмическую	1	1
557	самим автором	1	1
558	для анализа	1	1
559	произведения искусства	1	1
560	хотя он	1	1
561	в связи	2	1
562	мире в	1	1
563	форма этого	3	1
564	было в	1	1
565	такой степени	2	1
566	художественное значение	1	1
567	границы между	1	1
568	зачем же	1	1
569	отрывочно и	1	1
570	и потому	2	1
571	в углу	1	1
572	относятся к	1	1
573	всем остальным	1	1
574	различения и	2	1
575	целом ряде	2	1
576	в особый	2	1
577	позволил бы	1	1
578	в тех	1	1
579	здесь совершенно	1	1
580	и всей	1	1
581	или менее	2	1
582	стороны и	3	1
583	нельзя лучше	1	1
584	как нельзя	4	1
585	исходя из	3	1
586	и там	2	1
587	что же	2	1
588	с этой	4	1
589	слова и	1	1
590	еще раз	1	1
591	в любом	1	1
592	при условии	1	1
593	получает от	1	1
594	говоря это	1	1
595	перед нами	1	1
596	к другим	2	1
597	не является	5	1
598	в воображении	1	1
599	наоборот в	1	1
600	который ставит	1	1
601	сколько бы	1	1
602	как на	3	1
603	его не	2	1
604	показать как	1	1
605	всякой эстетической	1	1
606	другое дело	1	1
607	не оправдывает	1	1
608	непременно должны	1	1
609	для нас	5	1
610	от него	2	1
611	почти вовсе	1	1
612	к этой	2	1
613	особенно очевидны	1	1
614	и как	2	1
615	мы должны	1	1
616	зрения в	1	1
617	будто бы	2	1
618	но это	3	1
619	только что	2	1
620	в мировом	1	1
621	себе ничего	1	1
622	же в	1	1
623	чтобы прийти	1	1
624	читателя не	1	1
625	в системе	1	1
626	зрения может	1	1
627	оставаться за	1	1
628	оказывается и	1	1
629	из тех	1	1
630	совершенно не	5	1
631	быть признано	1	1
632	не что	1	1
633	из этого	2	1
634	языка то	1	1
635	на это	2	1
636	божественной комедии	1	1
637	этой точки	5	1
638	это в	2	1
639	черный цвет	1	1
640	точно так	3	1
