N	2gram	Vinokur_St_1	Psycholo
1	то что	18	37
2	и в	44	30
3	в том	36	27
4	что в	30	24
5	и что	4	23
6	потому что	6	23
7	том что	29	21
8	того чтобы	11	20
9	таким образом	7	20
10	для того	10	20
11	как бы	4	19
12	на то	4	17
13	что он	10	17
14	не только	18	16
15	если мы	1	16
16	в этом	21	14
17	в самом	7	14
18	то есть	2	13
19	как раз	4	13
20	так же	5	13
21	показать что	1	12
22	в сущности	2	12
23	с одной	3	12
24	одной стороны	2	12
25	вместе с	1	12
26	может быть	15	11
27	если бы	9	11
28	что мы	5	11
29	как на	1	11
30	о том	17	10
31	и то	5	9
32	никогда не	5	9
33	и когда	1	9
34	так как	5	9
35	с другой	9	9
36	для этого	2	9
37	не может	8	9
38	сказать что	7	9
39	самом деле	11	8
40	мы имеем	2	8
41	на деле	1	8
42	что это	4	8
43	он должен	2	8
44	при этом	2	8
45	заключается в	4	8
46	с тем	1	8
47	не в	12	8
48	к тому	1	8
49	и это	2	8
50	тому что	3	8
51	того что	9	8
52	а не	16	8
53	могут быть	5	8
54	когда говорит	1	8
55	и т	30	7
56	то же	5	7
57	зависимости от	1	7
58	но не	3	7
59	все же	8	7
60	в нем	5	7
61	точки зрения	11	7
62	по себе	1	7
63	в основе	3	7
64	этих двух	3	7
65	как это	4	7
66	в зависимости	1	6
67	в своем	2	6
68	говорит что	3	6
69	что она	4	6
70	факт что	1	6
71	что все	2	6
72	ясно что	10	6
73	как и	9	6
74	что с	2	6
75	и его	8	6
76	как будто	4	6
77	когда мы	1	6
78	или в	1	6
79	о котором	2	6
80	по мнению	3	6
81	и тем	3	6
82	уже в	2	6
83	тем что	5	6
84	но и	10	6
85	именно в	6	6
86	и не	16	6
87	и для	3	6
88	что оно	3	6
89	совершенно не	5	6
90	жизни и	5	6
91	и есть	1	5
92	еще не	3	5
93	по этому	3	5
94	ответ на	3	5
95	что они	7	5
96	что именно	1	5
97	в себе	2	5
98	в целом	5	5
99	в этой	11	5
100	материала и	2	5
101	было бы	17	5
102	во внимание	1	5
103	несмотря на	2	5
104	был бы	1	5
105	сих пор	7	5
106	как мы	1	5
107	но в	10	5
108	в двух	3	5
109	дело с	2	5
110	только в	10	5
111	именно на	1	5
112	до сих	7	5
113	а с	3	5
114	и потому	2	5
115	указывает что	1	5
116	бы в	1	5
117	обратиться к	1	5
118	другой стороны	7	5
119	в своих	2	5
120	исходит из	1	4
121	то это	3	4
122	в виду	1	4
123	в ней	3	4
124	в стихе	1	4
125	как говорит	1	4
126	стороны и	1	4
127	и к	1	4
128	в основу	4	4
129	в них	1	4
130	в своей	6	4
131	что эта	2	4
132	из которых	1	4
133	казалось бы	1	4
134	у нас	11	4
135	мысль о	1	4
136	внимание на	3	4
137	этому поводу	2	4
138	в его	9	4
139	этот вопрос	4	4
140	в конце	3	4
141	должен был	2	4
142	от того	1	4
143	говорит о	3	4
144	прежде всего	7	4
145	которых мы	1	4
146	там где	5	4
147	уже давно	1	4
148	в частности	4	4
149	тот факт	1	4
150	о чем	1	4
151	в результате	3	4
152	и все	2	4
153	а в	17	4
154	художественного произведения	1	3
155	тем же	3	3
156	по его	2	3
157	той же	5	3
158	полагает что	1	3
159	смотреть на	1	3
160	мы не	2	3
161	и о	1	3
162	из того	2	3
163	и на	1	3
164	в ее	4	3
165	как в	13	3
166	самое важное	1	3
167	для ее	1	3
168	в которой	4	3
169	из этих	6	3
170	он не	2	3
171	не как	1	3
172	что ни	2	3
173	так например	7	3
174	можно было	13	3
175	в другом	3	3
176	об этом	3	3
177	это не	8	3
178	т д	21	3
179	меньше всего	1	3
180	ни в	3	3
181	повод для	1	3
182	показывает что	1	3
183	и уже	2	3
184	в этих	2	3
185	одним и	2	3
186	бы мы	2	3
187	вопрос о	4	3
188	но он	2	3
189	вовсе не	19	3
190	одна из	1	3
191	но только	1	3
192	этом отношении	7	3
193	в каком	3	3
194	не могут	1	3
195	что при	2	3
196	данном случае	6	3
197	и говорит	1	3
198	с самого	1	3
199	так в	1	3
200	что у	4	3
201	так и	9	3
202	времени и	1	3
203	это только	1	3
204	образом мы	1	3
205	за основу	2	3
206	что и	6	3
207	и только	3	3
208	что здесь	2	3
209	мне кажется	5	3
210	тот же	1	3
211	так что	6	3
212	и насколько	1	3
213	для него	6	3
214	т п	9	3
215	у него	2	3
216	из двух	3	3
217	что на	2	3
218	со стороны	6	3
219	чем у	2	3
220	на этот	3	3
221	была бы	5	3
222	в данном	14	3
223	в той	6	3
224	лучшем случае	1	3
225	при таком	2	3
226	не существует	3	3
227	дело и	1	3
228	для нас	7	3
229	целый ряд	2	3
230	хотя бы	6	3
231	в лучшем	1	3
232	и сейчас	4	3
233	и другие	1	3
234	по поводу	7	3
235	это в	4	3
236	к этому	1	3
237	в таком	3	3
238	же как	3	2
239	того же	3	2
240	это и	4	2
241	по моему	1	2
242	почти не	1	2
243	и до	1	2
244	что эти	1	2
245	должна быть	3	2
246	едва ли	1	2
247	отношения к	2	2
248	а как	2	2
249	если я	1	2
250	оба эти	2	2
251	время как	2	2
252	с но	1	2
253	он был	3	2
254	между собой	1	2
255	это действительно	1	2
256	с его	1	2
257	во всех	8	2
258	на самом	6	2
259	совсем не	2	2
260	по отношению	3	2
261	очевидно что	1	2
262	друг от	1	2
263	в одной	1	2
264	от друга	1	2
265	с этим	3	2
266	перед нами	1	2
267	что по	1	2
268	ни один	2	2
269	он в	1	2
270	все эти	5	2
271	в нашем	1	2
272	вопроса о	3	2
273	как он	1	2
274	будто на	2	2
275	и вот	1	2
276	том чтобы	1	2
277	что от	2	2
278	даже прямо	1	2
279	действительно так	1	2
280	но все	4	2
281	котором говорит	1	2
282	в каждом	3	2
283	и с	3	2
284	в глазах	1	2
285	из них	8	2
286	материал для	3	2
287	он является	1	2
288	утверждает что	1	2
289	о которых	1	2
290	чем в	3	2
291	бы на	1	2
292	и при	1	2
293	это делает	1	2
294	в котором	5	2
295	с точки	8	2
296	мы называем	1	2
297	или вернее	1	2
298	в которых	5	2
299	всякий раз	2	2
300	несомненно что	1	2
301	сами по	1	2
302	том и	1	2
303	с несомненностью	1	2
304	в отношении	9	2
305	и ясно	1	2
306	и другое	1	2
307	в то	9	2
308	дело в	6	2
309	того как	1	2
310	что их	1	2
311	к этим	1	2
312	во всякой	1	2
313	чем не	1	2
314	и так	3	2
315	что самое	1	2
316	и чувства	1	2
317	и почему	4	2
318	является то	1	2
319	нет ни	2	2
320	есть только	2	2
321	ли не	2	2
322	отличается от	1	2
323	должен быть	3	2
324	на том	1	2
325	мог бы	1	2
326	еще в	1	2
327	когда в	1	2
328	является в	1	2
329	и даже	5	2
330	ничего не	2	2
331	или иной	1	2
332	понять как	1	2
333	и та	1	2
334	можно сказать	1	2
335	это может	1	2
336	в форме	1	2
337	и можно	2	2
338	при совершенно	1	2
339	как например	1	2
340	этом смысле	1	2
341	быть и	2	2
342	это очень	3	2
343	вернее сказать	1	2
344	в качестве	4	2
345	бы по	1	2
346	ни одного	2	2
347	каким образом	1	2
348	представить себе	1	2
349	мы находим	4	2
350	в одном	1	2
351	даже и	2	2
352	что тот	1	2
353	с той	1	2
354	обратить внимание	1	2
355	естественно что	1	2
356	до конца	1	2
357	то здесь	1	2
358	именно поэтому	1	2
359	всех трех	2	2
360	в течение	1	2
361	по существу	2	2
362	с этой	3	2
363	этом случае	2	2
364	все это	5	2
365	и таким	1	2
366	что касается	3	2
367	не является	3	2
368	которых он	1	2
369	от той	1	2
370	той или	1	2
371	конце концов	1	2
372	не знает	2	2
373	из этого	1	2
374	но еще	1	2
375	нас не	1	2
376	гораздо более	4	2
377	речь идет	4	1
378	например в	8	1
379	в такой	2	1
380	идет о	2	1
381	здесь и	1	1
382	чего не	1	1
383	который совершенно	1	1
384	на две	1	1
385	из его	1	1
386	статье в	6	1
387	и за	3	1
388	и могут	1	1
389	более серьезных	1	1
390	в повестях	6	1
391	еще на	1	1
392	статьи в	8	1
393	на такие	1	1
394	в строфе	1	1
395	в каждый	1	1
396	больше и	1	1
397	понять смысл	1	1
398	и такой	1	1
399	конечно и	3	1
400	быть уверен	1	1
401	с нашими	1	1
402	отступление от	1	1
403	следовательно в	1	1
404	и говорить	1	1
405	большей частью	1	1
406	на них	1	1
407	столь же	4	1
408	его словам	1	1
409	в чем	3	1
410	чуть ли	2	1
411	конечно это	2	1
412	но как	1	1
413	а только	1	1
414	связано с	1	1
415	не все	3	1
416	если в	2	1
417	отношение к	2	1
418	не просто	1	1
419	времени то	1	1
420	в точно	1	1
421	или иное	3	1
422	противоречия которые	1	1
423	евгений онегин	2	1
424	теперь не	1	1
425	к сожалению	3	1
426	и вовсе	1	1
427	общего с	3	1
428	ответ в	1	1
429	что нет	2	1
430	еще и	2	1
431	как вполне	1	1
432	хотя и	1	1
433	в каком-то	2	1
434	это их	2	1
435	можно сделать	1	1
436	отнесены к	1	1
437	от этого	2	1
438	котором она	1	1
439	отступает от	1	1
440	себе как	1	1
441	в литературном	2	1
442	бы с	1	1
443	или во	1	1
444	время чумы	2	1
445	что так	3	1
446	то обстоятельство	2	1
447	в известном	1	1
448	он делает	1	1
449	всем его	1	1
450	становится яснее	1	1
451	во многих	3	1
452	должен звучать	1	1
453	в наших	2	1
454	больше всего	1	1
455	задний план	3	1
456	время и	1	1
457	но именно	2	1
458	с принципом	1	1
459	о которой	3	1
460	и вообще	3	1
461	которая является	1	1
462	только тем	2	1
463	не являются	3	1
464	этого вопроса	2	1
465	дело именно	1	1
466	сказал что	1	1
467	евгения онегина	5	1
468	на совершенно	2	1
469	так часто	1	1
470	и философской	1	1
471	в английском	1	1
472	себе совершенно	1	1
473	можно даже	1	1
474	и наоборот	1	1
475	такого же	1	1
476	в одну	1	1
477	могла бы	1	1
478	том случае	1	1
479	того или	4	1
480	на протяжении	1	1
481	всякого внимания	1	1
482	который так	1	1
