N	2gram	Propp_Isto_7	Myshleni
1	и в	24	25
2	мышления и	1	23
3	в том	7	23
4	на основе	1	22
5	том что	10	20
6	таким образом	7	17
7	ребенка и	1	17
8	так же	6	17
9	что в	13	17
10	с тем	1	16
11	в основе	2	16
12	как и	6	15
13	в его	1	15
14	то что	7	15
15	в этом	12	14
16	вместе с	7	14
17	между собой	1	13
18	может быть	14	13
19	в целом	1	13
20	так как	8	12
21	в качестве	3	12
22	на основании	1	11
23	по своему	1	11
24	что они	3	10
25	перед нами	2	10
26	и что	10	10
27	что и	8	10
28	было бы	2	10
29	того что	6	10
30	только в	6	10
31	как бы	4	10
32	и не	4	10
33	мы не	4	9
34	ребенок не	1	9
35	связи с	3	9
36	ни в	2	9
37	как в	12	9
38	как мы	3	8
39	решения задачи	1	8
40	тем что	6	8
41	показывает что	8	8
42	все эти	2	7
43	по себе	1	7
44	уже в	3	7
45	мы можем	4	7
46	для того	1	7
47	что мы	3	7
48	как это	2	7
49	же как	4	6
50	того же	2	6
51	зависимости от	1	6
52	и на	2	6
53	но не	6	6
54	потому что	9	6
55	от этого	1	6
56	представляет собой	4	6
57	не только	21	6
58	в силу	2	6
59	не может	14	6
60	мы видели	7	6
61	точки зрения	4	6
62	не в	9	6
63	не менее	5	6
64	приходит к	3	6
65	можно было	1	6
66	один из	7	6
67	что он	21	6
68	и у	2	6
69	с другой	9	6
70	в связи	2	6
71	в основном	2	6
72	все это	8	6
73	все же	9	6
74	мы должны	4	6
75	одним из	1	5
76	в зависимости	1	5
77	мы уже	4	5
78	которую мы	1	5
79	отличаются от	1	5
80	и как	1	5
81	и к	1	5
82	что это	6	5
83	что она	5	5
84	при этом	4	5
85	и по	3	5
86	тем не	4	5
87	задачи и	3	5
88	и другое	2	5
89	но это	3	5
90	о том	9	5
91	так и	5	5
92	если бы	1	5
93	в этой	1	5
94	в пользу	1	5
95	показывают что	6	5
96	входит в	1	5
97	с одной	5	5
98	именно в	1	5
99	из которых	1	5
100	одной стороны	5	5
101	мы имеем	12	4
102	бы что	1	4
103	время как	2	4
104	еще не	8	4
105	которые не	2	4
106	в своем	1	4
107	ни один	1	4
108	из этих	3	4
109	в известном	1	4
110	на то	3	4
111	он не	6	4
112	не мог	1	4
113	не столько	3	4
114	в то	2	4
115	тогда когда	3	4
116	никогда не	4	4
117	то и	4	4
118	не могут	2	4
119	к тому	1	4
120	и это	2	4
121	то время	2	4
122	мог бы	1	4
123	с ним	5	4
124	связь между	1	4
125	значит что	1	4
126	в какой	1	4
127	из них	2	4
128	мы знаем	2	4
129	друг друга	2	4
130	от того	1	4
131	но и	11	4
132	в ряде	1	4
133	прежде всего	2	4
134	там где	5	4
135	независимо от	1	4
136	с этим	2	4
137	это значит	2	4
138	тем и	1	4
139	и все	6	4
140	а в	10	4
141	сказать что	2	4
142	мы увидим	6	4
143	в частности	1	4
144	как известно	1	3
145	в котором	2	3
146	эта форма	3	3
147	видели что	1	3
148	если в	2	3
149	по отношению	1	3
150	когда он	3	3
151	в самом	2	3
152	им в	2	3
153	что эти	2	3
154	как он	6	3
155	и сам	1	3
156	его в	3	3
157	в жизни	1	3
158	можно считать	1	3
159	или менее	1	3
160	в которых	1	3
161	которые в	1	3
162	состоит в	1	3
163	не могли	1	3
164	того как	3	3
165	во всем	2	3
166	перед ним	1	3
167	отличается от	2	3
168	на том	2	3
169	и которые	1	3
170	когда в	1	3
171	связаны с	2	3
172	вслед за	1	3
173	как она	1	3
174	в него	1	3
175	мы видим	10	3
176	с ними	1	3
177	этот вопрос	2	3
178	дело с	1	3
179	который в	1	3
180	по этому	2	3
181	не можем	2	3
182	в виде	1	3
183	это обстоятельство	2	3
184	и их	1	3
185	а с	1	3
186	связь с	2	3
187	для возникновения	1	3
188	с этой	6	3
189	с ней	3	3
190	другой стороны	8	3
191	с несомненностью	1	3
192	приводит нас	1	3
193	к этому	2	3
194	и то	1	2
195	только потому	1	2
196	но тем	2	2
197	между двумя	1	2
198	в чисто	1	2
199	к другому	1	2
200	с началом	1	2
201	он стоит	1	2
202	то же	8	2
203	а как	1	2
204	совершенно так	1	2
205	задачи мы	2	2
206	условно называем	1	2
207	мы и	1	2
208	в прямой	2	2
209	в чем	5	2
210	с его	3	2
211	только после	2	2
212	они имеют	1	2
213	как показал	1	2
214	это говорит	1	2
215	хотя и	3	2
216	что по	2	2
217	животных и	1	2
218	бы с	1	2
219	но все	4	2
220	нами в	2	2
221	на его	2	2
222	связанные с	2	2
223	и задачи	1	2
224	не встречает	1	2
225	здесь мы	5	2
226	в нем	6	2
227	в совершенно	1	2
228	об этом	6	2
229	а по	1	2
230	от одного	1	2
231	в новое	1	2
232	к области	1	2
233	в них	3	2
234	это положение	2	2
235	в один	2	2
236	на первый	4	2
237	в эту	1	2
238	в этих	13	2
239	в связь	1	2
240	в своей	1	2
241	часто не	1	2
242	всякий раз	1	2
243	и другого	1	2
244	не стоят	1	2
245	и той	1	2
246	лежит не	1	2
247	нас к	2	2
248	тому что	2	2
249	можно ли	1	2
250	но они	3	2
251	тем самым	1	2
252	одна из	7	2
253	для всего	1	2
254	вытекает из	2	2
255	имеем дело	1	2
256	о цели	1	2
257	на себя	2	2
258	они являются	1	2
259	и его	3	2
260	очень часто	1	2
261	образом что	1	2
